Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
700mSIPHEX2_9-scaffold_4_c1_41	AGL64700.2|GH23	49.6	351	167	5	5	347	6	354	1.68e-106	321
700mSIPHEX2_9-scaffold_4_c1_63	QXI64843.1|GH23	99.0	687	7	0	1	687	1	687	0.0	1345
700mSIPHEX2_9-scaffold_4_c1_72	CAG7911095.1|GH5_11	37.6	981	486	22	5	947	582	1474	2.14e-197	612
700mSIPHEX2_9-scaffold_4_c2_106	AZY92744.1|GT20	99.1	452	4	0	1	452	1	452	0.0	914
700mSIPHEX2_9-scaffold_4_c2_192	QXI65301.1|GH13_23	99.8	513	1	0	1	513	1	513	0.0	1087
700mSIPHEX2_9-scaffold_4_c2_2	QXI65109.1|GT2	99.4	308	2	0	1	308	1	308	5.88e-223	612
700mSIPHEX2_9-scaffold_4_c2_22	CAD7252417.1|GH13	43.8	577	301	10	132	694	345	912	1.34e-123	408
700mSIPHEX2_9-scaffold_4_c2_236	AZY95095.1|GT0	98.6	848	12	0	10	857	2	849	0.0	1714
700mSIPHEX2_9-scaffold_4_c2_242	AZY92615.1|GT2	100	299	0	0	1	299	1	299	2.05e-223	612
700mSIPHEX2_9-scaffold_4_c2_243	AZY92614.1|GT4	98.5	539	8	0	1	539	1	539	0.0	1067
700mSIPHEX2_9-scaffold_4_c2_244	QAY63367.1|GT2	59.1	286	116	1	5	290	317	601	1.37e-109	334
700mSIPHEX2_9-scaffold_4_c2_246	QWA11134.1|GT2	52.7	334	152	4	1	328	288	621	6.09e-118	359
700mSIPHEX2_9-scaffold_4_c2_248	QXI62372.1|GT2	99.1	328	3	0	1	328	1	328	5.38e-245	669
700mSIPHEX2_9-scaffold_4_c2_31	AGL63717.2|GT4	45.2	672	302	7	162	832	107	713	4.50e-176	531
700mSIPHEX2_9-scaffold_4_c2_343	QXI62468.1|GT4	99.1	342	3	0	1	342	1	342	2.97e-240	659
700mSIPHEX2_9-scaffold_4_c2_45	AZY92800.1|GH103	99.5	422	2	0	1	422	1	422	1.13e-305	831
700mSIPHEX2_9-scaffold_4_c2_88	QXI65195.1|GT35	99.9	795	1	0	1	795	1	795	0.0	1612
700mSIPHEX2_9-scaffold_4_c2_89	QXI65196.1|GH13_4	99.2	624	5	0	1	624	1	624	0.0	1286
700mSIPHEX2_9-scaffold_4_c2_90	QXI65197.1|CBM48|GH13_11	99.6	694	3	0	1	694	1	694	0.0	1416
700mSIPHEX2_9-scaffold_4_c2_91	QXI65198.1|GT5	94.9	474	24	0	1	474	1	474	0.0	890
700mSIPHEX2_9-scaffold_4_c2_92	VDZ76225.1|GT5	56.2	413	180	1	5	416	14	426	8.40e-166	486
700mSIPHEX2_9-scaffold_4_c2_93	QXI65200.1|CBM48|GH13_9	99.2	727	6	0	1	727	1	727	0.0	1538
700mSIPHEX2_9-scaffold_4_c2_94	QXI65201.1|GH13_23	99.3	535	4	0	1	535	1	535	0.0	1122
700mSIPHEX2_9-scaffold_46_c1_137	QXI62716.1|CBM50	100	168	0	0	1	168	1	168	4.72e-105	302
700mSIPHEX2_9-scaffold_46_c1_2	CAD7226128.1|GH38	34.9	744	403	15	11	707	1345	2054	2.20e-121	405
700mSIPHEX2_9-scaffold_46_c1_201	QYU66445.1|GT4	64.3	314	107	2	13	323	38	349	9.66e-134	409
700mSIPHEX2_9-scaffold_46_c1_203	QXI62649.1|GT51	99.6	234	1	0	1	234	1	234	8.11e-168	466
700mSIPHEX2_9-scaffold_46_c1_211	AZY92361.1|CE9	97.1	374	11	0	1	374	1	374	1.21e-246	677
700mSIPHEX2_9-scaffold_46_c1_213	QXI62639.1|GT0	99.5	764	4	0	1	764	1	764	0.0	1460
700mSIPHEX2_9-scaffold_46_c1_214	AWD22343.1|GT0	67.1	689	217	2	16	700	24	706	0.0	918
700mSIPHEX2_9-scaffold_46_c1_224	QXI62628.1|GT2	96.4	338	12	0	1	338	1	338	6.56e-226	622
700mSIPHEX2_9-scaffold_46_c1_230	QQO45261.1|GT0	68.6	382	113	5	1	378	28	406	8.32e-171	487
700mSIPHEX2_9-scaffold_46_c1_231	QXI62621.1|GT4	98.8	762	9	0	1	762	1	762	0.0	1539
700mSIPHEX2_9-scaffold_46_c1_232	QXI62620.1|GT4	97.6	700	17	0	1	700	1	700	0.0	1330
700mSIPHEX2_9-scaffold_46_c1_233	ALN74953.1|GT4	64.7	363	128	0	1	363	758	1120	1.73e-154	468
700mSIPHEX2_9-scaffold_46_c1_234	AZY92380.1|GH1|GT4	98.7	757	10	0	1	757	1	757	0.0	1544
700mSIPHEX2_9-scaffold_46_c1_45	QXI62805.1|GT30	99.5	397	2	0	1	397	1	397	6.18e-279	761
700mSIPHEX2_9-scaffold_46_c1_8	CCO12868.2|GH1	47.1	1384	491	11	19	1362	7	1189	0.0	1166
700mSIPHEX2_9-scaffold_46_c1_95	QXF33452.1|GH16	56.9	341	145	1	4	344	3	341	2.83e-139	403
700mSIPHEX2_9-scaffold_79_c1_103	QXI64587.1|GH1	99.3	431	3	0	1	431	1	431	0.0	914
700mSIPHEX2_9-scaffold_79_c1_104	CAD2222301.1|AA3	48.2	537	264	6	10	532	13	549	1.19e-159	470
700mSIPHEX2_9-scaffold_79_c1_116	QXI64600.1|GT4	98.5	407	6	0	1	407	1	407	1.63e-295	804
700mSIPHEX2_9-scaffold_79_c1_119	AZV31449.1|GH23	60.2	369	131	2	1	360	817	1178	1.07e-142	438
700mSIPHEX2_9-scaffold_79_c1_120	AZV31449.1|GH23	38.4	591	344	9	28	611	238	815	2.57e-121	392
700mSIPHEX2_9-scaffold_79_c1_124	UQZ82377.1|CBM50	40.0	637	354	13	20	634	27	657	2.58e-147	448
700mSIPHEX2_9-scaffold_79_c1_146	QXI64631.1|CBM50	98.9	376	4	0	1	376	1	376	2.08e-232	642
700mSIPHEX2_9-scaffold_79_c1_150	QXI64635.1|GT30	98.0	405	8	0	1	405	1	405	1.47e-281	768
700mSIPHEX2_9-scaffold_79_c1_155	AZY93243.1|GT2	98.9	703	8	0	1	703	3	705	0.0	1365
700mSIPHEX2_9-scaffold_79_c1_5	UAB77099.1|GH23	55.7	352	151	3	21	371	367	714	8.30e-119	365
700mSIPHEX2_9-scaffold_79_c1_59	CAD7251071.1|GT51	59.8	341	137	0	4	344	215	555	1.56e-131	410
700mSIPHEX2_9-scaffold_79_c1_68	ATE86697.1|GH36	51.2	490	232	5	9	497	725	1208	4.23e-160	491
700mSIPHEX2_9-scaffold_79_c1_7	QXI64491.1|GT0	99.1	448	4	0	1	448	1	448	0.0	904
700mSIPHEX2_9-scaffold_79_c1_9	QXI64493.1|GT107	97.1	616	18	0	1	616	1	616	0.0	1219
700mSIPHEX2_9-scaffold_794_c1_8	AZY95371.1|GH36	98.2	680	12	0	1	680	1	680	0.0	1382
700mSIPHEX2_9-scaffold_90_c1_119	CAG7883609.1|GT1	41.6	788	425	8	75	835	260	1039	8.05e-177	542
700mSIPHEX2_9-scaffold_90_c1_132	QYO62262.1|GH13	72.2	335	92	1	3	337	2	335	2.56e-155	456
700mSIPHEX2_9-scaffold_90_c1_37	AMJ20543.1|GH13_11	57.4	413	172	2	15	427	1	409	3.21e-160	462
700mSIPHEX2_9-scaffold_90_c1_53	QPK65345.1|GT1	60.3	348	134	1	4	347	429	776	1.77e-144	432
700mSIPHEX2_9-scaffold_90_c1_71	QXI63834.1|GH108	100	203	0	0	1	203	1	203	4.40e-143	401
700mSIPHEX2_9-scaffold_90_c1_99	QCW79542.1|GH101	56.0	459	194	5	57	509	612	1068	8.17e-170	512
700mSIPHEX2_9-scaffold_926_c1_1	QXI65566.1|CBM48|GH13_10	99.5	192	1	0	1	192	1	192	1.11e-141	410
700mSIPHEX2_9-scaffold_941_c1_1	QXI65679.1|GT4	97.4	303	8	0	1	303	85	387	4.13e-211	585
