Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX1_8-scaffold_23_c1_313	-	-	-	GT2	N	1
700mSIPHEX1_8-scaffold_23_c1_314	-	-	-	GH0	N	1
700mSIPHEX1_8-scaffold_23_c1_96	-	-	-	GH1	N	1
700mSIPHEX1_8-scaffold_254_c1_5	-	-	-	GH13_31	N	1
700mSIPHEX1_8-scaffold_26_c1_142	-	-	-	GT4	N	1
700mSIPHEX1_8-scaffold_26_c1_166	-	-	-	GT2	N	1
700mSIPHEX1_8-scaffold_26_c1_182	-	-	-	GT2	N	1
700mSIPHEX1_8-scaffold_26_c1_29	-	-	-	GH13_23	N	1
700mSIPHEX1_8-scaffold_26_c1_30	-	-	-	PL0	N	1
700mSIPHEX1_8-scaffold_26_c1_353	-	-	-	GH13_26	N	1
700mSIPHEX1_8-scaffold_26_c1_367	-	-	-	GT2	N	1
700mSIPHEX1_8-scaffold_26_c1_45	-	-	-	GH13	N	1
700mSIPHEX1_8-scaffold_271_c1_26	-	-	-	GH1	N	1
700mSIPHEX1_8-scaffold_38_c2_115	-	-	-	GH1	N	1
700mSIPHEX1_8-scaffold_38_c2_134	-	-	-	GH103	N	1
700mSIPHEX1_8-scaffold_38_c2_180	-	-	-	GH18	Y(1-26)	1
700mSIPHEX1_8-scaffold_422_c1_24	-	-	-	GT4	N	1
700mSIPHEX1_8-scaffold_48_c1_53	-	-	-	GT9	N	1
700mSIPHEX1_8-scaffold_48_c2_40	-	-	-	GT51	N	1
700mSIPHEX1_8-scaffold_51_c1_100	-	-	-	GH92	N	1
700mSIPHEX1_8-scaffold_51_c1_57	-	-	-	GT2	N	1
700mSIPHEX1_8-scaffold_51_c1_80	-	-	-	CE8	N	1
700mSIPHEX1_8-scaffold_51_c2_61	-	-	-	GT1	N	1
700mSIPHEX1_8-scaffold_566_c1_9	-	-	-	GT2	N	1
700mSIPHEX1_8-scaffold_574_c1_14	-	-	-	GH13_11	N	1
700mSIPHEX1_8-scaffold_574_c1_17	-	-	-	GH1	N	1
700mSIPHEX1_8-scaffold_62_c1_118	-	-	-	GH23	N	1
700mSIPHEX1_8-scaffold_69_c1_56	-	-	-	CBM50	N	1
700mSIPHEX1_8-scaffold_79_c1_126	-	-	-	GH101	N	1
700mSIPHEX1_8-scaffold_79_c1_29	-	-	-	GT2	N	1
700mSIPHEX1_8-scaffold_82_c1_12	-	-	-	GT83	N	1
700mSIPHEX1_8-scaffold_82_c1_38	-	-	-	GT0	N	1
700mSIPHEX1_8-scaffold_82_c1_49	-	-	-	GH13	N	1
700mSIPHEX1_8-scaffold_82_c1_68	-	-	-	GT58	N	1
700mSIPHEX1_8-scaffold_82_c1_74	-	-	-	GT4	N	1
700mSIPHEX1_8-scaffold_84_c1_52	-	-	-	CE8	N	1
700mSIPHEX1_8-scaffold_84_c1_7	-	-	-	GH23	N	1
700mSIPHEX1_8-scaffold_84_c1_71	-	-	-	GT2	N	1
700mSIPHEX1_8-scaffold_84_c1_9	-	-	-	GT0	N	1
