HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	700mSIPHEX1_3-scaffold_328_c1_19	394	2.1e-30	7	149	221	358	0.8875
GT2.hmm	170	700mSIPHEX1_3-scaffold_328_c1_20	277	5.5e-20	2	99	8	106	0.5705882352941176
GT4.hmm	160	700mSIPHEX1_3-scaffold_328_c1_24	353	2.5e-22	6	142	172	300	0.85
GT4.hmm	160	700mSIPHEX1_3-scaffold_328_c1_25	372	1e-28	7	152	188	337	0.90625
GT30.hmm	177	700mSIPHEX1_3-scaffold_328_c1_28	423	8.5e-72	2	176	34	210	0.9830508474576272
GT9.hmm	225	700mSIPHEX1_3-scaffold_328_c1_7	344	8.1e-50	4	205	70	297	0.8933333333333333
CE1.hmm	227	700mSIPHEX1_3-scaffold_33_c1_226	282	1.8e-53	1	226	21	277	0.9911894273127754
GH13_24.hmm	295	700mSIPHEX1_3-scaffold_33_c1_38	572	1.2e-98	1	295	52	323	0.9966101694915255
CBM20.hmm	90	700mSIPHEX1_3-scaffold_33_c1_38	572	2.4e-27	2	89	474	564	0.9666666666666667
GH73.hmm	128	700mSIPHEX1_3-scaffold_41_c1_164	330	2.2e-37	3	125	178	314	0.953125
CE13.hmm	355	700mSIPHEX1_3-scaffold_41_c1_273	444	1.2e-43	9	185	57	246	0.49577464788732395
GH73.hmm	128	700mSIPHEX1_3-scaffold_52_c1_133	309	3.7e-25	12	128	137	263	0.90625
GH23.hmm	135	700mSIPHEX1_3-scaffold_65_c1_93	234	5.8e-27	13	117	120	223	0.7703703703703704
GT51.hmm	177	700mSIPHEX1_3-scaffold_65_c1_95	229	2.5e-52	11	176	50	214	0.9322033898305084
CE1.hmm	227	700mSIPHEX1_3-scaffold_65_c1_97	581	1e-23	5	143	48	220	0.6079295154185022
GH23.hmm	135	700mSIPHEX1_3-scaffold_6_c1_127	575	6.4e-24	2	123	148	287	0.8962962962962963
AA3_2.hmm	568	700mSIPHEX1_3-scaffold_6_c1_2	564	7.3e-167	3	566	2	529	0.9911971830985915
GT2.hmm	170	700mSIPHEX1_3-scaffold_6_c1_216	327	7.6e-24	1	133	9	148	0.7764705882352941
GT2.hmm	170	700mSIPHEX1_3-scaffold_6_c1_217	321	1.8e-32	1	128	6	130	0.7470588235294118
CBM57.hmm	147	700mSIPHEX1_3-scaffold_6_c1_219	2710	5.1e-34	4	147	36	177	0.9727891156462585
CBM57.hmm	147	700mSIPHEX1_3-scaffold_6_c1_219	2710	4.2e-38	4	146	287	427	0.9659863945578231
CBM57.hmm	147	700mSIPHEX1_3-scaffold_6_c1_219	2710	1.3e-34	2	147	537	680	0.9863945578231292
CBM57.hmm	147	700mSIPHEX1_3-scaffold_6_c1_219	2710	4.3e-33	2	146	790	933	0.9795918367346939
AA5_2.hmm	588	700mSIPHEX1_3-scaffold_6_c1_219	2710	4.6e-136	114	588	1221	1696	0.8061224489795918
GT2.hmm	170	700mSIPHEX1_3-scaffold_6_c1_220	325	1.4e-30	1	122	7	125	0.711764705882353
GT2.hmm	170	700mSIPHEX1_3-scaffold_6_c1_225	311	4.3e-23	1	166	5	159	0.9705882352941176
CE4.hmm	130	700mSIPHEX1_3-scaffold_6_c1_226	326	1.4e-30	8	124	80	281	0.8923076923076924
GT2.hmm	170	700mSIPHEX1_3-scaffold_6_c1_227	296	6.1e-38	1	167	8	166	0.9764705882352941
GT4.hmm	160	700mSIPHEX1_3-scaffold_6_c1_229	369	4.3e-38	9	160	187	335	0.94375
GT4.hmm	160	700mSIPHEX1_3-scaffold_6_c1_230	381	2.1e-32	10	154	204	346	0.9
GT2.hmm	170	700mSIPHEX1_3-scaffold_6_c1_232	386	5.1e-25	1	119	46	166	0.6941176470588235
CE4.hmm	130	700mSIPHEX1_3-scaffold_6_c1_233	302	2.9e-23	21	126	39	148	0.8076923076923077
GT4.hmm	160	700mSIPHEX1_3-scaffold_6_c1_257	649	7.7e-25	11	151	183	324	0.875
CE4.hmm	130	700mSIPHEX1_3-scaffold_6_c1_366	345	1.7e-25	7	119	80	205	0.8615384615384616
GH13_23.hmm	344	700mSIPHEX1_3-scaffold_6_c1_395	537	6.4e-161	1	343	29	375	0.9941860465116279
GH13_19.hmm	360	700mSIPHEX1_3-scaffold_6_c1_400	608	1.5e-156	1	360	149	527	0.9972222222222222
CBM41.hmm	102	700mSIPHEX1_3-scaffold_6_c1_429	1052	4.3e-22	1	96	50	153	0.9313725490196079
GH13_13.hmm	361	700mSIPHEX1_3-scaffold_6_c1_429	1052	5.3e-157	1	361	451	869	0.997229916897507
AA3.hmm	618	700mSIPHEX1_3-scaffold_70_c1_104	522	8e-55	73	399	15	518	0.5275080906148867
GH166.hmm	224	700mSIPHEX1_3-scaffold_70_c1_66	924	3.2e-67	1	224	49	272	0.9955357142857143
GT4.hmm	160	700mSIPHEX1_3-scaffold_70_c1_71	507	3e-30	9	157	317	474	0.925
AA3_2.hmm	568	700mSIPHEX1_3-scaffold_71_c1_14	556	1.4e-164	2	566	12	552	0.9929577464788732
AA3_2.hmm	568	700mSIPHEX1_3-scaffold_71_c1_32	562	2.6e-168	2	566	5	529	0.9929577464788732
GH23.hmm	135	700mSIPHEX1_3-scaffold_71_c1_46	459	1.1e-21	7	122	297	451	0.8518518518518519
AA1.hmm	358	700mSIPHEX1_3-scaffold_93_c1_51	520	1.5e-34	16	357	96	511	0.952513966480447
AA1.hmm	358	700mSIPHEX1_3-scaffold_93_c1_73	629	4.1e-65	7	357	58	601	0.9776536312849162
GT19.hmm	354	700mSIPHEX1_3-scaffold_93_c1_94	395	1.6e-137	2	353	18	374	0.9915254237288136
