Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX1_3-scaffold_65_c1_97	-	CE1(48-220)	CE1_e41	-	Y(1-33)	2
700mSIPHEX1_3-scaffold_6_c1_127	-|-|-|-	GH23(148-287)	GH23_e418+CBM50_e496+CBM50_e496+CBM50_e496	CBM50+GH23	Y(1-22)	3
700mSIPHEX1_3-scaffold_6_c1_2	-	AA3_2(2-529)	AA3_e57	AA3_2	N	3
700mSIPHEX1_3-scaffold_6_c1_216	2.4.1.-:1	GT2(9-148)	GT2	GT2	N	3
700mSIPHEX1_3-scaffold_6_c1_217	-	GT2(6-130)	GT2	GT2	N	3
700mSIPHEX1_3-scaffold_6_c1_219	-|-|-|-|-	CBM57(36-177)+CBM57(287-427)+CBM57(537-680)+CBM57(790-933)+AA5_2(1221-1696)	CBM57_e27+CBM57_e27+CBM57_e27+CBM57_e27+AA5_e0	CBM57	Y(1-27)	3
700mSIPHEX1_3-scaffold_6_c1_220	-	GT2(7-125)	GT2	GT2	N	3
700mSIPHEX1_3-scaffold_6_c1_225	-	GT2(5-159)	GT2	GT2	N	3
700mSIPHEX1_3-scaffold_6_c1_226	-	CE4(80-281)	CE4_e247	-	N	2
700mSIPHEX1_3-scaffold_6_c1_227	-	GT2(8-166)	GT2	GT2	N	3
700mSIPHEX1_3-scaffold_6_c1_229	-	GT4(187-335)	GT4_e2064	GT4	N	3
700mSIPHEX1_3-scaffold_6_c1_230	-	GT4(204-346)	GT4_e2646	GT4	N	3
700mSIPHEX1_3-scaffold_6_c1_232	-	GT2(46-166)	GT2	GT2	N	3
700mSIPHEX1_3-scaffold_6_c1_233	-	CE4(39-148)	CE4_e165	-	N	2
700mSIPHEX1_3-scaffold_6_c1_257	-	GT4(183-324)	GT4_e3127	GT4	N	3
700mSIPHEX1_3-scaffold_6_c1_366	-	CE4(80-205)	CE4_e95	-	Y(1-25)	2
700mSIPHEX1_3-scaffold_6_c1_395	3.2.1.20:1	GH13_23(29-375)	GH13_e140	GH13_23	N	3
700mSIPHEX1_3-scaffold_6_c1_400	3.2.1.-:1|3.2.1.1:1	GH13_19(149-527)	GH13_e62	GH13_19	Y(1-27)	3
700mSIPHEX1_3-scaffold_6_c1_429	3.2.1.41:5|3.2.1.1:4|3.2.1.41:28|3.2.1.68:4|3.2.1.41:2	CBM41(50-153)+GH13_13(451-869)	CBM41_e2+CBM48_e30+GH13_e108	CBM41+CBM48+GH13_13	Y(1-19)	3
700mSIPHEX1_3-scaffold_70_c1_104	-	AA3(15-518)	-	-	N	1
700mSIPHEX1_3-scaffold_70_c1_66	3.2.1.-:1	GH166(49-272)	GH166_e18	GH166	Y(1-25)	3
700mSIPHEX1_3-scaffold_70_c1_71	-	GT4(317-474)	GT4_e324	GT4	N	3
700mSIPHEX1_3-scaffold_71_c1_14	-	AA3_2(12-552)	AA3_e57	AA3	N	3
700mSIPHEX1_3-scaffold_71_c1_32	-	AA3_2(5-529)	AA3_e57	AA3_2	N	3
700mSIPHEX1_3-scaffold_71_c1_46	-	GH23(297-451)	GH23_e824	GH23	Y(1-23)	3
700mSIPHEX1_3-scaffold_93_c1_51	1.10.3.2:1	AA1(96-511)	AA1_e26	-	Y(1-41)	2
700mSIPHEX1_3-scaffold_93_c1_73	1.10.3.2:1|1.10.3.2:77	AA1(58-601)	AA1_e26+AA1_e33	-	N	2
700mSIPHEX1_3-scaffold_93_c1_94	2.4.1.182:13	GT19(18-374)	GT19_e17	GT19	N	3
700mSIPHEX1_3-scaffold_31_c1_103	-	-	AA5_e0	-	Y(1-28)	1
700mSIPHEX1_3-scaffold_31_c1_162	3.5.1.41:1	-	CE4_e177	CE4	N	2
700mSIPHEX1_3-scaffold_52_c1_3	1.1.3.-:1	-	AA7_e0	-	N	1
700mSIPHEX1_3-scaffold_24_c1_379	-	-	GT4_e735	GT4	N	2
700mSIPHEX1_3-scaffold_31_c1_219	3.5.1.41:1	-	CE4_e177	CE4	N	2
700mSIPHEX1_3-scaffold_33_c1_51	-	-	CBM50_e367	CBM50	Y(1-22)	2
700mSIPHEX1_3-scaffold_52_c1_164	-	-	GT4_e157	GT4	N	2
700mSIPHEX1_3-scaffold_6_c1_249	-	-	GT2	GT2	N	2
700mSIPHEX1_3-scaffold_6_c1_56	-	-	GT4_e665	GT4	N	2
700mSIPHEX1_3-scaffold_52_c1_162	-	-	GT4_e3263	GT4	N	2
700mSIPHEX1_3-scaffold_65_c1_61	-	-	GH23_e321	GH23	N	2
700mSIPHEX1_3-scaffold_41_c1_226	-	-	AA2_e1	AA0	N	2
700mSIPHEX1_3-scaffold_52_c1_160	-	-	GT4_e4036	GT4	N	2
700mSIPHEX1_3-scaffold_31_c1_308	-	-	GT1_e655	-	N	1
700mSIPHEX1_3-scaffold_109_c1_104	-	-	-	GH1	N	1
700mSIPHEX1_3-scaffold_109_c1_42	-	-	-	GH103	N	1
700mSIPHEX1_3-scaffold_109_c1_43	-	-	-	GH103	N	1
700mSIPHEX1_3-scaffold_109_c1_83	-	-	-	GT28	N	1
700mSIPHEX1_3-scaffold_12_c1_189	-	-	-	GH13_23	N	1
700mSIPHEX1_3-scaffold_12_c1_312	-	-	-	GT2	N	1
700mSIPHEX1_3-scaffold_12_c1_316	-	-	-	GH13	N	1
700mSIPHEX1_3-scaffold_12_c1_478	-	-	-	GT51	N	1
700mSIPHEX1_3-scaffold_129_c1_29	-	-	-	GT4	N	1
700mSIPHEX1_3-scaffold_129_c1_46	-	-	-	GH13_11	N	1
700mSIPHEX1_3-scaffold_129_c1_6	-	-	-	GT4	N	1
700mSIPHEX1_3-scaffold_129_c2_12	-	-	-	GH92	N	1
700mSIPHEX1_3-scaffold_129_c2_30	-	-	-	CBM50	N	1
700mSIPHEX1_3-scaffold_134_c1_23	-	-	-	GH13_30	N	1
700mSIPHEX1_3-scaffold_134_c1_28	-	-	-	GH13_31	N	1
700mSIPHEX1_3-scaffold_134_c1_65	-	-	-	GH5_11	N	1
700mSIPHEX1_3-scaffold_151_c1_35	-	-	-	GH6	N	1
700mSIPHEX1_3-scaffold_151_c1_40	-	-	-	GH24	N	1
700mSIPHEX1_3-scaffold_151_c1_48	-	-	-	GH18	Y(1-22)	1
700mSIPHEX1_3-scaffold_178_c1_16	-	-	-	GH1	N	1
700mSIPHEX1_3-scaffold_178_c1_19	-	-	-	GH38	N	1
700mSIPHEX1_3-scaffold_24_c1_11	-	-	-	GH23	N	1
700mSIPHEX1_3-scaffold_24_c1_114	-	-	-	GH1	N	1
700mSIPHEX1_3-scaffold_24_c1_123	-	-	-	CE8	N	1
700mSIPHEX1_3-scaffold_24_c1_296	-	-	-	AA4	N	1
700mSIPHEX1_3-scaffold_24_c1_331	-	-	-	GT4	N	1
700mSIPHEX1_3-scaffold_24_c1_350	-	-	-	GH28	N	1
700mSIPHEX1_3-scaffold_24_c1_84	-	-	-	GH28	N	1
700mSIPHEX1_3-scaffold_284_c1_2	-	-	-	CBM50	Y(1-26)	1
700mSIPHEX1_3-scaffold_31_c1_121	-	-	-	GH15	N	1
700mSIPHEX1_3-scaffold_31_c1_255	-	-	-	GT4	N	1
700mSIPHEX1_3-scaffold_31_c1_266	-	-	-	GT4	N	1
700mSIPHEX1_3-scaffold_31_c1_277	-	-	-	GT32	N	1
700mSIPHEX1_3-scaffold_31_c1_71	-	-	-	GT51	N	1
700mSIPHEX1_3-scaffold_33_c1_118	-	-	-	CBM2	Y(1-26)	1
700mSIPHEX1_3-scaffold_33_c1_241	-	-	-	CE8	N	1
700mSIPHEX1_3-scaffold_33_c1_7	-	-	-	GT58	N	1
700mSIPHEX1_3-scaffold_41_c1_116	-	-	-	GT22	N	1
700mSIPHEX1_3-scaffold_41_c1_117	-	-	-	GT2	N	1
700mSIPHEX1_3-scaffold_41_c1_119	-	-	-	GT2	N	1
700mSIPHEX1_3-scaffold_41_c1_120	-	-	-	GT2	N	1
700mSIPHEX1_3-scaffold_41_c1_121	-	-	-	GT51	N	1
700mSIPHEX1_3-scaffold_41_c1_146	-	-	-	GT2	N	1
700mSIPHEX1_3-scaffold_41_c1_165	-	-	-	GH73	Y(1-23)	1
700mSIPHEX1_3-scaffold_41_c1_231	-	-	-	GH152	N	1
700mSIPHEX1_3-scaffold_41_c1_66	-	-	-	AA4	N	1
700mSIPHEX1_3-scaffold_52_c1_197	-	-	-	GH13	N	1
700mSIPHEX1_3-scaffold_52_c1_49	-	-	-	CBM50	Y(1-27)	1
700mSIPHEX1_3-scaffold_52_c1_78	-	-	-	GH13_26	N	1
700mSIPHEX1_3-scaffold_6_c1_114	-	-	-	GH39	N	1
700mSIPHEX1_3-scaffold_6_c1_128	-	-	-	GH23	Y(1-30)	1
700mSIPHEX1_3-scaffold_6_c1_129	-	-	-	GH23	Y(1-30)	1
700mSIPHEX1_3-scaffold_6_c1_140	-	-	-	GT2	N	1
700mSIPHEX1_3-scaffold_6_c1_142	-	-	-	GH103	N	1
700mSIPHEX1_3-scaffold_6_c1_228	-	-	-	GT4	N	1
700mSIPHEX1_3-scaffold_6_c1_288	-	-	-	GT83	N	1
700mSIPHEX1_3-scaffold_6_c1_291	-	-	-	GT2	N	1
700mSIPHEX1_3-scaffold_6_c1_298	-	-	-	GH1	N	1
700mSIPHEX1_3-scaffold_6_c1_304	-	-	-	CBM50+GH25	N	1
700mSIPHEX1_3-scaffold_6_c1_327	-	-	-	GT4	N	1
700mSIPHEX1_3-scaffold_6_c1_346	-	-	-	GH18	N	1
700mSIPHEX1_3-scaffold_6_c1_360	-	-	-	GT51	N	1
700mSIPHEX1_3-scaffold_6_c1_404	-	-	-	GH13_31	N	1
700mSIPHEX1_3-scaffold_6_c1_415	-	-	-	GH36	N	1
700mSIPHEX1_3-scaffold_6_c1_439	-	-	-	GH27	N	1
700mSIPHEX1_3-scaffold_6_c1_440	-	-	-	CE8	N	1
700mSIPHEX1_3-scaffold_6_c1_83	-	-	-	GT87	N	1
700mSIPHEX1_3-scaffold_65_c1_19	-	-	-	GT28	N	1
700mSIPHEX1_3-scaffold_70_c1_142	-	-	-	GT1	N	1
700mSIPHEX1_3-scaffold_70_c1_29	-	-	-	PL4_2	N	1
700mSIPHEX1_3-scaffold_70_c1_36	-	-	-	CBM2	Y(1-23)	1
700mSIPHEX1_3-scaffold_70_c1_37	-	-	-	CBM50	Y(1-21)	1
700mSIPHEX1_3-scaffold_71_c1_111	-	-	-	CBM50	N	1
700mSIPHEX1_3-scaffold_93_c1_118	-	-	-	GT4	N	1
700mSIPHEX1_3-scaffold_93_c1_128	-	-	-	GH24	N	1
700mSIPHEX1_3-scaffold_93_c1_47	-	-	-	CBM50	N	1
700mSIPHEX1_3-scaffold_93_c1_88	-	-	-	GH23	N	1
