Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_19-scaffold_15_c1_311	UMV50746.1|CBM50	52.3	637	285	9	47	676	14	638	4.23e-218	632
5mSIPHEX1_19-scaffold_15_c1_315	AHK17330.1|GH23	99.5	648	3	0	1	648	1	648	0.0	1293
5mSIPHEX1_19-scaffold_15_c1_4	AHC21644.2|GH1	48.1	516	264	2	8	523	10	521	1.15e-163	479
5mSIPHEX1_19-scaffold_15_c1_70	CCO12112.2|GH13_31	62.7	429	151	4	1	424	1	425	3.64e-174	499
5mSIPHEX1_19-scaffold_15_c1_88	AHK14918.1|CBM50	100	259	0	0	1	259	1	259	7.15e-179	496
5mSIPHEX1_19-scaffold_158_c1_24	QFG67851.1|CBM48|GH13_9	61.3	551	197	5	14	552	1477	2023	2.62e-210	642
5mSIPHEX1_19-scaffold_158_c1_43	AVI59029.1|GT2	41.0	446	245	6	1	443	1	431	9.57e-109	333
5mSIPHEX1_19-scaffold_158_c1_46	QOF98722.1|GT87	58.0	552	220	6	3	546	12	559	2.07e-229	649
5mSIPHEX1_19-scaffold_158_c1_66	AGL63871.2|GT2	45.1	483	237	5	393	875	528	982	1.74e-118	389
5mSIPHEX1_19-scaffold_158_c1_70	AGL63717.2|GT4	42.3	629	299	10	174	744	110	732	1.40e-161	490
5mSIPHEX1_19-scaffold_162_c1_19	ADN76372.1|CBM13	62.5	680	252	2	42	719	42	720	0.0	906
5mSIPHEX1_19-scaffold_162_c1_49	AXG45674.1|GH6	41.4	892	501	9	1	885	1	877	3.01e-210	625
5mSIPHEX1_19-scaffold_175_c1_1	AGL64353.2|CBM50|GH25	45.7	543	277	7	1	540	1	528	2.47e-160	473
5mSIPHEX1_19-scaffold_175_c1_50	AHK16055.1|GT83	99.8	532	1	0	1	532	1	532	0.0	1027
5mSIPHEX1_19-scaffold_175_c1_51	CCU71904.1|GT2	100	352	0	0	1	352	1	352	1.06e-254	696
5mSIPHEX1_19-scaffold_175_c1_53	AHK16052.1|GT9	100	340	0	0	1	340	1	340	1.89e-251	687
5mSIPHEX1_19-scaffold_197_c1_40	ALI93560.1|GH18	49.9	395	174	8	43	423	390	774	3.40e-121	375
5mSIPHEX1_19-scaffold_201_c1_42	QGQ97957.1|CBM54	47.1	806	398	24	700	1481	922	1723	2.00e-141	493
5mSIPHEX1_19-scaffold_201_c1_46	UKZ91289.1|AA0	57.9	753	282	8	8	731	4	750	4.91e-302	848
5mSIPHEX1_19-scaffold_21_c1_144	CCU73042.1|GH23	100	479	0	0	1	479	1	479	0.0	952
5mSIPHEX1_19-scaffold_21_c1_206	CAD7222057.1|GH73	61.6	336	127	2	21	355	217	551	6.28e-131	400
5mSIPHEX1_19-scaffold_21_c1_209	CCU72981.1|GH73	99.2	353	3	0	1	353	1	353	9.27e-245	671
5mSIPHEX1_19-scaffold_21_c1_70	AGL64345.2|GT2	47.8	598	290	6	263	845	265	855	2.11e-177	538
5mSIPHEX1_19-scaffold_21_c1_74	CAD7252417.1|GH13	42.7	581	305	11	135	698	345	914	9.96e-120	397
5mSIPHEX1_19-scaffold_21_c1_76	UBH24620.1|CBM0	55.0	353	149	6	90	438	132	478	2.39e-106	337
5mSIPHEX1_19-scaffold_21_c2_28	AGN91810.2|GT4	51.9	509	201	8	1	503	2	472	1.21e-169	492
5mSIPHEX1_19-scaffold_21_c2_34	QWA11134.1|GT2	54.8	345	154	1	1	345	288	630	3.62e-123	373
5mSIPHEX1_19-scaffold_21_c2_38	CAI32746.2|GT4	59.2	392	154	1	1	386	1	392	3.00e-162	465
5mSIPHEX1_19-scaffold_221_c1_21	CAE6201330.1|GH1	35.1	644	374	13	3	618	582	1209	2.08e-115	377
5mSIPHEX1_19-scaffold_221_c1_44	AKG15280.2|GH103	64.2	495	176	1	1	494	1	495	2.59e-226	637
5mSIPHEX1_19-scaffold_228_c1_12	AGL64700.2|GH23	51.1	354	171	2	8	360	7	359	4.70e-119	353
5mSIPHEX1_19-scaffold_228_c1_38	CCU71246.1|CE11	100	301	0	0	1	301	1	301	4.10e-215	592
5mSIPHEX1_19-scaffold_228_c1_44	APR67962.1|GT28	99.7	356	1	0	1	356	1	356	2.87e-245	672
5mSIPHEX1_19-scaffold_228_c1_45	AZC46349.1|GT28	50.4	359	172	4	19	375	31	385	1.50e-111	348
5mSIPHEX1_19-scaffold_229_c1_7	AHK16965.1|GT51	99.4	798	5	0	1	798	1	798	0.0	1581
5mSIPHEX1_19-scaffold_244_c1_24	QBQ55243.1|CBM50	46.9	883	460	4	21	899	15	892	4.20e-253	743
5mSIPHEX1_19-scaffold_25_c1_145	CCU71452.1|GH23	100	358	0	0	1	358	1	358	1.41e-262	716
5mSIPHEX1_19-scaffold_25_c1_183	APR67747.1|GH73	99.2	254	2	0	1	254	1	254	1.15e-177	493
5mSIPHEX1_19-scaffold_25_c1_213	CAE6201330.1|GH1	54.2	650	287	5	4	643	562	1210	3.94e-238	698
5mSIPHEX1_19-scaffold_25_c1_58	CAE6204650.1|GH28	50.3	598	289	4	7	597	747	1343	8.04e-196	591
5mSIPHEX1_19-scaffold_25_c1_89	QYU68416.1|GT2	62.8	304	113	0	9	312	419	722	1.83e-120	369
5mSIPHEX1_19-scaffold_25_c1_99	AHK16417.1|GT104	98.7	377	5	0	1	377	1	377	1.11e-280	764
5mSIPHEX1_19-scaffold_48_c1_102	AMJ20771.1|GH13_26	64.0	861	307	2	2	860	1	860	0.0	1134
5mSIPHEX1_19-scaffold_48_c1_145	QYO62262.1|GH13	66.0	344	116	1	3	346	2	344	1.09e-143	426
5mSIPHEX1_19-scaffold_48_c1_149	AHK16585.1|GT4	99.3	414	3	0	1	414	13	426	6.98e-308	836
5mSIPHEX1_19-scaffold_48_c1_163	AWZ17133.1|GH13_30	34.2	1127	682	16	5	1089	406	1514	2.68e-187	595
5mSIPHEX1_19-scaffold_48_c1_170	AHK16568.1|GH114	98.6	286	4	0	1	286	1	286	1.32e-208	574
5mSIPHEX1_19-scaffold_48_c1_179	APR67998.1|GH13_18	99.2	480	4	0	1	480	1	480	0.0	989
5mSIPHEX1_19-scaffold_48_c1_183	CCU71202.1|GT20	99.9	752	1	0	1	752	1	752	0.0	1524
5mSIPHEX1_19-scaffold_48_c1_201	QOF98253.1|GT2	61.1	416	162	0	10	425	6	421	1.27e-187	533
5mSIPHEX1_19-scaffold_55_c1_100	AHK15632.1|GH3	99.4	346	2	0	1	346	1	346	2.04e-249	682
5mSIPHEX1_19-scaffold_55_c1_115	APR66860.1|GH19	99.6	262	1	0	1	262	1	262	3.72e-187	518
5mSIPHEX1_19-scaffold_55_c1_184	AKG15649.2|GT51	37.6	845	469	9	12	808	22	856	4.23e-180	544
5mSIPHEX1_19-scaffold_55_c1_214	ALR08738.2|GT83	53.6	590	257	7	1	581	1	582	5.79e-214	612
5mSIPHEX1_19-scaffold_55_c1_31	AWP05996.1|GT25	35.6	581	345	11	76	638	76	645	1.29e-106	357
5mSIPHEX1_19-scaffold_55_c1_40	AGL63717.2|GT4	45.7	702	307	10	161	861	107	735	1.68e-184	553
5mSIPHEX1_19-scaffold_55_c1_71	CCU72520.1|GH13_18	100	580	0	0	1	580	1	580	0.0	1162
5mSIPHEX1_19-scaffold_55_c1_74	APR66825.1|GT81	100	403	0	0	1	403	1	403	1.84e-299	813
5mSIPHEX1_19-scaffold_55_c1_92	CAE6179499.1|GH152	36.0	702	356	17	4	625	74	762	2.19e-121	390
5mSIPHEX1_19-scaffold_59_c1_63	CAD7245033.1|GT58	66.1	472	148	5	3	464	1055	1524	1.94e-191	589
5mSIPHEX1_19-scaffold_69_c1_116	ALR09732.2|GH92	43.9	752	374	13	5	733	5	731	2.39e-192	568
5mSIPHEX1_19-scaffold_69_c1_149	CCU73639.1|GT51	99.9	841	1	0	1	841	24	864	0.0	1668
5mSIPHEX1_19-scaffold_69_c1_44	AMJ20543.1|GH13_11	54.7	404	182	1	15	418	7	409	2.88e-148	432
5mSIPHEX1_19-scaffold_70_c1_1	CCU70483.1|GT30	99.0	421	4	0	1	421	1	421	1.66e-302	823
5mSIPHEX1_19-scaffold_70_c1_7	QCE13289.1|CE8	49.8	408	180	2	3	386	406	812	1.94e-120	385
5mSIPHEX1_19-scaffold_70_c1_87	CCU70568.1|CBM50	100	352	0	0	1	352	1	352	2.39e-251	687
5mSIPHEX1_19-scaffold_73_c1_171	APR68373.1|CE4	97.3	299	8	0	1	299	1	299	2.23e-227	622
5mSIPHEX1_19-scaffold_73_c1_179	CAD7251071.1|GT51	65.7	350	119	1	4	353	215	563	4.45e-150	459
5mSIPHEX1_19-scaffold_79_c1_22	CUS04610.2|GT4	37.6	772	460	4	21	786	8	763	5.39e-169	512
5mSIPHEX1_19-scaffold_79_c1_8	ALR09738.2|GH18	47.1	374	195	3	98	469	11	383	2.61e-105	328
5mSIPHEX1_19-scaffold_79_c1_99	AYM54101.1|CBM6	33.7	706	364	17	134	807	50	683	2.95e-108	352
5mSIPHEX1_19-scaffold_90_c1_33	CUS04494.2|GH39	58.7	1257	479	8	12	1231	6	1259	0.0	1437
5mSIPHEX1_19-scaffold_90_c1_48	APR67070.1|CBM50|GH23	99.8	516	1	0	1	516	67	582	0.0	1030
5mSIPHEX1_19-scaffold_90_c1_74	CAE6076421.1|GH27	42.5	496	241	9	3	457	11	503	2.60e-118	373
5mSIPHEX1_19-scaffold_90_c1_75	CAE6110940.1|CE8	43.8	536	270	12	31	553	266	783	6.91e-132	417
5mSIPHEX1_19-scaffold_96_c1_39	CAG7911095.1|GH5_11	39.6	967	474	22	9	959	587	1459	3.54e-221	675
