Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
700mSIPHEX1_20-scaffold_10_c1_475	QAY63367.1|GT2	65.4	286	98	1	1	286	316	600	6.13e-128	381
700mSIPHEX1_20-scaffold_10_c1_485	ULX56774.1|GT4	52.0	354	170	0	1	354	2	355	1.04e-125	370
700mSIPHEX1_20-scaffold_10_c1_487	CAL16372.1|GT4	81.1	375	71	0	1	375	1	375	1.97e-216	601
700mSIPHEX1_20-scaffold_10_c1_501	CAI32746.2|GT4	54.6	394	173	2	1	388	1	394	2.78e-143	417
700mSIPHEX1_20-scaffold_10_c1_505	BAP13854.1|GT2	69.2	260	79	1	5	264	7	265	1.86e-129	372
700mSIPHEX1_20-scaffold_10_c1_506	BAP13855.1|GT2	76.4	292	69	0	1	292	1	292	3.55e-168	472
700mSIPHEX1_20-scaffold_10_c1_514	CAL16398.1|GH23	91.7	193	16	0	1	193	1	193	2.20e-136	384
700mSIPHEX1_20-scaffold_10_c1_528	QCE13289.1|CE8	50.7	424	184	4	3	402	406	828	8.00e-128	405
700mSIPHEX1_20-scaffold_106_c1_17	CAL17363.1|GH33	87.3	418	53	0	1	418	1	418	5.52e-285	780
700mSIPHEX1_20-scaffold_106_c1_78	QYU68416.1|GT2	59.0	312	128	0	3	314	415	726	1.60e-118	364
700mSIPHEX1_20-scaffold_121_c1_100	CCO12868.2|GH1	45.3	1390	514	12	14	1364	4	1186	0.0	1154
700mSIPHEX1_20-scaffold_121_c1_33	ALR08391.2|GT4	53.6	351	153	2	1	341	1	351	1.26e-124	369
700mSIPHEX1_20-scaffold_121_c1_7	AGL63717.2|GT4	46.2	695	299	7	161	855	107	726	1.90e-184	553
700mSIPHEX1_20-scaffold_121_c1_97	CAD7226128.1|GH38	36.8	728	403	14	11	699	1345	2054	3.84e-124	413
700mSIPHEX1_20-scaffold_13_c1_153	BAP14492.1|GH23	84.3	651	98	1	1	651	1	647	0.0	1116
700mSIPHEX1_20-scaffold_13_c1_168	CCO12102.2|GH13_31	53.0	336	151	3	10	338	5	340	7.85e-111	331
700mSIPHEX1_20-scaffold_13_c1_226	CAL16973.1|GH23	85.8	697	99	0	1	697	3	699	0.0	1202
700mSIPHEX1_20-scaffold_13_c1_307	URI23168.1|GT51	70.3	239	63	4	1	236	3	236	1.62e-121	350
700mSIPHEX1_20-scaffold_13_c1_308	CAD7280782.1|GT2	62.9	811	272	3	144	927	384	1192	0.0	1048
700mSIPHEX1_20-scaffold_13_c1_309	CAD7280782.1|GT2	58.0	381	138	4	43	421	1178	1538	1.34e-118	386
700mSIPHEX1_20-scaffold_13_c1_310	CAD7280782.1|GT2	50.8	415	193	5	67	473	1426	1837	1.28e-111	368
700mSIPHEX1_20-scaffold_13_c1_311	CAD7280782.1|GT2	63.7	369	125	4	22	387	1795	2157	1.19e-137	439
700mSIPHEX1_20-scaffold_13_c1_312	QKX60855.1|GT22	60.1	283	111	1	5	285	577	859	1.05e-108	339
700mSIPHEX1_20-scaffold_13_c1_316	CAE6179499.1|GH152	36.6	696	344	15	10	614	81	770	1.53e-124	398
700mSIPHEX1_20-scaffold_13_c1_355	AKG15280.2|GH103	70.1	488	144	2	1	486	1	488	2.38e-243	680
700mSIPHEX1_20-scaffold_13_c1_369	CAE6110940.1|CE8	43.3	556	286	10	12	559	253	787	2.81e-142	444
700mSIPHEX1_20-scaffold_13_c1_380	AZV31449.1|GH23	64.3	359	124	1	5	359	820	1178	2.48e-153	466
700mSIPHEX1_20-scaffold_13_c1_381	AZV31449.1|GH23	49.2	581	284	5	21	596	232	806	3.87e-197	590
700mSIPHEX1_20-scaffold_13_c1_382	AZV31449.1|GH23	45.9	582	297	9	30	608	241	807	1.76e-160	495
700mSIPHEX1_20-scaffold_13_c1_383	BAP14144.1|CBM50|GH23	85.7	539	74	1	3	538	1	539	0.0	946
700mSIPHEX1_20-scaffold_13_c1_446	BAP14324.1|GH23	86.2	218	28	2	1	218	1	216	7.82e-128	364
700mSIPHEX1_20-scaffold_13_c1_95	CAE6204650.1|GH28	51.6	601	281	6	5	597	745	1343	5.27e-193	583
700mSIPHEX1_20-scaffold_1682_c1_3	QBQ55156.1|CBM50	38.2	675	393	8	87	758	44	697	2.65e-128	409
700mSIPHEX1_20-scaffold_17_c1_105	BAP13961.1|GT4	91.6	392	33	0	1	392	1	392	2.54e-264	724
700mSIPHEX1_20-scaffold_17_c1_38	AWP05996.1|GT25	37.9	562	333	8	55	606	90	645	1.01e-107	358
700mSIPHEX1_20-scaffold_17_c1_73	BAP13934.1|GH3	90.4	344	33	0	1	344	1	344	6.14e-217	600
700mSIPHEX1_20-scaffold_17_c3_174	AGL63717.2|GT4	41.7	636	306	9	170	747	107	735	3.57e-156	476
700mSIPHEX1_20-scaffold_17_c3_179	AGL63871.2|GT2	44.7	490	236	5	275	764	528	982	1.41e-118	386
700mSIPHEX1_20-scaffold_17_c3_20	QOF98722.1|GT87	58.4	553	221	5	3	551	12	559	1.62e-232	657
700mSIPHEX1_20-scaffold_17_c3_219	CUS04494.2|GH39	60.6	1260	457	8	4	1229	5	1259	0.0	1453
700mSIPHEX1_20-scaffold_17_c3_75	CAL16604.1|GT19	91.1	383	34	0	1	383	1	383	2.12e-240	662
700mSIPHEX1_20-scaffold_17_c3_77	AWZ17133.1|GH13_30	35.3	1208	689	26	6	1158	406	1575	5.72e-204	639
700mSIPHEX1_20-scaffold_17_c3_83	CCO12112.2|GH13_31	62.5	432	152	5	1	426	1	428	3.94e-171	491
700mSIPHEX1_20-scaffold_17_c3_90	BAP14091.1|CBM50	84.7	255	37	1	1	255	1	253	9.47e-145	410
700mSIPHEX1_20-scaffold_240_c1_42	CAG7911095.1|GH5_11	42.2	889	433	17	11	872	589	1423	4.54e-231	699
700mSIPHEX1_20-scaffold_278_c1_6	CAL17261.1|GT2	79.8	228	46	0	1	228	18	245	2.51e-131	374
700mSIPHEX1_20-scaffold_3_c1_160	AEK10618.1|CBM50	97.8	357	8	0	1	357	1	357	3.16e-254	695
700mSIPHEX1_20-scaffold_3_c1_473	QBQ55156.1|CBM50	37.5	616	371	7	216	830	106	708	8.10e-104	347
700mSIPHEX1_20-scaffold_3_c1_497	CDM22846.1|GT51	54.7	413	182	2	4	411	895	1307	4.64e-148	457
700mSIPHEX1_20-scaffold_3_c1_527	CAL17748.1|GT9	93.9	344	21	0	1	344	1	344	5.33e-241	661
700mSIPHEX1_20-scaffold_3_c1_528	CAL17746.1|GT9	84.7	340	52	0	1	340	1	340	2.21e-214	593
700mSIPHEX1_20-scaffold_3_c1_592	ALR09732.2|GH92	44.6	737	386	11	3	723	2	732	1.46e-193	571
700mSIPHEX1_20-scaffold_3_c1_595	BAP15144.1|GT51	87.9	865	90	2	1	861	1	854	0.0	1511
700mSIPHEX1_20-scaffold_3_c1_624	BAP15121.1|GT9	78.0	337	73	1	1	337	1	336	2.48e-194	543
700mSIPHEX1_20-scaffold_3_c1_633	BAP15111.1|CBM50	92.5	428	28	2	28	451	2	429	3.59e-277	760
700mSIPHEX1_20-scaffold_3_c1_648	CAN80640.1|GT47	45.0	422	227	4	7	425	944	1363	5.00e-105	344
700mSIPHEX1_20-scaffold_3_c1_649	AKG14948.2|GT28	41.3	743	357	20	6	730	17	698	2.05e-161	488
700mSIPHEX1_20-scaffold_3_c1_681	AMJ20543.1|GH13_11	53.8	400	181	2	19	415	11	409	9.42e-144	420
700mSIPHEX1_20-scaffold_3_c1_704	CAE6201330.1|GH1	51.6	655	300	5	2	643	560	1210	3.03e-225	665
700mSIPHEX1_20-scaffold_3_c1_726	CAE6076421.1|GH27	39.4	485	258	5	3	451	11	495	2.16e-104	337
700mSIPHEX1_20-scaffold_3_c1_728	CAN65674.1|GH28	43.4	546	287	5	62	604	99	625	2.96e-139	442
700mSIPHEX1_20-scaffold_3_c1_73	CAD7245033.1|GT58	64.7	467	148	5	2	452	1053	1518	1.23e-186	576
700mSIPHEX1_20-scaffold_3_c1_770	QND46664.1|GT1	36.2	2197	1266	47	1491	3610	524	2662	0.0	1159
700mSIPHEX1_20-scaffold_3_c1_771	QND46664.1|GT1	38.1	1102	617	25	44	1114	1611	2678	3.61e-181	616
700mSIPHEX1_20-scaffold_3_c1_94	QNE20646.1|CBM32	33.5	1007	530	31	56	1035	68	961	6.75e-138	447
700mSIPHEX1_20-scaffold_3_c2_71	QYU66396.1|GH13_23	55.4	460	196	6	5	460	6	460	1.09e-143	434
700mSIPHEX1_20-scaffold_3_c3_17	AMJ20771.1|GH13_26	64.4	863	257	3	20	837	1	858	0.0	1130
700mSIPHEX1_20-scaffold_3_c3_6	BAP14872.1|GH103	87.0	361	44	1	1	358	1	361	1.03e-226	626
700mSIPHEX1_20-scaffold_3_c3_7	CAD7221988.1|GH103	54.6	348	156	2	26	373	631	976	5.46e-112	360
700mSIPHEX1_20-scaffold_3_c3_8	CAD7221988.1|GH103	48.0	613	302	6	7	607	12	619	4.18e-169	521
700mSIPHEX1_20-scaffold_42_c1_138	CAL17949.1|GT30	87.5	425	53	0	1	425	1	425	5.73e-269	738
700mSIPHEX1_20-scaffold_42_c1_16	CAL15799.1|GT51	94.8	793	41	0	34	826	4	796	0.0	1496
700mSIPHEX1_20-scaffold_42_c1_188	CAL15718.1|GH103	87.5	392	49	0	1	392	1	392	2.29e-257	707
700mSIPHEX1_20-scaffold_42_c1_2	QEI14075.1|CBM50	48.0	392	200	2	48	436	55	445	9.28e-116	351
700mSIPHEX1_20-scaffold_42_c1_216	QOF98253.1|GT2	58.1	422	176	1	1	422	1	421	4.97e-179	511
700mSIPHEX1_20-scaffold_42_c1_33	CAE6201330.1|GH1	56.5	644	262	9	12	639	569	1210	5.93e-251	731
700mSIPHEX1_20-scaffold_42_c1_34	CAD7252417.1|GH13	42.9	580	310	11	128	692	339	912	1.63e-118	394
700mSIPHEX1_20-scaffold_42_c1_38	AGL64345.2|GT2	46.4	588	300	3	319	896	273	855	4.94e-170	521
700mSIPHEX1_20-scaffold_42_c1_77	BAP15346.1|GT51	92.2	245	18	1	1	244	1	245	5.13e-158	442
700mSIPHEX1_20-scaffold_76_c1_11	QWC20507.1|AA3_2	46.7	529	272	6	2	528	4	524	4.03e-154	456
700mSIPHEX1_20-scaffold_76_c1_26	QWC20507.1|AA3_2	48.4	539	264	7	10	547	4	529	1.01e-155	461
700mSIPHEX1_20-scaffold_76_c1_51	QWC20507.1|AA3_2	46.4	532	272	4	2	532	5	524	5.62e-160	471
700mSIPHEX1_20-scaffold_80_c1_110	UKZ91289.1|AA0	66.8	750	219	4	1	720	1	750	0.0	1009
700mSIPHEX1_20-scaffold_80_c1_40	CAD7251071.1|GT51	68.2	343	109	0	4	346	215	557	4.47e-155	473
700mSIPHEX1_20-scaffold_80_c1_56	CAG7895893.1|GT1	47.7	367	186	4	3	367	35	397	4.47e-108	342
700mSIPHEX1_20-scaffold_907_c1_1	QWC20507.1|AA3_2	44.5	431	231	5	2	431	4	427	6.86e-115	352
