Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX1_20-scaffold_3_c1_497	-	-	-	GT51	N	1
700mSIPHEX1_20-scaffold_3_c1_592	-	-	-	GH92	N	1
700mSIPHEX1_20-scaffold_3_c1_648	-	-	-	GT47	N	1
700mSIPHEX1_20-scaffold_3_c1_649	-	-	-	GT28	N	1
700mSIPHEX1_20-scaffold_3_c1_681	-	-	-	GH13_11	N	1
700mSIPHEX1_20-scaffold_3_c1_704	-	-	-	GH1	N	1
700mSIPHEX1_20-scaffold_3_c1_726	-	-	-	GH27	N	1
700mSIPHEX1_20-scaffold_3_c1_728	-	-	-	GH28	N	1
700mSIPHEX1_20-scaffold_3_c1_73	-	-	-	GT58	N	1
700mSIPHEX1_20-scaffold_3_c1_770	-	-	-	GT1	N	1
700mSIPHEX1_20-scaffold_3_c1_771	-	-	-	GT1	N	1
700mSIPHEX1_20-scaffold_3_c1_94	-	-	-	CBM32	Y(1-19)	1
700mSIPHEX1_20-scaffold_3_c2_71	-	-	-	GH13_23	N	1
700mSIPHEX1_20-scaffold_3_c3_17	-	-	-	GH13_26	N	1
700mSIPHEX1_20-scaffold_3_c3_7	-	-	-	GH103	N	1
700mSIPHEX1_20-scaffold_3_c3_8	-	-	-	GH103	N	1
700mSIPHEX1_20-scaffold_42_c1_2	-	-	-	CBM50	N	1
700mSIPHEX1_20-scaffold_42_c1_216	-	-	-	GT2	N	1
700mSIPHEX1_20-scaffold_42_c1_33	-	-	-	GH1	N	1
700mSIPHEX1_20-scaffold_42_c1_34	-	-	-	GH13	N	1
700mSIPHEX1_20-scaffold_42_c1_38	-	-	-	GT2	N	1
700mSIPHEX1_20-scaffold_80_c1_40	-	-	-	GT51	N	1
700mSIPHEX1_20-scaffold_80_c1_56	-	-	-	GT1	N	1
