Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_37-scaffold_14_c3_144	AGL64345.2|GT2	48.2	585	292	4	255	830	273	855	1.54e-169	517
5mSIPHEX1_37-scaffold_14_c3_7	CAD7252417.1|GH13	45.2	580	292	11	132	695	345	914	6.57e-125	412
5mSIPHEX1_37-scaffold_14_c3_8	ANP36923.1|GT25	71.4	238	62	2	1	235	5	239	6.05e-115	333
5mSIPHEX1_37-scaffold_14_c4_37	ANP37147.1|GH102	74.9	358	82	1	1	358	1	350	1.78e-199	556
5mSIPHEX1_37-scaffold_14_c5_3	QWC20507.1|AA3_2	47.1	541	272	5	2	540	5	533	1.07e-157	465
5mSIPHEX1_37-scaffold_14_c5_72	ANP36990.1|GT30	59.2	382	147	3	17	394	1	377	5.35e-153	441
5mSIPHEX1_37-scaffold_14_c5_82	AMJ20771.1|GH13_26	43.4	871	462	12	1	854	2	858	2.12e-242	705
5mSIPHEX1_37-scaffold_140_c5_17	AUR02529.1|CE4	87.9	471	57	0	61	531	1	471	9.22e-316	863
5mSIPHEX1_37-scaffold_140_c5_24	AUQ69429.1|GT2	69.0	316	97	1	8	323	13	327	9.38e-157	446
5mSIPHEX1_37-scaffold_140_c5_25	ANP38698.1|GT26	79.0	248	52	0	1	248	1	248	2.11e-137	391
5mSIPHEX1_37-scaffold_140_c5_4	QCE13289.1|CE8	48.1	403	180	4	13	391	414	811	8.02e-115	370
5mSIPHEX1_37-scaffold_153_c1_13	AAN05131.1|GT2|GT4	68.9	1322	380	10	4	1294	17	1338	0.0	1476
5mSIPHEX1_37-scaffold_153_c1_18	UFM63291.1|GT2	51.5	588	283	2	18	604	9	595	4.26e-208	599
5mSIPHEX1_37-scaffold_153_c1_2	CUS02574.2|GT2	49.6	351	141	4	1	351	1	315	1.24e-105	318
5mSIPHEX1_37-scaffold_153_c1_22	QAX32086.1|GT2	80.1	321	63	1	18	337	41	361	1.04e-186	524
5mSIPHEX1_37-scaffold_153_c1_26	AZV80652.1|GT4	83.1	414	70	0	1	414	1	414	8.05e-263	722
5mSIPHEX1_37-scaffold_153_c1_28	QWA11134.1|GT2	55.8	335	144	3	1	332	288	621	1.19e-123	374
5mSIPHEX1_37-scaffold_153_c1_30	QAY63367.1|GT2	59.2	287	114	2	11	296	317	601	8.57e-107	327
5mSIPHEX1_37-scaffold_153_c1_4	AAN05139.1|GT2	55.1	381	165	2	1	375	1	381	5.97e-131	386
5mSIPHEX1_37-scaffold_153_c1_5	AAN05138.1|GT2	58.0	326	125	2	1	319	1	321	4.35e-125	365
5mSIPHEX1_37-scaffold_156_c1_20	ATG38150.1|CBM50	75.8	360	86	1	1	360	1	359	5.09e-204	568
5mSIPHEX1_37-scaffold_156_c1_21	AUQ92872.1|CBM50	74.8	341	84	2	1	339	1	341	1.23e-192	538
5mSIPHEX1_37-scaffold_156_c1_52	AXG45674.1|GH6	39.3	904	518	6	1	903	1	874	2.11e-213	634
5mSIPHEX1_37-scaffold_159_c1_10	QDI74945.1|GT4	73.9	402	104	1	1	402	1	401	7.47e-201	564
5mSIPHEX1_37-scaffold_159_c1_3	ULP73394.1|GT2	41.8	1374	758	16	14	1372	1220	2566	1.41e-312	1009
5mSIPHEX1_37-scaffold_159_c1_4	QDI74950.1|GT2	73.7	338	88	1	4	340	1	338	2.46e-180	507
5mSIPHEX1_37-scaffold_159_c1_9	QDI74946.1|GT2	65.0	286	89	2	21	305	3	278	3.87e-123	358
5mSIPHEX1_37-scaffold_160_c1_33	ANP38606.1|GH3	68.4	335	106	0	1	335	1	335	1.14e-155	444
5mSIPHEX1_37-scaffold_160_c2_22	CCO12112.2|GH13_31	64.6	424	145	3	1	419	1	424	2.08e-191	542
5mSIPHEX1_37-scaffold_160_c2_32	AGL64700.2|GH23	49.5	321	158	2	33	349	37	357	1.25e-103	313
5mSIPHEX1_37-scaffold_176_c1_8	AWZ17133.1|GH13_30	35.2	1093	624	22	1	1043	401	1459	6.19e-175	562
5mSIPHEX1_37-scaffold_186_c1_17	APG48063.1|GT2	58.7	566	223	1	126	680	78	643	2.54e-215	622
5mSIPHEX1_37-scaffold_186_c1_31	CAG7883609.1|GT1	39.1	857	474	10	36	852	192	1040	3.40e-174	536
5mSIPHEX1_37-scaffold_195_c3_2	ANP37405.1|GT51	72.3	664	183	1	49	711	4	667	0.0	939
5mSIPHEX1_37-scaffold_206_c1_1	ANP35221.1|GT41	51.6	541	262	0	16	556	56	596	4.11e-197	569
5mSIPHEX1_37-scaffold_231_c1_41	QWC20507.1|AA3_2	42.6	524	293	6	13	535	5	521	4.25e-135	407
5mSIPHEX1_37-scaffold_236_c1_46	UDL88316.1|GT51	68.9	244	72	2	3	242	7	250	4.30e-116	337
5mSIPHEX1_37-scaffold_240_c2_36	QBR36525.1|GH103	81.6	266	44	1	2	267	3	263	5.70e-152	429
5mSIPHEX1_37-scaffold_245_c1_34	QDI75948.1|GH0	67.4	1315	412	5	1	1313	1	1300	0.0	1738
5mSIPHEX1_37-scaffold_249_c1_23	QDI75657.1|GT19	77.9	385	85	0	1	385	1	385	4.72e-202	566
5mSIPHEX1_37-scaffold_263_c1_28	QCO54780.1|GH13_18	83.0	583	98	1	1	582	1	583	0.0	1015
5mSIPHEX1_37-scaffold_263_c1_29	QCO54781.1|GT81	89.7	406	42	0	1	406	1	406	1.39e-275	753
5mSIPHEX1_37-scaffold_283_c1_10	QWA11134.1|GT2	55.5	335	145	3	1	332	288	621	1.56e-121	369
5mSIPHEX1_37-scaffold_283_c1_12	AZV80652.1|GT4	83.1	415	69	1	1	415	1	414	5.64e-261	717
5mSIPHEX1_37-scaffold_283_c1_17	AAN05124.1|GT2	68.6	322	93	3	26	347	5	318	6.15e-150	430
5mSIPHEX1_37-scaffold_283_c1_21	QWK92973.1|GT2	51.3	610	291	2	1	610	1	604	9.89e-211	605
5mSIPHEX1_37-scaffold_283_c1_26	AAN05131.1|GT2|GT4	70.8	1085	293	5	236	1298	252	1334	0.0	1504
5mSIPHEX1_37-scaffold_283_c1_33	AAN05138.1|GT2	55.7	327	139	1	1	327	1	321	1.45e-125	367
5mSIPHEX1_37-scaffold_283_c1_34	AAN05139.1|GT2	50.9	385	180	3	1	380	1	381	1.19e-125	372
5mSIPHEX1_37-scaffold_283_c1_37	CUS02574.2|GT2	49.6	351	141	4	1	351	1	315	2.17e-106	320
5mSIPHEX1_37-scaffold_283_c1_4	AAN05169.1|GT4	67.9	414	132	1	1	414	38	450	8.48e-212	594
5mSIPHEX1_37-scaffold_283_c1_5	AAN05172.1|GT2	65.1	645	217	2	4	648	25	661	2.89e-296	827
5mSIPHEX1_37-scaffold_283_c1_8	QAY63367.1|GT2	58.6	285	117	1	5	289	317	600	4.32e-108	330
5mSIPHEX1_37-scaffold_295_c2_27	ANP36595.1|GH103	81.2	389	73	0	1	389	1	389	2.07e-234	648
5mSIPHEX1_37-scaffold_323_c1_11	QYU68416.1|GT2	73.5	309	82	0	7	315	414	722	1.75e-146	436
5mSIPHEX1_37-scaffold_323_c1_6	AHD01217.1|GT51	87.8	834	101	1	1	834	1	833	0.0	1461
5mSIPHEX1_37-scaffold_333_c1_31	QWA11134.1|GT2	54.3	335	148	4	1	331	288	621	4.99e-121	367
5mSIPHEX1_37-scaffold_399_c1_2	QIE45263.1|GT2	51.0	414	201	2	1	412	1	414	1.23e-140	412
5mSIPHEX1_37-scaffold_401_c1_19	CAN65674.1|GH28	45.8	546	270	6	74	617	109	630	3.51e-155	484
5mSIPHEX1_37-scaffold_408_c1_22	CAE6201330.1|GH1	53.5	649	286	9	12	647	566	1211	1.79e-231	681
5mSIPHEX1_37-scaffold_428_c1_40	VCU58971.1|GH24	68.6	239	74	1	1	238	1	239	5.59e-114	331
5mSIPHEX1_37-scaffold_433_c2_19	ANF95373.1|CBM50	52.9	635	285	6	27	652	35	664	1.81e-233	671
5mSIPHEX1_37-scaffold_441_c1_14	UQD84776.1|CE4	68.9	293	91	0	1	293	1	293	6.23e-155	439
5mSIPHEX1_37-scaffold_453_c1_8	ANP35914.1|GH0	67.2	256	78	2	7	256	7	262	1.04e-106	314
5mSIPHEX1_37-scaffold_461_c1_15	CAG7911095.1|GH5_11	38.6	1040	463	25	5	1017	582	1472	2.44e-203	630
5mSIPHEX1_37-scaffold_467_c1_18	APG47307.1|GH24	73.1	242	65	0	1	242	1	242	6.87e-125	358
5mSIPHEX1_37-scaffold_492_c1_13	CCO12868.2|GH1	45.9	1383	509	9	19	1362	7	1189	0.0	1155
5mSIPHEX1_37-scaffold_492_c1_19	CAD7226128.1|GH38	35.2	749	392	18	11	705	1345	2054	8.77e-115	386
5mSIPHEX1_37-scaffold_492_c1_2	ANP36532.1|GT41	61.8	714	269	1	1	714	1	710	1.02e-250	717
5mSIPHEX1_37-scaffold_51_c1_42	AHD00241.1|GT2	72.9	229	59	1	1	229	1	226	1.76e-113	328
5mSIPHEX1_37-scaffold_51_c1_60	CAE6204650.1|GH28	50.8	599	287	5	6	597	746	1343	8.04e-196	591
5mSIPHEX1_37-scaffold_51_c2_112	ANP39559.1|GT4	55.4	437	180	3	4	440	3	424	1.54e-167	482
5mSIPHEX1_37-scaffold_51_c2_16	ALR08738.2|GT83	39.3	615	326	11	5	608	2	580	1.12e-130	400
5mSIPHEX1_37-scaffold_51_c2_42	ANP38208.1|GT0	71.0	283	82	0	12	294	4	286	1.57e-147	420
5mSIPHEX1_37-scaffold_51_c2_54	QYO62262.1|GH13	67.7	344	110	1	3	346	2	344	7.88e-147	434
5mSIPHEX1_37-scaffold_51_c2_73	CAD7245033.1|GT58	75.9	474	102	3	6	470	1055	1525	2.34e-231	696
5mSIPHEX1_37-scaffold_51_c2_79	AGL63717.2|GT4	42.7	634	301	9	182	758	107	735	7.46e-162	491
5mSIPHEX1_37-scaffold_52_c1_20	ATF06583.1|GT28	84.0	363	58	0	1	363	1	363	1.48e-210	585
5mSIPHEX1_37-scaffold_52_c1_30	ANP38396.1|CE11	83.0	311	53	0	36	346	1	311	9.03e-185	517
5mSIPHEX1_37-scaffold_52_c2_1	ANP38443.1|GT4	79.0	276	58	0	1	276	1	276	1.24e-151	432
5mSIPHEX1_37-scaffold_52_c2_113	ALI93560.1|GH18	47.0	396	186	6	28	408	388	774	1.19e-104	331
5mSIPHEX1_37-scaffold_52_c2_2	ANP38444.1|GT30	66.8	434	144	0	11	444	11	444	6.95e-193	547
5mSIPHEX1_37-scaffold_52_c2_48	AHC21644.2|GH1	46.1	479	257	1	11	489	8	485	4.01e-147	437
5mSIPHEX1_37-scaffold_52_c2_61	ANP38511.1|CBM50	71.6	394	108	3	17	408	10	401	1.69e-180	513
5mSIPHEX1_37-scaffold_52_c2_67	AKG15280.2|GH103	54.8	485	209	6	1	480	1	480	5.02e-177	512
5mSIPHEX1_37-scaffold_52_c2_80	ANP38530.1|GT0	75.5	359	87	1	1	358	1	359	7.57e-200	559
5mSIPHEX1_37-scaffold_52_c2_82	ANP38532.1|GT0	70.6	788	224	2	1	787	1	781	0.0	1132
5mSIPHEX1_37-scaffold_52_c2_84	ANP40184.1|GT0	78.6	341	71	1	1	341	1	339	7.97e-199	554
5mSIPHEX1_37-scaffold_609_c1_5	CCO12102.2|GH13_31	51.5	330	157	3	10	336	5	334	2.57e-108	325
5mSIPHEX1_37-scaffold_611_c1_3	QBQ55156.1|CBM50	35.7	678	418	6	119	795	44	704	1.69e-119	387
5mSIPHEX1_37-scaffold_619_c1_12	AGL63871.2|GT2	41.7	513	253	10	522	1032	514	982	7.97e-109	367
5mSIPHEX1_37-scaffold_619_c1_15	ANP36961.1|GH23	81.5	195	36	0	1	195	1	195	3.98e-117	335
5mSIPHEX1_37-scaffold_77_c1_76	QOF98253.1|GT2	53.1	422	194	2	11	432	6	423	4.40e-155	450
5mSIPHEX1_37-scaffold_77_c1_98	QCE13289.1|CE8	46.9	409	188	4	16	400	409	812	2.63e-110	359
5mSIPHEX1_37-scaffold_77_c2_24	ANP35839.1|GT107	77.4	647	140	3	30	676	1	641	0.0	1010
5mSIPHEX1_37-scaffold_77_c2_26	QXI64491.1|GT0	58.8	422	174	0	32	453	26	447	2.11e-175	503
5mSIPHEX1_37-scaffold_77_c2_28	UAB77099.1|GH23	52.0	358	165	3	14	369	360	712	1.08e-109	341
5mSIPHEX1_37-scaffold_82_c2_25	ANP36266.1|GH25	75.6	271	63	2	1	271	1	268	1.76e-155	438
5mSIPHEX1_37-scaffold_82_c2_52	AZV31449.1|GH23	63.0	362	134	0	1	362	817	1178	8.05e-148	452
5mSIPHEX1_37-scaffold_82_c2_61	UQZ82377.1|CBM50	35.0	638	380	12	10	626	34	657	1.93e-107	345
5mSIPHEX1_37-scaffold_82_c2_81	CAD2222301.1|AA3	50.4	536	248	10	6	524	13	547	7.65e-173	504
5mSIPHEX1_37-scaffold_84_c1_26	CDM22846.1|GT51	48.1	420	207	5	4	418	895	1308	4.52e-118	378
5mSIPHEX1_37-scaffold_84_c1_40	CAD7280782.1|GT2	45.5	808	383	12	177	947	390	1177	4.49e-216	684
5mSIPHEX1_37-scaffold_84_c1_41	QKX60855.1|GT22	64.7	286	98	2	5	289	577	860	1.11e-113	352
5mSIPHEX1_37-scaffold_84_c1_43	CAD7280782.1|GT2	52.2	356	157	3	21	375	1794	2137	4.87e-108	354
5mSIPHEX1_37-scaffold_84_c1_44	AZL15609.1|GH0	70.5	308	91	0	3	310	4	311	1.99e-152	434
5mSIPHEX1_37-scaffold_84_c1_6	QOF98722.1|GT87	53.9	549	247	3	6	549	12	559	4.57e-207	592
5mSIPHEX1_37-scaffold_87_c1_115	AXT29196.1|CE9	57.3	382	156	2	1	382	1	375	1.41e-136	399
5mSIPHEX1_37-scaffold_87_c1_82	CAD7221988.1|GH103	38.3	609	358	8	18	616	25	625	2.43e-119	390
5mSIPHEX1_37-scaffold_89_c1_3	CAE6201330.1|GH1	36.5	638	373	13	3	618	582	1209	3.59e-121	393
5mSIPHEX1_37-scaffold_89_c1_57	QCW79542.1|GH101	56.0	457	197	1	57	509	612	1068	2.65e-171	516
5mSIPHEX1_37-scaffold_89_c1_6	AMJ20543.1|GH13_11	58.1	406	167	1	22	427	7	409	9.75e-162	466
5mSIPHEX1_37-scaffold_89_c1_62	ANI26486.1|AA3_2	50.6	557	262	5	4	551	72	624	2.35e-180	526
5mSIPHEX1_37-scaffold_97_c1_100	AHC99649.1|GT1	70.5	373	110	0	1	373	1	373	5.75e-175	496
5mSIPHEX1_37-scaffold_97_c1_96	ANP37470.1|GT1	85.5	393	57	0	16	408	16	408	7.88e-244	673
5mSIPHEX1_37-scaffold_97_c1_97	ANP37469.1|GT4	82.6	414	72	0	1	414	1	414	1.11e-253	699
5mSIPHEX1_37-scaffold_97_c1_98	ANP37468.1|GT4	68.6	366	111	1	1	366	1	362	1.59e-172	489
5mSIPHEX1_37-scaffold_99_c1_63	AKH99103.1|CBM50	53.5	529	238	3	1	522	4	531	2.33e-197	570
5mSIPHEX1_37-scaffold_99_c1_75	QDI76139.1|GT2	74.4	613	157	0	13	625	3	615	0.0	889
