HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH103.hmm	295	5mSIPHEX1_37-scaffold_240_c2_36	269	7.3e-60	1	205	34	235	0.6915254237288135
GH23.hmm	135	5mSIPHEX1_37-scaffold_249_c1_2	202	4.7e-30	16	118	100	199	0.7555555555555555
GT19.hmm	354	5mSIPHEX1_37-scaffold_249_c1_23	387	2.7e-111	1	341	5	358	0.96045197740113
GH13_18.hmm	343	5mSIPHEX1_37-scaffold_263_c1_28	583	3.2e-140	2	343	94	434	0.9941690962099126
GT81.hmm	293	5mSIPHEX1_37-scaffold_263_c1_29	407	1.2e-63	82	271	111	318	0.6450511945392492
GT4.hmm	160	5mSIPHEX1_37-scaffold_283_c1_12	416	1.2e-19	8	156	214	375	0.925
GT2.hmm	170	5mSIPHEX1_37-scaffold_283_c1_17	362	1.1e-16	2	93	29	122	0.5352941176470588
GT4.hmm	160	5mSIPHEX1_37-scaffold_283_c1_26	1305	3.2e-18	7	159	459	609	0.95
GT2.hmm	170	5mSIPHEX1_37-scaffold_283_c1_26	1305	3.1e-21	1	122	644	766	0.711764705882353
GT4.hmm	160	5mSIPHEX1_37-scaffold_283_c1_26	1305	1.7e-19	10	135	1116	1238	0.78125
GT2.hmm	170	5mSIPHEX1_37-scaffold_283_c1_33	330	2e-16	1	98	4	99	0.5705882352941176
GT4.hmm	160	5mSIPHEX1_37-scaffold_283_c1_4	417	9.7e-22	9	157	215	376	0.925
GH103.hmm	295	5mSIPHEX1_37-scaffold_295_c2_27	390	7.7e-92	1	294	25	317	0.9932203389830508
GT51.hmm	177	5mSIPHEX1_37-scaffold_323_c1_6	835	1.5e-62	2	176	60	235	0.9830508474576272
GT2.hmm	230	5mSIPHEX1_37-scaffold_333_c1_34	330	1.8e-16	1	222	26	244	0.9608695652173913
GT2.hmm	170	5mSIPHEX1_37-scaffold_399_c1_2	413	2.3e-18	1	112	4	112	0.6529411764705882
GH24.hmm	137	5mSIPHEX1_37-scaffold_428_c1_40	242	1.3e-46	5	137	101	229	0.9635036496350365
GH24.hmm	137	5mSIPHEX1_37-scaffold_433_c2_12	242	6.2e-47	4	136	100	228	0.9635036496350365
CE4.hmm	130	5mSIPHEX1_37-scaffold_441_c1_14	300	1.2e-23	10	128	15	160	0.9076923076923077
GH24.hmm	137	5mSIPHEX1_37-scaffold_467_c1_18	243	3.3e-38	5	136	103	231	0.9562043795620438
GT41.hmm	705	5mSIPHEX1_37-scaffold_492_c1_2	742	1.9e-130	117	525	181	708	0.5787234042553191
GT2.hmm	170	5mSIPHEX1_37-scaffold_51_c1_42	230	4.9e-16	1	113	6	111	0.6588235294117647
AA4.hmm	522	5mSIPHEX1_37-scaffold_51_c2_102	470	2.2e-26	14	254	14	242	0.45977011494252873
GT4.hmm	160	5mSIPHEX1_37-scaffold_51_c2_112	442	2.3e-18	12	153	242	384	0.88125
GT28.hmm	157	5mSIPHEX1_37-scaffold_52_c1_20	365	2.9e-44	2	157	186	348	0.9872611464968153
CE11.hmm	271	5mSIPHEX1_37-scaffold_52_c1_30	347	1.1e-93	1	270	37	309	0.992619926199262
GT4.hmm	160	5mSIPHEX1_37-scaffold_52_c2_1	276	2.5e-21	12	118	164	275	0.6625
GH109.hmm	399	5mSIPHEX1_37-scaffold_52_c2_120	379	4.2e-16	4	188	2	186	0.46115288220551376
GT30.hmm	177	5mSIPHEX1_37-scaffold_52_c2_2	445	2e-55	2	174	45	225	0.9717514124293786
GT2.hmm	96	5mSIPHEX1_37-scaffold_52_c2_46	324	1.1e-18	5	91	19	116	0.8958333333333334
GT2.hmm	96	5mSIPHEX1_37-scaffold_52_c2_80	363	2.6e-25	1	96	10	111	0.9895833333333334
GT2.hmm	96	5mSIPHEX1_37-scaffold_52_c2_82	788	1.3e-25	1	95	458	557	0.9791666666666666
GT2.hmm	96	5mSIPHEX1_37-scaffold_52_c2_84	353	1.8e-21	1	95	10	108	0.9791666666666666
GT107.hmm	532	5mSIPHEX1_37-scaffold_77_c2_24	679	5.4e-91	216	497	47	328	0.5281954887218046
GT107.hmm	532	5mSIPHEX1_37-scaffold_77_c2_24	679	8.4e-126	146	529	308	676	0.7199248120300752
GH25.hmm	177	5mSIPHEX1_37-scaffold_82_c2_25	272	2.7e-52	1	177	70	248	0.9943502824858758
AA3_2.hmm	568	5mSIPHEX1_37-scaffold_82_c2_81	530	2.1e-156	2	567	2	525	0.9947183098591549
CE9.hmm	373	5mSIPHEX1_37-scaffold_87_c1_115	388	6.6e-102	6	366	13	378	0.9651474530831099
GT2.hmm	170	5mSIPHEX1_37-scaffold_89_c1_26	253	7.7e-21	3	120	7	118	0.6882352941176471
AA3_2.hmm	568	5mSIPHEX1_37-scaffold_89_c1_62	552	7.8e-162	3	566	3	529	0.9911971830985915
GT1.hmm	382	5mSIPHEX1_37-scaffold_97_c1_100	379	4.9e-16	27	381	3	374	0.9267015706806283
GT4.hmm	160	5mSIPHEX1_37-scaffold_97_c1_97	415	6.5e-28	12	159	232	383	0.91875
GT4.hmm	160	5mSIPHEX1_37-scaffold_97_c1_98	367	1.9e-21	32	157	207	332	0.78125
CE1.hmm	227	5mSIPHEX1_37-scaffold_99_c1_74	311	3.6e-21	10	143	62	244	0.5859030837004405
