Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
5mSIPHEX1_26-scaffold_3955_c1_2	-	-	GT2	-	N	1
5mSIPHEX1_26-scaffold_5393_c1_1	3.2.1.25:4	-	GH2_e80	GH2	N	2
5mSIPHEX1_26-scaffold_6466_c1_1	-	-	GT2	-	N	1
5mSIPHEX1_26-scaffold_6740_c1_1	-	-	AA2_e1	AA0	N	2
5mSIPHEX1_26-scaffold_7844_c1_1	-	-	GT4_e2718	GT0	N	2
5mSIPHEX1_26-scaffold_7844_c1_2	-	-	GT2	GT0	N	2
5mSIPHEX1_26-scaffold_1082_c3_2	-	-	-	GT58	N	1
5mSIPHEX1_26-scaffold_1187_c1_1	-	-	-	CBM6	N	1
5mSIPHEX1_26-scaffold_1200_c1_4	-	-	-	GT2	N	1
5mSIPHEX1_26-scaffold_1295_c2_1	-	-	-	GT4	N	1
5mSIPHEX1_26-scaffold_1348_c1_10	-	-	-	GT4	N	1
5mSIPHEX1_26-scaffold_1427_c1_1	-	-	-	GT0	N	1
5mSIPHEX1_26-scaffold_1460_c1_1	-	-	-	GT51	N	1
5mSIPHEX1_26-scaffold_1666_c1_5	-	-	-	GH28	N	1
5mSIPHEX1_26-scaffold_1837_c1_4	-	-	-	GH101	N	1
5mSIPHEX1_26-scaffold_1868_c1_2	-	-	-	GT2	N	1
5mSIPHEX1_26-scaffold_1912_c1_4	-	-	-	GH38	N	1
5mSIPHEX1_26-scaffold_1976_c1_3	-	-	-	CBM66	Y(1-23)	1
5mSIPHEX1_26-scaffold_2148_c1_3	-	-	-	GT83	N	1
5mSIPHEX1_26-scaffold_2458_c1_1	-	-	-	GH1	N	1
5mSIPHEX1_26-scaffold_2745_c1_5	-	-	-	GH13	N	1
5mSIPHEX1_26-scaffold_2775_c1_1	-	-	-	GH1	N	1
5mSIPHEX1_26-scaffold_3113_c1_1	-	-	-	GH13_30	N	1
5mSIPHEX1_26-scaffold_3132_c1_3	-	-	-	GT2	N	1
5mSIPHEX1_26-scaffold_3330_c1_3	-	-	-	CE8	N	1
5mSIPHEX1_26-scaffold_3909_c1_1	-	-	-	CBM6	Y(1-12)	1
5mSIPHEX1_26-scaffold_4125_c1_1	-	-	-	GH28	N	1
5mSIPHEX1_26-scaffold_4543_c1_2	-	-	-	CBM50	Y(1-19)	1
5mSIPHEX1_26-scaffold_4795_c1_2	-	-	-	GH13_31	N	1
5mSIPHEX1_26-scaffold_5072_c1_2	-	-	-	GH65	Y(1-24)	1
5mSIPHEX1_26-scaffold_546_c1_4	-	-	-	CBM50	N	1
5mSIPHEX1_26-scaffold_5486_c1_1	-	-	-	GH5_11	N	1
5mSIPHEX1_26-scaffold_698_c1_2	-	-	-	GH39	N	1
5mSIPHEX1_26-scaffold_698_c1_3	-	-	-	GH39	N	1
5mSIPHEX1_26-scaffold_7477_c1_1	-	-	-	GT2	N	1
5mSIPHEX1_26-scaffold_849_c1_5	-	-	-	GT4	N	1
