HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM57.hmm	147	5mSIPHEX1_10-scaffold_10_c1_382	2710	1.3e-34	2	147	537	680	0.9863945578231292
CBM57.hmm	147	5mSIPHEX1_10-scaffold_10_c1_382	2710	4.3e-33	2	146	790	933	0.9795918367346939
AA5_2.hmm	588	5mSIPHEX1_10-scaffold_10_c1_382	2710	4.6e-136	114	588	1221	1696	0.8061224489795918
GT2.hmm	170	5mSIPHEX1_10-scaffold_10_c1_384	321	1.8e-32	1	128	6	130	0.7470588235294118
GT2.hmm	170	5mSIPHEX1_10-scaffold_10_c1_385	327	7.6e-24	1	133	9	148	0.7764705882352941
AA6.hmm	195	5mSIPHEX1_10-scaffold_133_c1_67	201	3.9e-68	2	195	8	198	0.9897435897435898
AA6.hmm	195	5mSIPHEX1_10-scaffold_16_c1_170	218	1.8e-58	1	192	5	199	0.9794871794871794
GT51.hmm	177	5mSIPHEX1_10-scaffold_16_c1_20	789	1.8e-55	9	176	182	353	0.943502824858757
PL5.hmm	317	5mSIPHEX1_10-scaffold_16_c1_296	395	2.1e-92	3	304	39	341	0.9495268138801262
GT2.hmm	230	5mSIPHEX1_10-scaffold_16_c1_305	495	2.6e-53	1	230	87	343	0.9956521739130435
CE1.hmm	227	5mSIPHEX1_10-scaffold_24_c1_226	282	1.8e-53	1	226	21	277	0.9911894273127754
GH13_24.hmm	295	5mSIPHEX1_10-scaffold_24_c1_38	572	1.2e-98	1	295	52	323	0.9966101694915255
CBM20.hmm	90	5mSIPHEX1_10-scaffold_24_c1_38	572	2.4e-27	2	89	474	564	0.9666666666666667
GH73.hmm	128	5mSIPHEX1_10-scaffold_28_c1_164	330	2.2e-37	3	125	178	314	0.953125
CE13.hmm	355	5mSIPHEX1_10-scaffold_28_c1_273	444	1.2e-43	9	185	57	246	0.49577464788732395
GT19.hmm	354	5mSIPHEX1_10-scaffold_322_c1_35	395	1.6e-137	2	353	18	374	0.9915254237288136
GT51.hmm	177	5mSIPHEX1_10-scaffold_327_c1_9	829	2e-68	2	176	59	233	0.9830508474576272
AA7.hmm	458	5mSIPHEX1_10-scaffold_32_c1_139	491	1.1e-21	15	191	47	230	0.38427947598253276
AA1.hmm	358	5mSIPHEX1_10-scaffold_32_c1_158	622	3.3e-64	7	357	71	614	0.9776536312849162
GT4.hmm	160	5mSIPHEX1_10-scaffold_32_c1_30	739	4.4e-39	8	159	554	705	0.94375
GT4.hmm	160	5mSIPHEX1_10-scaffold_349_c1_10	372	1e-28	7	152	188	337	0.90625
GT4.hmm	160	5mSIPHEX1_10-scaffold_349_c1_11	353	2.5e-22	6	142	172	300	0.85
GT2.hmm	170	5mSIPHEX1_10-scaffold_349_c1_15	277	5.5e-20	2	99	8	106	0.5705882352941176
GT4.hmm	160	5mSIPHEX1_10-scaffold_349_c1_16	394	2.1e-30	7	149	221	358	0.8875
GT2.hmm	170	5mSIPHEX1_10-scaffold_349_c1_22	298	4.5e-31	1	121	5	121	0.7058823529411765
GT25.hmm	181	5mSIPHEX1_10-scaffold_349_c1_24	263	2.1e-23	3	170	7	176	0.9226519337016574
GT9.hmm	225	5mSIPHEX1_10-scaffold_349_c1_28	344	8.1e-50	4	205	70	297	0.8933333333333333
GT30.hmm	177	5mSIPHEX1_10-scaffold_349_c1_7	423	8.5e-72	2	176	34	210	0.9830508474576272
GH84.hmm	295	5mSIPHEX1_10-scaffold_36_c1_105	358	9.5e-85	2	291	8	302	0.9796610169491525
AA3.hmm	618	5mSIPHEX1_10-scaffold_36_c1_207	531	8.4e-53	84	401	25	528	0.5129449838187702
GH103.hmm	295	5mSIPHEX1_10-scaffold_36_c1_232	423	3.8e-113	1	295	43	336	0.9966101694915255
GH73.hmm	128	5mSIPHEX1_10-scaffold_47_c1_79	309	3.7e-25	12	128	137	263	0.90625
GH114.hmm	190	5mSIPHEX1_10-scaffold_523_c2_8	269	4.5e-81	1	190	40	229	0.9947368421052631
GH23.hmm	135	5mSIPHEX1_10-scaffold_53_c1_127	575	6.4e-24	2	123	148	287	0.8962962962962963
AA3_2.hmm	568	5mSIPHEX1_10-scaffold_53_c1_2	564	7.3e-167	3	566	2	529	0.9911971830985915
CE1.hmm	227	5mSIPHEX1_10-scaffold_60_c1_110	581	1e-23	5	143	48	220	0.6079295154185022
GT51.hmm	177	5mSIPHEX1_10-scaffold_60_c1_112	229	2.5e-52	11	176	50	214	0.9322033898305084
GH23.hmm	135	5mSIPHEX1_10-scaffold_60_c1_114	234	5.8e-27	13	117	120	223	0.7703703703703704
GH23.hmm	135	5mSIPHEX1_10-scaffold_67_c1_123	459	1.1e-21	7	122	297	451	0.8518518518518519
AA3_2.hmm	568	5mSIPHEX1_10-scaffold_67_c1_137	562	2.6e-168	2	566	5	529	0.9929577464788732
AA3_2.hmm	568	5mSIPHEX1_10-scaffold_67_c1_155	556	1.4e-164	2	566	12	552	0.9929577464788732
GT90.hmm	250	5mSIPHEX1_10-scaffold_8_c1_237	335	2.4e-21	59	244	151	317	0.74
GT4.hmm	160	5mSIPHEX1_10-scaffold_8_c1_340	424	3.4e-30	6	156	233	377	0.9375
GH103.hmm	295	5mSIPHEX1_10-scaffold_8_c1_423	330	9.6e-97	8	294	24	311	0.9694915254237289
CE11.hmm	271	5mSIPHEX1_10-scaffold_8_c1_458	305	2.2e-115	1	270	4	275	0.992619926199262
GT28.hmm	157	5mSIPHEX1_10-scaffold_8_c1_464	362	5.2e-51	2	157	187	347	0.9872611464968153
GH13_18.hmm	343	5mSIPHEX1_10-scaffold_8_c1_5	577	2.8e-143	2	343	87	428	0.9941690962099126
GT81.hmm	293	5mSIPHEX1_10-scaffold_8_c1_6	407	1.8e-68	16	273	30	320	0.8771331058020477
GH23.hmm	135	5mSIPHEX1_10-scaffold_95_c1_108	506	1.4e-23	15	122	302	448	0.7925925925925926
AA1.hmm	358	5mSIPHEX1_10-scaffold_95_c1_29	520	1.5e-34	16	357	96	511	0.952513966480447
AA1.hmm	358	5mSIPHEX1_10-scaffold_95_c1_7	629	4.1e-65	7	357	58	601	0.9776536312849162
GT2.hmm	170	5mSIPHEX1_10-scaffold_95_c1_82	248	2.2e-18	1	127	19	134	0.7411764705882353
GH166.hmm	224	5mSIPHEX1_10-scaffold_98_c1_24	924	3.2e-67	1	224	49	272	0.9955357142857143
GT4.hmm	160	5mSIPHEX1_10-scaffold_98_c1_29	507	3e-30	9	157	317	474	0.925
AA3.hmm	618	5mSIPHEX1_10-scaffold_98_c1_62	522	8e-55	73	399	15	518	0.5275080906148867
