Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_10-scaffold_36_c1_232	AZR41551.1|GH103	99.8	422	1	0	1	422	1	422	5.21e-311	844
5mSIPHEX1_10-scaffold_36_c1_85	QYU66396.1|GH13_23	54.9	461	189	7	9	460	6	456	2.21e-147	443
5mSIPHEX1_10-scaffold_47_c1_134	AMJ20771.1|GH13_26	63.5	860	311	2	4	862	1	858	0.0	1145
5mSIPHEX1_10-scaffold_47_c1_15	QYO62262.1|GH13	67.3	336	109	1	3	338	2	336	1.22e-148	439
5mSIPHEX1_10-scaffold_47_c1_163	AZR42261.1|CBM50	100	451	0	0	1	451	1	451	0.0	892
5mSIPHEX1_10-scaffold_47_c1_48	ARM83543.1|GT4	77.4	407	91	1	1	407	13	418	1.57e-236	655
5mSIPHEX1_10-scaffold_47_c1_50	BCN21547.1|GT4	71.9	366	103	0	1	366	1	366	9.71e-204	568
5mSIPHEX1_10-scaffold_47_c1_52	AJF07643.1|GT4	64.4	371	130	2	4	374	2	370	1.29e-168	480
5mSIPHEX1_10-scaffold_47_c1_79	ARM83512.1|GH73	100	308	0	0	1	308	1	308	1.68e-222	611
5mSIPHEX1_10-scaffold_523_c2_8	BAP13569.1|GH114	100	237	0	0	32	268	26	262	2.94e-181	503
5mSIPHEX1_10-scaffold_53_c1_114	CUS04494.2|GH39	59.9	1258	468	6	8	1231	4	1259	0.0	1439
5mSIPHEX1_10-scaffold_53_c1_127	ARM84155.1|CBM50|GH23	99.8	574	1	0	1	574	1	574	0.0	1135
5mSIPHEX1_10-scaffold_53_c1_128	AZV31449.1|GH23	51.5	571	270	3	35	602	241	807	1.89e-206	614
5mSIPHEX1_10-scaffold_53_c1_129	AZV31449.1|GH23	69.1	363	108	2	1	360	817	1178	1.38e-161	488
5mSIPHEX1_10-scaffold_53_c1_140	AGL63871.2|GT2	45.9	505	233	7	350	851	515	982	5.98e-124	403
5mSIPHEX1_10-scaffold_53_c1_142	AKG15280.2|GH103	65.8	485	164	2	1	483	1	485	2.17e-232	652
5mSIPHEX1_10-scaffold_53_c1_2	QWC20507.1|AA3_2	48.6	531	257	8	2	528	6	524	8.72e-163	479
5mSIPHEX1_10-scaffold_53_c1_56	ARM84234.1|GT4	99.7	325	1	0	1	325	1	325	8.23e-243	664
5mSIPHEX1_10-scaffold_53_c1_83	QOF98722.1|GT87	59.1	553	216	6	3	550	12	559	5.34e-238	671
5mSIPHEX1_10-scaffold_60_c1_112	AZR42118.1|GT51	100	228	0	0	1	228	1	228	1.06e-160	448
5mSIPHEX1_10-scaffold_60_c1_114	ARM83287.1|GH23	100	233	0	0	1	233	1	233	1.25e-166	463
5mSIPHEX1_10-scaffold_60_c1_146	ARM83320.1|GH23	100	217	0	0	1	217	1	217	2.55e-167	464
5mSIPHEX1_10-scaffold_60_c1_188	AKG14948.2|GT28	37.3	730	358	18	8	674	6	698	3.82e-128	400
5mSIPHEX1_10-scaffold_67_c1_123	AHI30981.1|GH23	100	458	0	0	1	458	1	458	0.0	926
5mSIPHEX1_10-scaffold_67_c1_137	AWP09430.1|AA3_2	52.9	550	249	3	1	541	15	563	7.48e-195	562
5mSIPHEX1_10-scaffold_67_c1_155	CAD2222301.1|AA3	55.3	548	227	7	13	552	10	547	1.56e-209	598
5mSIPHEX1_10-scaffold_67_c1_58	QBQ55156.1|CBM50	38.7	608	358	8	139	743	109	704	6.59e-116	376
5mSIPHEX1_10-scaffold_8_c1_260	QCE13289.1|CE8	46.5	409	193	3	3	387	406	812	7.62e-110	356
5mSIPHEX1_10-scaffold_8_c1_269	CAE6201330.1|GH1	54.5	649	283	6	6	643	564	1211	5.32e-247	721
5mSIPHEX1_10-scaffold_8_c1_299	CAE6204650.1|GH28	49.8	600	292	4	6	598	746	1343	5.01e-194	586
5mSIPHEX1_10-scaffold_8_c1_33	CAN65674.1|GH28	44.5	555	284	6	56	605	94	629	4.54e-158	492
5mSIPHEX1_10-scaffold_8_c1_340	ARM85213.1|GT4	99.5	423	2	0	1	423	1	423	4.05e-317	860
5mSIPHEX1_10-scaffold_8_c1_372	AGL64700.2|GH23	51.3	355	171	2	8	361	7	360	1.34e-118	352
5mSIPHEX1_10-scaffold_8_c1_4	AHI32114.1|GT4	100	370	0	0	1	370	1	370	1.45e-277	755
5mSIPHEX1_10-scaffold_8_c1_423	AHI31357.1|GH103	100	329	0	0	1	329	14	342	2.79e-237	650
5mSIPHEX1_10-scaffold_8_c1_424	CAD7221988.1|GH103	56.6	348	149	2	25	372	631	976	3.79e-112	360
5mSIPHEX1_10-scaffold_8_c1_425	CAD7221988.1|GH103	46.5	607	323	2	5	610	11	616	3.81e-184	560
5mSIPHEX1_10-scaffold_8_c1_458	ARM85364.1|CE11	100	304	0	0	1	304	1	304	1.55e-216	595
5mSIPHEX1_10-scaffold_8_c1_464	ARM85370.1|GT28	99.4	361	2	0	1	361	1	361	1.47e-261	714
5mSIPHEX1_10-scaffold_8_c1_465	AZC46349.1|GT28	51.4	346	167	1	30	374	33	378	5.31e-110	344
5mSIPHEX1_10-scaffold_8_c1_486	AHC21644.2|GH1	47.9	518	265	3	4	520	8	521	5.57e-166	485
5mSIPHEX1_10-scaffold_8_c1_5	AZR39796.1|GH13_18	98.8	576	7	0	1	576	1	576	0.0	1179
5mSIPHEX1_10-scaffold_8_c1_52	CUS04610.2|GT4	37.9	767	463	6	18	783	8	762	2.31e-159	487
5mSIPHEX1_10-scaffold_8_c1_6	AZR39797.1|GT81	100	406	0	0	1	406	1	406	3.60e-303	823
5mSIPHEX1_10-scaffold_8_c1_87	QKX53460.1|AA4	43.1	406	225	3	4	407	636	1037	4.77e-104	335
5mSIPHEX1_10-scaffold_801_c1_10	CAD7252683.1|GH23	35.5	671	375	16	12	637	442	1099	7.78e-110	370
5mSIPHEX1_10-scaffold_95_c1_108	AZR39645.1|GH23	100	505	0	0	1	505	1	505	0.0	1028
5mSIPHEX1_10-scaffold_95_c1_33	QBQ55156.1|CBM50	37.1	660	393	11	152	806	62	704	4.08e-118	384
5mSIPHEX1_10-scaffold_95_c1_82	AZR39671.1|GT2	98.8	247	3	0	1	247	1	247	2.33e-178	494
5mSIPHEX1_10-scaffold_98_c1_100	QPK65345.1|GT1	50.0	366	166	5	3	364	424	776	8.76e-108	338
5mSIPHEX1_10-scaffold_98_c1_24	AZR40820.1|GH166	79.3	919	188	2	6	923	5	922	0.0	1531
5mSIPHEX1_10-scaffold_98_c1_29	ARM85971.1|GT4	92.8	501	36	0	5	505	5	505	0.0	941
