HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23.hmm	135	5mSIPHEX1_33-scaffold_258_c1_17	675	3.2e-28	17	123	520	651	0.7851851851851852
GT2.hmm	170	5mSIPHEX1_33-scaffold_258_c1_34	347	2.5e-34	1	131	18	147	0.7647058823529411
GT4.hmm	160	5mSIPHEX1_33-scaffold_376_c1_18	350	7.3e-35	4	157	164	311	0.95625
GT2.hmm	170	5mSIPHEX1_33-scaffold_376_c1_31	264	1.8e-24	1	168	22	187	0.9823529411764705
GT2.hmm	170	5mSIPHEX1_33-scaffold_37_c1_148	322	2.8e-24	1	164	29	187	0.9588235294117647
GH109.hmm	399	5mSIPHEX1_33-scaffold_37_c1_17	325	8.3e-23	6	164	2	152	0.39598997493734334
GT81.hmm	293	5mSIPHEX1_33-scaffold_37_c1_219	344	2.2e-17	19	213	7	185	0.6621160409556314
GH24.hmm	137	5mSIPHEX1_33-scaffold_37_c1_248	421	7e-33	2	137	31	167	0.9854014598540146
CE15.hmm	269	5mSIPHEX1_33-scaffold_37_c1_55	435	4.2e-58	24	267	65	420	0.9033457249070632
GH43_9.hmm	272	5mSIPHEX1_33-scaffold_61_c1_122	541	6.4e-131	2	272	63	332	0.9926470588235294
CBM91.hmm	200	5mSIPHEX1_33-scaffold_61_c1_122	541	1.1e-17	5	199	359	539	0.97
PL1_2.hmm	183	5mSIPHEX1_33-scaffold_61_c1_124	462	3.4e-53	1	169	97	285	0.9180327868852459
GH3.hmm	216	5mSIPHEX1_33-scaffold_61_c1_136	803	3.3e-72	8	215	105	325	0.9583333333333334
CE11.hmm	271	5mSIPHEX1_33-scaffold_6_c1_135	309	7.6e-104	1	270	9	282	0.992619926199262
GT51.hmm	177	5mSIPHEX1_33-scaffold_6_c1_201	344	3.5e-50	11	176	50	214	0.9322033898305084
GT2.hmm	230	5mSIPHEX1_33-scaffold_6_c1_22	270	1.1e-21	1	226	4	235	0.9782608695652174
GT51.hmm	177	5mSIPHEX1_33-scaffold_6_c1_237	686	7.4e-49	13	175	58	219	0.9152542372881356
GT83.hmm	540	5mSIPHEX1_33-scaffold_6_c1_239	574	2.3e-55	12	424	17	405	0.762962962962963
GH25.hmm	177	5mSIPHEX1_33-scaffold_6_c1_250	230	8.3e-46	2	177	40	214	0.9887005649717514
GH3.hmm	216	5mSIPHEX1_33-scaffold_6_c1_317	924	6.7e-68	2	215	98	353	0.9861111111111112
CE1.hmm	227	5mSIPHEX1_33-scaffold_6_c1_333	653	2.1e-18	12	217	403	634	0.9030837004405287
GH103.hmm	295	5mSIPHEX1_33-scaffold_6_c1_36	450	1.1e-92	4	293	61	358	0.9796610169491525
GH109.hmm	399	5mSIPHEX1_33-scaffold_6_c1_386	402	1e-24	5	173	64	228	0.42105263157894735
CE1.hmm	227	5mSIPHEX1_33-scaffold_6_c1_404	281	5.9e-50	3	226	25	277	0.9823788546255506
GT4.hmm	160	5mSIPHEX1_33-scaffold_6_c1_469	369	3e-26	12	151	177	325	0.86875
GT2.hmm	170	5mSIPHEX1_33-scaffold_6_c1_470	746	7e-24	1	129	7	131	0.7529411764705882
GT4.hmm	160	5mSIPHEX1_33-scaffold_6_c1_470	746	1.2e-38	6	159	546	708	0.95625
GT4.hmm	160	5mSIPHEX1_33-scaffold_6_c1_474	992	1.3e-30	9	153	222	368	0.9
GT4.hmm	160	5mSIPHEX1_33-scaffold_6_c1_474	992	1.5e-27	9	153	643	789	0.9
GT2.hmm	170	5mSIPHEX1_33-scaffold_6_c1_475	365	3.4e-23	1	110	13	118	0.6411764705882353
GT2.hmm	170	5mSIPHEX1_33-scaffold_6_c1_52	470	1.9e-27	2	168	63	266	0.9764705882352941
GT2.hmm	197	5mSIPHEX1_33-scaffold_6_c1_52	470	5.5e-22	4	190	168	378	0.9441624365482234
CE4.hmm	130	5mSIPHEX1_33-scaffold_6_c1_54	624	9.1e-16	8	128	291	448	0.9230769230769231
GT51.hmm	177	5mSIPHEX1_33-scaffold_6_c1_572	676	1.5e-64	14	176	102	264	0.9152542372881356
GT20.hmm	475	5mSIPHEX1_33-scaffold_6_c1_96	465	1.6e-153	8	473	5	459	0.9789473684210527
GH15.hmm	361	5mSIPHEX1_33-scaffold_6_c1_98	589	2.5e-71	3	360	214	577	0.9889196675900277
CBM66.hmm	155	5mSIPHEX1_33-scaffold_92_c1_79	206	2.8e-16	20	146	63	190	0.8129032258064516
GH16_21.hmm	206	5mSIPHEX1_33-scaffold_92_c1_90	339	7.8e-60	9	194	106	293	0.8980582524271845
