Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_33-scaffold_200_c1_48	QOF98722.1|GT87	53.2	554	252	6	8	560	12	559	3.92e-206	590
5mSIPHEX1_33-scaffold_200_c1_5	QSR23009.1|GT2	99.7	730	2	0	1	730	1	730	0.0	1420
5mSIPHEX1_33-scaffold_200_c1_50	QSR22965.1|GT51	99.7	892	3	0	1	892	1	892	0.0	1761
5mSIPHEX1_33-scaffold_200_c1_57	CAB3230510.1|AA3_2	48.3	542	265	6	4	535	25	561	7.08e-177	516
5mSIPHEX1_33-scaffold_226_c1_29	AVI59029.1|GT2	43.3	436	239	6	1	433	1	431	4.14e-118	356
5mSIPHEX1_33-scaffold_226_c1_34	QYU66396.1|GH13_23	60.4	470	175	4	11	470	4	472	1.11e-180	529
5mSIPHEX1_33-scaffold_226_c1_36	ABI75525.1|PL0	66.0	571	194	0	7	577	5	575	1.29e-292	811
5mSIPHEX1_33-scaffold_255_c1_3	QSR21643.1|GT2	99.8	402	1	0	1	402	1	402	1.20e-299	814
5mSIPHEX1_33-scaffold_258_c1_17	QSR21709.1|GH23	100	674	0	0	1	674	1	674	0.0	1342
5mSIPHEX1_33-scaffold_258_c1_34	QSR21724.1|GT2	99.7	346	1	0	1	346	1	346	3.63e-243	666
5mSIPHEX1_33-scaffold_258_c1_42	QCE13289.1|CE8	47.4	409	186	3	20	404	409	812	3.28e-113	367
5mSIPHEX1_33-scaffold_37_c1_148	QSR21447.1|GT2	100	309	0	0	13	321	1	309	1.66e-228	627
5mSIPHEX1_33-scaffold_37_c1_211	CCA14548.1|GT2	52.3	308	145	2	10	316	443	749	5.90e-112	347
5mSIPHEX1_33-scaffold_37_c1_214	CAD7221988.1|GH103	37.7	620	349	10	12	619	22	616	1.57e-110	366
5mSIPHEX1_33-scaffold_37_c1_219	QSR21377.1|GT2	100	343	0	0	1	343	1	343	3.21e-240	659
5mSIPHEX1_33-scaffold_37_c1_248	QSR21347.1|GH24	99.0	420	4	0	1	420	1	420	7.46e-294	801
5mSIPHEX1_33-scaffold_37_c1_50	AGL63717.2|GT4	43.5	695	314	11	162	847	107	731	5.65e-173	523
5mSIPHEX1_33-scaffold_37_c1_55	QSR21540.1|CE15	99.5	434	2	0	1	434	1	434	0.0	866
5mSIPHEX1_33-scaffold_37_c1_60	QYU68416.1|GT2	75.1	309	77	0	7	315	414	722	7.91e-151	447
5mSIPHEX1_33-scaffold_376_c1_18	QSR20765.1|GT4	100	349	0	0	1	349	1	349	5.06e-256	699
5mSIPHEX1_33-scaffold_376_c1_31	QSR20778.1|GT2	98.8	249	3	0	15	263	1	249	3.27e-185	512
5mSIPHEX1_33-scaffold_6_c1_135	QSR23646.1|CE11	99.3	307	2	0	2	308	1	307	2.14e-202	560
5mSIPHEX1_33-scaffold_6_c1_20	CAN65674.1|GH28	43.8	571	283	8	56	623	94	629	2.55e-148	467
5mSIPHEX1_33-scaffold_6_c1_200	QYU66445.1|GT4	60.9	340	131	2	5	342	10	349	1.46e-136	418
5mSIPHEX1_33-scaffold_6_c1_201	QSR23580.1|GT51	96.5	343	12	0	1	343	1	343	1.43e-227	627
5mSIPHEX1_33-scaffold_6_c1_22	QSR23748.1|GT2	98.9	269	3	0	1	269	1	269	2.53e-193	534
5mSIPHEX1_33-scaffold_6_c1_220	QKX60855.1|GT22	61.7	295	104	4	2	295	574	860	1.01e-104	329
5mSIPHEX1_33-scaffold_6_c1_221	CAD7280782.1|GT2	47.8	800	358	11	181	945	391	1165	4.16e-226	712
5mSIPHEX1_33-scaffold_6_c1_237	QSR23545.1|GT51	99.3	685	5	0	1	685	1	685	0.0	1346
5mSIPHEX1_33-scaffold_6_c1_250	QSR23533.1|GH25	89.1	229	25	0	1	229	1	229	2.32e-160	447
5mSIPHEX1_33-scaffold_6_c1_317	QSR23468.1|GH3	99.6	908	4	0	16	923	1	908	0.0	1833
5mSIPHEX1_33-scaffold_6_c1_36	QSR23734.1|GH103	99.3	433	3	0	17	449	1	433	1.27e-314	855
5mSIPHEX1_33-scaffold_6_c1_445	AGN91810.2|GT4	44.1	472	257	5	8	475	2	470	1.76e-128	386
5mSIPHEX1_33-scaffold_6_c1_457	QWA11134.1|GT2	49.6	343	170	2	1	340	288	630	6.09e-110	339
5mSIPHEX1_33-scaffold_6_c1_459	QAY63367.1|GT2	55.2	288	127	2	1	287	316	602	3.44e-106	325
5mSIPHEX1_33-scaffold_6_c1_461	CUS02574.2|GT2	58.6	319	128	1	5	323	3	317	8.33e-136	393
5mSIPHEX1_33-scaffold_6_c1_469	URV25604.1|GT4	48.5	365	184	2	3	363	2	366	5.19e-120	356
5mSIPHEX1_33-scaffold_6_c1_470	AIO49818.1|GT2|GT4	58.3	731	301	3	3	733	2	728	6.66e-310	868
5mSIPHEX1_33-scaffold_6_c1_474	AZO48395.1|GT4	41.5	972	537	14	1	962	6	955	2.14e-227	675
5mSIPHEX1_33-scaffold_6_c1_475	ABI76308.1|GT2	55.7	327	142	2	10	335	4	328	2.37e-129	379
5mSIPHEX1_33-scaffold_6_c1_488	ABM98857.2|GT4	67.8	304	98	0	31	334	8	311	9.40e-153	437
5mSIPHEX1_33-scaffold_6_c1_496	AGL63717.2|GT4	44.1	624	287	9	174	739	107	726	1.66e-162	493
5mSIPHEX1_33-scaffold_6_c1_52	QSR23720.1|GT2	98.9	469	5	0	1	469	1	469	0.0	896
5mSIPHEX1_33-scaffold_6_c1_565	AHC21644.2|GH1	44.8	522	278	5	4	524	9	521	3.18e-148	440
5mSIPHEX1_33-scaffold_6_c1_572	QSR23214.1|GT51	99.7	675	2	0	1	675	1	675	0.0	1326
5mSIPHEX1_33-scaffold_6_c1_84	QSR23688.1|GT2	99.7	290	1	0	1	290	59	348	1.68e-203	572
5mSIPHEX1_33-scaffold_6_c1_90	QSR23688.1|GT2	98.9	184	2	0	1	184	363	546	1.90e-124	366
5mSIPHEX1_33-scaffold_6_c1_96	QSR23682.1|GT20	99.4	464	3	0	1	464	1	464	0.0	939
5mSIPHEX1_33-scaffold_6_c1_98	QSR23680.1|GH15	99.5	588	3	0	1	588	1	588	0.0	1199
5mSIPHEX1_33-scaffold_61_c1_122	QSR23910.1|GH43_9	98.7	540	7	0	1	540	1	540	0.0	1140
5mSIPHEX1_33-scaffold_61_c1_124	QSR23912.1|PL1_2	99.6	450	2	0	12	461	1	450	0.0	893
5mSIPHEX1_33-scaffold_61_c1_125	CAD0304441.1|GH43_9	50.9	340	164	2	7	345	583	920	9.93e-103	327
5mSIPHEX1_33-scaffold_61_c1_136	QSR23924.1|GH3	98.8	802	10	0	1	802	1	802	0.0	1592
5mSIPHEX1_33-scaffold_61_c1_211	CAD7252417.1|GH13	42.3	572	319	6	132	694	345	914	5.12e-126	415
5mSIPHEX1_33-scaffold_61_c1_41	CDM22846.1|GT51	48.6	422	201	6	4	417	895	1308	9.41e-108	350
5mSIPHEX1_33-scaffold_92_c1_125	QPL38296.1|GT35	55.4	278	105	5	6	282	5	264	1.03e-103	308
5mSIPHEX1_33-scaffold_92_c1_144	CAD7245033.1|GT58	77.0	470	100	2	9	470	1055	1524	1.91e-235	706
5mSIPHEX1_33-scaffold_92_c1_148	ALR09732.2|GH92	35.5	736	444	14	3	718	5	729	1.86e-117	374
5mSIPHEX1_33-scaffold_92_c1_90	QSR22702.1|GH16_21	100	316	0	0	23	338	1	316	2.51e-236	647
