HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	230	700mSIPHEX1_1-scaffold_265_c1_28	326	1e-21	4	222	6	259	0.9478260869565217
AA3.hmm	618	700mSIPHEX1_1-scaffold_265_c1_31	526	1.9e-44	85	401	4	521	0.511326860841424
GT4.hmm	160	700mSIPHEX1_1-scaffold_265_c1_7	673	8.3e-35	6	153	227	389	0.91875
GT4.hmm	160	700mSIPHEX1_1-scaffold_297_c1_2	388	2.1e-16	12	146	209	345	0.8375
GT26.hmm	171	700mSIPHEX1_1-scaffold_297_c1_3	253	1.3e-43	2	170	57	228	0.9824561403508771
GT4.hmm	160	700mSIPHEX1_1-scaffold_297_c1_5	415	9.2e-36	12	158	239	383	0.9125
GH2.hmm	752	700mSIPHEX1_1-scaffold_325_c1_32	732	1.1e-103	28	490	3	525	0.6143617021276596
GH15.hmm	361	700mSIPHEX1_1-scaffold_329_c1_8	600	9.9e-57	3	359	238	590	0.9861495844875346
AA3_2.hmm	568	700mSIPHEX1_1-scaffold_32_c1_187	543	9.2e-158	3	566	13	535	0.9911971830985915
GT4.hmm	160	700mSIPHEX1_1-scaffold_32_c1_281	350	2.3e-32	6	157	168	319	0.94375
GH108.hmm	86	700mSIPHEX1_1-scaffold_32_c1_71	204	1.5e-29	3	86	9	97	0.9651162790697675
GH109.hmm	399	700mSIPHEX1_1-scaffold_355_c1_9	369	8.5e-17	8	170	5	163	0.40601503759398494
GT51.hmm	177	700mSIPHEX1_1-scaffold_40_c1_272	848	1.3e-66	2	176	60	235	0.9830508474576272
GT19.hmm	354	700mSIPHEX1_1-scaffold_40_c1_50	385	7.7e-113	2	346	4	355	0.9717514124293786
GT51.hmm	177	700mSIPHEX1_1-scaffold_47_c1_203	235	1.1e-48	12	164	67	214	0.8587570621468926
CE9.hmm	373	700mSIPHEX1_1-scaffold_47_c1_211	375	7.7e-106	4	367	9	361	0.9731903485254692
GT2.hmm	96	700mSIPHEX1_1-scaffold_47_c1_213	765	7.3e-20	1	95	61	163	0.9791666666666666
CE14.hmm	124	700mSIPHEX1_1-scaffold_47_c1_222	230	1.4e-18	3	114	28	129	0.8951612903225806
GT4.hmm	160	700mSIPHEX1_1-scaffold_47_c1_232	701	9.8e-35	6	157	172	320	0.94375
GT4.hmm	160	700mSIPHEX1_1-scaffold_47_c1_234	758	2.1e-31	8	156	205	354	0.925
GH1.hmm	429	700mSIPHEX1_1-scaffold_47_c1_234	758	1.1e-16	53	407	423	737	0.8251748251748252
CE1.hmm	227	700mSIPHEX1_1-scaffold_520_c1_3	335	3e-32	5	156	58	208	0.6651982378854625
GH77.hmm	494	700mSIPHEX1_1-scaffold_534_c1_13	611	7.7e-136	1	480	84	591	0.9696356275303644
CBM48.hmm	76	700mSIPHEX1_1-scaffold_534_c1_14	727	9e-19	2	68	119	205	0.868421052631579
GH13_9.hmm	301	700mSIPHEX1_1-scaffold_534_c1_14	727	8.9e-161	1	301	273	573	0.9966777408637874
GH13_16.hmm	353	700mSIPHEX1_1-scaffold_534_c1_15	1100	1e-179	1	353	49	402	0.9971671388101983
GH13_3.hmm	210	700mSIPHEX1_1-scaffold_534_c1_16	687	4.3e-94	2	209	255	476	0.9857142857142858
GH23.hmm	135	700mSIPHEX1_1-scaffold_5_c1_146	688	2e-24	16	119	492	619	0.762962962962963
GT51.hmm	177	700mSIPHEX1_1-scaffold_5_c1_271	760	3.1e-54	12	176	116	301	0.9265536723163842
GH16_21.hmm	206	700mSIPHEX1_1-scaffold_5_c1_293	610	2.6e-34	4	200	17	231	0.9514563106796117
GH23.hmm	135	700mSIPHEX1_1-scaffold_5_c1_340	312	8.5e-25	15	120	76	181	0.7777777777777778
GT90.hmm	250	700mSIPHEX1_1-scaffold_5_c1_377	541	4.4e-16	45	222	313	514	0.708
GH103.hmm	295	700mSIPHEX1_1-scaffold_5_c1_447	423	3.1e-112	2	295	55	347	0.9932203389830508
GT35.hmm	674	700mSIPHEX1_1-scaffold_5_c1_490	796	1.4e-246	1	672	94	788	0.9955489614243324
GH13_4.hmm	400	700mSIPHEX1_1-scaffold_5_c1_491	625	4.8e-183	1	400	85	485	0.9975
CBM48.hmm	76	700mSIPHEX1_1-scaffold_5_c1_492	695	6.7e-18	1	70	13	102	0.9078947368421053
GH13_11.hmm	351	700mSIPHEX1_1-scaffold_5_c1_492	695	2.5e-162	1	351	181	529	0.9971509971509972
GT5.hmm	472	700mSIPHEX1_1-scaffold_5_c1_493	475	7e-147	1	471	2	468	0.9957627118644068
CBM48.hmm	76	700mSIPHEX1_1-scaffold_5_c1_495	728	2.6e-21	3	67	123	203	0.8421052631578947
GH13_9.hmm	301	700mSIPHEX1_1-scaffold_5_c1_495	728	3.6e-161	2	301	277	576	0.9933554817275747
GH13_23.hmm	344	700mSIPHEX1_1-scaffold_5_c1_496	536	1.7e-155	1	342	28	371	0.9912790697674418
GT20.hmm	475	700mSIPHEX1_1-scaffold_5_c1_508	453	1.8e-147	12	474	4	450	0.9726315789473684
GH13_23.hmm	344	700mSIPHEX1_1-scaffold_5_c1_594	514	5.6e-151	1	343	33	379	0.9941860465116279
GH3.hmm	216	700mSIPHEX1_1-scaffold_5_c1_63	326	1.3e-48	7	215	55	271	0.9629629629629629
GT2.hmm	170	700mSIPHEX1_1-scaffold_5_c1_644	300	5.8e-21	2	103	9	112	0.5941176470588235
GT4.hmm	160	700mSIPHEX1_1-scaffold_5_c1_645	540	1.2e-19	13	144	358	488	0.81875
GT2.hmm	170	700mSIPHEX1_1-scaffold_5_c1_650	329	4e-20	2	137	10	143	0.7941176470588235
CE1.hmm	227	700mSIPHEX1_1-scaffold_5_c1_664	278	4.3e-51	1	225	23	274	0.986784140969163
GT4.hmm	160	700mSIPHEX1_1-scaffold_5_c1_745	343	1.4e-35	7	156	157	311	0.93125
GT14.hmm	250	700mSIPHEX1_1-scaffold_5_c1_93	526	4e-53	1	236	4	247	0.94
GT28.hmm	157	700mSIPHEX1_1-scaffold_72_c1_110	362	2.1e-46	2	157	186	348	0.9872611464968153
CE11.hmm	271	700mSIPHEX1_1-scaffold_72_c1_119	312	3.6e-101	1	270	2	272	0.992619926199262
GT2.hmm	170	700mSIPHEX1_1-scaffold_72_c1_28	609	2.9e-20	2	166	113	305	0.9647058823529412
CE1.hmm	227	700mSIPHEX1_1-scaffold_72_c1_32	303	1.2e-50	1	222	33	291	0.973568281938326
AA3.hmm	618	700mSIPHEX1_1-scaffold_72_c1_38	526	9.3e-45	87	397	15	522	0.5016181229773463
GT107.hmm	532	700mSIPHEX1_1-scaffold_75_c1_149	617	1.2e-74	223	500	3	279	0.5206766917293233
GT107.hmm	532	700mSIPHEX1_1-scaffold_75_c1_149	617	1.2e-126	127	521	237	607	0.7406015037593985
GT2.hmm	197	700mSIPHEX1_1-scaffold_75_c1_3	704	1.9e-16	3	182	222	435	0.9086294416243654
GT4.hmm	160	700mSIPHEX1_1-scaffold_75_c1_42	408	1.2e-19	7	150	210	366	0.89375
AA3_2.hmm	568	700mSIPHEX1_1-scaffold_75_c1_54	533	3.7e-163	2	567	6	531	0.9947183098591549
GH1.hmm	429	700mSIPHEX1_1-scaffold_75_c1_55	432	3.2e-141	3	424	6	430	0.9813519813519813
GT30.hmm	177	700mSIPHEX1_1-scaffold_75_c1_8	406	3.7e-41	2	168	25	187	0.9378531073446328
GT2.hmm	96	700mSIPHEX1_1-scaffold_91_c1_100	341	7.1e-24	1	95	52	148	0.9791666666666666
GT14.hmm	250	700mSIPHEX1_1-scaffold_91_c1_98	568	4.7e-45	5	237	16	253	0.928
GT2.hmm	96	700mSIPHEX1_1-scaffold_91_c1_99	354	7.3e-27	1	95	66	162	0.9791666666666666
GH23.hmm	135	700mSIPHEX1_1-scaffold_94_c1_32	207	1.7e-31	16	115	105	201	0.7333333333333333
GH19.hmm	231	700mSIPHEX1_1-scaffold_94_c1_66	270	2.9e-29	55	201	37	172	0.6320346320346321
