Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
700mSIPHEX1_1-scaffold_32_c1_230	QXI63674.1|CE4	99.4	468	3	0	1	468	1	468	0.0	956
700mSIPHEX1_1-scaffold_32_c1_281	QXI63623.1|GT4	98.3	349	6	0	1	349	1	349	1.53e-241	662
700mSIPHEX1_1-scaffold_32_c1_305	AHC21644.2|GH1	47.1	469	247	1	7	475	8	475	2.38e-150	446
700mSIPHEX1_1-scaffold_32_c1_37	AMJ20543.1|GH13_11	57.4	413	172	2	15	427	1	409	3.21e-160	462
700mSIPHEX1_1-scaffold_32_c1_53	QPK65345.1|GT1	60.3	348	134	1	4	347	429	776	1.77e-144	432
700mSIPHEX1_1-scaffold_32_c1_71	QXI63834.1|GH108	100	203	0	0	1	203	1	203	4.40e-143	401
700mSIPHEX1_1-scaffold_32_c1_99	QCW79542.1|GH101	56.0	459	194	5	57	509	612	1068	8.17e-170	512
700mSIPHEX1_1-scaffold_325_c1_32	AZY95378.1|GH2	96.4	731	26	0	1	731	1	731	0.0	1484
700mSIPHEX1_1-scaffold_329_c1_8	AZY95693.1|GH15	99.2	599	5	0	1	599	1	599	0.0	1219
700mSIPHEX1_1-scaffold_40_c1_152	CAE6201330.1|GH1	37.2	639	366	14	3	617	582	1209	8.08e-126	405
700mSIPHEX1_1-scaffold_40_c1_157	QYU68416.1|GT2	73.1	309	83	0	7	315	414	722	8.06e-148	440
700mSIPHEX1_1-scaffold_40_c1_192	CAE6201330.1|GH1	55.3	638	270	7	20	645	577	1211	3.37e-240	704
700mSIPHEX1_1-scaffold_40_c1_199	QKV20388.1|CBM50	65.1	524	174	4	10	532	13	528	5.99e-228	646
700mSIPHEX1_1-scaffold_40_c1_204	AUH63140.1|GH0	67.9	1254	399	3	39	1291	39	1289	0.0	1737
700mSIPHEX1_1-scaffold_40_c1_218	CAA2140597.1|GH108	54.5	299	129	4	16	312	27	320	6.10e-107	331
700mSIPHEX1_1-scaffold_40_c1_272	QXI64147.1|GT51	99.6	847	3	0	1	847	1	847	0.0	1686
700mSIPHEX1_1-scaffold_40_c1_276	AGN91810.2|GT4	39.1	481	267	5	3	469	1	469	2.33e-111	342
700mSIPHEX1_1-scaffold_40_c1_50	QXI63927.1|GT19	99.7	384	1	0	1	384	1	384	1.45e-275	751
700mSIPHEX1_1-scaffold_40_c1_68	CCO12112.2|GH13_31	62.7	424	153	3	1	419	1	424	2.54e-187	532
700mSIPHEX1_1-scaffold_40_c1_71	ALR08391.2|GT4	49.0	353	164	3	1	337	1	353	1.69e-106	320
700mSIPHEX1_1-scaffold_47_c1_137	QXI62716.1|CBM50	100	168	0	0	1	168	1	168	4.72e-105	302
700mSIPHEX1_1-scaffold_47_c1_2	CAD7226128.1|GH38	34.9	744	403	15	11	707	1345	2054	2.20e-121	405
700mSIPHEX1_1-scaffold_47_c1_201	QYU66445.1|GT4	64.3	314	107	2	13	323	38	349	9.66e-134	409
700mSIPHEX1_1-scaffold_47_c1_203	QXI62649.1|GT51	99.6	234	1	0	1	234	1	234	8.11e-168	466
700mSIPHEX1_1-scaffold_47_c1_211	AZY92361.1|CE9	97.1	374	11	0	1	374	1	374	1.21e-246	677
700mSIPHEX1_1-scaffold_47_c1_213	QXI62639.1|GT0	99.5	764	4	0	1	764	1	764	0.0	1460
700mSIPHEX1_1-scaffold_47_c1_214	AWD22343.1|GT0	67.1	689	217	2	16	700	24	706	0.0	918
700mSIPHEX1_1-scaffold_47_c1_224	QXI62628.1|GT2	96.4	338	12	0	1	338	1	338	6.56e-226	622
700mSIPHEX1_1-scaffold_47_c1_230	QQO45261.1|GT0	68.6	382	113	5	1	378	28	406	8.32e-171	487
700mSIPHEX1_1-scaffold_47_c1_231	QXI62621.1|GT4	98.8	762	9	0	1	762	1	762	0.0	1539
700mSIPHEX1_1-scaffold_47_c1_232	QXI62620.1|GT4	97.6	700	17	0	1	700	1	700	0.0	1330
700mSIPHEX1_1-scaffold_47_c1_233	ALN74953.1|GT4	64.7	363	128	0	1	363	758	1120	1.73e-154	468
700mSIPHEX1_1-scaffold_47_c1_234	AZY92380.1|GH1|GT4	98.7	757	10	0	1	757	1	757	0.0	1544
700mSIPHEX1_1-scaffold_47_c1_45	QXI62805.1|GT30	99.5	397	2	0	1	397	1	397	6.18e-279	761
700mSIPHEX1_1-scaffold_47_c1_8	CCO12868.2|GH1	47.1	1384	491	11	19	1362	7	1189	0.0	1166
700mSIPHEX1_1-scaffold_47_c1_95	QXF33452.1|GH16	56.9	341	145	1	4	344	3	341	2.83e-139	403
700mSIPHEX1_1-scaffold_5_c1_124	AGL64700.2|GH23	49.6	351	167	5	5	347	6	354	1.68e-106	321
700mSIPHEX1_1-scaffold_5_c1_146	QXI64843.1|GH23	99.0	687	7	0	1	687	1	687	0.0	1345
700mSIPHEX1_1-scaffold_5_c1_155	CAG7911095.1|GH5_11	37.6	981	486	22	5	947	582	1474	2.14e-197	612
700mSIPHEX1_1-scaffold_5_c1_231	AGL64345.2|GT2	46.3	585	303	4	276	851	273	855	4.33e-157	486
700mSIPHEX1_1-scaffold_5_c1_258	CDM22846.1|GT51	49.8	418	203	4	4	418	895	1308	4.47e-119	381
700mSIPHEX1_1-scaffold_5_c1_27	QKX55086.1|GH55	38.3	600	327	13	5	572	798	1386	8.31e-124	402
700mSIPHEX1_1-scaffold_5_c1_271	QXI64972.1|GT51	99.9	759	1	0	1	759	1	759	0.0	1462
700mSIPHEX1_1-scaffold_5_c1_293	AZY92938.1|GH16	94.7	609	32	0	1	609	1	609	0.0	904
700mSIPHEX1_1-scaffold_5_c1_314	QOF98722.1|GT87	52.8	549	252	4	9	551	12	559	3.02e-198	570
700mSIPHEX1_1-scaffold_5_c1_340	AZY95110.1|GH23	99.0	310	3	0	2	311	1	310	6.12e-224	615
700mSIPHEX1_1-scaffold_5_c1_341	ALR09732.2|GH92	40.4	545	298	10	212	744	200	729	2.47e-108	351
700mSIPHEX1_1-scaffold_5_c1_377	QXI65082.1|GT0	94.6	540	25	1	1	540	1	536	0.0	1072
700mSIPHEX1_1-scaffold_5_c1_404	QXI65109.1|GT2	99.4	308	2	0	1	308	1	308	5.88e-223	612
700mSIPHEX1_1-scaffold_5_c1_424	CAD7252417.1|GH13	43.8	577	301	10	132	694	345	912	1.34e-123	408
700mSIPHEX1_1-scaffold_5_c1_433	AGL63717.2|GT4	45.2	672	302	7	162	832	107	713	4.50e-176	531
700mSIPHEX1_1-scaffold_5_c1_447	AZY92800.1|GH103	99.5	422	2	0	1	422	1	422	1.13e-305	831
700mSIPHEX1_1-scaffold_5_c1_490	QXI65195.1|GT35	99.9	795	1	0	1	795	1	795	0.0	1612
700mSIPHEX1_1-scaffold_5_c1_491	QXI65196.1|GH13_4	99.2	624	5	0	1	624	1	624	0.0	1286
700mSIPHEX1_1-scaffold_5_c1_492	QXI65197.1|CBM48|GH13_11	99.6	694	3	0	1	694	1	694	0.0	1416
700mSIPHEX1_1-scaffold_5_c1_493	QXI65198.1|GT5	94.9	474	24	0	1	474	1	474	0.0	890
700mSIPHEX1_1-scaffold_5_c1_494	VDZ76225.1|GT5	56.2	413	180	1	5	416	14	426	8.40e-166	486
700mSIPHEX1_1-scaffold_5_c1_495	QXI65200.1|CBM48|GH13_9	99.2	727	6	0	1	727	1	727	0.0	1538
700mSIPHEX1_1-scaffold_5_c1_496	QXI65201.1|GH13_23	99.3	535	4	0	1	535	1	535	0.0	1122
700mSIPHEX1_1-scaffold_5_c1_508	AZY92744.1|GT20	99.1	452	4	0	1	452	1	452	0.0	914
700mSIPHEX1_1-scaffold_5_c1_594	QXI65301.1|GH13_23	99.8	513	1	0	1	513	1	513	0.0	1087
700mSIPHEX1_1-scaffold_5_c1_63	AZY93138.1|GH3	98.8	325	4	0	1	325	1	325	2.08e-236	647
700mSIPHEX1_1-scaffold_5_c1_638	AZY95095.1|GT0	98.6	848	12	0	10	857	2	849	0.0	1714
700mSIPHEX1_1-scaffold_5_c1_644	AZY92615.1|GT2	100	299	0	0	1	299	1	299	2.05e-223	612
700mSIPHEX1_1-scaffold_5_c1_645	AZY92614.1|GT4	98.5	539	8	0	1	539	1	539	0.0	1067
700mSIPHEX1_1-scaffold_5_c1_646	QAY63367.1|GT2	59.1	286	116	1	5	290	317	601	1.37e-109	334
700mSIPHEX1_1-scaffold_5_c1_648	QWA11134.1|GT2	52.7	334	152	4	1	328	288	621	6.09e-118	359
700mSIPHEX1_1-scaffold_5_c1_650	QXI62372.1|GT2	99.1	328	3	0	1	328	1	328	5.38e-245	669
700mSIPHEX1_1-scaffold_5_c1_745	QXI62468.1|GT4	99.1	342	3	0	1	342	1	342	2.97e-240	659
700mSIPHEX1_1-scaffold_5_c1_93	AZY93110.1|GT14	100	525	0	0	1	525	1	525	0.0	1050
700mSIPHEX1_1-scaffold_534_c1_13	AZY95677.1|GH77	97.2	610	17	0	1	610	1	610	0.0	1199
700mSIPHEX1_1-scaffold_534_c1_14	AZY95676.1|CBM48|GH13_9	98.6	726	10	0	1	726	1	726	0.0	1516
700mSIPHEX1_1-scaffold_534_c1_15	AZY95675.1|GH13_16	99.3	1099	8	0	1	1099	1	1099	0.0	2172
700mSIPHEX1_1-scaffold_534_c1_16	AZY95806.1|GH13_3	95.2	686	33	0	1	686	56	741	0.0	1340
700mSIPHEX1_1-scaffold_72_c1_110	QXI64338.1|GT28	99.4	361	2	0	1	361	1	361	2.01e-243	668
700mSIPHEX1_1-scaffold_72_c1_119	QXI64329.1|CE11	99.4	311	2	0	1	311	1	311	1.05e-222	612
700mSIPHEX1_1-scaffold_72_c1_165	CAN65674.1|GH28	43.6	555	285	7	66	617	101	630	2.11e-146	461
700mSIPHEX1_1-scaffold_72_c1_28	QXI64425.1|GT2	98.7	608	8	0	1	608	1	608	0.0	1152
700mSIPHEX1_1-scaffold_72_c1_56	BAE47471.1|GT4	100	415	0	0	1	415	1	415	0.0	862
700mSIPHEX1_1-scaffold_75_c1_12	QXI64631.1|CBM50	98.9	376	4	0	1	376	1	376	2.08e-232	642
700mSIPHEX1_1-scaffold_75_c1_149	QXI64493.1|GT107	97.1	616	18	0	1	616	1	616	0.0	1219
700mSIPHEX1_1-scaffold_75_c1_151	QXI64491.1|GT0	99.1	448	4	0	1	448	1	448	0.0	904
700mSIPHEX1_1-scaffold_75_c1_153	UAB77099.1|GH23	55.7	352	151	3	21	371	367	714	8.30e-119	365
700mSIPHEX1_1-scaffold_75_c1_3	AZY93243.1|GT2	98.9	703	8	0	1	703	3	705	0.0	1365
700mSIPHEX1_1-scaffold_75_c1_34	UQZ82377.1|CBM50	40.0	637	354	13	20	634	27	657	2.58e-147	448
700mSIPHEX1_1-scaffold_75_c1_38	AZV31449.1|GH23	38.4	591	344	9	28	611	238	815	2.57e-121	392
700mSIPHEX1_1-scaffold_75_c1_39	AZV31449.1|GH23	60.2	369	131	2	1	360	817	1178	1.07e-142	438
700mSIPHEX1_1-scaffold_75_c1_42	QXI64600.1|GT4	98.5	407	6	0	1	407	1	407	1.63e-295	804
700mSIPHEX1_1-scaffold_75_c1_54	CAD2222301.1|AA3	48.2	537	264	6	10	532	13	549	1.19e-159	470
700mSIPHEX1_1-scaffold_75_c1_55	QXI64587.1|GH1	99.3	431	3	0	1	431	1	431	0.0	914
700mSIPHEX1_1-scaffold_75_c1_8	QXI64635.1|GT30	98.0	405	8	0	1	405	1	405	1.47e-281	768
700mSIPHEX1_1-scaffold_75_c1_90	ATE86697.1|GH36	51.2	490	232	5	9	497	725	1208	4.23e-160	491
700mSIPHEX1_1-scaffold_75_c1_99	CAD7251071.1|GT51	59.8	341	137	0	4	344	215	555	1.56e-131	410
700mSIPHEX1_1-scaffold_91_c1_100	QXI62507.1|GT0	97.9	340	7	0	1	340	1	340	7.48e-258	703
700mSIPHEX1_1-scaffold_91_c1_13	AZY92401.1|GH23	100	194	0	0	1	194	1	194	7.10e-140	392
700mSIPHEX1_1-scaffold_91_c1_18	AMJ20771.1|GH13_26	42.0	874	455	13	3	844	5	858	3.04e-228	669
700mSIPHEX1_1-scaffold_91_c1_34	AGL63871.2|GT2	43.2	514	232	9	352	854	518	982	2.14e-113	375
700mSIPHEX1_1-scaffold_91_c1_40	QYU66396.1|GH13_23	61.0	454	173	4	5	455	4	456	1.02e-179	526
700mSIPHEX1_1-scaffold_91_c1_83	UQZ82377.1|CBM50	47.4	662	334	9	3	658	4	657	6.43e-217	627
700mSIPHEX1_1-scaffold_91_c1_98	QXI62509.1|GT14	100	567	0	0	1	567	1	567	0.0	1152
700mSIPHEX1_1-scaffold_91_c1_99	AZY92483.1|GT0	99.7	339	1	0	15	353	1	339	1.18e-264	721
700mSIPHEX1_1-scaffold_94_c1_21	AZL15609.1|GH0	68.5	308	97	0	3	310	4	311	3.81e-150	429
700mSIPHEX1_1-scaffold_94_c1_23	CAD7280782.1|GT2	55.0	358	148	3	21	377	1794	2139	3.97e-113	369
700mSIPHEX1_1-scaffold_94_c1_24	QKX60855.1|GT22	64.3	286	99	2	5	289	577	860	4.33e-113	351
700mSIPHEX1_1-scaffold_94_c1_26	CAD7280782.1|GT2	45.4	798	377	13	179	939	390	1165	4.89e-214	679
700mSIPHEX1_1-scaffold_94_c1_31	QXI64206.1|GH23	99.4	173	1	0	1	173	1	173	5.34e-127	358
700mSIPHEX1_1-scaffold_94_c1_32	AZY93695.1|GH23	100	206	0	0	1	206	1	206	2.86e-145	407
700mSIPHEX1_1-scaffold_94_c1_66	QAR28259.1|GH19	61.2	263	89	4	1	258	1	255	2.59e-106	313
