Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_0-scaffold_23_c1_218	ATI40632.1|GT4	85.0	439	64	1	1	437	1	439	2.77e-266	733
5mSIPHEX1_0-scaffold_23_c1_221	ATI43226.1|GT4	78.7	249	53	0	141	389	1	249	4.78e-131	380
5mSIPHEX1_0-scaffold_23_c1_264	AWZ17133.1|GH13_30	35.0	1160	678	22	6	1118	406	1536	4.01e-189	600
5mSIPHEX1_0-scaffold_23_c1_265	AGL63871.2|GT2	42.7	501	242	8	537	1035	525	982	1.71e-110	372
5mSIPHEX1_0-scaffold_23_c1_283	CAD7252417.1|GH13	42.9	583	302	11	132	696	345	914	8.92e-124	409
5mSIPHEX1_0-scaffold_23_c1_293	ABF62823.1|PL0	54.9	579	234	4	47	625	28	579	5.53e-206	593
5mSIPHEX1_0-scaffold_23_c1_294	QYU66396.1|GH13_23	63.1	455	162	4	10	462	8	458	3.85e-180	527
5mSIPHEX1_0-scaffold_23_c1_31	ATI40801.1|GH23	92.5	705	53	0	1	705	50	754	0.0	1295
5mSIPHEX1_0-scaffold_23_c1_4	AGL63717.2|GT4	45.1	683	297	10	161	836	107	718	1.21e-174	528
5mSIPHEX1_0-scaffold_23_c1_82	ATI40752.1|CBM48|GH13_11	93.1	697	48	0	1	697	1	697	0.0	1373
5mSIPHEX1_0-scaffold_23_c1_85	ATI40749.1|CBM48|GH13_11	96.1	712	28	0	1	712	1	712	0.0	1434
5mSIPHEX1_0-scaffold_23_c1_86	ATI40748.1|GT5	93.4	483	32	0	1	483	1	483	0.0	911
5mSIPHEX1_0-scaffold_23_c1_87	VDZ76225.1|GT5	55.9	417	184	0	7	423	14	430	1.79e-163	480
5mSIPHEX1_0-scaffold_23_c1_88	ATI40746.1|CBM48|GH13_9	91.5	731	62	0	1	731	1	731	0.0	1423
5mSIPHEX1_0-scaffold_23_c1_89	ATI40745.1|GT35	92.3	801	62	0	1	801	2	802	0.0	1516
5mSIPHEX1_0-scaffold_23_c1_90	ATI40744.1|GH13_23	90.9	536	46	1	1	533	1	536	0.0	1038
5mSIPHEX1_0-scaffold_23_c1_92	ATI43243.1|GH13_10	82.6	581	101	0	15	595	3	583	0.0	995
5mSIPHEX1_0-scaffold_23_c1_93	ATI40742.1|GH13_26	90.7	774	70	1	1	774	1	772	0.0	1415
5mSIPHEX1_0-scaffold_256_c1_19	QAY63367.1|GT2	55.8	292	120	1	5	296	317	599	2.48e-104	321
5mSIPHEX1_0-scaffold_256_c1_21	QWA11134.1|GT2	55.5	337	145	3	1	335	288	621	2.18e-125	380
5mSIPHEX1_0-scaffold_256_c1_30	CAI32746.2|GT4	54.3	392	173	1	1	386	1	392	1.70e-144	420
5mSIPHEX1_0-scaffold_256_c1_31	AGN91810.2|GT4	40.0	478	272	4	6	478	2	469	3.69e-116	355
5mSIPHEX1_0-scaffold_256_c1_35	CUS02574.2|GT2	51.8	353	136	3	5	357	4	322	1.05e-110	332
5mSIPHEX1_0-scaffold_2931_c1_2	QFS82441.1|GT4	54.0	374	172	0	15	388	27	400	6.04e-134	395
5mSIPHEX1_0-scaffold_2955_c1_1	QFT46203.1|GT4	51.1	356	173	1	21	376	1	355	1.56e-113	340
5mSIPHEX1_0-scaffold_3_c1_103	ADN17640.1|GT2	53.9	321	145	1	4	321	11	331	6.36e-109	337
5mSIPHEX1_0-scaffold_3_c1_104	ATI43156.1|GT0	86.8	341	45	0	1	341	1	341	1.74e-227	626
5mSIPHEX1_0-scaffold_3_c1_105	ATI43155.1|GT0	94.1	307	18	0	1	307	30	336	2.21e-229	629
5mSIPHEX1_0-scaffold_3_c1_106	ATI43154.1|GT14	96.8	565	18	0	1	565	1	565	0.0	1135
5mSIPHEX1_0-scaffold_3_c1_138	ATE86697.1|GH36	52.4	502	214	2	18	519	722	1198	7.20e-163	499
5mSIPHEX1_0-scaffold_3_c1_154	ATI43117.1|GT14	95.8	525	22	0	1	525	1	525	0.0	1027
5mSIPHEX1_0-scaffold_3_c1_215	ATI41082.1|GT20	96.6	493	17	0	1	493	1	493	0.0	960
5mSIPHEX1_0-scaffold_3_c1_222	ATI43282.1|GH13_18	96.5	593	21	0	10	602	1	593	0.0	1182
5mSIPHEX1_0-scaffold_3_c1_297	BAE60251.1|GH3	61.4	414	152	5	100	506	1	413	3.03e-168	512
5mSIPHEX1_0-scaffold_3_c1_353	QPC99594.1|GT35	56.9	269	108	5	1	263	1	267	8.99e-110	322
5mSIPHEX1_0-scaffold_3_c1_448	ATI41250.1|GT30	80.9	423	74	1	1	416	1	423	3.57e-233	649
5mSIPHEX1_0-scaffold_3_c1_485	AWS47037.1|CE9	45.9	403	210	4	5	405	20	416	3.53e-104	319
5mSIPHEX1_0-scaffold_3_c1_489	ATI41290.1|GT107	88.6	699	80	0	1	699	1	699	0.0	1232
5mSIPHEX1_0-scaffold_3_c1_491	QXI64491.1|GT0	59.4	416	169	0	19	434	28	443	1.21e-175	503
5mSIPHEX1_0-scaffold_3_c1_494	UAB77099.1|GH23	57.0	351	146	3	15	365	367	712	4.27e-121	370
5mSIPHEX1_0-scaffold_3_c1_538	CAD7221988.1|GH103	37.8	580	335	8	33	594	40	611	1.19e-106	355
5mSIPHEX1_0-scaffold_3_c1_555	ATI42765.1|GH23	96.4	193	7	0	1	193	1	193	1.55e-138	389
5mSIPHEX1_0-scaffold_3_c1_559	ATI42761.1|GT2	94.2	243	14	0	1	243	1	243	6.33e-165	460
5mSIPHEX1_0-scaffold_3_c1_606	AGL63717.2|GT4	43.2	634	298	9	182	758	107	735	3.37e-163	495
5mSIPHEX1_0-scaffold_3_c1_61	QOF98722.1|GT87	55.0	549	239	5	7	548	12	559	4.38e-212	605
5mSIPHEX1_0-scaffold_3_c1_612	CAD7245033.1|GT58	76.7	476	103	2	6	474	1055	1529	2.82e-234	703
5mSIPHEX1_0-scaffold_3_c1_626	QYO62262.1|GH13	71.0	335	96	1	3	337	2	335	1.48e-151	446
5mSIPHEX1_0-scaffold_3_c1_78	ATI43180.1|GT51	95.5	750	32	2	1	749	1	749	0.0	1298
5mSIPHEX1_0-scaffold_3_c1_83	ATI43493.1|GH103	88.5	393	45	0	10	402	2	394	1.69e-256	704
5mSIPHEX1_0-scaffold_3_c1_86	AMJ20771.1|GH13_26	44.6	878	446	17	1	858	2	859	2.20e-248	721
5mSIPHEX1_0-scaffold_4_c1_100	ATI42833.1|GT4	77.3	387	86	2	1	386	11	396	3.29e-204	572
5mSIPHEX1_0-scaffold_4_c1_125	CAE6204650.1|GH28	51.3	599	283	5	74	665	747	1343	3.79e-197	597
5mSIPHEX1_0-scaffold_4_c1_152	ATI43305.1|CBM50	96.0	402	14	1	31	430	1	402	8.45e-257	707
5mSIPHEX1_0-scaffold_4_c1_251	ATI43308.1|GT0	95.9	342	14	0	458	799	2	343	2.07e-242	683
5mSIPHEX1_0-scaffold_4_c1_263	QBQ55156.1|CBM50	35.8	681	414	9	166	842	65	726	1.16e-106	354
5mSIPHEX1_0-scaffold_4_c1_287	ALR09732.2|GH92	34.5	753	442	14	32	754	2	733	1.99e-114	367
5mSIPHEX1_0-scaffold_4_c1_322	CAN65674.1|GH28	43.8	557	283	9	66	618	101	631	5.64e-149	468
5mSIPHEX1_0-scaffold_4_c1_326	ATI43316.1|GT2	69.9	791	176	9	22	752	1	789	0.0	1035
5mSIPHEX1_0-scaffold_4_c1_352	QKX55086.1|GH55	39.0	603	317	13	3	569	796	1383	3.20e-128	414
5mSIPHEX1_0-scaffold_4_c1_353	CAG7911095.1|GH5_11	36.5	1047	492	23	5	1032	582	1474	2.11e-194	607
5mSIPHEX1_0-scaffold_4_c1_392	ATI43325.1|GH23	94.2	310	18	0	12	321	2	311	2.41e-201	558
5mSIPHEX1_0-scaffold_4_c1_44	QKC75707.1|GT51	66.7	249	79	2	3	247	2	250	7.40e-116	336
5mSIPHEX1_0-scaffold_4_c1_531	CAA2140597.1|GH108	55.0	298	128	3	21	316	27	320	2.58e-107	333
5mSIPHEX1_0-scaffold_4_c1_544	ATI41644.1|GH0	92.0	1312	105	0	1	1312	1	1312	0.0	2413
5mSIPHEX1_0-scaffold_4_c1_555	ATI41652.1|GH3	94.3	333	19	0	1	333	1	333	6.06e-225	619
5mSIPHEX1_0-scaffold_4_c1_565	AGL64700.2|GH23	47.9	349	176	3	5	347	6	354	3.69e-103	312
5mSIPHEX1_0-scaffold_4_c1_628	ATI41714.1|GT2	86.6	321	43	0	1	321	92	412	9.09e-205	571
5mSIPHEX1_0-scaffold_4_c1_633	ATI41717.1|GH103	95.9	392	16	0	1	392	1	392	3.37e-269	736
5mSIPHEX1_0-scaffold_4_c1_672	ATI41750.1|CE4	91.5	471	40	0	1	471	1	471	0.0	898
5mSIPHEX1_0-scaffold_4_c1_71	UAB77099.1|GH23	49.7	362	162	5	16	369	363	712	8.17e-105	328
5mSIPHEX1_0-scaffold_4_c1_85	CAD7280782.1|GT2	46.0	809	380	11	178	949	390	1178	1.11e-219	694
5mSIPHEX1_0-scaffold_4_c1_86	QKX60855.1|GT22	66.3	282	92	2	9	289	581	860	5.39e-118	363
5mSIPHEX1_0-scaffold_4_c1_88	CAD7280782.1|GT2	54.2	358	151	3	21	377	1794	2139	1.18e-111	365
5mSIPHEX1_0-scaffold_4_c1_90	AZL15609.1|GH0	67.2	308	101	0	3	310	4	311	2.08e-147	422
5mSIPHEX1_0-scaffold_41_c1_106	AHC21644.2|GH1	46.0	498	266	2	11	508	8	502	8.79e-149	442
5mSIPHEX1_0-scaffold_41_c1_120	ATI42504.1|GT81	99.3	412	3	0	1	412	1	412	1.48e-305	830
5mSIPHEX1_0-scaffold_41_c1_162	CAE6201330.1|GH1	55.5	633	267	7	25	645	581	1210	7.82e-239	700
5mSIPHEX1_0-scaffold_41_c1_182	ATI42439.1|GT2	93.3	627	37	3	6	632	6	627	0.0	1117
5mSIPHEX1_0-scaffold_41_c1_185	CAG7883609.1|GT1	38.5	855	480	10	25	839	192	1040	2.55e-173	534
5mSIPHEX1_0-scaffold_41_c1_218	ATI42405.1|CBM50	48.8	768	316	16	1	727	6	737	2.24e-159	483
5mSIPHEX1_0-scaffold_41_c1_5	QCW79542.1|GH101	55.6	457	199	2	57	509	612	1068	1.70e-172	519
5mSIPHEX1_0-scaffold_41_c1_62	ALR08738.2|GT83	39.2	594	337	10	5	587	2	582	5.34e-128	393
5mSIPHEX1_0-scaffold_41_c1_75	QPK65345.1|GT1	52.6	363	157	5	6	363	429	781	1.88e-111	347
5mSIPHEX1_0-scaffold_62_c1_121	ATI42348.1|GT51	96.1	856	33	0	1	856	1	856	0.0	1639
5mSIPHEX1_0-scaffold_62_c1_125	QYU68416.1|GT2	72.8	309	84	0	7	315	414	722	2.09e-148	441
5mSIPHEX1_0-scaffold_62_c1_97	ATI42325.1|GH23	92.6	204	15	0	3	206	2	205	3.29e-133	377
5mSIPHEX1_0-scaffold_9_c1_12	ALG92384.1|GH13_23	79.2	542	113	0	21	562	2	543	0.0	914
5mSIPHEX1_0-scaffold_9_c1_13	AJE49075.1|GH13_31	75.0	556	139	0	7	562	6	561	0.0	907
5mSIPHEX1_0-scaffold_9_c1_159	ATI41886.1|GT19	92.2	384	30	0	1	384	1	384	3.98e-255	700
5mSIPHEX1_0-scaffold_9_c1_175	ATI41967.1|GH23	91.5	165	12	1	1	163	1	165	3.47e-105	302
5mSIPHEX1_0-scaffold_9_c1_227	ATI42025.1|GT2	78.9	484	102	0	2	485	1	484	5.07e-260	721
5mSIPHEX1_0-scaffold_9_c1_228	ATI43371.1|GT2	89.4	322	34	0	1	322	33	354	6.80e-214	592
5mSIPHEX1_0-scaffold_9_c1_229	ATI42026.1|GT4	69.9	346	104	0	10	355	5	350	1.17e-173	491
5mSIPHEX1_0-scaffold_9_c1_233	ATI42030.1|GT2	74.0	296	77	0	27	322	4	299	3.74e-148	426
5mSIPHEX1_0-scaffold_9_c1_242	ATI42087.1|GH1	95.4	436	20	0	1	436	1	436	0.0	885
5mSIPHEX1_0-scaffold_9_c1_246	ATI42091.1|GH13_23	96.7	553	18	0	1	553	1	553	0.0	1146
5mSIPHEX1_0-scaffold_9_c1_261	ATI42102.1|GT8	92.3	338	24	1	1	336	1	338	1.55e-228	629
5mSIPHEX1_0-scaffold_9_c1_335	CCO12112.2|GH13_31	64.4	424	146	3	1	419	1	424	2.41e-190	540
5mSIPHEX1_0-scaffold_9_c1_367	AZV31449.1|GH23	40.3	575	329	8	35	604	241	806	8.21e-127	406
5mSIPHEX1_0-scaffold_9_c1_384	ATI42213.1|GT32	83.5	255	42	0	1	255	1	255	5.73e-162	454
5mSIPHEX1_0-scaffold_9_c1_401	ATI42232.1|GH108	84.7	202	31	0	1	202	1	202	3.52e-124	353
5mSIPHEX1_0-scaffold_9_c1_92	ATI41827.1|GT2	78.7	235	50	0	1	235	1	235	7.40e-128	365
