Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX2_3-scaffold_55_c1_105	QKX60855.1|GT22	64.7	286	98	2	5	289	577	860	1.11e-113	352
5mSIPHEX2_3-scaffold_55_c1_106	CAD7280782.1|GT2	45.5	808	383	12	177	947	390	1177	4.49e-216	684
5mSIPHEX2_3-scaffold_55_c1_120	CDM22846.1|GT51	48.1	420	207	5	4	418	895	1308	4.52e-118	378
5mSIPHEX2_3-scaffold_55_c1_140	QOF98722.1|GT87	53.9	549	247	3	6	549	12	559	4.57e-207	592
5mSIPHEX2_3-scaffold_57_c1_114	AXT29196.1|CE9	57.3	382	156	2	1	382	1	375	1.41e-136	399
5mSIPHEX2_3-scaffold_57_c1_81	CAD7221988.1|GH103	38.3	609	358	8	18	616	25	625	2.43e-119	390
5mSIPHEX2_3-scaffold_58_c2_4	ANI26486.1|AA3_2	50.6	557	262	5	4	551	72	624	2.35e-180	526
5mSIPHEX2_3-scaffold_58_c2_59	AMJ20543.1|GH13_11	58.1	406	167	1	22	427	7	409	9.75e-162	466
5mSIPHEX2_3-scaffold_58_c2_62	CAE6201330.1|GH1	36.5	638	373	13	3	618	582	1209	3.59e-121	393
5mSIPHEX2_3-scaffold_58_c2_9	QCW79542.1|GH101	56.0	457	197	1	57	509	612	1068	2.65e-171	516
5mSIPHEX2_3-scaffold_600_c1_7	UKZ76834.1|GH93	37.4	596	340	13	31	619	1	570	7.63e-118	377
5mSIPHEX2_3-scaffold_64_c1_100	ANP37468.1|GT4	68.6	366	111	1	1	366	1	362	1.59e-172	489
5mSIPHEX2_3-scaffold_64_c1_102	AHC99649.1|GT1	70.5	373	110	0	1	373	1	373	5.75e-175	496
5mSIPHEX2_3-scaffold_64_c1_98	ANP37470.1|GT1	85.5	393	57	0	16	408	16	408	7.88e-244	673
5mSIPHEX2_3-scaffold_64_c1_99	ANP37469.1|GT4	82.6	414	72	0	1	414	1	414	1.11e-253	699
5mSIPHEX2_3-scaffold_66_c1_63	AKH99103.1|CBM50	53.5	529	238	3	1	522	4	531	2.33e-197	570
5mSIPHEX2_3-scaffold_66_c1_75	QDI76139.1|GT2	74.4	613	157	0	13	625	3	615	0.0	889
5mSIPHEX2_3-scaffold_79_c1_25	ANP36369.1|GH23	70.9	652	190	0	1	652	4	655	0.0	904
5mSIPHEX2_3-scaffold_79_c1_61	ANP36736.1|GT51	78.3	759	142	5	1	748	1	747	0.0	1139
5mSIPHEX2_3-scaffold_79_c1_72	AHD01857.1|GT14	78.1	525	115	0	21	545	1	525	1.02e-308	848
5mSIPHEX2_3-scaffold_79_c1_8	UKZ91289.1|AA0	61.0	749	264	4	12	737	7	750	0.0	925
5mSIPHEX2_3-scaffold_79_c2_9	AMJ19575.1|GT9	43.6	353	191	4	3	348	5	356	2.19e-103	313
5mSIPHEX2_3-scaffold_84_c1_49	CUS03126.2|CBM50	47.3	410	198	6	17	413	10	414	3.36e-117	353
5mSIPHEX2_3-scaffold_851_c1_8	URM35469.1|GT4	51.5	338	158	5	1	334	1	336	7.11e-114	338
5mSIPHEX2_3-scaffold_87_c1_11	ANT63369.1|GH103	73.7	392	103	0	18	409	5	396	2.72e-220	613
5mSIPHEX2_3-scaffold_87_c1_19	CAI32746.2|GT4	54.6	392	172	1	1	386	1	392	5.90e-150	434
5mSIPHEX2_3-scaffold_87_c1_26	AGN91810.2|GT4	42.6	474	261	4	1	468	1	469	1.59e-123	373
5mSIPHEX2_3-scaffold_87_c1_49	ATE86697.1|GH36	49.2	520	236	5	1	519	718	1210	3.00e-149	463
5mSIPHEX2_3-scaffold_87_c1_60	QKX55086.1|GH55	37.4	605	324	13	3	569	796	1383	1.64e-126	409
5mSIPHEX2_3-scaffold_87_c1_7	AXT44552.1|GH103	78.2	385	76	2	12	394	3	381	2.95e-213	594
5mSIPHEX2_3-scaffold_87_c1_96	ACU62277.1|GH35	50.3	396	182	3	1	396	3	383	3.32e-122	380
5mSIPHEX2_3-scaffold_9_c1_12	ANP36990.1|GT30	59.2	382	147	3	17	394	1	377	5.35e-153	441
5mSIPHEX2_3-scaffold_9_c1_2	AMJ20771.1|GH13_26	43.4	871	462	12	1	854	2	858	2.12e-242	705
5mSIPHEX2_3-scaffold_9_c1_80	QWC20507.1|AA3_2	47.1	541	272	5	2	540	5	533	1.07e-157	465
5mSIPHEX2_3-scaffold_9_c2_31	ANP37147.1|GH102	74.9	358	82	1	1	358	1	350	1.78e-199	556
5mSIPHEX2_3-scaffold_9_c3_153	ANP36939.1|GT11	78.7	282	59	1	1	282	1	281	1.98e-162	457
5mSIPHEX2_3-scaffold_9_c3_159	ANP36923.1|GT25	71.4	238	62	2	1	235	5	239	6.05e-115	333
5mSIPHEX2_3-scaffold_9_c3_160	CAD7252417.1|GH13	45.2	580	292	11	132	695	345	914	6.57e-125	412
5mSIPHEX2_3-scaffold_9_c3_23	AGL64345.2|GT2	48.2	585	292	4	255	830	273	855	1.54e-169	517
5mSIPHEX2_3-scaffold_9_c3_39	ADN17640.1|GT2	53.6	321	146	1	4	321	11	331	8.11e-110	340
5mSIPHEX2_3-scaffold_9_c3_40	QAX31407.1|GT0	69.1	346	107	0	1	346	1	346	4.15e-180	507
5mSIPHEX2_3-scaffold_9_c3_41	QDI78127.1|GT0	82.0	328	59	0	9	336	1	328	1.89e-206	572
5mSIPHEX2_3-scaffold_9_c3_42	AZV79999.1|GT14	82.5	566	99	0	1	566	1	566	0.0	976
5mSIPHEX2_3-scaffold_9_c3_61	QAX31390.1|GT51	74.3	245	62	1	1	245	1	244	7.68e-126	361
5mSIPHEX2_3-scaffold_9_c3_63	QYU66445.1|GT4	60.1	346	133	2	5	349	8	349	1.37e-136	417
5mSIPHEX2_3-scaffold_9_c4_10	ABF62823.1|PL0	74.5	584	145	1	1	584	1	580	0.0	889
5mSIPHEX2_3-scaffold_9_c4_11	QYU66396.1|GH13_23	59.6	453	180	3	4	454	3	454	2.94e-171	504
5mSIPHEX2_3-scaffold_9_c5_45	AGL63717.2|GT4	45.8	681	300	9	161	839	107	720	8.26e-182	546
5mSIPHEX2_3-scaffold_95_c1_10	AUR02529.1|CE4	87.9	471	57	0	61	531	1	471	9.22e-316	863
5mSIPHEX2_3-scaffold_95_c1_2	ANP38698.1|GT26	79.0	248	52	0	1	248	1	248	2.11e-137	391
5mSIPHEX2_3-scaffold_95_c1_23	QCE13289.1|CE8	48.1	403	180	4	13	391	414	811	8.02e-115	370
5mSIPHEX2_3-scaffold_95_c1_3	AUQ69429.1|GT2	69.3	316	96	1	8	323	13	327	1.15e-157	448
5mSIPHEX2_3-scaffold_956_c1_7	AUR26412.1|GH23	70.6	350	99	1	11	360	19	364	7.26e-163	464
