Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_11-scaffold_168_c1_5	AGL64353.2|CBM50|GH25	48.5	571	286	6	1	569	1	565	4.47e-177	517
5mSIPHEX1_11-scaffold_168_c1_52	CAL16232.1|GH23	82.7	467	81	0	1	467	1	467	3.76e-281	773
5mSIPHEX1_11-scaffold_216_c1_17	ALI93560.1|GH18	49.9	395	178	8	31	413	385	771	5.96e-123	379
5mSIPHEX1_11-scaffold_216_c1_49	CAD7226128.1|GH38	37.3	732	394	16	11	699	1345	2054	4.61e-127	422
5mSIPHEX1_11-scaffold_216_c1_52	CCO12868.2|GH1	44.5	1392	527	10	14	1366	4	1188	0.0	1137
5mSIPHEX1_11-scaffold_227_c1_7	QYU68416.1|GT2	58.0	312	131	0	3	314	415	726	1.97e-116	359
5mSIPHEX1_11-scaffold_29_c1_121	CAL17949.1|GT30	77.3	419	94	1	1	419	1	418	3.75e-226	630
5mSIPHEX1_11-scaffold_29_c1_14	QTD49369.1|CBM31	44.3	433	195	5	51	461	292	700	7.48e-112	358
5mSIPHEX1_11-scaffold_29_c1_181	BAP15346.1|GT51	82.4	245	42	1	1	244	1	245	7.27e-142	402
5mSIPHEX1_11-scaffold_29_c1_215	AGL64345.2|GT2	47.4	586	297	5	315	892	273	855	4.39e-170	521
5mSIPHEX1_11-scaffold_29_c1_219	CAD7252417.1|GH13	42.8	577	315	10	128	692	339	912	1.33e-120	399
5mSIPHEX1_11-scaffold_29_c1_221	CAE6201330.1|GH1	56.9	643	261	9	12	639	569	1210	4.67e-253	736
5mSIPHEX1_11-scaffold_29_c1_238	CAL15799.1|GT51	87.1	792	102	0	24	815	5	796	0.0	1392
5mSIPHEX1_11-scaffold_29_c1_254	QEI14075.1|CBM50	48.3	358	184	1	77	434	89	445	6.29e-113	344
5mSIPHEX1_11-scaffold_29_c1_38	QOF98253.1|GT2	57.8	422	177	1	1	422	1	421	5.40e-176	503
5mSIPHEX1_11-scaffold_29_c1_63	CAL15718.1|GH103	72.9	376	102	0	15	390	17	392	6.13e-206	577
5mSIPHEX1_11-scaffold_307_c1_21	BAP13961.1|GT4	83.7	392	64	0	1	392	1	392	1.55e-242	669
5mSIPHEX1_11-scaffold_33_c1_116	BAP13466.1|GT28	91.0	357	32	0	1	357	1	357	1.32e-230	635
5mSIPHEX1_11-scaffold_33_c1_122	CAL16052.1|CE11	97.7	303	7	0	1	303	1	303	6.73e-209	576
5mSIPHEX1_11-scaffold_33_c1_153	QYO62262.1|GH13	65.1	352	115	2	1	352	1	344	1.61e-148	439
5mSIPHEX1_11-scaffold_33_c1_161	AHC21644.2|GH1	49.6	520	258	2	3	522	8	523	2.24e-173	504
5mSIPHEX1_11-scaffold_33_c1_223	QJR29394.1|GH31	43.2	660	361	10	47	698	102	755	5.72e-188	556
5mSIPHEX1_11-scaffold_33_c1_228	EDX90732.1|GH114	66.9	263	86	1	1	262	1	263	1.24e-133	382
5mSIPHEX1_11-scaffold_33_c1_43	AGL64700.2|GH23	52.0	352	167	2	8	358	7	357	1.77e-121	359
5mSIPHEX1_11-scaffold_350_c1_30	ALR08391.2|GT4	53.2	348	153	2	1	338	1	348	3.97e-123	365
5mSIPHEX1_11-scaffold_350_c1_7	AGL63717.2|GT4	47.0	679	287	8	161	838	107	713	2.37e-184	552
5mSIPHEX1_11-scaffold_368_c1_7	CUS02994.2|GT2	45.1	557	249	11	1	510	1	547	6.54e-138	414
5mSIPHEX1_11-scaffold_406_c2_13	CAL17363.1|GH33	71.0	389	112	1	1	389	34	421	6.06e-213	596
5mSIPHEX1_11-scaffold_43_c1_153	AGL63717.2|GT4	41.8	636	305	11	170	747	107	735	7.87e-155	473
5mSIPHEX1_11-scaffold_43_c1_158	AGL63871.2|GT2	45.4	491	232	6	275	765	528	982	3.57e-120	390
5mSIPHEX1_11-scaffold_43_c1_194	CUS04494.2|GH39	61.2	1255	448	8	9	1229	10	1259	0.0	1464
5mSIPHEX1_11-scaffold_43_c1_216	AKG15649.2|GT51	32.7	851	500	12	1	784	12	856	6.86e-121	389
5mSIPHEX1_11-scaffold_43_c1_52	BAP14076.1|GT19	80.9	382	73	0	1	382	1	382	2.08e-215	599
5mSIPHEX1_11-scaffold_43_c1_54	AWZ17133.1|GH13_30	34.9	1213	692	26	6	1163	406	1575	5.68e-200	629
5mSIPHEX1_11-scaffold_43_c1_60	CCO12112.2|GH13_31	62.7	432	151	5	1	426	1	428	6.34e-175	501
5mSIPHEX1_11-scaffold_43_c1_67	BAP14091.1|CBM50	74.4	262	58	1	1	262	1	253	1.27e-123	357
5mSIPHEX1_11-scaffold_45_c1_124	BAP14144.1|CBM50|GH23	78.1	538	113	2	1	533	1	538	3.19e-308	847
5mSIPHEX1_11-scaffold_45_c1_125	AZV31449.1|GH23	42.6	587	319	10	12	595	236	807	1.31e-149	466
5mSIPHEX1_11-scaffold_45_c1_126	AZV31449.1|GH23	47.4	582	297	5	21	600	232	806	3.55e-178	541
5mSIPHEX1_11-scaffold_45_c1_127	AZV31449.1|GH23	63.7	358	126	1	5	358	820	1177	3.38e-149	455
5mSIPHEX1_11-scaffold_45_c1_138	CAE6110940.1|CE8	44.4	556	279	12	12	558	253	787	3.56e-143	447
5mSIPHEX1_11-scaffold_45_c1_155	AKG15280.2|GH103	69.4	490	148	2	1	488	1	490	1.65e-241	676
5mSIPHEX1_11-scaffold_45_c1_194	CAE6179499.1|GH152	36.5	696	346	15	10	615	81	770	1.17e-122	393
5mSIPHEX1_11-scaffold_45_c1_198	QKX60855.1|GT22	61.2	281	107	1	5	283	577	857	2.30e-111	346
5mSIPHEX1_11-scaffold_45_c1_199	CAD7280782.1|GT2	63.7	369	125	4	22	387	1795	2157	1.62e-137	439
5mSIPHEX1_11-scaffold_45_c1_200	CAD7280782.1|GT2	54.0	376	162	5	67	434	1426	1798	1.75e-109	362
5mSIPHEX1_11-scaffold_45_c1_201	CAD7280782.1|GT2	59.6	376	135	4	43	416	1178	1538	1.07e-122	397
5mSIPHEX1_11-scaffold_45_c1_202	CAD7280782.1|GT2	64.5	775	248	1	144	891	384	1158	0.0	1041
5mSIPHEX1_11-scaffold_45_c1_203	URI23168.1|GT51	69.3	238	67	4	1	236	3	236	6.26e-119	343
5mSIPHEX1_11-scaffold_7_c1_4	QWC20507.1|AA3_2	49.0	537	260	7	7	542	1	524	3.27e-162	477
5mSIPHEX1_11-scaffold_7_c2_121	QWC20507.1|AA3_2	46.0	528	278	5	2	527	3	525	7.31e-151	447
5mSIPHEX1_11-scaffold_7_c2_213	QBQ55156.1|CBM50	36.2	658	395	10	168	818	65	704	6.80e-110	362
5mSIPHEX1_11-scaffold_7_c2_237	CDM22846.1|GT51	54.4	406	180	2	4	404	895	1300	2.78e-145	450
5mSIPHEX1_11-scaffold_7_c2_261	CAL17748.1|GT9	88.4	344	40	0	1	344	1	344	1.53e-224	620
5mSIPHEX1_11-scaffold_7_c2_262	CAL17746.1|GT9	79.7	340	69	0	1	340	1	340	9.72e-202	561
5mSIPHEX1_11-scaffold_7_c2_263	AJD46874.1|GT4	48.9	366	179	3	9	369	4	366	4.08e-105	318
5mSIPHEX1_11-scaffold_7_c2_327	ALR09732.2|GH92	44.0	736	383	13	7	722	6	732	2.08e-187	555
5mSIPHEX1_11-scaffold_7_c2_330	CAL17526.1|GT51	87.2	860	109	1	1	859	1	860	0.0	1491
5mSIPHEX1_11-scaffold_7_c2_358	BAP15121.1|GT9	69.1	340	103	2	8	347	1	338	3.25e-162	462
5mSIPHEX1_11-scaffold_7_c2_367	BAP15111.1|CBM50	85.0	428	60	1	27	450	2	429	6.20e-257	709
5mSIPHEX1_11-scaffold_7_c2_382	CAN80640.1|GT47	44.9	421	229	3	7	425	944	1363	2.01e-107	350
5mSIPHEX1_11-scaffold_7_c2_383	AKG14948.2|GT28	44.0	730	341	19	6	715	17	698	2.02e-175	523
5mSIPHEX1_11-scaffold_7_c2_415	AMJ20543.1|GH13_11	56.3	391	160	4	22	411	14	394	3.80e-143	419
5mSIPHEX1_11-scaffold_7_c2_447	CAE6201330.1|GH1	54.6	632	272	6	24	643	582	1210	1.24e-233	687
5mSIPHEX1_11-scaffold_7_c2_466	CAE6076421.1|GH27	39.6	485	257	5	3	451	11	495	3.83e-106	341
5mSIPHEX1_11-scaffold_7_c2_468	CAN65674.1|GH28	43.5	550	289	5	62	608	99	629	2.03e-140	445
5mSIPHEX1_11-scaffold_72_c1_136	QNE20646.1|CBM32	33.8	974	530	28	80	1029	79	961	2.44e-133	435
5mSIPHEX1_11-scaffold_72_c1_80	AEK10618.1|CBM50	86.0	357	50	0	1	357	1	357	8.90e-229	631
5mSIPHEX1_11-scaffold_788_c1_3	AMJ20771.1|GH13_26	63.5	858	268	2	1	813	1	858	0.0	1110
5mSIPHEX1_11-scaffold_850_c1_1	CAD7245033.1|GT58	62.5	299	102	4	2	291	1053	1350	4.10e-111	358
5mSIPHEX1_11-scaffold_865_c1_10	QOF98722.1|GT87	58.9	555	215	6	3	551	12	559	8.05e-233	657
5mSIPHEX1_11-scaffold_889_c1_8	CAG7911095.1|GH5_11	41.9	944	455	19	11	925	589	1468	2.69e-240	723
5mSIPHEX1_11-scaffold_907_c1_6	CAD7221988.1|GH103	44.2	616	328	5	7	610	12	623	4.20e-159	494
5mSIPHEX1_11-scaffold_907_c1_7	CAD7221988.1|GH103	55.7	348	152	2	26	373	631	976	1.06e-110	356
5mSIPHEX1_11-scaffold_907_c1_8	BAP14872.1|GH103	81.4	345	64	0	4	348	17	361	4.84e-204	568
5mSIPHEX1_11-scaffold_94_c2_109	UKZ91289.1|AA0	60.1	729	259	6	44	745	24	747	5.49e-313	877
5mSIPHEX1_11-scaffold_94_c2_111	UKZ91289.1|AA0	67.7	746	212	3	4	720	5	750	0.0	1031
5mSIPHEX1_11-scaffold_94_c2_29	CAD7251071.1|GT51	67.9	346	110	1	4	349	215	559	6.72e-154	469
5mSIPHEX1_11-scaffold_94_c2_45	CAG7895893.1|GT1	46.6	367	190	4	3	367	35	397	1.84e-106	338
