Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
5mSIPHEX2_7-scaffold_133_c1_12	-	-	-	GT1	N	1
5mSIPHEX2_7-scaffold_136_c1_35	-	-	-	GT2	N	1
5mSIPHEX2_7-scaffold_136_c1_5	-	-	-	GH13_26	N	1
5mSIPHEX2_7-scaffold_148_c1_17	-	-	-	GH23	N	1
5mSIPHEX2_7-scaffold_148_c1_18	-	-	-	GH23	N	1
5mSIPHEX2_7-scaffold_148_c1_41	-	-	-	GT51	N	1
5mSIPHEX2_7-scaffold_16_c1_114	-	-	-	GH1	N	1
5mSIPHEX2_7-scaffold_16_c1_166	-	-	-	GT0	N	1
5mSIPHEX2_7-scaffold_16_c1_209	-	-	-	CBM50	N	1
5mSIPHEX2_7-scaffold_16_c1_231	-	-	-	GH28	N	1
5mSIPHEX2_7-scaffold_16_c1_89	-	-	-	GH1	N	1
5mSIPHEX2_7-scaffold_188_c1_37	-	-	-	GH93	N	1
5mSIPHEX2_7-scaffold_190_c1_23	-	-	-	GT2	N	1
5mSIPHEX2_7-scaffold_190_c1_39	-	-	-	GT2	N	1
5mSIPHEX2_7-scaffold_22_c1_131	-	-	-	GH28	N	1
5mSIPHEX2_7-scaffold_22_c1_163	-	-	-	GH13_30	N	1
5mSIPHEX2_7-scaffold_22_c1_73	-	-	-	GH13	N	1
5mSIPHEX2_7-scaffold_22_c1_85	-	-	-	GT83	N	1
5mSIPHEX2_7-scaffold_29_c1_115	-	-	-	GH36	N	1
5mSIPHEX2_7-scaffold_29_c1_29	-	-	-	GH23	Y(1-29)	1
5mSIPHEX2_7-scaffold_31_c1_21	-	-	-	GH5_11	N	1
5mSIPHEX2_7-scaffold_31_c1_91	-	-	-	GH13_11	N	1
5mSIPHEX2_7-scaffold_31_c1_95	-	-	-	GH1	N	1
5mSIPHEX2_7-scaffold_7_c1_153	-	-	-	GH101	N	1
5mSIPHEX2_7-scaffold_7_c1_16	-	-	-	GH108	N	1
5mSIPHEX2_7-scaffold_7_c1_2	-	-	-	GH0	N	1
5mSIPHEX2_7-scaffold_7_c1_245	-	-	-	CE8	N	1
5mSIPHEX2_7-scaffold_7_c1_284	-	-	-	CBM50	N	1
5mSIPHEX2_7-scaffold_7_c1_291	-	-	-	GH103	N	1
5mSIPHEX2_7-scaffold_7_c1_310	-	-	-	GH55	N	1
5mSIPHEX2_7-scaffold_7_c1_320	-	-	-	GH13	N	1
5mSIPHEX2_7-scaffold_7_c1_343	-	-	-	GH23	N	1
5mSIPHEX2_7-scaffold_7_c1_347	-	-	-	GT0	N	1
5mSIPHEX2_7-scaffold_7_c1_66	-	-	-	GH13_31	N	1
5mSIPHEX2_7-scaffold_70_c1_102	-	-	-	GT2	N	1
5mSIPHEX2_7-scaffold_70_c1_78	-	-	-	GH13_23	N	1
5mSIPHEX2_7-scaffold_70_c1_79	-	-	-	PL0	N	1
5mSIPHEX2_7-scaffold_716_c1_7	-	-	-	GT4	N	1
5mSIPHEX2_7-scaffold_76_c1_26	-	-	-	GT4	N	1
5mSIPHEX2_7-scaffold_76_c1_32	-	-	-	GT58	N	1
5mSIPHEX2_7-scaffold_76_c1_43	-	-	-	GT51	N	1
5mSIPHEX2_7-scaffold_76_c1_5	-	-	-	GH92	N	1
5mSIPHEX2_7-scaffold_76_c1_61	-	-	-	GT2	N	1
5mSIPHEX2_7-scaffold_76_c1_62	-	-	-	GT22	N	1
5mSIPHEX2_7-scaffold_76_c1_63	-	-	-	GT2	N	1
5mSIPHEX2_7-scaffold_76_c1_64	-	-	-	GH0	Y(1-20)	1
