Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_15-scaffold_78_c1_41	QYJ01020.1|GT2	68.3	227	71	1	1	227	1	226	1.76e-106	311
5mSIPHEX1_15-scaffold_78_c1_44	QOF98722.1|GT87	54.1	558	244	9	4	559	12	559	9.35e-202	579
5mSIPHEX1_15-scaffold_78_c1_70	AVM55139.1|GH65	40.6	694	387	10	52	739	682	1356	2.57e-159	501
5mSIPHEX1_15-scaffold_78_c1_99	AGL63717.2|GT4	44.3	607	278	8	175	724	107	710	5.84e-159	484
5mSIPHEX1_15-scaffold_85_c1_81	CCO12102.2|GH13_31	52.4	330	152	3	10	336	4	331	8.84e-106	318
5mSIPHEX1_15-scaffold_85_c1_88	ALR08738.2|GT83	42.4	609	312	12	5	602	2	582	7.29e-142	429
5mSIPHEX1_15-scaffold_85_c2_20	QSR21934.1|GT30	43.9	426	228	6	1	423	1	418	2.67e-110	335
5mSIPHEX1_15-scaffold_91_c1_100	ADN17640.1|GT2	51.2	326	156	1	7	329	11	336	2.07e-111	344
5mSIPHEX1_15-scaffold_91_c1_105	QYJ02052.1|GH5_25	51.7	296	142	1	40	335	1	295	3.98e-113	335
5mSIPHEX1_15-scaffold_91_c1_125	AMJ20771.1|GH13_26	41.9	914	448	17	1	886	1	859	1.85e-235	689
5mSIPHEX1_15-scaffold_91_c1_24	UKZ91289.1|AA0	57.7	755	281	6	1	722	1	750	9.27e-305	855
5mSIPHEX1_15-scaffold_91_c1_30	ABI75525.1|PL0	56.8	558	241	0	14	571	14	571	2.41e-237	671
5mSIPHEX1_15-scaffold_91_c1_32	QYU66396.1|GH13_23	60.7	453	176	2	6	456	5	457	6.83e-175	514
5mSIPHEX1_15-scaffold_91_c1_79	UIZ28087.1|AA3_2	48.9	562	275	6	1	554	24	581	4.44e-186	540
5mSIPHEX1_15-scaffold_91_c1_97	AWW75445.1|GH36	55.8	708	312	1	4	711	9	715	1.78e-291	819
