Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
5mSIPHEX1_15-scaffold_91_c1_24	-|-	AA2(74-184)	AA2_e1+AA2_e1	AA0	N	3
5mSIPHEX1_15-scaffold_91_c1_59	-	CE2(174-379)	CE2_e1	-	Y(1-30)	2
5mSIPHEX1_15-scaffold_91_c1_79	-	AA3_2(3-531)	AA3_e57	AA3_2	N	3
5mSIPHEX1_15-scaffold_91_c1_97	3.2.1.22:8	GH36(7-659)	GH36_e2	GH36	N	3
5mSIPHEX1_15-scaffold_20_c1_143	-	-	GT2	-	N	1
5mSIPHEX1_15-scaffold_20_c1_212	-	-	GT4_e480	-	N	1
5mSIPHEX1_15-scaffold_78_c1_67	-	-	CBM50_e391	-	N	1
5mSIPHEX1_15-scaffold_121_c1_42	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_121_c1_45	-	-	-	GH103	N	1
5mSIPHEX1_15-scaffold_121_c1_64	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_121_c1_65	-	-	-	GT22	N	1
5mSIPHEX1_15-scaffold_143_c1_26	-	-	-	CBM50	N	1
5mSIPHEX1_15-scaffold_143_c1_76	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_161_c1_41	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_161_c1_43	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_161_c1_67	-	-	-	GH39	N	1
5mSIPHEX1_15-scaffold_170_c1_54	-	-	-	GT1	N	1
5mSIPHEX1_15-scaffold_20_c1_14	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_20_c1_141	-	-	-	GH28	N	1
5mSIPHEX1_15-scaffold_20_c1_176	-	-	-	GT58	N	1
5mSIPHEX1_15-scaffold_20_c1_180	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_20_c1_220	-	-	-	GH92	N	1
5mSIPHEX1_15-scaffold_20_c1_266	-	-	-	GH28	N	1
5mSIPHEX1_15-scaffold_20_c1_275	-	-	-	GH13	N	1
5mSIPHEX1_15-scaffold_20_c1_83	-	-	-	GT25	N	1
5mSIPHEX1_15-scaffold_20_c1_88	-	-	-	CBM50	N	1
5mSIPHEX1_15-scaffold_20_c1_98	-	-	-	CE8	N	1
5mSIPHEX1_15-scaffold_207_c1_3	-	-	-	GH5	Y(1-24)	1
5mSIPHEX1_15-scaffold_207_c1_5	-	-	-	GH5	Y(1-24)	1
5mSIPHEX1_15-scaffold_225_c1_33	-	-	-	GH5_11	N	1
5mSIPHEX1_15-scaffold_225_c1_43	-	-	-	GH55	N	1
5mSIPHEX1_15-scaffold_348_c1_12	-	-	-	GT4	N	1
5mSIPHEX1_15-scaffold_50_c1_100	-	-	-	GH13_30	N	1
5mSIPHEX1_15-scaffold_50_c1_133	-	-	-	GH1	N	1
5mSIPHEX1_15-scaffold_50_c1_174	-	-	-	CE8	N	1
5mSIPHEX1_15-scaffold_50_c1_68	-	-	-	GH13_31	N	1
5mSIPHEX1_15-scaffold_50_c2_24	-	-	-	GH23	N	1
5mSIPHEX1_15-scaffold_50_c2_30	-	-	-	GH13_11	N	1
5mSIPHEX1_15-scaffold_564_c1_4	-	-	-	GT4	N	1
5mSIPHEX1_15-scaffold_58_c1_110	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_58_c1_112	-	-	-	GT4	N	1
5mSIPHEX1_15-scaffold_58_c1_84	-	-	-	GT4	N	1
5mSIPHEX1_15-scaffold_64_c1_22	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_64_c1_33	-	-	-	GT51	N	1
5mSIPHEX1_15-scaffold_64_c2_120	-	-	-	GH0	N	1
5mSIPHEX1_15-scaffold_78_c1_140	-	-	-	GH101	N	1
5mSIPHEX1_15-scaffold_78_c1_159	-	-	-	GH1	N	1
5mSIPHEX1_15-scaffold_78_c1_44	-	-	-	GT87	N	1
5mSIPHEX1_15-scaffold_78_c1_70	-	-	-	GH65	Y(1-22)	1
5mSIPHEX1_15-scaffold_78_c1_99	-	-	-	GT4	N	1
5mSIPHEX1_15-scaffold_85_c1_81	-	-	-	GH13_31	N	1
5mSIPHEX1_15-scaffold_85_c1_88	-	-	-	GT83	N	1
5mSIPHEX1_15-scaffold_91_c1_100	-	-	-	GT2	N	1
5mSIPHEX1_15-scaffold_91_c1_125	-	-	-	GH13_26	N	1
5mSIPHEX1_15-scaffold_91_c1_30	-	-	-	PL0	N	1
5mSIPHEX1_15-scaffold_91_c1_32	-	-	-	GH13_23	N	1
