HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH13_11.hmm	351	5mSIPHEX2_25-scaffold_520_c1_5	710	3e-157	1	351	196	544	0.9971509971509972
GH25.hmm	177	5mSIPHEX2_25-scaffold_568_c1_3	255	1.4e-45	2	175	51	226	0.9774011299435028
GH103.hmm	295	5mSIPHEX2_25-scaffold_590_c1_9	391	3.1e-90	1	294	28	318	0.9932203389830508
GH13_18.hmm	343	5mSIPHEX2_25-scaffold_612_c1_12	582	5.5e-138	2	343	93	433	0.9941690962099126
GT81.hmm	293	5mSIPHEX2_25-scaffold_612_c1_13	409	4.4e-65	11	274	25	321	0.8976109215017065
GH102.hmm	157	5mSIPHEX2_25-scaffold_680_c1_9	331	1.8e-42	1	157	88	222	0.9936305732484076
GH109.hmm	399	5mSIPHEX2_25-scaffold_69_c1_124	331	2.1e-20	4	167	2	157	0.40852130325814534
GT28.hmm	157	5mSIPHEX2_25-scaffold_69_c1_14	366	5e-45	2	157	186	348	0.9872611464968153
CE11.hmm	271	5mSIPHEX2_25-scaffold_69_c1_2	308	2.2e-97	1	270	2	274	0.992619926199262
GH2.hmm	752	5mSIPHEX2_25-scaffold_69_c1_53	801	4.3e-88	30	507	2	640	0.6343085106382979
GH103.hmm	295	5mSIPHEX2_25-scaffold_81_c1_49	266	3.2e-58	1	205	31	232	0.6915254237288135
AA3_2.hmm	568	5mSIPHEX2_25-scaffold_82_c1_36	537	1.6e-176	3	568	3	530	0.9947183098591549
GT2.hmm	170	5mSIPHEX2_25-scaffold_866_c1_13	329	5.7e-25	1	108	12	117	0.6294117647058823
GT2.hmm	230	5mSIPHEX2_25-scaffold_866_c1_14	489	5.6e-24	12	228	70	287	0.9391304347826087
GT2.hmm	96	5mSIPHEX2_25-scaffold_955_c1_7	312	2.5e-16	3	91	13	109	0.9166666666666666
GT51.hmm	177	5mSIPHEX2_25-scaffold_967_c1_5	740	5.5e-55	9	176	132	320	0.943502824858757
GH103.hmm	295	5mSIPHEX2_25-scaffold_991_c1_1	281	1.4e-67	55	209	3	158	0.5220338983050847
