Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX2_25-scaffold_322_c1_18	ARE82967.1|GT2	54.8	312	138	1	6	317	4	312	1.88e-115	340
5mSIPHEX2_25-scaffold_322_c1_19	AVI59029.1|GT2	44.2	437	235	7	1	434	1	431	1.86e-118	357
5mSIPHEX2_25-scaffold_322_c1_8	QWA11134.1|GT2	57.2	334	138	4	1	329	288	621	2.05e-125	379
5mSIPHEX2_25-scaffold_329_c1_23	UAJ15154.1|GH67	46.2	390	196	4	6	387	2	385	2.89e-107	344
5mSIPHEX2_25-scaffold_341_c1_11	AWZ17133.1|GH13_30	34.4	1139	664	24	1	1090	401	1505	2.77e-177	568
5mSIPHEX2_25-scaffold_3474_c1_1	QPO09101.1|GT4	95.0	402	20	0	1	402	1	402	5.11e-294	800
5mSIPHEX2_25-scaffold_353_c1_3	QKS08502.1|GH0	63.7	1322	463	5	1	1321	1	1306	0.0	1703
5mSIPHEX2_25-scaffold_369_c1_4	APX12845.1|GT14	84.6	525	81	0	1	525	1	525	0.0	914
5mSIPHEX2_25-scaffold_372_c1_11	CAG7911095.1|GH5_11	38.6	1022	464	25	12	1007	589	1472	1.21e-204	633
5mSIPHEX2_25-scaffold_372_c1_3	ARA85284.1|CE12	60.4	323	125	2	1	321	55	376	1.05e-130	390
5mSIPHEX2_25-scaffold_385_c1_9	CUS03126.2|CBM50	49.3	408	195	5	15	411	8	414	9.32e-129	382
5mSIPHEX2_25-scaffold_418_c1_3	APX12032.1|GH42	77.1	643	142	2	1	643	1	638	0.0	1061
5mSIPHEX2_25-scaffold_418_c1_8	APX12037.1|GH36	90.8	694	64	0	1	694	1	694	0.0	1335
5mSIPHEX2_25-scaffold_452_c1_20	ABF62823.1|PL0	67.0	570	188	0	8	577	8	577	1.05e-277	773
5mSIPHEX2_25-scaffold_452_c1_21	QYU66396.1|GH13_23	61.1	453	165	3	9	454	8	456	9.32e-175	513
5mSIPHEX2_25-scaffold_457_c1_11	APX13167.1|GT2	68.6	407	126	1	1	405	1	407	1.16e-194	549
5mSIPHEX2_25-scaffold_457_c1_13	APX13169.1|GT4	60.2	374	144	2	1	373	1	370	3.63e-151	436
5mSIPHEX2_25-scaffold_457_c1_14	APX13170.1|GT0	87.5	336	42	0	1	336	1	336	5.87e-228	627
5mSIPHEX2_25-scaffold_457_c1_15	APX13961.1|GT14	86.0	565	79	0	1	565	1	565	0.0	1033
5mSIPHEX2_25-scaffold_459_c1_8	APX11122.1|GT2	70.9	628	182	1	1	628	1	627	9.14e-300	833
5mSIPHEX2_25-scaffold_475_c1_1	APX11712.1|GT0	69.8	318	96	0	1	318	26	343	6.66e-169	478
5mSIPHEX2_25-scaffold_475_c1_23	APX11731.1|CBM50	63.3	398	132	6	1	387	1	395	2.46e-159	458
5mSIPHEX2_25-scaffold_520_c1_1	QIR86056.1|GH13_23	59.7	404	161	2	1	404	129	530	2.82e-172	497
5mSIPHEX2_25-scaffold_520_c1_2	QYZ71175.1|CBM48|GH13_9	66.0	715	240	3	17	729	8	721	0.0	1003
5mSIPHEX2_25-scaffold_520_c1_3	VDZ76225.1|GT5	55.4	417	186	0	7	423	14	430	6.05e-167	489
5mSIPHEX2_25-scaffold_520_c1_4	AOZ69487.1|GT5	63.4	475	170	4	1	474	7	478	7.87e-209	590
5mSIPHEX2_25-scaffold_520_c1_5	QWK91845.1|CBM48|GH13_11	62.9	707	255	4	3	709	1	700	0.0	915
5mSIPHEX2_25-scaffold_568_c1_3	QBF33076.1|GH25	74.4	254	65	0	1	254	1	254	2.43e-147	416
5mSIPHEX2_25-scaffold_590_c1_9	APX12635.1|GH103	81.6	380	70	0	11	390	8	387	3.50e-228	632
5mSIPHEX2_25-scaffold_612_c1_12	AEI92742.1|GH13_18	83.8	574	93	0	7	580	8	581	0.0	1005
5mSIPHEX2_25-scaffold_612_c1_13	AEI92743.1|GT81	89.9	406	41	0	1	406	1	406	1.02e-273	749
5mSIPHEX2_25-scaffold_612_c1_9	CAE6201330.1|GH1	53.2	648	287	8	9	643	566	1210	7.25e-236	692
5mSIPHEX2_25-scaffold_620_c1_7	CDM22846.1|GT51	48.8	420	204	5	4	418	895	1308	3.29e-116	373
5mSIPHEX2_25-scaffold_644_c1_2	CCO12868.2|GH1	45.9	1382	505	10	19	1359	7	1186	0.0	1159
5mSIPHEX2_25-scaffold_644_c1_8	CAD7226128.1|GH38	35.6	745	396	20	11	706	1345	2054	7.05e-119	398
5mSIPHEX2_25-scaffold_657_c1_15	CAN65674.1|GH28	45.0	542	274	7	71	608	109	630	8.05e-147	462
5mSIPHEX2_25-scaffold_680_c1_9	APX13108.1|GH102	77.2	324	74	0	7	330	6	329	1.85e-191	534
5mSIPHEX2_25-scaffold_69_c1_14	APX11839.1|GT28	80.6	356	69	0	8	363	1	356	1.25e-203	568
5mSIPHEX2_25-scaffold_69_c1_2	APX13794.1|CE11	83.4	307	51	0	1	307	1	307	1.58e-190	530
5mSIPHEX2_25-scaffold_69_c1_53	APX10737.1|GH2	72.7	794	216	1	1	793	1	794	0.0	1211
5mSIPHEX2_25-scaffold_72_c1_56	CAD7245033.1|GT58	76.3	476	105	2	6	474	1055	1529	8.54e-232	697
5mSIPHEX2_25-scaffold_72_c1_62	AGL63717.2|GT4	43.1	622	294	8	179	743	107	725	9.32e-159	483
5mSIPHEX2_25-scaffold_72_c1_89	QOF98722.1|GT87	54.2	550	244	5	6	549	12	559	2.45e-204	585
5mSIPHEX2_25-scaffold_750_c1_8	APX11953.1|GT2	68.0	222	71	0	1	222	1	222	1.74e-108	315
5mSIPHEX2_25-scaffold_780_c1_2	UKZ91289.1|AA0	54.6	753	303	7	5	723	3	750	3.29e-276	783
5mSIPHEX2_25-scaffold_780_c1_3	ALR08738.2|GT83	38.9	615	329	11	5	608	2	580	7.54e-128	393
5mSIPHEX2_25-scaffold_81_c1_105	APX10615.1|CBM50	52.3	501	201	10	1	496	6	473	4.01e-134	401
5mSIPHEX2_25-scaffold_81_c1_49	APX13638.1|GH103	89.8	244	25	0	22	265	22	265	5.16e-159	447
5mSIPHEX2_25-scaffold_82_c1_36	QWC20507.1|AA3_2	46.0	530	272	7	2	527	5	524	8.39e-148	440
5mSIPHEX2_25-scaffold_865_c1_5	AGL64345.2|GT2	49.9	585	282	4	246	821	273	855	3.56e-175	531
5mSIPHEX2_25-scaffold_866_c1_12	ATI42026.1|GT4	51.3	341	160	4	5	341	9	347	1.62e-109	328
5mSIPHEX2_25-scaffold_866_c1_13	QXT39048.1|GT2	64.4	309	110	0	9	317	8	316	5.95e-146	419
5mSIPHEX2_25-scaffold_866_c1_14	ATI42025.1|GT2	53.0	474	219	3	7	478	6	477	1.24e-141	420
5mSIPHEX2_25-scaffold_955_c1_4	AHC21644.2|GH1	46.0	483	256	2	8	490	8	485	2.75e-142	425
5mSIPHEX2_25-scaffold_967_c1_5	APX12835.1|GT51	79.6	717	138	4	20	735	1	710	0.0	1110
5mSIPHEX2_25-scaffold_968_c1_1	CAE6204650.1|GH28	50.4	597	289	3	7	596	747	1343	1.00e-196	593
5mSIPHEX2_25-scaffold_991_c1_1	QFT57726.1|GH103	83.3	281	44	1	1	278	103	383	8.52e-169	477
5mSIPHEX2_25-scaffold_998_c1_4	CAD7280782.1|GT2	53.5	355	152	3	21	374	1794	2136	7.66e-109	357
5mSIPHEX2_25-scaffold_998_c1_6	QKX60855.1|GT22	66.1	283	93	2	5	286	577	857	3.67e-115	356
5mSIPHEX2_25-scaffold_998_c1_8	CAD7280782.1|GT2	46.1	796	374	9	177	937	390	1165	5.64e-219	692
