Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
5mSIPHEX1_9-scaffold_601_c1_3	-	GT9(73-292)	GT9_e54	GT9	Y(1-22)	3
5mSIPHEX1_9-scaffold_6420_c1_1	3.2.1.1:2|3.2.1.-:1	GH13_15(22-286)	GH13_e23	GH13_32	N	3
5mSIPHEX1_9-scaffold_689_c1_1	-	GH3(84-304)	GH3_e7	GH3	N	3
5mSIPHEX1_9-scaffold_695_c1_6	-	GH23(495-629)	GH23_e660	GH23	Y(1-26)	3
5mSIPHEX1_9-scaffold_695_c1_9	3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-	GH43_11(7-298)+CBM91(337-554)	GH43_e285+CBM91_e24	GH43_11	N	3
5mSIPHEX1_9-scaffold_718_c1_1	-	GT51(60-223)	GT51_e71	GT51	N	3
5mSIPHEX1_9-scaffold_7655_c1_2	-	CE4(102-230)	CE4_e274	-	N	2
5mSIPHEX1_9-scaffold_820_c1_9	2.4.1.129:12	GT51(30-205)	GT51_e130	GT51	N	3
5mSIPHEX1_9-scaffold_941_c1_3	-	GH23(341-494)	GH23_e170	GH23	N	3
5mSIPHEX1_9-scaffold_945_c1_3	2.4.1.20:14|2.4.1.49:1	GH94(6-812)	GH94_e12	GH94	N	3
5mSIPHEX1_9-scaffold_945_c1_4	3.2.1.4:14|3.2.1.-:2|3.2.1.73:1	GH5_26(59-343)	GH5_e266	GH5_26+3.2.1.4	Y(1-28)	3
5mSIPHEX1_9-scaffold_999_c1_2	-	CBM9(52-208)	-	-	Y(1-26)	1
5mSIPHEX1_9-scaffold_1025_c1_1	3.2.1.22:8	-	GH36_e2	GH36	N	2
5mSIPHEX1_9-scaffold_6217_c1_4	-	-	GH23_e939	GH23	Y(1-21)	2
5mSIPHEX1_9-scaffold_6354_c1_1	-	-	CBM69_e2	CBM41+CBM48+GH13_13	N	2
5mSIPHEX1_9-scaffold_815_c1_5	-	-	CBM50_e986	CBM50	Y(1-26)	2
5mSIPHEX1_9-scaffold_2177_c1_1	4.2.2.11:4|4.2.2.-:3|4.2.2.26:1	-	PL6_e5	-	N	1
5mSIPHEX1_9-scaffold_2530_c1_2	-	-	CBM50_e936	CBM50	Y(1-28)	2
5mSIPHEX1_9-scaffold_734_c2_9	-	-	GH74_e7	-	Y(1-26)	1
5mSIPHEX1_9-scaffold_901_c2_1	-	-	CBM50_e730	-	N	1
5mSIPHEX1_9-scaffold_1140_c1_2	-	-	CBM50_e126	CBM50	Y(1-26)	2
5mSIPHEX1_9-scaffold_2003_c1_6	2.4.1.46:1	-	GT1_e6	GT1	N	2
5mSIPHEX1_9-scaffold_2547_c1_1	3.2.1.151:27|3.2.1.150:4	-	GH74_e1	-	Y(1-25)	1
5mSIPHEX1_9-scaffold_851_c1_2	-	-	AA2_e1	AA0	N	2
5mSIPHEX1_9-scaffold_1019_c1_2	-	-	-	GT2	N	1
5mSIPHEX1_9-scaffold_1019_c2_1	-	-	-	GT2	N	1
5mSIPHEX1_9-scaffold_1019_c2_2	-	-	-	GT2	N	1
5mSIPHEX1_9-scaffold_1019_c2_3	-	-	-	GT22	N	1
5mSIPHEX1_9-scaffold_1144_c1_4	-	-	-	CBM5	Y(1-38)	1
5mSIPHEX1_9-scaffold_1158_c2_1	-	-	-	CE8	N	1
5mSIPHEX1_9-scaffold_1179_c1_7	-	-	-	GT87	N	1
5mSIPHEX1_9-scaffold_1247_c1_2	-	-	-	GT5	N	1
5mSIPHEX1_9-scaffold_1266_c1_8	-	-	-	GT4	N	1
5mSIPHEX1_9-scaffold_1284_c1_3	-	-	-	GH13_30	N	1
5mSIPHEX1_9-scaffold_1291_c1_5	-	-	-	GH28	N	1
5mSIPHEX1_9-scaffold_1297_c1_8	-	-	-	GT0	N	1
5mSIPHEX1_9-scaffold_1337_c1_9	-	-	-	GH1	N	1
5mSIPHEX1_9-scaffold_1479_c1_1	-	-	-	GH1	N	1
5mSIPHEX1_9-scaffold_1718_c2_2	-	-	-	CBM2	Y(1-21)	1
5mSIPHEX1_9-scaffold_1784_c2_1	-	-	-	GH13_26	N	1
5mSIPHEX1_9-scaffold_1817_c1_2	-	-	-	GT83	N	1
5mSIPHEX1_9-scaffold_1911_c1_7	-	-	-	GH39	N	1
5mSIPHEX1_9-scaffold_1911_c1_8	-	-	-	GH39	N	1
5mSIPHEX1_9-scaffold_2003_c1_4	-	-	-	GT51	N	1
5mSIPHEX1_9-scaffold_2029_c1_1	-	-	-	GT4	N	1
5mSIPHEX1_9-scaffold_2188_c2_1	-	-	-	GT4	N	1
5mSIPHEX1_9-scaffold_2217_c1_4	-	-	-	GT2	N	1
5mSIPHEX1_9-scaffold_2632_c1_3	-	-	-	GH1	N	1
5mSIPHEX1_9-scaffold_2875_c1_4	-	-	-	GH92	N	1
5mSIPHEX1_9-scaffold_3221_c1_1	-	-	-	GT2	N	1
5mSIPHEX1_9-scaffold_3464_c1_4	-	-	-	CE8	N	1
5mSIPHEX1_9-scaffold_3684_c1_3	-	-	-	GH1	N	1
5mSIPHEX1_9-scaffold_386_c2_11	-	-	-	GH35	N	1
5mSIPHEX1_9-scaffold_5252_c1_2	-	-	-	CBM50	N	1
5mSIPHEX1_9-scaffold_534_c2_3	-	-	-	GH13	N	1
5mSIPHEX1_9-scaffold_5638_c1_4	-	-	-	GT58	N	1
5mSIPHEX1_9-scaffold_6104_c1_1	-	-	-	GT2	N	1
5mSIPHEX1_9-scaffold_6157_c1_2	-	-	-	GH1	N	1
5mSIPHEX1_9-scaffold_631_c1_9	-	-	-	CE8	N	1
5mSIPHEX1_9-scaffold_6376_c1_1	-	-	-	GH5_11	N	1
5mSIPHEX1_9-scaffold_674_c1_8	-	-	-	GH13_31	N	1
5mSIPHEX1_9-scaffold_6952_c1_2	-	-	-	GH103	N	1
5mSIPHEX1_9-scaffold_703_c3_2	-	-	-	GH1	N	1
5mSIPHEX1_9-scaffold_703_c3_6	-	-	-	GH38	N	1
5mSIPHEX1_9-scaffold_7434_c1_1	-	-	-	GT4	N	1
5mSIPHEX1_9-scaffold_772_c1_5	-	-	-	GH13_23	N	1
5mSIPHEX1_9-scaffold_785_c1_2	-	-	-	GH18	N	1
5mSIPHEX1_9-scaffold_820_c1_8	-	-	-	GT4	N	1
5mSIPHEX1_9-scaffold_834_c1_14	-	-	-	GH13_11	N	1
5mSIPHEX1_9-scaffold_901_c2_3	-	-	-	GT2	N	1
