Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_9-scaffold_534_c1_7	ALO42605.1|GH3	65.7	855	283	4	6	860	3	847	0.0	1143
5mSIPHEX1_9-scaffold_534_c2_3	QYO62262.1|GH13	69.3	335	102	1	3	337	2	335	1.09e-143	426
5mSIPHEX1_9-scaffold_5413_c1_1	AEP31165.1|GH13	78.2	551	116	2	18	567	13	560	0.0	903
5mSIPHEX1_9-scaffold_5638_c1_4	CAD7245033.1|GT58	74.4	266	60	2	3	260	1258	1523	1.04e-119	381
5mSIPHEX1_9-scaffold_5851_c1_3	VEL95117.1|GT9	97.4	340	9	0	1	340	1	340	2.47e-247	676
5mSIPHEX1_9-scaffold_592_c1_4	AEP28349.1|GT51	55.8	825	334	8	10	817	5	815	5.73e-302	855
5mSIPHEX1_9-scaffold_601_c1_3	AEP28217.1|GT9	79.8	347	70	0	1	347	1	347	1.37e-202	564
5mSIPHEX1_9-scaffold_6104_c1_1	AGL63871.2|GT2	43.6	507	250	6	267	769	508	982	9.15e-117	381
5mSIPHEX1_9-scaffold_6157_c1_2	CCO12868.2|GH1	39.1	627	214	3	14	639	731	1190	1.77e-127	411
5mSIPHEX1_9-scaffold_6217_c1_4	AEP30377.1|GH23	82.9	199	34	0	9	207	15	213	2.24e-128	365
5mSIPHEX1_9-scaffold_631_c1_9	QCE13289.1|CE8	45.9	416	195	3	3	394	406	815	9.04e-113	364
5mSIPHEX1_9-scaffold_6354_c1_1	AEP30133.1|CBM41|CBM48|GH13_13	79.5	604	124	0	1	604	861	1464	0.0	987
5mSIPHEX1_9-scaffold_6376_c1_1	CAG7911095.1|GH5_11	41.6	784	390	13	2	765	641	1376	2.74e-201	616
5mSIPHEX1_9-scaffold_6420_c1_1	ALM89077.1|GH13_32	71.1	633	180	2	1	630	34	666	0.0	987
5mSIPHEX1_9-scaffold_674_c1_8	CCO12112.2|GH13_31	61.6	435	155	5	1	430	1	428	6.66e-173	496
5mSIPHEX1_9-scaffold_689_c1_1	AWG22781.1|GH3	60.4	682	264	3	25	704	40	717	5.88e-292	822
5mSIPHEX1_9-scaffold_695_c1_6	AEP31028.1|GH23	68.2	651	207	0	11	661	11	661	0.0	912
5mSIPHEX1_9-scaffold_695_c1_9	QIL91421.1|GH43_11	63.2	549	187	2	7	555	1	534	1.44e-266	742
5mSIPHEX1_9-scaffold_6952_c1_2	AKG15280.2|GH103	60.6	493	192	2	1	491	1	493	4.09e-212	600
5mSIPHEX1_9-scaffold_703_c3_2	CCO12868.2|GH1	46.2	1382	508	8	17	1361	7	1189	0.0	1172
5mSIPHEX1_9-scaffold_703_c3_6	CAD7226128.1|GH38	37.8	658	334	14	11	623	1345	1972	1.21e-118	394
5mSIPHEX1_9-scaffold_718_c1_1	AII86790.1|GT51	55.6	639	278	2	16	649	15	652	5.64e-246	699
5mSIPHEX1_9-scaffold_7434_c1_1	AGN91810.2|GT4	58.9	275	112	1	1	275	199	472	1.49e-112	337
5mSIPHEX1_9-scaffold_772_c1_5	QYU66396.1|GH13_23	51.1	466	209	5	7	468	6	456	8.07e-135	411
5mSIPHEX1_9-scaffold_785_c1_2	ALR09738.2|GH18	56.3	378	163	2	6	382	6	382	1.90e-135	404
5mSIPHEX1_9-scaffold_815_c1_5	AEP28182.1|CBM50	69.2	357	110	0	1	357	3	359	1.18e-178	504
5mSIPHEX1_9-scaffold_820_c1_8	CAG7859579.1|GT4	39.4	535	302	6	17	535	40	568	1.82e-116	375
5mSIPHEX1_9-scaffold_820_c1_9	AEP28630.1|GT51	82.4	875	144	4	1	872	1	868	0.0	1432
5mSIPHEX1_9-scaffold_834_c1_14	AMJ20543.1|GH13_11	55.1	403	172	3	19	416	11	409	5.03e-146	426
5mSIPHEX1_9-scaffold_851_c1_2	UKZ91289.1|AA0	55.1	748	296	7	10	721	7	750	4.19e-284	803
5mSIPHEX1_9-scaffold_901_c2_3	QYU68416.1|GT2	60.9	304	119	0	7	310	419	722	1.77e-114	354
5mSIPHEX1_9-scaffold_941_c1_3	AEP30527.1|GH23	86.2	428	54	1	87	509	1	428	1.77e-267	741
5mSIPHEX1_9-scaffold_945_c1_3	ABG41780.1|GH94	72.5	811	223	0	5	815	10	820	0.0	1280
5mSIPHEX1_9-scaffold_945_c1_4	ABD80834.1|GH5_26|3.2.1.4	62.4	340	127	1	21	359	20	359	1.36e-168	479
