Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX2_13-scaffold_107_c1_46	-	-	-	GH103	N	1
700mSIPHEX2_13-scaffold_111_c1_34	-	-	-	GH28	N	1
700mSIPHEX2_13-scaffold_150_c1_60	-	-	-	GH13_31	N	1
700mSIPHEX2_13-scaffold_150_c1_70	-	-	-	GH23	N	1
700mSIPHEX2_13-scaffold_154_c1_18	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_154_c1_20	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_160_c1_24	-	-	-	GH0	N	1
700mSIPHEX2_13-scaffold_160_c1_59	-	-	-	CBM50	N	1
700mSIPHEX2_13-scaffold_189_c1_39	-	-	-	GH13_30	N	1
700mSIPHEX2_13-scaffold_190_c1_22	-	-	-	GH28	N	1
700mSIPHEX2_13-scaffold_190_c1_50	-	-	-	GH5_11	N	1
700mSIPHEX2_13-scaffold_20_c1_101	-	-	-	GH0	N	1
700mSIPHEX2_13-scaffold_20_c1_102	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_20_c1_103	-	-	-	GT22	N	1
700mSIPHEX2_13-scaffold_20_c1_105	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_20_c1_119	-	-	-	GT51	N	1
700mSIPHEX2_13-scaffold_20_c1_138	-	-	-	GT87	N	1
700mSIPHEX2_13-scaffold_20_c1_237	-	-	-	GH23	N	1
700mSIPHEX2_13-scaffold_20_c1_246	-	-	-	CBM50	N	1
700mSIPHEX2_13-scaffold_20_c1_313	-	-	-	GH38	N	1
700mSIPHEX2_13-scaffold_20_c1_319	-	-	-	GH1	N	1
700mSIPHEX2_13-scaffold_24_c1_142	-	-	-	GT4	N	1
700mSIPHEX2_13-scaffold_24_c1_166	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_24_c1_182	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_24_c1_29	-	-	-	GH13_23	N	1
700mSIPHEX2_13-scaffold_24_c1_30	-	-	-	PL0	N	1
700mSIPHEX2_13-scaffold_24_c1_353	-	-	-	GH13_26	N	1
700mSIPHEX2_13-scaffold_24_c1_367	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_24_c1_45	-	-	-	GH13	N	1
700mSIPHEX2_13-scaffold_251_c1_5	-	-	-	GH13_31	N	1
700mSIPHEX2_13-scaffold_261_c1_26	-	-	-	GH1	N	1
700mSIPHEX2_13-scaffold_32_c1_13	-	-	-	GH18	Y(1-26)	1
700mSIPHEX2_13-scaffold_32_c1_59	-	-	-	GH103	N	1
700mSIPHEX2_13-scaffold_32_c1_78	-	-	-	GH1	N	1
700mSIPHEX2_13-scaffold_370_c1_24	-	-	-	GT4	N	1
700mSIPHEX2_13-scaffold_479_c1_6	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_48_c1_197	-	-	-	GT51	N	1
700mSIPHEX2_13-scaffold_48_c1_54	-	-	-	GT9	N	1
700mSIPHEX2_13-scaffold_485_c1_14	-	-	-	GH13_11	N	1
700mSIPHEX2_13-scaffold_485_c1_17	-	-	-	GH1	N	1
700mSIPHEX2_13-scaffold_51_c1_117	-	-	-	GH92	N	1
700mSIPHEX2_13-scaffold_51_c1_137	-	-	-	CE8	N	1
700mSIPHEX2_13-scaffold_51_c1_160	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_51_c1_36	-	-	-	GT1	N	1
700mSIPHEX2_13-scaffold_60_c1_89	-	-	-	GH23	N	1
700mSIPHEX2_13-scaffold_71_c1_137	-	-	-	CBM50	N	1
700mSIPHEX2_13-scaffold_85_c1_122	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_85_c1_25	-	-	-	GH101	N	1
700mSIPHEX2_13-scaffold_89_c1_105	-	-	-	GT0	N	1
700mSIPHEX2_13-scaffold_89_c1_131	-	-	-	GT83	N	1
700mSIPHEX2_13-scaffold_89_c1_68	-	-	-	GT4	N	1
700mSIPHEX2_13-scaffold_89_c1_74	-	-	-	GT58	N	1
700mSIPHEX2_13-scaffold_89_c1_93	-	-	-	GH13	N	1
700mSIPHEX2_13-scaffold_92_c1_52	-	-	-	CE8	N	1
700mSIPHEX2_13-scaffold_92_c1_7	-	-	-	GH23	N	1
700mSIPHEX2_13-scaffold_92_c1_71	-	-	-	GT2	N	1
700mSIPHEX2_13-scaffold_92_c1_9	-	-	-	GT0	N	1
