Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
700mSIPHEX2_13-scaffold_24_c1_182	AGL64345.2|GT2	48.2	585	292	4	255	830	273	855	1.54e-169	517
700mSIPHEX2_13-scaffold_24_c1_242	ANP37147.1|GH102	74.9	358	82	1	1	358	1	350	1.78e-199	556
700mSIPHEX2_13-scaffold_24_c1_274	QWC20507.1|AA3_2	47.1	541	272	5	2	540	5	533	1.07e-157	465
700mSIPHEX2_13-scaffold_24_c1_29	QYU66396.1|GH13_23	59.6	453	180	3	4	454	3	454	2.94e-171	504
700mSIPHEX2_13-scaffold_24_c1_30	ABF62823.1|PL0	74.3	584	146	1	1	584	1	580	0.0	888
700mSIPHEX2_13-scaffold_24_c1_343	ANP36990.1|GT30	59.2	382	147	3	17	394	1	377	5.35e-153	441
700mSIPHEX2_13-scaffold_24_c1_353	AMJ20771.1|GH13_26	43.4	871	462	12	1	854	2	858	2.12e-242	705
700mSIPHEX2_13-scaffold_24_c1_367	AGL63871.2|GT2	41.7	513	253	10	522	1032	514	982	7.97e-109	367
700mSIPHEX2_13-scaffold_24_c1_370	ANP36961.1|GH23	81.5	195	36	0	1	195	1	195	3.98e-117	335
700mSIPHEX2_13-scaffold_24_c1_45	CAD7252417.1|GH13	45.2	580	292	11	132	695	345	914	6.57e-125	412
700mSIPHEX2_13-scaffold_24_c1_46	ANP36923.1|GT25	71.4	238	62	2	1	235	5	239	6.05e-115	333
700mSIPHEX2_13-scaffold_24_c1_52	ANP36939.1|GT11	78.7	282	59	1	1	282	1	281	1.98e-162	457
700mSIPHEX2_13-scaffold_251_c1_5	CCO12102.2|GH13_31	51.5	330	157	3	10	336	5	334	1.81e-108	325
700mSIPHEX2_13-scaffold_261_c1_26	CAE6201330.1|GH1	53.5	649	286	9	12	647	566	1211	1.79e-231	681
700mSIPHEX2_13-scaffold_296_c1_23	QWC20507.1|AA3_2	42.6	524	293	6	13	535	5	521	4.25e-135	407
700mSIPHEX2_13-scaffold_32_c1_123	ANP38444.1|GT30	66.8	434	144	0	11	444	11	444	6.95e-193	547
700mSIPHEX2_13-scaffold_32_c1_124	ANP38443.1|GT4	74.4	347	89	0	1	347	1	347	7.37e-179	504
700mSIPHEX2_13-scaffold_32_c1_13	ALI93560.1|GH18	47.0	396	186	6	28	408	388	774	1.19e-104	331
700mSIPHEX2_13-scaffold_32_c1_169	ANP38396.1|CE11	83.0	311	53	0	36	346	1	311	9.03e-185	517
700mSIPHEX2_13-scaffold_32_c1_179	ATF06583.1|GT28	84.3	363	57	0	1	363	1	363	3.65e-211	587
700mSIPHEX2_13-scaffold_32_c1_255	QCO54781.1|GT81	89.7	406	42	0	1	406	1	406	1.39e-275	753
700mSIPHEX2_13-scaffold_32_c1_256	QCO54780.1|GH13_18	83.0	583	98	1	1	582	1	583	0.0	1015
700mSIPHEX2_13-scaffold_32_c1_42	ANP40184.1|GT0	78.6	341	71	1	1	341	1	339	5.61e-199	555
700mSIPHEX2_13-scaffold_32_c1_44	ANP38532.1|GT0	70.3	788	226	2	1	787	1	781	0.0	1129
700mSIPHEX2_13-scaffold_32_c1_46	ANP38530.1|GT0	75.5	359	87	1	1	358	1	359	7.57e-200	559
700mSIPHEX2_13-scaffold_32_c1_59	AKG15280.2|GH103	54.8	485	209	6	1	480	1	480	5.02e-177	512
700mSIPHEX2_13-scaffold_32_c1_65	ANP38511.1|CBM50	71.6	394	108	3	17	408	10	401	1.69e-180	513
700mSIPHEX2_13-scaffold_32_c1_78	AHC21644.2|GH1	44.2	516	285	2	11	526	8	520	1.41e-147	439
700mSIPHEX2_13-scaffold_361_c1_14	QBR36525.1|GH103	81.6	266	44	1	2	267	3	263	5.70e-152	429
700mSIPHEX2_13-scaffold_370_c1_24	AGL63717.2|GT4	45.8	681	300	9	161	839	107	720	8.26e-182	546
700mSIPHEX2_13-scaffold_479_c1_6	CUS02574.2|GT2	49.6	351	141	4	1	351	1	315	1.24e-105	318
700mSIPHEX2_13-scaffold_479_c1_8	AAN05139.1|GT2	55.1	381	165	2	1	375	1	381	4.22e-131	386
700mSIPHEX2_13-scaffold_479_c1_9	AAN05138.1|GT2	58.0	326	125	2	1	319	1	321	4.35e-125	365
700mSIPHEX2_13-scaffold_48_c1_134	ANP36369.1|GH23	70.9	652	190	0	1	652	4	655	0.0	904
700mSIPHEX2_13-scaffold_48_c1_151	UKZ91289.1|AA0	61.0	749	264	4	12	737	7	750	0.0	925
700mSIPHEX2_13-scaffold_48_c1_197	UDL88316.1|GT51	68.9	244	72	2	3	242	7	250	4.30e-116	337
700mSIPHEX2_13-scaffold_48_c1_42	ANP42899.1|GH24	76.2	248	57	1	23	268	1	248	1.74e-127	367
700mSIPHEX2_13-scaffold_48_c1_54	AMJ19575.1|GT9	43.6	353	191	4	3	348	5	356	2.19e-103	313
700mSIPHEX2_13-scaffold_48_c1_87	AHD01857.1|GT14	78.1	525	115	0	21	545	1	525	1.02e-308	848
700mSIPHEX2_13-scaffold_48_c1_98	ANP36736.1|GT51	78.5	759	140	6	1	748	1	747	0.0	1140
700mSIPHEX2_13-scaffold_485_c1_14	AMJ20543.1|GH13_11	58.1	406	167	1	22	427	7	409	9.75e-162	466
700mSIPHEX2_13-scaffold_485_c1_17	CAE6201330.1|GH1	36.5	638	373	13	3	618	582	1209	2.57e-121	393
700mSIPHEX2_13-scaffold_51_c1_117	ALR09732.2|GH92	33.8	749	445	15	13	731	6	733	3.38e-112	361
700mSIPHEX2_13-scaffold_51_c1_137	QCE13289.1|CE8	48.1	403	180	4	13	391	414	811	1.54e-114	369
700mSIPHEX2_13-scaffold_51_c1_150	AUR02529.1|CE4	87.9	471	57	0	61	531	1	471	9.22e-316	863
700mSIPHEX2_13-scaffold_51_c1_157	AUQ69429.1|GT2	69.3	316	96	1	8	323	13	327	1.15e-157	448
700mSIPHEX2_13-scaffold_51_c1_158	ANP38698.1|GT26	79.0	248	52	0	1	248	1	248	2.11e-137	391
700mSIPHEX2_13-scaffold_51_c1_160	ULP73394.1|GT2	41.8	1374	757	17	14	1372	1220	2566	5.44e-313	1010
700mSIPHEX2_13-scaffold_51_c1_161	QDI74950.1|GT2	73.4	338	89	1	4	340	1	338	4.06e-179	504
700mSIPHEX2_13-scaffold_51_c1_166	QDI74946.1|GT2	65.0	286	89	2	21	305	3	278	3.87e-123	358
700mSIPHEX2_13-scaffold_51_c1_167	QDI74945.1|GT4	73.9	402	104	1	1	402	1	401	7.47e-201	564
700mSIPHEX2_13-scaffold_51_c1_22	APG48063.1|GT2	58.7	566	223	1	126	680	78	643	2.54e-215	622
700mSIPHEX2_13-scaffold_51_c1_36	CAG7883609.1|GT1	39.1	857	474	10	36	852	192	1040	3.40e-174	536
700mSIPHEX2_13-scaffold_60_c1_14	QDI75657.1|GT19	78.2	385	84	0	1	385	1	385	3.32e-202	566
700mSIPHEX2_13-scaffold_60_c1_89	AZV31449.1|GH23	40.6	572	325	9	1	567	245	806	9.93e-126	402
700mSIPHEX2_13-scaffold_71_c1_137	CUS03126.2|CBM50	47.3	410	198	6	17	413	10	414	3.36e-117	353
700mSIPHEX2_13-scaffold_71_c1_59	UQD84776.1|CE4	69.3	293	90	0	1	293	1	293	2.18e-155	440
700mSIPHEX2_13-scaffold_83_c1_3	QIE45263.1|GT2	51.0	414	201	2	1	412	1	414	1.23e-140	412
700mSIPHEX2_13-scaffold_83_c1_48	AHC99649.1|GT1	70.5	373	110	0	1	373	1	373	5.75e-175	496
700mSIPHEX2_13-scaffold_83_c1_50	ANP37468.1|GT4	68.6	366	111	1	1	366	1	362	1.59e-172	489
700mSIPHEX2_13-scaffold_83_c1_51	ANP37469.1|GT4	82.6	414	72	0	1	414	1	414	1.11e-253	699
700mSIPHEX2_13-scaffold_83_c1_52	ANP37470.1|GT1	85.5	393	57	0	16	408	16	408	2.75e-244	674
700mSIPHEX2_13-scaffold_85_c1_117	AHD01217.1|GT51	87.9	834	100	1	1	834	1	833	0.0	1464
700mSIPHEX2_13-scaffold_85_c1_122	QYU68416.1|GT2	73.5	309	82	0	7	315	414	722	1.75e-146	436
700mSIPHEX2_13-scaffold_85_c1_148	VCU58971.1|GH24	69.5	239	72	1	1	238	1	239	2.06e-116	337
700mSIPHEX2_13-scaffold_85_c1_25	QCW79542.1|GH101	56.0	457	197	1	57	509	612	1068	2.65e-171	516
700mSIPHEX2_13-scaffold_85_c1_30	ANI26486.1|AA3_2	50.6	557	262	5	4	551	72	624	2.35e-180	526
700mSIPHEX2_13-scaffold_89_c1_105	ANP38208.1|GT0	71.0	283	82	0	12	294	4	286	1.57e-147	420
700mSIPHEX2_13-scaffold_89_c1_131	ALR08738.2|GT83	39.3	615	326	11	5	608	2	580	5.62e-131	401
700mSIPHEX2_13-scaffold_89_c1_35	ANP39559.1|GT4	55.4	437	180	3	4	440	3	424	1.54e-167	482
700mSIPHEX2_13-scaffold_89_c1_68	AGL63717.2|GT4	42.7	634	301	9	182	758	107	735	7.46e-162	491
700mSIPHEX2_13-scaffold_89_c1_74	CAD7245033.1|GT58	75.9	474	102	3	6	470	1055	1525	6.41e-231	694
700mSIPHEX2_13-scaffold_89_c1_8	ANP35914.1|GH0	67.2	256	78	2	7	256	7	262	1.04e-106	314
700mSIPHEX2_13-scaffold_89_c1_93	QYO62262.1|GH13	67.7	344	110	1	3	346	2	344	7.88e-147	434
700mSIPHEX2_13-scaffold_92_c1_11	ANP35839.1|GT107	77.3	647	141	3	30	676	1	641	0.0	1008
700mSIPHEX2_13-scaffold_92_c1_52	QCE13289.1|CE8	46.9	409	188	4	16	400	409	812	2.63e-110	359
700mSIPHEX2_13-scaffold_92_c1_7	UAB77099.1|GH23	52.0	358	165	3	14	369	360	712	5.44e-110	342
700mSIPHEX2_13-scaffold_92_c1_71	QOF98253.1|GT2	53.1	422	194	2	11	432	6	423	4.40e-155	450
700mSIPHEX2_13-scaffold_92_c1_9	QXI64491.1|GT0	58.8	422	174	0	32	453	26	447	2.11e-175	503
