Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
700mSIPHEX2_16-scaffold_104_c1_97	AEP29278.1|GH13	77.1	380	87	0	57	436	1	380	1.20e-236	655
700mSIPHEX2_16-scaffold_117_c1_62	AEP30527.1|GH23	86.2	428	54	1	87	509	1	428	1.77e-267	741
700mSIPHEX2_16-scaffold_117_c1_76	AWZ17133.1|GH13_30	35.4	1190	702	20	4	1145	405	1575	1.08e-210	656
700mSIPHEX2_16-scaffold_117_c1_78	AEP30542.1|GT19	77.2	373	85	0	7	379	17	389	1.09e-200	562
700mSIPHEX2_16-scaffold_128_c1_16	QOF98253.1|GT2	54.5	411	187	0	6	416	6	416	1.49e-166	479
700mSIPHEX2_16-scaffold_142_c1_64	CAE6110940.1|CE8	44.9	550	277	13	13	551	253	787	4.51e-142	444
700mSIPHEX2_16-scaffold_142_c1_68	AEP30123.1|GH31	70.6	798	228	3	29	822	56	850	0.0	1175
700mSIPHEX2_16-scaffold_142_c1_69	AEP30124.1|GH13_38	75.5	650	143	3	23	656	14	663	0.0	1013
700mSIPHEX2_16-scaffold_142_c1_7	QOF98722.1|GT87	55.8	548	235	5	1	544	15	559	4.65e-213	607
700mSIPHEX2_16-scaffold_142_c1_72	QGW29741.1|GT4	35.7	628	337	11	3	617	390	963	2.80e-116	375
700mSIPHEX2_16-scaffold_146_c1_2	UQC84268.1|CBM50	46.3	430	229	2	19	446	2	431	1.02e-134	415
700mSIPHEX2_16-scaffold_146_c1_24	ALR09738.2|GH18	56.6	378	162	2	6	382	6	382	3.34e-136	406
700mSIPHEX2_16-scaffold_146_c1_47	CAN80640.1|GT47	45.1	417	223	3	7	420	944	1357	3.87e-105	344
700mSIPHEX2_16-scaffold_152_c1_59	ACA84375.1|GT2	63.9	252	91	0	1	252	1	252	4.59e-106	312
700mSIPHEX2_16-scaffold_152_c1_70	UOE90382.1|GT2	56.8	301	130	0	14	314	21	321	8.97e-120	354
700mSIPHEX2_16-scaffold_152_c1_71	AMJ76584.1|GT83	53.6	450	200	6	17	465	15	456	1.25e-165	479
700mSIPHEX2_16-scaffold_167_c1_11	AEP28559.1|GH103	74.7	399	97	2	13	410	5	400	9.61e-217	605
700mSIPHEX2_16-scaffold_167_c1_15	AEP28536.1|GT30	60.7	417	163	1	1	417	1	416	3.17e-167	481
700mSIPHEX2_16-scaffold_167_c1_4	AEP28566.1|GT51	78.4	777	167	1	1	776	1	777	0.0	1237
700mSIPHEX2_16-scaffold_172_c1_29	AEP28298.1|CE9	57.3	391	148	5	1	376	5	391	6.33e-140	409
700mSIPHEX2_16-scaffold_180_c1_41	AEP28349.1|GT51	55.8	825	334	8	10	817	5	815	5.73e-302	855
700mSIPHEX2_16-scaffold_180_c1_6	ASM52973.1|PL7_5	63.4	325	116	1	46	367	42	366	3.25e-150	433
700mSIPHEX2_16-scaffold_22_c1_133	BCO24730.1|CBM50	58.6	447	173	4	6	442	1	445	1.32e-183	524
700mSIPHEX2_16-scaffold_22_c1_157	UKZ91289.1|AA0	55.1	748	296	7	10	721	7	750	4.19e-284	803
700mSIPHEX2_16-scaffold_22_c1_28	AEP28294.1|GH16_3	68.2	465	147	1	20	483	26	490	4.35e-239	674
700mSIPHEX2_16-scaffold_22_c1_53	ARD42998.1|GH36	68.9	705	217	1	13	717	8	710	0.0	1036
700mSIPHEX2_16-scaffold_22_c1_54	UAL43653.1|GH42	70.9	652	189	1	1	651	1	652	0.0	1018
700mSIPHEX2_16-scaffold_22_c1_60	CUS02883.2|GH3	53.1	337	156	1	9	343	9	345	4.19e-123	362
700mSIPHEX2_16-scaffold_22_c1_69	AEP31291.1|GT5	76.7	467	108	1	1	466	1	467	2.98e-273	753
700mSIPHEX2_16-scaffold_22_c1_84	VEL98402.1|PL6_1	74.2	767	191	3	8	767	7	773	0.0	1142
700mSIPHEX2_16-scaffold_22_c1_85	QDP02845.1|PL17_2	58.4	712	278	8	23	727	18	718	1.04e-278	788
700mSIPHEX2_16-scaffold_22_c1_87	ARD24077.1|PL7_5	81.4	323	58	1	27	347	7	329	4.17e-197	549
700mSIPHEX2_16-scaffold_22_c2_103	AZG73270.1|GH10	55.4	341	151	1	47	386	43	383	8.74e-132	388
700mSIPHEX2_16-scaffold_22_c2_105	QIL91421.1|GH43_11	63.2	549	187	2	7	555	1	534	1.44e-266	742
700mSIPHEX2_16-scaffold_22_c2_108	AEP31028.1|GH23	68.2	651	207	0	11	661	11	661	0.0	912
700mSIPHEX2_16-scaffold_22_c2_114	BCO22254.1|GH13_31	67.1	565	181	2	1	565	1	560	6.31e-291	805
700mSIPHEX2_16-scaffold_22_c2_12	AEP31165.1|GH13	75.8	677	160	2	18	693	13	686	0.0	1071
700mSIPHEX2_16-scaffold_22_c2_120	ALR08391.2|GT4	57.9	328	128	2	1	318	1	328	3.70e-123	365
700mSIPHEX2_16-scaffold_22_c2_124	AEP31018.1|CBM50	69.7	267	74	2	21	287	20	279	7.48e-127	367
700mSIPHEX2_16-scaffold_22_c2_139	AEP29490.1|GH13_4	66.7	642	204	2	6	637	27	668	0.0	885
700mSIPHEX2_16-scaffold_22_c2_143	ALR09732.2|GH92	40.7	740	417	9	3	733	5	731	5.65e-179	534
700mSIPHEX2_16-scaffold_22_c2_42	CCO12868.2|GH1	46.2	1382	508	8	17	1361	7	1189	0.0	1172
700mSIPHEX2_16-scaffold_22_c2_46	CAD7226128.1|GH38	36.6	735	391	14	11	700	1345	2049	3.08e-130	431
700mSIPHEX2_16-scaffold_22_c2_54	ALM89077.1|GH13_32	70.2	652	191	2	11	659	15	666	0.0	1002
700mSIPHEX2_16-scaffold_22_c2_71	ABG42564.1|GH2	60.6	1033	390	7	49	1064	12	1044	0.0	1311
700mSIPHEX2_16-scaffold_249_c1_14	AVI59029.1|GT2	43.3	443	235	7	1	439	1	431	2.19e-112	342
700mSIPHEX2_16-scaffold_249_c1_20	ALQ09296.1|GT4	73.3	408	109	0	1	408	1	408	5.97e-218	608
700mSIPHEX2_16-scaffold_249_c1_23	ANN27784.1|GT2	44.8	373	206	0	4	376	6	378	2.41e-117	351
700mSIPHEX2_16-scaffold_249_c1_24	VEJ19452.1|GT4	65.5	330	111	2	3	331	371	698	4.31e-140	418
700mSIPHEX2_16-scaffold_25_c1_103	AKG15649.2|GT51	36.2	847	486	11	6	808	20	856	4.53e-160	492
700mSIPHEX2_16-scaffold_25_c1_111	AEP29931.1|GH73	76.7	258	60	0	1	258	1	258	3.17e-138	394
700mSIPHEX2_16-scaffold_25_c1_127	AGL63871.2|GT2	43.6	507	250	6	317	819	508	982	3.39e-116	381
700mSIPHEX2_16-scaffold_25_c1_158	CCO12102.2|GH13_31	50.3	336	162	3	9	339	4	339	3.72e-106	319
700mSIPHEX2_16-scaffold_25_c1_168	QPG04408.1|GT81	83.7	405	66	0	1	405	1	405	6.02e-255	701
700mSIPHEX2_16-scaffold_25_c1_169	AEP29859.1|GH13_18	77.6	594	133	0	1	594	1	594	0.0	979
700mSIPHEX2_16-scaffold_25_c1_225	VDZ76225.1|GT5	52.3	421	193	4	1	415	4	422	1.44e-152	452
700mSIPHEX2_16-scaffold_25_c1_233	AEP29800.1|GT4	58.8	432	167	4	3	430	8	432	5.41e-180	514
700mSIPHEX2_16-scaffold_25_c1_242	AEP29790.1|GH3	64.7	343	115	1	1	343	1	337	1.05e-152	437
700mSIPHEX2_16-scaffold_25_c1_251	CAN65674.1|GH28	44.3	553	279	9	61	606	99	629	7.42e-141	446
700mSIPHEX2_16-scaffold_25_c1_266	AEP29746.1|GT35	91.4	842	71	1	1	841	1	842	0.0	1563
700mSIPHEX2_16-scaffold_25_c1_267	QFG67851.1|CBM48|GH13_9	54.5	549	238	4	7	545	1477	2023	5.87e-189	585
700mSIPHEX2_16-scaffold_25_c1_365	AGL64345.2|GT2	47.9	589	295	5	285	865	271	855	2.28e-172	526
700mSIPHEX2_16-scaffold_25_c1_77	QBQ55156.1|CBM50	35.9	657	399	8	136	785	65	706	1.14e-115	377
700mSIPHEX2_16-scaffold_253_c1_10	CAD7245033.1|GT58	66.0	473	145	5	2	460	1053	1523	2.35e-189	583
700mSIPHEX2_16-scaffold_253_c1_44	ARK04236.1|CBM5	45.2	440	208	9	319	756	107	515	7.77e-111	356
700mSIPHEX2_16-scaffold_259_c1_42	ARU30213.1|GH9	54.2	578	253	6	19	592	7	576	2.11e-208	598
700mSIPHEX2_16-scaffold_262_c1_13	CDM22846.1|GT51	56.7	406	170	2	11	412	902	1305	3.64e-154	474
700mSIPHEX2_16-scaffold_262_c1_14	AEP28464.1|GT1	69.3	365	99	2	1	352	1	365	8.79e-189	530
700mSIPHEX2_16-scaffold_262_c1_30	QOD60957.1|PL29	52.7	528	249	1	35	561	23	550	1.09e-202	581
700mSIPHEX2_16-scaffold_262_c1_31	ABD80547.1|GH2	63.3	787	281	5	47	830	39	820	0.0	1045
700mSIPHEX2_16-scaffold_262_c1_34	AFU98805.1|GH105	53.6	418	194	0	23	440	10	427	2.47e-156	454
700mSIPHEX2_16-scaffold_27_c1_109	AFS39103.1|GH3	67.7	842	262	5	16	857	18	849	0.0	1145
700mSIPHEX2_16-scaffold_27_c1_130	AGP81534.1|GT4	54.8	365	165	0	8	372	4	368	2.37e-128	378
700mSIPHEX2_16-scaffold_27_c1_14	CAG7911095.1|GH5_11	41.2	939	474	19	3	912	582	1471	2.43e-232	702
700mSIPHEX2_16-scaffold_27_c1_15	AVM55139.1|GH65	39.9	679	396	7	53	726	683	1354	2.88e-160	503
700mSIPHEX2_16-scaffold_27_c1_205	QYU68416.1|GT2	60.9	304	119	0	7	310	419	722	1.77e-114	354
700mSIPHEX2_16-scaffold_27_c1_223	AGL64353.2|CBM50|GH25	47.1	571	292	6	1	568	1	564	1.52e-177	518
700mSIPHEX2_16-scaffold_27_c1_263	CAE6204650.1|GH28	49.8	600	293	4	4	596	745	1343	6.50e-198	596
700mSIPHEX2_16-scaffold_27_c1_278	AMJ20543.1|GH13_11	55.1	403	172	3	19	416	11	409	5.03e-146	426
700mSIPHEX2_16-scaffold_27_c1_29	UAA39366.1|CBM50	59.3	430	173	2	4	432	8	436	2.94e-184	525
700mSIPHEX2_16-scaffold_27_c1_303	AGL63717.2|GT4	44.5	694	314	9	161	853	107	730	1.11e-177	535
700mSIPHEX2_16-scaffold_28_c1_15	AGL63717.2|GT4	43.8	607	281	8	169	718	106	709	2.52e-166	502
700mSIPHEX2_16-scaffold_28_c1_154	AEP30377.1|GH23	82.9	199	34	0	9	207	15	213	2.24e-128	365
700mSIPHEX2_16-scaffold_28_c1_164	AHC21644.2|GH1	47.6	517	266	3	4	519	9	521	2.21e-170	496
700mSIPHEX2_16-scaffold_28_c1_219	CUS04494.2|GH39	59.3	904	330	8	6	873	356	1257	0.0	1012
700mSIPHEX2_16-scaffold_28_c1_220	CUS04494.2|GH39	57.5	346	147	0	22	367	6	351	2.95e-132	413
700mSIPHEX2_16-scaffold_28_c1_269	AWB67793.1|GT0	54.4	320	144	2	7	324	4	323	5.17e-122	358
700mSIPHEX2_16-scaffold_28_c1_293	AEP30507.1|GH73	84.9	318	47	1	1	317	1	318	3.15e-193	538
700mSIPHEX2_16-scaffold_28_c1_294	CAD7222057.1|GH73	54.1	351	154	2	11	360	207	551	5.88e-119	369
700mSIPHEX2_16-scaffold_28_c1_31	AGL64700.2|GH23	50.4	355	174	2	8	361	7	360	6.41e-117	348
700mSIPHEX2_16-scaffold_28_c1_93	AEP30322.1|GH103	76.3	304	72	0	30	333	49	352	2.79e-169	479
700mSIPHEX2_16-scaffold_301_c1_19	CCO12112.2|GH13_31	61.6	435	155	5	1	430	1	428	6.66e-173	496
700mSIPHEX2_16-scaffold_385_c1_1	ACU62277.1|GH35	47.3	387	193	3	1	386	3	379	6.97e-118	369
700mSIPHEX2_16-scaffold_56_c1_15	QIL91966.1|CBM16|CBM32|PL7_5	44.3	461	222	9	54	500	159	598	1.66e-109	342
700mSIPHEX2_16-scaffold_56_c1_151	CAG7859579.1|GT4	39.4	535	302	6	17	535	40	568	1.82e-116	375
700mSIPHEX2_16-scaffold_56_c1_152	AEP28630.1|GT51	82.4	875	144	4	1	872	1	868	0.0	1432
700mSIPHEX2_16-scaffold_56_c1_71	ABD80834.1|GH5_26|3.2.1.4	62.4	340	127	1	21	359	20	359	1.36e-168	479
700mSIPHEX2_16-scaffold_56_c1_72	ABG41780.1|GH94	72.5	811	223	0	5	815	10	820	0.0	1280
700mSIPHEX2_16-scaffold_59_c1_144	AEP30787.1|CE11	96.1	304	12	0	1	304	1	304	2.87e-212	585
700mSIPHEX2_16-scaffold_59_c1_150	AEP30793.1|GT28	67.3	370	102	3	2	365	32	388	3.15e-168	479
700mSIPHEX2_16-scaffold_59_c1_151	VEB05250.1|GT28	58.7	361	149	0	29	389	54	414	9.53e-141	426
700mSIPHEX2_16-scaffold_59_c1_192	UAA38248.1|GH13	43.9	786	405	9	31	802	44	807	3.92e-236	689
700mSIPHEX2_16-scaffold_59_c1_24	VTS00259.1|PL0	32.5	790	469	18	20	779	22	777	2.76e-111	367
700mSIPHEX2_16-scaffold_59_c1_26	AFT96194.1|GT4	60.4	369	144	2	1	369	1	367	4.57e-159	456
700mSIPHEX2_16-scaffold_59_c1_35	APD86961.1|GT4	56.8	354	152	1	5	358	2	354	5.46e-142	412
700mSIPHEX2_16-scaffold_59_c1_38	QHJ11290.1|GT4	47.6	401	204	5	1	396	1	400	1.35e-119	358
700mSIPHEX2_16-scaffold_59_c1_59	QCE13289.1|CE8	45.9	416	195	3	3	394	406	815	9.04e-113	364
700mSIPHEX2_16-scaffold_611_c1_11	AEP28182.1|CBM50	69.2	357	110	0	1	357	3	359	1.18e-178	504
700mSIPHEX2_16-scaffold_62_c1_101	CAE6201330.1|GH1	39.1	640	364	13	1	621	580	1212	3.63e-135	430
700mSIPHEX2_16-scaffold_62_c1_112	AKG15280.2|GH103	60.6	493	192	2	1	491	1	493	2.42e-212	602
700mSIPHEX2_16-scaffold_62_c1_15	QCE13289.1|CE8	51.9	401	170	2	15	393	418	817	1.09e-132	418
700mSIPHEX2_16-scaffold_62_c1_35	AEP29644.1|CBM0	68.1	229	69	1	29	253	39	267	5.35e-119	345
700mSIPHEX2_16-scaffold_62_c1_36	QZN77898.1|GH94	48.2	790	396	6	3	779	2	791	2.91e-284	813
700mSIPHEX2_16-scaffold_62_c1_92	AEP29591.1|CBM50|GH23	76.3	562	117	2	1	562	1	546	7.54e-316	868
700mSIPHEX2_16-scaffold_62_c1_93	CAE6076421.1|GH27	41.5	499	246	9	2	459	11	504	3.18e-110	352
700mSIPHEX2_16-scaffold_67_c1_154	UPM44564.1|AA0	61.5	711	264	6	53	755	3	711	1.65e-309	867
700mSIPHEX2_16-scaffold_67_c1_17	BBN83391.1|CBM5	52.2	404	159	6	128	515	75	460	1.61e-124	381
700mSIPHEX2_16-scaffold_91_c1_102	BDF96589.1|GT0	42.6	397	225	3	2	397	1	395	2.77e-104	319
700mSIPHEX2_16-scaffold_91_c1_19	AWG22781.1|GH3	59.0	712	286	3	25	734	40	747	2.22e-298	839
700mSIPHEX2_16-scaffold_91_c1_20	QTL37726.1|GT113	62.8	339	123	1	1	339	1	336	4.23e-162	461
700mSIPHEX2_16-scaffold_91_c1_89	AEP28217.1|GT9	79.8	347	70	0	1	347	1	347	1.37e-202	564
700mSIPHEX2_16-scaffold_94_c1_45	URQ87645.1|GH16_3	49.9	691	285	22	3	657	7	672	4.06e-204	612
700mSIPHEX2_16-scaffold_94_c1_48	ALO42605.1|GH3	65.7	855	283	4	6	860	3	847	0.0	1143
700mSIPHEX2_16-scaffold_94_c1_58	QYO62262.1|GH13	69.3	335	102	1	3	337	2	335	1.09e-143	426
700mSIPHEX2_16-scaffold_94_c1_83	QYU66396.1|GH13_23	51.1	466	209	5	7	468	6	456	8.07e-135	411
