Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX2_16-scaffold_22_c1_85	4.2.2.26:6|4.2.2.3:2|4.2.2.26:6|4.2.2.3:2	PL17_2(174-257)+PL17(377-514)	PL17_e4+PL17_e4	PL17_2	Y(1-21)	3
700mSIPHEX2_16-scaffold_22_c1_87	4.2.2.3:7|4.2.2.11:6|4.2.2.-:1	PL7_5(77-339)	PL7_e24	PL7_5	Y(1-42)	3
700mSIPHEX2_16-scaffold_22_c1_91	-	CBM9(52-208)	-	-	Y(1-26)	1
700mSIPHEX2_16-scaffold_22_c2_103	3.2.1.8:1	GH10(50-386)	GH10_e124	GH10	Y(1-28)	3
700mSIPHEX2_16-scaffold_22_c2_105	3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-	GH43_11(7-298)+CBM91(337-554)	GH43_e285+CBM91_e24	GH43_11	N	3
700mSIPHEX2_16-scaffold_22_c2_108	-	GH23(495-629)	GH23_e660	GH23	Y(1-26)	3
700mSIPHEX2_16-scaffold_22_c2_114	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(33-381)	GH13_e122	GH13_31	N	3
700mSIPHEX2_16-scaffold_22_c2_12	3.2.1.41:10|3.2.1.1:3|3.2.1.68:1	GH13_13(114-453)	GH13_e183	GH13	Y(1-32)	3
700mSIPHEX2_16-scaffold_22_c2_139	2.4.1.4:1	GH13_4(108-502)	GH13_e129	GH13_4	N	3
700mSIPHEX2_16-scaffold_22_c2_54	3.2.1.1:2|3.2.1.-:1	GH13_15(51-315)	GH13_e23	GH13_32	Y(1-24)	3
700mSIPHEX2_16-scaffold_22_c2_71	-	GH2(80-944)	GH2_e30	GH2	Y(1-22)	3
700mSIPHEX2_16-scaffold_259_c1_42	3.2.1.4:17|3.2.1.-:3|3.2.1.151:2	GH9(145-590)	GH9_e26	GH9	Y(1-25)	3
700mSIPHEX2_16-scaffold_25_c1_111	-	GH73(131-255)	GH73_e151	GH73	N	3
700mSIPHEX2_16-scaffold_25_c1_153	-	AA6(6-192)	AA6_e2	-	N	2
700mSIPHEX2_16-scaffold_25_c1_168	-	GT81(118-320)	GT81_e1	GT81	N	3
700mSIPHEX2_16-scaffold_25_c1_169	-	GH13_18(103-444)	GH13_e237	GH13_18	N	3
700mSIPHEX2_16-scaffold_25_c1_242	3.2.1.52:16	GH3(54-285)	GH3_e19	GH3	N	3
700mSIPHEX2_16-scaffold_25_c1_266	2.4.1.1:158	GT35(120-835)	GT35_e0	GT35	Y(1-12)	3
700mSIPHEX2_16-scaffold_25_c1_32	1.10.3.2:1	AA1(80-605)	AA1_e1	-	N	2
700mSIPHEX2_16-scaffold_25_c1_68	1.1.3.-:1	AA7(288-514)	AA7_e0	-	N	2
700mSIPHEX2_16-scaffold_262_c1_30	-	PL29(75-410)	PL29_e6	PL29	Y(1-30)	3
700mSIPHEX2_16-scaffold_262_c1_31	-	GH2(50-527)	GH2_e19	GH2	Y(1-47)	3
700mSIPHEX2_16-scaffold_262_c1_32	-	PL38(88-364)	PL38_e18	-	Y(1-27)	2
700mSIPHEX2_16-scaffold_262_c1_34	-	GH105(117-439)	GH105_e16	GH105	Y(1-33)	3
700mSIPHEX2_16-scaffold_27_c1_109	3.2.1.21:3|3.2.1.74:3|3.2.1.-:3|3.2.1.6:2|3.2.1.155:1	GH3(137-357)	GH3_e227	GH3	Y(1-20)	3
700mSIPHEX2_16-scaffold_27_c1_128	-	GT26(66-233)	GT26_e147	-	N	2
700mSIPHEX2_16-scaffold_27_c1_129	-	GT4(195-336)	GT4_e729	-	N	2
700mSIPHEX2_16-scaffold_27_c1_130	-	GT4(197-340)	GT4_e2811	GT4	N	3
700mSIPHEX2_16-scaffold_27_c1_132	-	GT14(5-259)	GT14_e36	-	N	2
700mSIPHEX2_16-scaffold_28_c1_281	-	CE1(6-136)	-	-	N	1
700mSIPHEX2_16-scaffold_28_c1_293	-	GH73(173-309)	GH73_e91	GH73	N	3
700mSIPHEX2_16-scaffold_28_c1_93	-	GH103(30-329)	GH103_e33	GH103	Y(1-26)	3
700mSIPHEX2_16-scaffold_56_c1_15	4.2.2.3:4|4.2.2.11:1|4.2.2.3:7|4.2.2.11:6|4.2.2.-:1	CBM32(68-177)+PL7_5(217-494)	CBM32_e174+PL7_e24	CBM16+CBM32+PL7_5	Y(1-24)	3
700mSIPHEX2_16-scaffold_56_c1_152	2.4.1.129:12	GT51(30-205)	GT51_e130	GT51	N	3
700mSIPHEX2_16-scaffold_56_c1_43	-	CE1(184-488)	-	-	Y(1-27)	1
700mSIPHEX2_16-scaffold_56_c1_71	3.2.1.4:14|3.2.1.-:2|3.2.1.73:1	GH5_26(59-343)	GH5_e266	GH5_26+3.2.1.4	Y(1-28)	3
700mSIPHEX2_16-scaffold_56_c1_72	2.4.1.20:14|2.4.1.49:1	GH94(6-812)	GH94_e12	GH94	N	3
700mSIPHEX2_16-scaffold_59_c1_144	3.5.1.108:18	CE11(4-276)	CE11_e22	CE11	N	3
700mSIPHEX2_16-scaffold_59_c1_150	-	GT28(181-351)	GT28_e48	GT28	N	3
700mSIPHEX2_16-scaffold_59_c1_192	3.2.1.1:1	GH13_2(86-431)	GH13_e77	GH13	Y(1-39)	3
700mSIPHEX2_16-scaffold_59_c1_25	-	GT2(10-149)	GT2	-	N	2
700mSIPHEX2_16-scaffold_59_c1_26	-	GT4(186-337)	GT4_e43	GT4	N	3
700mSIPHEX2_16-scaffold_59_c1_35	-	GT4(192-341)	GT4_e606	GT4	N	3
700mSIPHEX2_16-scaffold_59_c1_41	-	CE4(41-153)	CE4_e271	-	N	2
700mSIPHEX2_16-scaffold_59_c1_74	-	CBM85(76-196)	CBM85_e0	-	Y(1-26)	2
700mSIPHEX2_16-scaffold_62_c1_35	-	CBM9(40-252)	-	CBM0	Y(1-24)	2
700mSIPHEX2_16-scaffold_62_c1_36	2.4.1.321:3	GH94(46-773)	GH94_e4	GH94	N	3
700mSIPHEX2_16-scaffold_62_c1_92	-|-|-	GH23(146-292)	GH23_e756+CBM50_e496+CBM50_e956	CBM50+GH23	Y(1-24)	3
700mSIPHEX2_16-scaffold_67_c1_154	-|-	AA2(111-214)	AA2_e1+AA2_e1	AA0	Y(1-30)	3
700mSIPHEX2_16-scaffold_67_c1_51	-	CE4(102-230)	CE4_e274	-	N	2
700mSIPHEX2_16-scaffold_67_c1_91	-	CE1(418-636)	-	-	Y(1-23)	1
700mSIPHEX2_16-scaffold_91_c1_102	-	GT99(55-314)	-	GT0	N	2
700mSIPHEX2_16-scaffold_91_c1_127	-	CE1(43-290)	-	-	Y(1-19)	1
700mSIPHEX2_16-scaffold_91_c1_19	-	GH3(84-304)	GH3_e7	GH3	N	3
700mSIPHEX2_16-scaffold_91_c1_20	-	GT113(11-343)	GT113_e22	GT113	N	3
700mSIPHEX2_16-scaffold_91_c1_89	-	GT9(73-292)	GT9_e54	GT9	Y(1-22)	3
700mSIPHEX2_16-scaffold_91_c1_98	-	GT25(5-176)	GT25_e113	-	N	2
700mSIPHEX2_16-scaffold_94_c1_45	3.2.1.39:2	GH16_3(55-330)	GH16_e252	GH16_3	Y(1-21)	3
700mSIPHEX2_16-scaffold_94_c1_48	3.2.1.21:3|3.2.1.74:3|3.2.1.-:3|3.2.1.6:2|3.2.1.155:1	GH3(141-361)	GH3_e227	GH3	Y(1-24)	3
700mSIPHEX2_16-scaffold_249_c1_21	-	-	GT2	-	N	1
700mSIPHEX2_16-scaffold_22_c2_124	-	-	CBM50_e936	CBM50	Y(1-28)	2
700mSIPHEX2_16-scaffold_27_c1_203	-	-	CBM50_e730	-	Y(1-21)	1
700mSIPHEX2_16-scaffold_28_c1_154	-	-	GH23_e939	GH23	Y(1-21)	2
700mSIPHEX2_16-scaffold_22_c1_133	-	-	CBM50_e126	CBM50	Y(1-26)	2
700mSIPHEX2_16-scaffold_27_c1_170	3.2.1.151:27|3.2.1.150:4	-	GH74_e1	-	Y(1-25)	1
700mSIPHEX2_16-scaffold_249_c1_20	-	-	GT4_e616	GT4	N	2
700mSIPHEX2_16-scaffold_25_c1_233	-	-	GT4_e2309	GT4	Y(1-17)	2
700mSIPHEX2_16-scaffold_262_c1_14	2.4.1.46:1	-	GT1_e6	GT1	N	2
700mSIPHEX2_16-scaffold_59_c1_38	-	-	GT4_e2017	GT4	N	2
700mSIPHEX2_16-scaffold_611_c1_11	-	-	CBM50_e986	CBM50	Y(1-26)	2
700mSIPHEX2_16-scaffold_91_c1_51	-	-	GH74_e7	-	Y(1-26)	1
700mSIPHEX2_16-scaffold_22_c1_157	-	-	AA2_e1	AA0	N	2
700mSIPHEX2_16-scaffold_249_c1_23	-	-	GT2	GT2	N	2
700mSIPHEX2_16-scaffold_101_c1_45	-	-	-	GH1	N	1
700mSIPHEX2_16-scaffold_101_c1_99	-	-	-	CBM2	Y(1-21)	1
700mSIPHEX2_16-scaffold_103_c1_10	-	-	-	GT2	N	1
700mSIPHEX2_16-scaffold_103_c1_11	-	-	-	GT51	N	1
700mSIPHEX2_16-scaffold_103_c1_18	-	-	-	GT4	N	1
700mSIPHEX2_16-scaffold_103_c1_42	-	-	-	GH13	N	1
700mSIPHEX2_16-scaffold_103_c1_54	-	-	-	GT4	N	1
700mSIPHEX2_16-scaffold_103_c1_55	-	-	-	GH13_26	N	1
700mSIPHEX2_16-scaffold_103_c1_61	-	-	-	GH103	N	1
700mSIPHEX2_16-scaffold_103_c1_62	-	-	-	GH103	N	1
700mSIPHEX2_16-scaffold_103_c1_7	-	-	-	GT22	N	1
700mSIPHEX2_16-scaffold_103_c1_8	-	-	-	GT2	N	1
700mSIPHEX2_16-scaffold_103_c1_9	-	-	-	GT2	N	1
700mSIPHEX2_16-scaffold_104_c1_104	-	-	-	GH152	N	1
700mSIPHEX2_16-scaffold_104_c1_21	-	-	-	GT83	N	1
700mSIPHEX2_16-scaffold_117_c1_76	-	-	-	GH13_30	N	1
700mSIPHEX2_16-scaffold_128_c1_16	-	-	-	GT2	N	1
700mSIPHEX2_16-scaffold_142_c1_64	-	-	-	CE8	N	1
700mSIPHEX2_16-scaffold_142_c1_7	-	-	-	GT87	N	1
700mSIPHEX2_16-scaffold_142_c1_72	-	-	-	GT4	N	1
700mSIPHEX2_16-scaffold_146_c1_2	-	-	-	CBM50	N	1
700mSIPHEX2_16-scaffold_146_c1_24	-	-	-	GH18	N	1
700mSIPHEX2_16-scaffold_146_c1_47	-	-	-	GT47	N	1
700mSIPHEX2_16-scaffold_22_c1_60	-	-	-	GH3	N	1
700mSIPHEX2_16-scaffold_22_c2_120	-	-	-	GT4	N	1
700mSIPHEX2_16-scaffold_22_c2_143	-	-	-	GH92	N	1
700mSIPHEX2_16-scaffold_22_c2_42	-	-	-	GH1	N	1
700mSIPHEX2_16-scaffold_22_c2_46	-	-	-	GH38	N	1
700mSIPHEX2_16-scaffold_249_c1_14	-	-	-	GT2	Y(1-17)	1
700mSIPHEX2_16-scaffold_249_c1_24	-	-	-	GT4	N	1
700mSIPHEX2_16-scaffold_25_c1_103	-	-	-	GT51	N	1
700mSIPHEX2_16-scaffold_25_c1_127	-	-	-	GT2	Y(1-29)	1
700mSIPHEX2_16-scaffold_25_c1_158	-	-	-	GH13_31	N	1
700mSIPHEX2_16-scaffold_25_c1_225	-	-	-	GT5	N	1
700mSIPHEX2_16-scaffold_25_c1_251	-	-	-	GH28	N	1
700mSIPHEX2_16-scaffold_25_c1_267	-	-	-	CBM48+GH13_9	N	1
700mSIPHEX2_16-scaffold_25_c1_365	-	-	-	GT2	N	1
700mSIPHEX2_16-scaffold_25_c1_77	-	-	-	CBM50	N	1
700mSIPHEX2_16-scaffold_253_c1_10	-	-	-	GT58	N	1
700mSIPHEX2_16-scaffold_253_c1_44	-	-	-	CBM5	Y(1-38)	1
700mSIPHEX2_16-scaffold_262_c1_13	-	-	-	GT51	N	1
700mSIPHEX2_16-scaffold_27_c1_14	-	-	-	GH5_11	N	1
700mSIPHEX2_16-scaffold_27_c1_15	-	-	-	GH65	Y(1-20)	1
700mSIPHEX2_16-scaffold_27_c1_205	-	-	-	GT2	N	1
700mSIPHEX2_16-scaffold_27_c1_223	-	-	-	CBM50+GH25	N	1
700mSIPHEX2_16-scaffold_27_c1_263	-	-	-	GH28	N	1
700mSIPHEX2_16-scaffold_27_c1_278	-	-	-	GH13_11	N	1
700mSIPHEX2_16-scaffold_27_c1_29	-	-	-	CBM50	N	1
700mSIPHEX2_16-scaffold_27_c1_303	-	-	-	GT4	N	1
700mSIPHEX2_16-scaffold_28_c1_15	-	-	-	GT4	N	1
700mSIPHEX2_16-scaffold_28_c1_164	-	-	-	GH1	N	1
700mSIPHEX2_16-scaffold_28_c1_219	-	-	-	GH39	N	1
700mSIPHEX2_16-scaffold_28_c1_220	-	-	-	GH39	N	1
700mSIPHEX2_16-scaffold_28_c1_269	-	-	-	GT0	N	1
700mSIPHEX2_16-scaffold_28_c1_294	-	-	-	GH73	Y(1-22)	1
700mSIPHEX2_16-scaffold_28_c1_31	-	-	-	GH23	N	1
700mSIPHEX2_16-scaffold_301_c1_19	-	-	-	GH13_31	N	1
700mSIPHEX2_16-scaffold_385_c1_1	-	-	-	GH35	N	1
700mSIPHEX2_16-scaffold_56_c1_151	-	-	-	GT4	N	1
700mSIPHEX2_16-scaffold_59_c1_151	-	-	-	GT28	N	1
700mSIPHEX2_16-scaffold_59_c1_24	-	-	-	PL0	N	1
700mSIPHEX2_16-scaffold_59_c1_59	-	-	-	CE8	N	1
700mSIPHEX2_16-scaffold_62_c1_101	-	-	-	GH1	N	1
700mSIPHEX2_16-scaffold_62_c1_112	-	-	-	GH103	N	1
700mSIPHEX2_16-scaffold_62_c1_15	-	-	-	CE8	N	1
700mSIPHEX2_16-scaffold_62_c1_93	-	-	-	GH27	N	1
700mSIPHEX2_16-scaffold_67_c1_17	-	-	-	CBM5	Y(1-27)	1
700mSIPHEX2_16-scaffold_94_c1_58	-	-	-	GH13	N	1
700mSIPHEX2_16-scaffold_94_c1_83	-	-	-	GH13_23	N	1
