Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_32-scaffold_6146_c1_1	AYE85108.1|GT4	47.2	381	188	5	5	378	2	376	3.13e-106	322
5mSIPHEX1_32-scaffold_623_c2_4	QSR22901.1|GH9	85.9	610	84	1	1	610	32	639	0.0	1122
5mSIPHEX1_32-scaffold_681_c1_1	CAD7280782.1|GT2	44.4	561	264	8	181	707	391	937	2.32e-135	446
5mSIPHEX1_32-scaffold_681_c1_2	QKX60855.1|GT22	61.0	295	106	4	2	295	574	860	5.49e-104	327
5mSIPHEX1_32-scaffold_694_c1_4	AVM55139.1|GH65	41.6	690	382	8	47	732	682	1354	1.36e-163	513
5mSIPHEX1_32-scaffold_721_c1_1	CAD7245033.1|GT58	76.8	470	101	2	9	470	1055	1524	1.44e-234	704
5mSIPHEX1_32-scaffold_760_c1_8	ALR08738.2|GT83	42.8	607	312	12	5	602	2	582	1.38e-142	431
5mSIPHEX1_32-scaffold_7778_c1_1	QSR21211.1|GT28	93.4	365	24	0	1	365	1	365	1.93e-243	669
5mSIPHEX1_32-scaffold_791_c1_5	QSR22226.1|GH43_12	80.9	571	107	1	5	575	1	569	0.0	974
5mSIPHEX1_32-scaffold_791_c1_6	QSR22225.1|GH3	88.8	858	96	0	1	858	1	858	0.0	1562
5mSIPHEX1_32-scaffold_80_c1_103	QYU68416.1|GT2	76.4	309	73	0	7	315	414	722	6.18e-153	453
5mSIPHEX1_32-scaffold_80_c1_108	QSR21540.1|CE15	84.3	434	68	0	1	434	1	434	4.95e-274	752
5mSIPHEX1_32-scaffold_80_c1_113	AGL63717.2|GT4	43.3	695	315	11	162	847	107	731	4.01e-173	524
5mSIPHEX1_32-scaffold_80_c1_21	QSR21447.1|GT2	86.4	309	42	0	13	321	1	309	9.10e-201	556
5mSIPHEX1_32-scaffold_810_c1_4	AGL64345.2|GT2	48.1	588	291	5	280	858	273	855	1.17e-170	521
5mSIPHEX1_32-scaffold_83_c1_100	CAD7252417.1|GH13	42.2	578	321	8	128	694	339	914	3.39e-124	410
5mSIPHEX1_32-scaffold_83_c1_105	QSR24002.1|GH102	92.1	407	31	1	1	406	1	407	9.93e-267	731
5mSIPHEX1_32-scaffold_83_c1_124	AMJ20771.1|GH13_26	44.5	874	450	13	1	854	1	859	8.40e-253	732
5mSIPHEX1_32-scaffold_83_c1_141	AGL63871.2|GT2	41.9	501	245	7	319	815	528	986	5.94e-113	372
5mSIPHEX1_32-scaffold_83_c1_142	UNE47819.1|GH37	56.7	540	213	6	6	530	18	551	4.14e-213	608
5mSIPHEX1_32-scaffold_83_c1_23	QSR23924.1|GH3	70.6	776	225	1	1	776	30	802	0.0	1132
5mSIPHEX1_32-scaffold_861_c1_7	QSR22780.1|GT2	93.2	355	24	0	1	355	1	355	1.26e-243	668
5mSIPHEX1_32-scaffold_896_c1_6	QSR23009.1|GT2	88.6	730	83	0	1	730	1	730	0.0	1280
5mSIPHEX1_32-scaffold_904_c1_12	QPC99594.1|GT35	54.3	280	105	4	6	282	5	264	7.25e-104	308
5mSIPHEX1_32-scaffold_962_c1_8	QSR22702.1|GH16_21	65.2	310	107	1	20	329	8	316	6.47e-149	426
