Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
5mSIPHEX1_32-scaffold_218_c1_25	-	GH43_18(70-306)	GH43_e96	GH43_18	Y(1-21)	3
5mSIPHEX1_32-scaffold_218_c1_27	3.2.1.-:1	GH10(46-367)	GH10_e63	GH10	Y(1-29)	3
5mSIPHEX1_32-scaffold_218_c1_4	-	CE14(13-106)	CE14_e45	-	N	2
5mSIPHEX1_32-scaffold_219_c1_31	-	GT4(188-300)	GT4_e3056	GT4	N	3
5mSIPHEX1_32-scaffold_2416_c1_3	-	GT81(19-198)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_242_c1_27	-	AA2(79-183)	AA2_e1	AA0	N	3
5mSIPHEX1_32-scaffold_259_c1_16	-	AA7(46-240)	-	-	N	1
5mSIPHEX1_32-scaffold_2653_c1_2	-	GH24(8-144)	GH24_e19	GH24	N	3
5mSIPHEX1_32-scaffold_273_c1_20	-	GH23(520-651)	GH23_e815	GH23	Y(1-21)	3
5mSIPHEX1_32-scaffold_273_c1_37	-	GT2(12-137)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_303_c1_29	-	GT2(8-173)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_303_c1_43	-	GT4(164-311)	GT4_e3073	GT4	N	3
5mSIPHEX1_32-scaffold_306_c1_16	-	GT51(102-264)	GT51_e3	GT51	N	3
5mSIPHEX1_32-scaffold_311_c1_10	-	GT2(4-235)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_311_c1_24	4.2.2.n1:1	GH103(57-356)	GH103_e1	GH103	Y(1-32)	3
5mSIPHEX1_32-scaffold_311_c1_39	-	GT2(63-264)+GT2(168-378)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_325_c1_17	-|-	GT4(221-366)+GT4(631-779)	GT4_e1845+GT4_e309	GT4	N	3
5mSIPHEX1_32-scaffold_325_c1_24	-	GT2(23-158)	GT2	-	N	2
5mSIPHEX1_32-scaffold_325_c1_32	-	GT2(31-194)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_331_c1_9	-	GH3(60-248)	GH3_e99	GH3	N	3
5mSIPHEX1_32-scaffold_3376_c1_4	1.10.3.2:1|1.10.3.2:77	AA1(53-570)	AA1_e26+AA1_e33	-	N	2
5mSIPHEX1_32-scaffold_3555_c1_1	-	AA1(53-575)	AA1_e20	-	N	2
5mSIPHEX1_32-scaffold_364_c1_1	-	GT83(10-337)	GT83_e74	GT83	N	3
5mSIPHEX1_32-scaffold_365_c1_36	-	CE1(25-277)	-	-	N	1
5mSIPHEX1_32-scaffold_367_c1_25	-	GH109(65-226)	GH109_e2	-	Y(1-32)	2
5mSIPHEX1_32-scaffold_407_c1_27	3.2.1.21:20|3.2.1.-:6	GH3(103-325)	GH3_e1	GH3	Y(1-26)	3
5mSIPHEX1_32-scaffold_424_c1_6	3.2.1.55:27	GH51(7-495)	GH51_e19	GH51	N	3
5mSIPHEX1_32-scaffold_436_c1_23	-	GT4(200-357)	GT4_e649	GT4	N	3
5mSIPHEX1_32-scaffold_436_c1_24	-	GT9(84-321)	GT9_e154	GT9	N	3
5mSIPHEX1_32-scaffold_438_c1_15	2.4.1.15:96	GT20(2-448)	GT20_e1	GT20	N	3
5mSIPHEX1_32-scaffold_440_c1_16	-	GH3(127-348)	GH3_e7	GH3	Y(1-28)	3
5mSIPHEX1_32-scaffold_446_c1_2	-	GT66(50-446)	-	-	N	1
5mSIPHEX1_32-scaffold_446_c1_3	-	GT81(8-185)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_462_c1_11	-	GH16_3(38-273)	GH16_e307	GH16	Y(1-25)	3
5mSIPHEX1_32-scaffold_507_c1_2	3.2.1.4:19|3.2.1.91:5|3.2.1.73:3|3.2.1.-:2	GH9(385-800)	GH9_e1	-	Y(1-26)	2
5mSIPHEX1_32-scaffold_510_c1_1	-	GT51(79-259)	GT51_e77	GT51	N	3
5mSIPHEX1_32-scaffold_510_c1_13	-	CE20(105-221)+CE20(414-536)	CE20_e33	CE20	Y(1-23)	3
5mSIPHEX1_32-scaffold_510_c1_6	-	GT2(6-129)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_519_c1_2	-	GT51(50-214)	GT51_e158	GT51	N	3
5mSIPHEX1_32-scaffold_533_c1_1	-	GT83(10-336)	GT83_e74	GT83	N	3
5mSIPHEX1_32-scaffold_533_c1_2	-	GT2(8-151)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_581_c1_2	-	GH29(10-388)	GH29_e77	GH29	N	3
5mSIPHEX1_32-scaffold_581_c1_4	-	GH29(6-380)	GH29_e77	GH29	N	3
5mSIPHEX1_32-scaffold_588_c1_12	3.2.1.139:4|3.2.1.131:3|3.2.1.-:1	GH67(41-708)	GH67_e0	GH67	Y(1-40)	3
5mSIPHEX1_32-scaffold_6146_c1_1	-	GT4(195-352)	GT4_e1145	GT4	N	3
5mSIPHEX1_32-scaffold_623_c2_4	3.2.1.4:19|3.2.1.91:5|3.2.1.73:3|3.2.1.-:2	GH9(117-602)	GH9_e1	GH9	N	3
5mSIPHEX1_32-scaffold_7778_c1_1	-	GT28(187-349)	GT28_e97	GT28	N	3
5mSIPHEX1_32-scaffold_791_c1_5	-|-	GH43_12(63-354)+CBM91(389-573)	GH43_e318+CBM91_e1	GH43_12	Y(1-38)	3
5mSIPHEX1_32-scaffold_791_c1_6	3.2.1.21:3|3.2.1.74:3|3.2.1.-:3|3.2.1.6:2|3.2.1.155:1	GH3(153-374)	GH3_e227	GH3	Y(1-36)	3
5mSIPHEX1_32-scaffold_80_c1_108	3.2.1.40:2	CE15(65-420)	CE15_e10	CE15	N	3
5mSIPHEX1_32-scaffold_80_c1_145	-	GH109(2-150)	GH109_e2	-	N	2
5mSIPHEX1_32-scaffold_80_c1_21	-	GT2(29-186)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_83_c1_105	-	GH102(144-286)	GH102_e18	GH102	Y(1-18)	3
5mSIPHEX1_32-scaffold_83_c1_142	3.2.1.28:18	GH37(57-521)	GH37_e6	GH37	Y(1-24)	3
5mSIPHEX1_32-scaffold_83_c1_23	3.2.1.21:3|3.2.1.74:3|3.2.1.-:3|3.2.1.6:2|3.2.1.155:1	GH3(76-296)	GH3_e227	GH3	N	3
5mSIPHEX1_32-scaffold_83_c1_86	3.1.1.72:1|3.2.1.8:1	CE1(38-271)	CE1_e24	-	Y(1-22)	2
5mSIPHEX1_32-scaffold_861_c1_7	-	GT2(24-186)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_896_c1_6	-	GT2(214-410)	GT2	GT2	N	3
5mSIPHEX1_32-scaffold_962_c1_8	3.2.1.73:46|3.2.1.6:5|3.2.1.8:2	GH16_21(102-285)	GH16_e14	GH16_21	Y(1-25)	3
5mSIPHEX1_32-scaffold_325_c1_11	-	-	GT4_e3001	-	N	1
5mSIPHEX1_32-scaffold_218_c1_6	-	-	GT2	-	N	1
5mSIPHEX1_32-scaffold_596_c1_4	-	-	CBM50_e555	-	Y(1-21)	1
5mSIPHEX1_32-scaffold_1014_c1_2	-	-	-	GT0	N	1
5mSIPHEX1_32-scaffold_1102_c1_2	-	-	-	GT1	N	1
5mSIPHEX1_32-scaffold_1201_c1_9	-	-	-	GT25	N	1
5mSIPHEX1_32-scaffold_1251_c1_3	-	-	-	PL0	N	1
5mSIPHEX1_32-scaffold_1251_c1_5	-	-	-	GH13_23	N	1
5mSIPHEX1_32-scaffold_144_c2_9	-	-	-	GT51	N	1
5mSIPHEX1_32-scaffold_1520_c1_1	-	-	-	GT4	N	1
5mSIPHEX1_32-scaffold_163_c2_40	-	-	-	CE8	N	1
5mSIPHEX1_32-scaffold_1691_c1_6	-	-	-	GH39	N	1
5mSIPHEX1_32-scaffold_173_c1_20	-	-	-	GH0	N	1
5mSIPHEX1_32-scaffold_1778_c1_1	-	-	-	GT2	N	1
5mSIPHEX1_32-scaffold_183_c1_57	-	-	-	GH1	N	1
5mSIPHEX1_32-scaffold_210_c1_19	-	-	-	GH13_30	N	1
5mSIPHEX1_32-scaffold_213_c1_38	-	-	-	GH23	N	1
5mSIPHEX1_32-scaffold_213_c1_42	-	-	-	GH13_11	N	1
5mSIPHEX1_32-scaffold_218_c1_24	-	-	-	GH43_17	Y(1-33)	1
5mSIPHEX1_32-scaffold_218_c2_3	-	-	-	GH43_12	N	1
5mSIPHEX1_32-scaffold_2273_c1_3	-	-	-	CBM50	N	1
5mSIPHEX1_32-scaffold_234_c1_2	-	-	-	GH5_11	N	1
5mSIPHEX1_32-scaffold_2491_c1_5	-	-	-	GH39	N	1
5mSIPHEX1_32-scaffold_259_c1_38	-	-	-	GH55	N	1
5mSIPHEX1_32-scaffold_260_c1_4	-	-	-	GH103	N	1
5mSIPHEX1_32-scaffold_260_c1_7	-	-	-	GT2	N	1
5mSIPHEX1_32-scaffold_273_c1_45	-	-	-	CE8	N	1
5mSIPHEX1_32-scaffold_306_c1_23	-	-	-	GH1	N	1
5mSIPHEX1_32-scaffold_311_c1_8	-	-	-	GH28	N	1
5mSIPHEX1_32-scaffold_325_c1_12	-	-	-	GT2	N	1
5mSIPHEX1_32-scaffold_325_c1_3	-	-	-	GT2	N	1
5mSIPHEX1_32-scaffold_325_c1_5	-	-	-	GT2	N	1
5mSIPHEX1_32-scaffold_331_c1_10	-	-	-	GH33	Y(1-22)	1
5mSIPHEX1_32-scaffold_363_c1_9	-	-	-	GH36	N	1
5mSIPHEX1_32-scaffold_364_c1_26	-	-	-	GH28	N	1
5mSIPHEX1_32-scaffold_424_c1_1	-	-	-	GH101	N	1
5mSIPHEX1_32-scaffold_438_c1_3	-	-	-	AA4	N	1
5mSIPHEX1_32-scaffold_493_c1_13	-	-	-	CBM50	N	1
5mSIPHEX1_32-scaffold_506_c1_4	-	-	-	GH13_31	N	1
5mSIPHEX1_32-scaffold_510_c1_3	-	-	-	GT87	N	1
5mSIPHEX1_32-scaffold_519_c1_3	-	-	-	GT4	N	1
5mSIPHEX1_32-scaffold_681_c1_1	-	-	-	GT2	N	1
5mSIPHEX1_32-scaffold_681_c1_2	-	-	-	GT22	N	1
5mSIPHEX1_32-scaffold_694_c1_4	-	-	-	GH65	Y(1-22)	1
5mSIPHEX1_32-scaffold_721_c1_1	-	-	-	GT58	N	1
5mSIPHEX1_32-scaffold_760_c1_8	-	-	-	GT83	N	1
5mSIPHEX1_32-scaffold_80_c1_103	-	-	-	GT2	N	1
5mSIPHEX1_32-scaffold_80_c1_113	-	-	-	GT4	N	1
5mSIPHEX1_32-scaffold_810_c1_4	-	-	-	GT2	N	1
5mSIPHEX1_32-scaffold_83_c1_100	-	-	-	GH13	N	1
5mSIPHEX1_32-scaffold_83_c1_124	-	-	-	GH13_26	N	1
5mSIPHEX1_32-scaffold_83_c1_141	-	-	-	GT2	N	1
5mSIPHEX1_32-scaffold_904_c1_12	-	-	-	GT35	N	1
