Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_1-scaffold_5284_c1_3	AII85711.1|GH36	97.1	476	14	0	1	476	1	476	0.0	985
5mSIPHEX1_1-scaffold_5855_c1_1	AII87217.1|GH3	98.7	316	4	0	1	316	16	331	7.58e-229	628
5mSIPHEX1_1-scaffold_586_c1_13	CAD7245033.1|GT58	73.2	478	116	3	6	474	1055	1529	6.59e-223	673
5mSIPHEX1_1-scaffold_586_c1_19	AGL63717.2|GT4	42.6	622	297	7	180	744	107	725	6.31e-157	479
5mSIPHEX1_1-scaffold_5903_c1_3	AII86528.1|GT2	99.6	225	1	0	1	225	1	225	1.64e-158	442
5mSIPHEX1_1-scaffold_6154_c1_1	QKX55086.1|GH55	38.0	606	319	14	2	567	795	1383	2.71e-127	411
5mSIPHEX1_1-scaffold_6190_c1_1	CAD2222301.1|AA3	52.3	344	158	3	2	339	203	546	2.54e-105	324
5mSIPHEX1_1-scaffold_6394_c1_2	AII85706.1|GH42	99.4	626	4	0	1	626	1	626	0.0	1306
5mSIPHEX1_1-scaffold_6568_c1_1	AGL63717.2|GT4	43.9	690	313	9	16	696	107	731	2.78e-175	524
5mSIPHEX1_1-scaffold_700_c1_5	AII85992.1|GT51	99.6	247	1	0	1	247	1	247	9.88e-180	498
5mSIPHEX1_1-scaffold_700_c1_7	QYU66445.1|GT4	63.1	344	123	4	15	355	7	349	2.06e-142	433
5mSIPHEX1_1-scaffold_706_c1_13	ANI26486.1|AA3_2	38.8	547	302	8	5	535	73	602	4.90e-117	364
5mSIPHEX1_1-scaffold_706_c1_18	CAI32746.2|GT4	52.0	392	182	1	1	386	1	392	6.46e-137	401
5mSIPHEX1_1-scaffold_706_c2_2	AII86451.1|GT30	99.3	409	3	0	15	423	1	409	2.46e-297	809
5mSIPHEX1_1-scaffold_7166_c1_1	UKZ91289.1|AA0	61.3	618	200	8	11	595	6	617	1.52e-257	730
5mSIPHEX1_1-scaffold_717_c1_11	AZV31449.1|GH23	61.5	358	136	1	3	358	819	1176	3.25e-140	432
5mSIPHEX1_1-scaffold_717_c1_12	AZV31449.1|GH23	37.1	590	346	13	35	614	241	815	4.32e-117	381
5mSIPHEX1_1-scaffold_7228_c1_1	AKH99103.1|CBM50	51.4	381	178	2	1	374	4	384	6.85e-126	381
5mSIPHEX1_1-scaffold_743_c2_6	AII85599.1|GH103	99.7	370	1	0	1	370	1	370	2.88e-268	732
5mSIPHEX1_1-scaffold_7899_c1_1	QXI64491.1|GT0	56.7	409	177	0	9	417	28	436	9.68e-159	460
5mSIPHEX1_1-scaffold_879_c1_2	ALR09732.2|GH92	36.2	735	430	18	20	729	13	733	9.35e-125	394
5mSIPHEX1_1-scaffold_992_c1_1	AII87487.1|CE4	99.1	466	4	0	1	466	5	470	0.0	940
