Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
5mSIPHEX1_1-scaffold_1265_c1_2	-	-	-	GH38	N	1
5mSIPHEX1_1-scaffold_1371_c1_4	-	-	-	GT2	N	1
5mSIPHEX1_1-scaffold_1371_c1_5	-	-	-	GT22	N	1
5mSIPHEX1_1-scaffold_1371_c1_6	-	-	-	GT2	N	1
5mSIPHEX1_1-scaffold_1376_c1_2	-	-	-	GT51	N	1
5mSIPHEX1_1-scaffold_1435_c1_1	-	-	-	GH13	N	1
5mSIPHEX1_1-scaffold_1544_c1_6	-	-	-	GH23	Y(1-29)	1
5mSIPHEX1_1-scaffold_1619_c1_2	-	-	-	GH5_11	N	1
5mSIPHEX1_1-scaffold_1864_c1_4	-	-	-	GH13_31	N	1
5mSIPHEX1_1-scaffold_2015_c1_1	-	-	-	GT51	N	1
5mSIPHEX1_1-scaffold_2109_c1_6	-	-	-	GH36	N	1
5mSIPHEX1_1-scaffold_2349_c1_3	-	-	-	GT2	N	1
5mSIPHEX1_1-scaffold_2504_c1_2	-	-	-	CE8	N	1
5mSIPHEX1_1-scaffold_3026_c1_4	-	-	-	GH1	N	1
5mSIPHEX1_1-scaffold_3087_c1_3	-	-	-	GH13_11	N	1
5mSIPHEX1_1-scaffold_3169_c1_2	-	-	-	GH1	N	1
5mSIPHEX1_1-scaffold_3238_c1_3	-	-	-	GH101	N	1
5mSIPHEX1_1-scaffold_3403_c1_4	-	-	-	GH1	N	1
5mSIPHEX1_1-scaffold_3606_c1_1	-	-	-	GH67	N	1
5mSIPHEX1_1-scaffold_3709_c1_2	-	-	-	GH1	N	1
5mSIPHEX1_1-scaffold_3751_c1_2	-	-	-	GT1	N	1
5mSIPHEX1_1-scaffold_4121_c1_1	-	-	-	GH13	N	1
5mSIPHEX1_1-scaffold_4998_c1_2	-	-	-	GH28	N	1
5mSIPHEX1_1-scaffold_5208_c1_2	-	-	-	GH28	N	1
5mSIPHEX1_1-scaffold_586_c1_13	-	-	-	GT58	N	1
5mSIPHEX1_1-scaffold_586_c1_19	-	-	-	GT4	N	1
5mSIPHEX1_1-scaffold_6154_c1_1	-	-	-	GH55	N	1
5mSIPHEX1_1-scaffold_6568_c1_1	-	-	-	GT4	N	1
5mSIPHEX1_1-scaffold_700_c1_7	-	-	-	GT4	N	1
5mSIPHEX1_1-scaffold_706_c1_18	-	-	-	GT4	N	1
5mSIPHEX1_1-scaffold_717_c1_11	-	-	-	GH23	N	1
5mSIPHEX1_1-scaffold_717_c1_12	-	-	-	GH23	Y(1-25)	1
5mSIPHEX1_1-scaffold_7228_c1_1	-	-	-	CBM50	Y(1-22)	1
5mSIPHEX1_1-scaffold_7899_c1_1	-	-	-	GT0	N	1
5mSIPHEX1_1-scaffold_879_c1_2	-	-	-	GH92	N	1
