Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX2_23-scaffold_36_c1_137	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	GH32(49-356)	GH32_e16	GH32	Y(1-23)	3
700mSIPHEX2_23-scaffold_36_c1_140	2.4.1.8:9	GH65(337-717)	GH65_e0	GH65	N	3
700mSIPHEX2_23-scaffold_36_c1_141	3.2.1.39:1	GH16_3(13-237)	GH16_e219	GH16_3	N	3
700mSIPHEX2_23-scaffold_36_c1_151	3.2.1.1:1	GH13(66-351)	GH13_e187	GH13	Y(1-23)	3
700mSIPHEX2_23-scaffold_36_c1_160	-	GT2(6-147)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_36_c1_162	-	GT83(6-459)	GT83_e95	GT0	N	3
700mSIPHEX2_23-scaffold_36_c1_164	-	GT2(56-281)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_36_c1_165	-	GT2(7-137)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_36_c1_172	-	CE4(27-159)	CE4_e341	-	N	2
700mSIPHEX2_23-scaffold_36_c1_203	3.2.1.28:32	GH37(78-595)	GH37_e7	GH37	N	3
700mSIPHEX2_23-scaffold_36_c1_204	-	GH100(221-386)	-	GH0	N	2
700mSIPHEX2_23-scaffold_36_c1_41	-	CE1(35-240)	-	-	Y(1-25)	1
700mSIPHEX2_23-scaffold_36_c1_45	-	GT5(5-230)	GT5_e28	GT5	N	3
700mSIPHEX2_23-scaffold_37_c1_58	-|-|-	GH23(163-299)+CBM50(478-520)	GH23_e731+CBM50_e954+CBM50_e954	CBM50+GH23	N	3
700mSIPHEX2_23-scaffold_37_c1_71	-	GT4(178-315)	GT4_e2916	GT4	N	3
700mSIPHEX2_23-scaffold_37_c1_78	-	GT2(12-155)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_37_c2_176	-	GT51(72-230)	GT51_e13	GT51	N	3
700mSIPHEX2_23-scaffold_37_c2_5	-	GT9(77-301)	GT9_e87	GT9	N	3
700mSIPHEX2_23-scaffold_37_c2_69	-	AA3(25-591)	-	-	N	1
700mSIPHEX2_23-scaffold_404_c1_15	-	GH74(203-300)	-	-	N	1
700mSIPHEX2_23-scaffold_43_c2_19	-	GT4(186-332)	GT4_e3391	GT4	N	3
700mSIPHEX2_23-scaffold_43_c2_31	-	CE14(6-111)	CE14_e27	CE14	N	3
700mSIPHEX2_23-scaffold_43_c3_17	-	GT2(5-183)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_43_c3_24	-	CBM9(60-262)	-	CBM0	Y(1-19)	2
700mSIPHEX2_23-scaffold_43_c3_37	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(33-381)	GH13_e122	GH13_31	N	3
700mSIPHEX2_23-scaffold_43_c3_70	-	GT4(202-356)	GT4_e2685	GT4	N	3
700mSIPHEX2_23-scaffold_44_c1_182	3.2.1.21:20|3.2.1.-:6	GH3(103-324)	GH3_e1	GH3	Y(1-24)	3
700mSIPHEX2_23-scaffold_44_c1_211	-	GT2(4-166)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_44_c1_4	-	CE1(12-202)	-	-	N	1
700mSIPHEX2_23-scaffold_45_c2_165	-	GH18(223-555)	GH18_e130	-	Y(1-23)	2
700mSIPHEX2_23-scaffold_500_c1_4	3.2.1.52:6	GH20(183-499)	GH20_e114	GH20	Y(1-31)	3
700mSIPHEX2_23-scaffold_61_c1_197	-	GT2(16-149)	GT2	-	N	2
700mSIPHEX2_23-scaffold_61_c1_200	-	GT2(8-112)	GT2	-	N	2
700mSIPHEX2_23-scaffold_61_c1_214	-	GT4(152-305)	GT4_e2005	-	N	2
700mSIPHEX2_23-scaffold_61_c1_219	-	GT105(80-210)	GT105_e8	-	N	2
700mSIPHEX2_23-scaffold_61_c1_33	-|-	GH73(75-203)	GH73_e68+CBM50_e945	CBM50+GH73	Y(1-22)	3
700mSIPHEX2_23-scaffold_61_c1_5	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(242-728)	GH92_e0	GH92	Y(1-28)	3
700mSIPHEX2_23-scaffold_63_c1_141	-	GT2(5-122)	GT2	-	N	2
700mSIPHEX2_23-scaffold_63_c1_143	-	GT105(107-226)	GT105_e8	-	N	2
700mSIPHEX2_23-scaffold_63_c1_166	3.2.1.49:3	GH109(33-439)	GH109_e1	GH109	Y(1-28)	3
700mSIPHEX2_23-scaffold_66_c1_101	-	GT2(6-160)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_66_c1_139	-	GT2(6-167)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_66_c1_145	-	GH171(70-420)	GH171_e3	GH171	Y(1-24)	3
700mSIPHEX2_23-scaffold_66_c1_163	-	GH23(106-241)	GH23_e357	GH23	Y(1-27)	3
700mSIPHEX2_23-scaffold_66_c1_28	3.2.1.14:1	GH18(51-375)	GH18_e268	GH18	Y(1-23)	3
700mSIPHEX2_23-scaffold_66_c1_57	-	GT9(69-319)	GT9_e319	GT9	N	3
700mSIPHEX2_23-scaffold_66_c1_59	-	GT2(8-115)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_66_c1_60	-	GT2(6-109)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_66_c1_87	-	GT2(6-183)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_81_c1_67	-	GH109(34-184)	-	-	Y(1-31)	1
700mSIPHEX2_23-scaffold_81_c1_98	-	GT51(74-252)	GT51_e181	GT51	N	3
700mSIPHEX2_23-scaffold_96_c1_108	-	GT2(5-122)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_96_c1_56	-	GT4(193-327)	GT4_e3049	GT4	N	3
700mSIPHEX2_23-scaffold_96_c1_58	-	GT4(177-326)	GT4_e4055	-	N	2
700mSIPHEX2_23-scaffold_96_c1_59	-	GT4(197-341)	GT4_e1094	GT4	N	3
700mSIPHEX2_23-scaffold_96_c1_65	-	GT4(195-349)	GT4_e2531	GT4	N	3
700mSIPHEX2_23-scaffold_96_c1_78	-	GT2(8-178)	GT2	-	N	2
700mSIPHEX2_23-scaffold_96_c1_79	-	GT2(5-137)	GT2	-	N	2
700mSIPHEX2_23-scaffold_96_c1_80	-	GT2(7-144)	GT2	GT2	N	3
700mSIPHEX2_23-scaffold_96_c1_81	2.4.1.-:1	GT2(5-121)	GT2	-	N	2
700mSIPHEX2_23-scaffold_96_c1_82	-	GT2(7-135)	GT2	-	N	2
700mSIPHEX2_23-scaffold_96_c1_83	-	GT4(224-374)	GT4_e2669	-	N	2
700mSIPHEX2_23-scaffold_130_c1_92	-	-	GH74_e7	-	Y(1-22)	1
700mSIPHEX2_23-scaffold_168_c1_47	-	-	GT4_e1406	GT4	N	2
700mSIPHEX2_23-scaffold_43_c3_82	-	-	AA2_e1	AA0	N	2
700mSIPHEX2_23-scaffold_63_c1_55	-	-	GT4_e2309	GT4	N	2
700mSIPHEX2_23-scaffold_96_c1_107	-	-	GT2	-	N	1
700mSIPHEX2_23-scaffold_96_c1_110	-	-	GT2	-	N	1
700mSIPHEX2_23-scaffold_96_c1_73	-	-	GT4_e2718	GT0	N	2
700mSIPHEX2_23-scaffold_96_c1_75	-	-	GT4_e2572	GT0	N	2
700mSIPHEX2_23-scaffold_96_c1_77	-	-	GT4_e3192	-	N	1
700mSIPHEX2_23-scaffold_136_c1_36	-	-	GT4_e2572	GT4	N	2
700mSIPHEX2_23-scaffold_15_c1_250	-	-	CBM48_e93	-	Y(1-32)	1
700mSIPHEX2_23-scaffold_37_c1_74	-	-	GT4_e1691	GT4	N	2
700mSIPHEX2_23-scaffold_37_c2_82	-	-	CBM50_e391	-	N	1
700mSIPHEX2_23-scaffold_43_c3_67	-	-	GT4_e2572	-	N	1
700mSIPHEX2_23-scaffold_44_c1_146	-|-|-	-	CBM50_e181+CBM50_e384+CBM50_e550	CBM50	Y(1-20)	2
700mSIPHEX2_23-scaffold_44_c1_53	-	-	CBM50_e809	-	N	1
700mSIPHEX2_23-scaffold_96_c1_61	-	-	GT2	GT2	N	2
700mSIPHEX2_23-scaffold_96_c1_63	-	-	GT2	GT2	N	2
700mSIPHEX2_23-scaffold_96_c1_72	-	-	GT10_e0	-	N	1
700mSIPHEX2_23-scaffold_96_c1_74	-	-	GT2	GT2	N	2
700mSIPHEX2_23-scaffold_1229_c1_6	-	-	-	GH28	N	1
700mSIPHEX2_23-scaffold_130_c1_22	-	-	-	PL4_2	N	1
700mSIPHEX2_23-scaffold_140_c1_65	-	-	-	GH28	N	1
700mSIPHEX2_23-scaffold_15_c1_120	-	-	-	GH13	N	1
700mSIPHEX2_23-scaffold_15_c1_155	-	-	-	GH9	N	1
700mSIPHEX2_23-scaffold_15_c1_21	-	-	-	GT0	N	1
700mSIPHEX2_23-scaffold_15_c1_273	-	-	-	GH38	N	1
700mSIPHEX2_23-scaffold_15_c1_304	-	-	-	GH13_31	N	1
700mSIPHEX2_23-scaffold_15_c1_35	-	-	-	GH13_30	N	1
700mSIPHEX2_23-scaffold_15_c1_355	-	-	-	GH13	N	1
700mSIPHEX2_23-scaffold_15_c1_374	-	-	-	GH5_11	N	1
700mSIPHEX2_23-scaffold_15_c1_46	-	-	-	GT2	N	1
700mSIPHEX2_23-scaffold_230_c1_10	-	-	-	CBM5	Y(1-20)	1
700mSIPHEX2_23-scaffold_230_c1_9	-	-	-	CBM32	Y(1-30)	1
700mSIPHEX2_23-scaffold_303_c1_2	-	-	-	GH1	N	1
700mSIPHEX2_23-scaffold_303_c1_4	-	-	-	GH1	N	1
700mSIPHEX2_23-scaffold_36_c1_134	-	-	-	GT83	N	1
700mSIPHEX2_23-scaffold_36_c1_136	-	-	-	GH32	N	1
700mSIPHEX2_23-scaffold_36_c1_185	-	-	-	GT2	N	1
700mSIPHEX2_23-scaffold_36_c1_35	-	-	-	CBM64	Y(1-23)	1
700mSIPHEX2_23-scaffold_36_c1_52	-	-	-	GT58	N	1
700mSIPHEX2_23-scaffold_36_c1_78	-	-	-	CBM50	N	1
700mSIPHEX2_23-scaffold_37_c1_44	-	-	-	CE8	N	1
700mSIPHEX2_23-scaffold_37_c1_65	-	-	-	GT2	N	1
700mSIPHEX2_23-scaffold_37_c1_75	-	-	-	GT2	N	1
700mSIPHEX2_23-scaffold_37_c2_110	-	-	-	GH0	Y(1-29)	1
700mSIPHEX2_23-scaffold_37_c2_131	-	-	-	GT4	N	1
700mSIPHEX2_23-scaffold_37_c2_175	-	-	-	GT51	Y(1-20)	1
700mSIPHEX2_23-scaffold_37_c2_34	-	-	-	GT43	Y(1-21)	1
700mSIPHEX2_23-scaffold_423_c1_13	-	-	-	GT4	N	1
700mSIPHEX2_23-scaffold_423_c1_5	-	-	-	CBM0	Y(1-28)	1
700mSIPHEX2_23-scaffold_43_c1_17	-	-	-	GT4	N	1
700mSIPHEX2_23-scaffold_43_c1_19	-	-	-	CBM50	N	1
700mSIPHEX2_23-scaffold_43_c1_20	-	-	-	GH13_11	N	1
700mSIPHEX2_23-scaffold_43_c1_4	-	-	-	GH23	N	1
700mSIPHEX2_23-scaffold_43_c3_22	-	-	-	GH97	Y(1-23)	1
700mSIPHEX2_23-scaffold_43_c3_56	-	-	-	GT2	N	1
700mSIPHEX2_23-scaffold_43_c3_57	-	-	-	GT2	N	1
700mSIPHEX2_23-scaffold_44_c1_129	-	-	-	GH65	Y(1-26)	1
700mSIPHEX2_23-scaffold_44_c1_214	-	-	-	GT2	N	1
700mSIPHEX2_23-scaffold_44_c1_221	-	-	-	GT2	Y(1-19)	1
700mSIPHEX2_23-scaffold_44_c1_38	-	-	-	CBM6	Y(1-40)	1
700mSIPHEX2_23-scaffold_45_c2_137	-	-	-	GH1	N	1
700mSIPHEX2_23-scaffold_45_c2_58	-	-	-	GT2	N	1
700mSIPHEX2_23-scaffold_61_c1_124	-	-	-	CBM50	Y(1-37)	1
700mSIPHEX2_23-scaffold_61_c1_150	-	-	-	GH39	Y(1-26)	1
700mSIPHEX2_23-scaffold_61_c1_7	-	-	-	GH28	N	1
700mSIPHEX2_23-scaffold_63_c1_118	-	-	-	GH39	N	1
700mSIPHEX2_23-scaffold_63_c1_119	-	-	-	GH39	N	1
700mSIPHEX2_23-scaffold_96_c1_111	-	-	-	GT0	N	1
700mSIPHEX2_23-scaffold_96_c1_95	-	-	-	CBM13	Y(1-18)	1
