HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT107.hmm	532	5mSIPHEX2_10-scaffold_13_c1_165	700	1e-135	145	529	313	698	0.7218045112781954
GT30.hmm	177	5mSIPHEX2_10-scaffold_13_c1_206	450	1.6e-46	3	175	33	210	0.9717514124293786
GT2.hmm	170	5mSIPHEX2_10-scaffold_13_c1_95	244	6e-27	1	166	5	167	0.9705882352941176
GT83.hmm	540	5mSIPHEX2_10-scaffold_13_c1_97	541	5.4e-35	10	366	14	400	0.6592592592592592
GH3.hmm	216	5mSIPHEX2_10-scaffold_15_c1_129	336	7.5e-41	5	215	53	278	0.9722222222222222
GH23.hmm	135	5mSIPHEX2_10-scaffold_15_c1_292	322	5.1e-29	11	121	183	292	0.8148148148148148
GH103.hmm	295	5mSIPHEX2_10-scaffold_15_c1_51	393	4.4e-85	1	211	59	270	0.711864406779661
GH103.hmm	295	5mSIPHEX2_10-scaffold_17_c1_146	432	2e-118	1	294	63	356	0.9932203389830508
GT51.hmm	177	5mSIPHEX2_10-scaffold_17_c1_158	249	7.9e-48	9	170	72	228	0.9096045197740112
GH102.hmm	157	5mSIPHEX2_10-scaffold_17_c1_187	304	2.6e-41	50	156	100	206	0.6751592356687898
GT30.hmm	177	5mSIPHEX2_10-scaffold_17_c1_19	435	1.5e-19	10	173	35	191	0.9209039548022598
GH23.hmm	135	5mSIPHEX2_10-scaffold_17_c1_31	706	2.6e-24	8	119	532	668	0.8222222222222222
CBM48.hmm	76	5mSIPHEX2_10-scaffold_17_c1_82	698	1.7e-19	2	71	22	113	0.9078947368421053
GH13_11.hmm	351	5mSIPHEX2_10-scaffold_17_c1_82	698	1.5e-159	1	351	191	540	0.9971509971509972
CBM48.hmm	76	5mSIPHEX2_10-scaffold_17_c1_85	713	1.1e-17	2	70	29	119	0.8947368421052632
GH13_11.hmm	351	5mSIPHEX2_10-scaffold_17_c1_85	713	1.9e-153	1	351	200	548	0.9971509971509972
GT5.hmm	472	5mSIPHEX2_10-scaffold_17_c1_86	486	1.5e-150	2	471	8	477	0.9936440677966102
CBM48.hmm	76	5mSIPHEX2_10-scaffold_17_c1_88	732	1.8e-17	2	67	120	203	0.8552631578947368
GH13_9.hmm	301	5mSIPHEX2_10-scaffold_17_c1_88	732	3.2e-155	2	301	273	572	0.9933554817275747
GT35.hmm	674	5mSIPHEX2_10-scaffold_17_c1_89	802	3.4e-228	1	673	101	797	0.9970326409495549
GH13_23.hmm	344	5mSIPHEX2_10-scaffold_17_c1_90	535	8.4e-154	1	343	30	376	0.9941860465116279
GH13_10.hmm	313	5mSIPHEX2_10-scaffold_17_c1_92	597	4.3e-123	1	313	137	445	0.9968051118210862
GH13_26.hmm	296	5mSIPHEX2_10-scaffold_17_c1_93	776	4.7e-105	2	295	34	310	0.9898648648648649
GT4.hmm	160	5mSIPHEX2_10-scaffold_17_c2_4	390	1.6e-28	6	148	197	340	0.8875
GT2.hmm	96	5mSIPHEX2_10-scaffold_23_c1_207	800	7.5e-20	1	95	12	111	0.9791666666666666
GT2.hmm	96	5mSIPHEX2_10-scaffold_23_c1_207	800	4.5e-20	1	96	484	584	0.9895833333333334
AA1.hmm	358	5mSIPHEX2_10-scaffold_23_c1_221	465	1e-52	10	357	52	457	0.9692737430167597
GT2.hmm	230	5mSIPHEX2_10-scaffold_23_c1_281	754	5.4e-36	1	228	297	523	0.9869565217391304
GT4.hmm	160	5mSIPHEX2_10-scaffold_23_c1_56	387	4.2e-34	13	159	203	354	0.9125
GH3.hmm	216	5mSIPHEX2_10-scaffold_3124_c1_1	739	8.5e-70	3	215	127	348	0.9814814814814815
GT19.hmm	354	5mSIPHEX2_10-scaffold_4_c1_180	386	4e-112	2	345	8	361	0.9689265536723164
AA7.hmm	458	5mSIPHEX2_10-scaffold_4_c1_241	476	5.7e-17	3	261	32	296	0.5633187772925764
GT2.hmm	197	5mSIPHEX2_10-scaffold_4_c1_248	486	2.7e-26	2	183	151	326	0.9187817258883249
GT2.hmm	170	5mSIPHEX2_10-scaffold_4_c1_249	323	2e-25	1	107	11	115	0.6235294117647059
CE14.hmm	124	5mSIPHEX2_10-scaffold_4_c1_252	273	6.2e-19	1	123	54	170	0.9838709677419355
GH1.hmm	429	5mSIPHEX2_10-scaffold_4_c1_263	439	5.3e-147	3	423	6	435	0.9790209790209791
GH13_23.hmm	344	5mSIPHEX2_10-scaffold_4_c1_267	554	4.1e-150	1	343	44	390	0.9941860465116279
GT8.hmm	257	5mSIPHEX2_10-scaffold_4_c1_282	337	9.4e-38	29	255	26	289	0.8793774319066148
GH13_23.hmm	344	5mSIPHEX2_10-scaffold_4_c1_33	563	7.3e-127	1	342	49	401	0.9912790697674418
GH13_31.hmm	349	5mSIPHEX2_10-scaffold_4_c1_34	566	1.4e-135	1	348	45	379	0.994269340974212
GT2.hmm	170	5mSIPHEX2_10-scaffold_4_c1_91	312	7e-21	1	120	5	123	0.7
GH23.hmm	135	5mSIPHEX2_10-scaffold_5_c1_116	208	2.1e-31	6	115	95	202	0.8074074074074075
GT51.hmm	177	5mSIPHEX2_10-scaffold_5_c1_140	857	5.3e-64	2	176	60	233	0.9830508474576272
AA4.hmm	522	5mSIPHEX2_10-scaffold_5_c1_236	534	2.6e-19	51	247	109	296	0.37547892720306514
GT2.hmm	197	5mSIPHEX2_10-scaffold_5_c1_242	633	1.5e-19	2	190	208	399	0.9543147208121827
GT81.hmm	293	5mSIPHEX2_10-scaffold_5_c1_304	413	2e-66	89	275	115	322	0.6348122866894198
GH109.hmm	399	5mSIPHEX2_10-scaffold_5_c1_342	324	2.8e-18	4	166	3	157	0.40601503759398494
GH108.hmm	86	5mSIPHEX2_10-scaffold_5_c1_4	204	9.8e-27	3	86	9	97	0.9651162790697675
