Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
5mSIPHEX2_10-scaffold_13_c1_169	-	-	-	CE9	N	1
5mSIPHEX2_10-scaffold_13_c1_28	-	-	-	GH13	N	1
5mSIPHEX2_10-scaffold_13_c1_301	-	-	-	GT35	N	1
5mSIPHEX2_10-scaffold_13_c1_42	-	-	-	GT58	N	1
5mSIPHEX2_10-scaffold_13_c1_48	-	-	-	GT4	N	1
5mSIPHEX2_10-scaffold_15_c1_119	-	-	-	GH23	N	1
5mSIPHEX2_10-scaffold_15_c1_140	-	-	-	GH0	N	1
5mSIPHEX2_10-scaffold_15_c1_153	-	-	-	GH108	N	1
5mSIPHEX2_10-scaffold_17_c1_156	-	-	-	GT4	N	1
5mSIPHEX2_10-scaffold_17_c1_4	-	-	-	GT4	N	1
5mSIPHEX2_10-scaffold_17_c1_87	-	-	-	GT5	N	1
5mSIPHEX2_10-scaffold_17_c2_47	-	-	-	GH13_30	N	1
5mSIPHEX2_10-scaffold_17_c2_48	-	-	-	GT2	N	1
5mSIPHEX2_10-scaffold_17_c2_66	-	-	-	GH13	N	1
5mSIPHEX2_10-scaffold_17_c2_76	-	-	-	PL0	N	1
5mSIPHEX2_10-scaffold_17_c2_77	-	-	-	GH13_23	N	1
5mSIPHEX2_10-scaffold_23_c1_219	-	-	-	CBM50	N	1
5mSIPHEX2_10-scaffold_23_c1_242	-	-	-	GH92	N	1
5mSIPHEX2_10-scaffold_23_c1_27	-	-	-	GH23	N	1
5mSIPHEX2_10-scaffold_23_c1_277	-	-	-	GH28	N	1
5mSIPHEX2_10-scaffold_23_c1_307	-	-	-	GH55	N	1
5mSIPHEX2_10-scaffold_23_c1_308	-	-	-	GH5_11	N	1
5mSIPHEX2_10-scaffold_23_c1_41	-	-	-	GT2	N	1
5mSIPHEX2_10-scaffold_23_c1_42	-	-	-	GT22	N	1
5mSIPHEX2_10-scaffold_23_c1_44	-	-	-	GT2	N	1
5mSIPHEX2_10-scaffold_23_c1_46	-	-	-	GH0	N	1
5mSIPHEX2_10-scaffold_23_c1_81	-	-	-	GH28	N	1
5mSIPHEX2_10-scaffold_333_c1_2	-	-	-	GT51	N	1
5mSIPHEX2_10-scaffold_4_c1_356	-	-	-	GH13_31	N	1
5mSIPHEX2_10-scaffold_4_c1_388	-	-	-	GH23	N	1
5mSIPHEX2_10-scaffold_5_c1_144	-	-	-	GT2	N	1
5mSIPHEX2_10-scaffold_5_c1_239	-	-	-	GT1	N	1
5mSIPHEX2_10-scaffold_5_c1_262	-	-	-	GH1	N	1
5mSIPHEX2_10-scaffold_5_c1_318	-	-	-	GH1	N	1
5mSIPHEX2_10-scaffold_5_c1_349	-	-	-	GT1	N	1
5mSIPHEX2_10-scaffold_5_c1_362	-	-	-	GT83	N	1
5mSIPHEX2_10-scaffold_624_c1_5	-	-	-	GH101	N	1
