Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX2_10-scaffold_23_c1_281	ATI43316.1|GT2	69.9	791	176	9	22	752	1	789	0.0	1035
5mSIPHEX2_10-scaffold_23_c1_307	QKX55086.1|GH55	39.0	603	317	13	3	569	796	1383	3.20e-128	414
5mSIPHEX2_10-scaffold_23_c1_308	CAG7911095.1|GH5_11	36.5	1047	492	23	5	1032	582	1474	2.11e-194	607
5mSIPHEX2_10-scaffold_23_c1_41	CAD7280782.1|GT2	46.0	809	380	11	178	949	390	1178	1.11e-219	694
5mSIPHEX2_10-scaffold_23_c1_42	QKX60855.1|GT22	66.3	282	92	2	9	289	581	860	5.39e-118	363
5mSIPHEX2_10-scaffold_23_c1_44	CAD7280782.1|GT2	54.2	358	151	3	21	377	1794	2139	1.18e-111	365
5mSIPHEX2_10-scaffold_23_c1_46	AZL15609.1|GH0	67.2	308	101	0	3	310	4	311	2.08e-147	422
5mSIPHEX2_10-scaffold_23_c1_56	ATI42833.1|GT4	77.3	387	86	2	1	386	11	396	3.29e-204	572
5mSIPHEX2_10-scaffold_23_c1_81	CAE6204650.1|GH28	51.3	599	283	5	74	665	747	1343	3.79e-197	597
5mSIPHEX2_10-scaffold_3124_c1_1	QSR22324.1|GH3	81.6	741	132	3	1	739	1	739	0.0	1191
5mSIPHEX2_10-scaffold_333_c1_2	QKC75707.1|GT51	66.7	249	79	2	3	247	2	250	7.40e-116	336
5mSIPHEX2_10-scaffold_4_c1_113	ATI41827.1|GT2	78.7	235	50	0	1	235	1	235	7.40e-128	365
5mSIPHEX2_10-scaffold_4_c1_180	ATI41886.1|GT19	92.2	384	30	0	1	384	1	384	3.98e-255	700
5mSIPHEX2_10-scaffold_4_c1_196	ATI41967.1|GH23	91.5	165	12	1	1	163	1	165	3.47e-105	302
5mSIPHEX2_10-scaffold_4_c1_248	ATI42025.1|GT2	78.9	484	102	0	2	485	1	484	5.07e-260	721
5mSIPHEX2_10-scaffold_4_c1_249	ATI43371.1|GT2	89.4	322	34	0	1	322	33	354	6.80e-214	592
5mSIPHEX2_10-scaffold_4_c1_250	ATI42026.1|GT4	69.9	346	104	0	10	355	5	350	1.17e-173	491
5mSIPHEX2_10-scaffold_4_c1_254	ATI42030.1|GT2	74.0	296	77	0	27	322	4	299	3.74e-148	426
5mSIPHEX2_10-scaffold_4_c1_263	ATI42087.1|GH1	95.4	436	20	0	1	436	1	436	0.0	885
5mSIPHEX2_10-scaffold_4_c1_267	ATI42091.1|GH13_23	96.7	553	18	0	1	553	1	553	0.0	1146
5mSIPHEX2_10-scaffold_4_c1_282	ATI42102.1|GT8	92.3	338	24	1	1	336	1	338	1.55e-228	629
5mSIPHEX2_10-scaffold_4_c1_33	ALG92384.1|GH13_23	79.2	542	113	0	21	562	2	543	0.0	914
5mSIPHEX2_10-scaffold_4_c1_34	AJE49075.1|GH13_31	75.0	556	139	0	7	562	6	561	0.0	907
5mSIPHEX2_10-scaffold_4_c1_356	CCO12112.2|GH13_31	64.4	424	146	3	1	419	1	424	2.41e-190	540
5mSIPHEX2_10-scaffold_4_c1_388	AZV31449.1|GH23	40.3	575	329	8	35	604	241	806	8.21e-127	406
5mSIPHEX2_10-scaffold_4_c1_405	ATI42213.1|GT32	83.5	255	42	0	1	255	1	255	5.73e-162	454
5mSIPHEX2_10-scaffold_5_c1_116	ATI42325.1|GH23	92.6	204	15	0	3	206	2	205	3.29e-133	377
5mSIPHEX2_10-scaffold_5_c1_140	ATI42348.1|GT51	96.1	856	33	0	1	856	1	856	0.0	1639
5mSIPHEX2_10-scaffold_5_c1_144	QYU68416.1|GT2	72.8	309	84	0	7	315	414	722	2.09e-148	441
5mSIPHEX2_10-scaffold_5_c1_206	ATI42405.1|CBM50	48.8	768	316	16	1	727	6	737	2.24e-159	483
5mSIPHEX2_10-scaffold_5_c1_239	CAG7883609.1|GT1	38.5	855	480	10	25	839	192	1040	2.55e-173	534
5mSIPHEX2_10-scaffold_5_c1_242	ATI42439.1|GT2	93.3	627	37	3	6	632	6	627	0.0	1117
5mSIPHEX2_10-scaffold_5_c1_262	CAE6201330.1|GH1	55.5	633	267	7	25	645	581	1210	7.82e-239	700
5mSIPHEX2_10-scaffold_5_c1_304	ATI42504.1|GT81	99.3	412	3	0	1	412	1	412	1.48e-305	830
5mSIPHEX2_10-scaffold_5_c1_318	AHC21644.2|GH1	46.0	498	266	2	11	508	8	502	8.79e-149	442
5mSIPHEX2_10-scaffold_5_c1_349	QPK65345.1|GT1	52.6	363	157	5	6	363	429	781	1.88e-111	347
5mSIPHEX2_10-scaffold_5_c1_362	ALR08738.2|GT83	39.2	594	337	10	5	587	2	582	5.34e-128	393
5mSIPHEX2_10-scaffold_5_c1_4	ATI42232.1|GH108	84.7	202	31	0	1	202	1	202	3.52e-124	353
5mSIPHEX2_10-scaffold_624_c1_5	QCW79542.1|GH101	55.6	457	199	2	57	509	612	1068	1.70e-172	519
