Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX2_5-scaffold_39_c1_130	AHK16568.1|GH114	98.6	286	4	0	1	286	1	286	1.32e-208	574
5mSIPHEX2_5-scaffold_39_c1_139	APR67998.1|GH13_18	99.2	480	4	0	1	480	1	480	0.0	989
5mSIPHEX2_5-scaffold_39_c1_143	CCU71202.1|GT20	99.9	752	1	0	1	752	1	752	0.0	1524
5mSIPHEX2_5-scaffold_39_c1_161	QOF98253.1|GT2	61.1	416	162	0	10	425	6	421	1.27e-187	533
5mSIPHEX2_5-scaffold_39_c1_62	AMJ20771.1|GH13_26	64.0	861	307	2	2	860	1	860	0.0	1134
5mSIPHEX2_5-scaffold_41_c2_51	CAD7245033.1|GT58	66.1	472	148	5	3	464	1055	1524	1.94e-191	589
5mSIPHEX2_5-scaffold_429_c1_7	CCU73639.1|GT51	99.9	841	1	0	1	841	24	864	0.0	1668
5mSIPHEX2_5-scaffold_438_c1_28	AGN91810.2|GT4	51.9	509	201	8	1	503	2	472	1.21e-169	492
5mSIPHEX2_5-scaffold_48_c1_136	UBH24620.1|CBM0	55.0	353	149	6	90	438	132	478	2.39e-106	337
5mSIPHEX2_5-scaffold_48_c1_138	CAD7252417.1|GH13	42.7	581	305	11	135	698	345	914	9.96e-120	397
5mSIPHEX2_5-scaffold_48_c1_142	AGL64345.2|GT2	47.8	598	290	6	263	845	265	855	2.11e-177	538
5mSIPHEX2_5-scaffold_48_c1_3	CCU72981.1|GH73	99.2	353	3	0	1	353	1	353	9.27e-245	671
5mSIPHEX2_5-scaffold_48_c1_6	CAD7222057.1|GH73	61.6	336	127	2	21	355	217	551	6.28e-131	400
5mSIPHEX2_5-scaffold_48_c1_68	CCU73042.1|GH23	100	479	0	0	1	479	1	479	0.0	952
5mSIPHEX2_5-scaffold_490_c1_4	CAD7245033.1|GT58	64.8	472	154	5	3	464	1055	1524	1.01e-190	587
5mSIPHEX2_5-scaffold_53_c1_122	CUS04610.2|GT4	37.6	772	460	4	21	786	8	763	5.39e-169	512
5mSIPHEX2_5-scaffold_53_c1_136	ALR09738.2|GH18	47.1	374	195	3	98	469	11	383	2.61e-105	328
5mSIPHEX2_5-scaffold_53_c1_45	AYM54101.1|CBM6	33.7	706	364	17	134	807	50	683	2.95e-108	352
5mSIPHEX2_5-scaffold_59_c1_56	CAE6110940.1|CE8	43.8	536	270	12	31	553	266	783	6.91e-132	417
5mSIPHEX2_5-scaffold_59_c1_57	CAE6076421.1|GH27	42.5	496	241	9	3	457	11	503	2.60e-118	373
5mSIPHEX2_5-scaffold_59_c1_83	APR67070.1|CBM50|GH23	99.8	516	1	0	1	516	67	582	0.0	1030
5mSIPHEX2_5-scaffold_59_c1_98	CUS04494.2|GH39	58.7	1257	479	8	12	1231	6	1259	0.0	1437
5mSIPHEX2_5-scaffold_62_c1_65	CCU70568.1|CBM50	100	352	0	0	1	352	1	352	2.39e-251	687
5mSIPHEX2_5-scaffold_65_c1_82	CAG7911095.1|GH5_11	39.6	967	474	22	9	959	587	1459	3.54e-221	675
5mSIPHEX2_5-scaffold_73_c1_22	ALR09732.2|GH92	43.9	752	374	13	5	733	5	731	2.39e-192	568
5mSIPHEX2_5-scaffold_73_c1_94	AMJ20543.1|GH13_11	54.7	404	182	1	15	418	7	409	2.88e-148	432
5mSIPHEX2_5-scaffold_97_c1_2	CAI32746.2|GT4	59.2	392	154	1	1	386	1	392	3.00e-162	465
