Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
700mSIPHEX2_14-scaffold_14_c1_93	SDS18673.1|GH144	74.5	447	113	1	7	453	6	451	3.32e-265	731
700mSIPHEX2_14-scaffold_14_c1_95	QIJ88734.1|GH3	79.4	771	158	1	1	771	1	770	0.0	1240
700mSIPHEX2_14-scaffold_14_c1_96	QBN17988.1|GH97	71.5	699	197	1	3	701	2	698	0.0	1051
700mSIPHEX2_14-scaffold_14_c1_97	AXP82106.1|GH43_28	78.6	604	127	1	15	618	8	609	0.0	1020
700mSIPHEX2_14-scaffold_17_c1_1	CAN65674.1|GH28	41.7	575	302	9	57	625	95	642	2.89e-136	434
700mSIPHEX2_14-scaffold_17_c1_100	AUS04131.1|GT4	51.8	394	176	2	5	390	11	398	7.44e-137	401
700mSIPHEX2_14-scaffold_17_c1_102	QOH23724.1|GT0	57.1	343	147	0	1	343	1	343	3.75e-137	398
700mSIPHEX2_14-scaffold_17_c1_128	AUC75755.1|GT2	95.4	237	11	0	1	237	1	237	2.41e-166	463
700mSIPHEX2_14-scaffold_17_c1_130	UCA56317.1|GT0	48.9	536	271	3	10	544	8	541	1.83e-175	511
700mSIPHEX2_14-scaffold_17_c1_147	QCE40183.1|CBM50	75.9	646	156	0	1	646	1	646	0.0	976
700mSIPHEX2_14-scaffold_17_c1_210	CAN80640.1|GT47	43.9	424	232	5	3	422	941	1362	1.14e-107	351
700mSIPHEX2_14-scaffold_17_c1_287	AGL64700.2|GH23	48.6	350	180	0	3	352	6	355	8.38e-114	340
700mSIPHEX2_14-scaffold_17_c1_367	QBQ55156.1|CBM50	34.3	662	403	11	103	751	62	704	2.18e-109	359
700mSIPHEX2_14-scaffold_17_c1_414	QBQ55156.1|CBM50	56.7	652	274	5	60	705	53	702	8.44e-246	710
700mSIPHEX2_14-scaffold_17_c1_83	QXP61700.1|GT4	70.8	336	98	0	1	336	1	336	3.95e-173	488
700mSIPHEX2_14-scaffold_17_c1_85	QXP61698.1|GT4	67.7	356	115	0	1	356	1	356	7.13e-172	487
700mSIPHEX2_14-scaffold_17_c1_86	QCE40099.1|GT4	68.1	370	118	0	1	370	1	370	2.88e-184	520
700mSIPHEX2_14-scaffold_17_c1_87	AUC75830.1|GT2	68.0	334	107	0	1	334	1	334	7.53e-163	462
700mSIPHEX2_14-scaffold_17_c1_88	QQY80937.1|GT0	58.4	339	140	1	1	338	1	339	1.37e-146	422
700mSIPHEX2_14-scaffold_17_c1_89	AXT20743.1|GT2	61.6	518	198	1	1	517	1	518	1.47e-233	656
700mSIPHEX2_14-scaffold_17_c1_91	AUC75827.1|GT4	73.9	380	99	0	1	380	1	380	1.74e-209	584
700mSIPHEX2_14-scaffold_17_c1_97	AWG21460.1|GT0	56.2	322	141	0	1	322	1	322	5.81e-136	394
700mSIPHEX2_14-scaffold_17_c1_98	AXT20753.1|GT2	68.8	292	91	0	1	292	1	292	3.62e-147	419
700mSIPHEX2_14-scaffold_17_c1_99	AOC95317.1|GT0	55.4	379	167	2	1	377	1	379	4.40e-150	434
700mSIPHEX2_14-scaffold_2_c2_148	URM35469.1|GT4	51.9	339	154	5	1	333	1	336	4.82e-109	326
700mSIPHEX2_14-scaffold_2_c2_200	QRM88907.1|PL7	80.1	302	58	2	1	301	1	301	1.27e-170	479
700mSIPHEX2_14-scaffold_2_c2_206	QRM88912.1|PL17_2	84.2	746	115	1	17	762	15	757	0.0	1291
700mSIPHEX2_14-scaffold_2_c2_207	QXP60146.1|PL12	71.8	717	202	0	1	717	1	717	0.0	1073
700mSIPHEX2_14-scaffold_2_c2_208	AXO80302.1|PL6_1	76.3	767	181	1	1	767	1	766	0.0	1191
700mSIPHEX2_14-scaffold_2_c2_209	QHI38419.1|PL7	67.8	255	82	0	64	318	59	313	4.94e-133	385
700mSIPHEX2_14-scaffold_2_c2_219	CAE6153416.1|PL4_2	47.4	346	175	5	6	347	590	932	9.34e-105	333
700mSIPHEX2_14-scaffold_2_c2_265	AXO79156.1|CE11	93.8	468	29	0	1	468	1	468	0.0	876
700mSIPHEX2_14-scaffold_2_c2_318	QXP59043.1|GT4	80.6	428	83	0	1	428	1	428	5.37e-252	696
700mSIPHEX2_14-scaffold_2_c2_325	AVM55139.1|GH65	62.4	675	254	0	10	684	683	1357	4.38e-302	868
700mSIPHEX2_14-scaffold_2_c2_33	UOR05649.1|CBM0	37.1	833	465	21	18	811	32	844	8.24e-153	473
700mSIPHEX2_14-scaffold_2_c2_417	AXO78938.1|PL7_5	80.7	368	69	2	1	367	3	369	4.93e-220	610
700mSIPHEX2_14-scaffold_2_c2_428	UKZ91289.1|AA0	60.3	754	257	7	23	742	5	750	0.0	919
700mSIPHEX2_14-scaffold_2_c2_431	AGL63871.2|GT2	43.3	485	244	10	313	790	522	982	6.71e-105	350
700mSIPHEX2_14-scaffold_2_c2_472	AMJ20543.1|GH13_11	52.1	424	185	2	1	421	1	409	1.54e-141	415
700mSIPHEX2_14-scaffold_2_c2_473	CUS03126.2|CBM50	49.0	412	198	5	19	423	8	414	2.12e-131	389
700mSIPHEX2_14-scaffold_2_c2_49	AGL63717.2|GT4	49.9	651	300	9	195	836	106	739	1.10e-197	586
700mSIPHEX2_14-scaffold_2_c2_497	AGL63717.2|GT4	44.0	704	320	10	159	862	107	736	9.38e-180	541
700mSIPHEX2_14-scaffold_2_c2_529	QCE43409.1|GT2	82.6	334	58	0	13	346	1	334	6.69e-202	561
700mSIPHEX2_14-scaffold_2_c2_618	AUS05371.1|CBM32	36.3	876	474	32	692	1549	481	1290	3.60e-128	437
700mSIPHEX2_14-scaffold_2_c2_619	AUS05371.1|CBM32	32.9	903	526	27	903	1788	451	1290	2.12e-115	404
700mSIPHEX2_14-scaffold_2_c2_646	AXO79757.1|GT4	83.1	413	70	0	1	413	1	413	7.35e-259	712
700mSIPHEX2_14-scaffold_2_c2_671	AXO79791.1|GH23	93.9	309	19	0	1	309	1	309	9.68e-218	599
700mSIPHEX2_14-scaffold_2_c2_681	AXO79800.1|GT2	95.2	315	15	0	1	315	1	315	1.09e-218	602
700mSIPHEX2_14-scaffold_2_c2_682	CAD7235639.1|GT2	49.5	539	267	4	10	546	137	672	3.48e-188	549
700mSIPHEX2_14-scaffold_2_c2_710	AXY72765.1|GH97	49.7	525	254	6	31	546	670	1193	8.02e-172	523
700mSIPHEX2_14-scaffold_2_c2_83	QCE43085.1|GH3	89.8	955	97	0	3	957	19	973	0.0	1747
700mSIPHEX2_14-scaffold_2_c2_84	QXP58637.1|GT4	93.1	379	26	0	1	379	1	379	2.71e-257	705
700mSIPHEX2_14-scaffold_2_c2_851	AUC75615.1|GT9	87.5	359	45	0	1	359	1	359	4.14e-235	647
700mSIPHEX2_14-scaffold_2_c2_852	AXO81541.1|GT2	95.2	273	13	0	1	273	2	274	9.14e-196	540
700mSIPHEX2_14-scaffold_2_c2_853	AXO81540.1|GT2	95.5	245	11	0	1	245	1	245	3.41e-170	473
700mSIPHEX2_14-scaffold_2_c2_856	AXO81538.1|GT2	91.9	248	20	0	13	260	1	248	2.00e-169	472
700mSIPHEX2_14-scaffold_2_c2_857	AXO81537.1|GT2	93.2	265	18	0	1	265	1	265	2.05e-181	503
700mSIPHEX2_14-scaffold_2_c2_859	AXO81535.1|GT2	97.6	296	7	0	1	296	1	296	4.24e-210	578
700mSIPHEX2_14-scaffold_2_c2_860	AXO81534.1|GT4	95.3	402	19	0	5	406	2	403	5.06e-275	752
700mSIPHEX2_14-scaffold_2_c2_905	AUC13626.1|CBM50	39.3	657	361	13	4	636	2	644	2.52e-140	430
700mSIPHEX2_14-scaffold_2_c4_117	QXP61397.1|GT2	86.9	282	37	0	1	282	1	282	4.37e-180	501
700mSIPHEX2_14-scaffold_2_c4_121	CAG7911095.1|GH5_11	40.5	909	497	17	5	879	581	1479	4.83e-210	642
700mSIPHEX2_14-scaffold_2_c4_130	AUC77782.1|GT2	78.5	368	78	1	4	371	2	368	1.55e-203	568
700mSIPHEX2_14-scaffold_2_c4_2	AHC21644.2|GH1	46.8	517	269	3	6	522	11	521	8.50e-161	472
700mSIPHEX2_14-scaffold_2_c4_28	AXO81464.1|GH171	82.9	422	63	1	1	422	1	413	1.28e-259	714
700mSIPHEX2_14-scaffold_2_c4_39	QCE41868.1|GT2	62.5	309	116	0	3	311	4	312	5.81e-137	395
700mSIPHEX2_14-scaffold_2_c4_4	CCO12868.2|GH1	43.0	1448	521	16	10	1412	4	1191	0.0	1065
700mSIPHEX2_14-scaffold_2_c4_41	AXO81451.1|GT0	58.6	273	113	0	1	273	1	273	4.43e-107	316
700mSIPHEX2_14-scaffold_2_c4_42	QIJ88109.1|GT0	64.3	381	135	1	1	380	1	381	5.04e-170	484
700mSIPHEX2_14-scaffold_2_c4_66	AEH01431.1|GH63	91.3	436	36	1	3	438	1	434	5.02e-307	835
700mSIPHEX2_14-scaffold_211_c1_54	CAG7903126.1|GH28	40.9	465	251	7	10	467	69	516	5.67e-110	357
700mSIPHEX2_14-scaffold_26_c2_173	QXP59289.1|GH16_3	76.6	265	51	1	3	267	2	255	1.51e-157	443
700mSIPHEX2_14-scaffold_26_c2_174	QXP59290.1|GH3	86.3	766	102	1	1	766	1	763	0.0	1332
700mSIPHEX2_14-scaffold_26_c2_175	APX99963.1|GH16_3	74.6	543	136	1	3	543	6	548	1.48e-313	861
700mSIPHEX2_14-scaffold_26_c2_176	AUC76937.1|CBM4	83.8	662	107	0	9	670	1	662	0.0	1101
700mSIPHEX2_14-scaffold_26_c2_184	CAE6089874.1|CE8	42.8	404	225	2	28	431	335	732	1.52e-104	331
700mSIPHEX2_14-scaffold_26_c2_250	AXO79697.1|GT2	74.2	325	84	0	1	325	1	325	2.67e-176	496
700mSIPHEX2_14-scaffold_26_c2_27	AXO79450.1|GH31	92.6	800	59	0	1	800	1	800	0.0	1601
700mSIPHEX2_14-scaffold_26_c2_28	QXP59117.1|CBM48|GH13_9	87.1	635	82	0	1	635	1	635	0.0	1211
700mSIPHEX2_14-scaffold_26_c2_282	AXO79736.1|CE14	92.4	238	18	0	1	238	1	238	1.68e-162	453
700mSIPHEX2_14-scaffold_26_c2_3	AUC13626.1|CBM50	47.3	632	313	11	23	644	24	645	1.21e-182	539
700mSIPHEX2_14-scaffold_26_c2_30	QCE42650.1|GT5	78.0	469	103	0	1	469	1	469	7.59e-282	775
700mSIPHEX2_14-scaffold_26_c2_76	QCW79542.1|GH101	55.8	457	201	1	57	512	612	1068	5.86e-171	515
700mSIPHEX2_14-scaffold_26_c2_97	CAE6201330.1|GH1	51.6	640	291	9	6	631	576	1210	4.95e-219	649
700mSIPHEX2_14-scaffold_26_c2_98	CAE6201330.1|GH1	36.9	635	375	11	3	618	582	1209	1.68e-126	407
700mSIPHEX2_14-scaffold_2912_c1_1	AUC13626.1|CBM50	38.5	655	365	16	1	628	1	644	6.69e-129	400
700mSIPHEX2_14-scaffold_34_c1_109	AXO81133.1|GT2	98.7	231	3	0	1	231	1	231	4.53e-168	467
700mSIPHEX2_14-scaffold_34_c1_112	QCE40743.1|GH113	85.2	331	49	0	1	331	1	331	3.36e-223	615
700mSIPHEX2_14-scaffold_34_c1_118	AXO81125.1|GT2	93.5	230	15	0	1	230	1	230	2.58e-153	429
700mSIPHEX2_14-scaffold_34_c1_119	QCE40748.1|GT2	95.6	496	22	0	1	496	1	496	0.0	944
700mSIPHEX2_14-scaffold_34_c1_130	AUC82545.1|GT2	93.9	394	24	0	1	394	1	394	4.59e-268	733
700mSIPHEX2_14-scaffold_34_c1_133	QRM88844.1|GH5_42	91.7	504	42	0	1	504	1	504	0.0	937
700mSIPHEX2_14-scaffold_34_c1_134	APX99605.1|GT4	89.4	415	36	1	1	415	1	407	2.02e-266	731
700mSIPHEX2_14-scaffold_34_c1_159	AUC74375.1|GT2	73.9	375	98	0	3	377	3	377	3.16e-195	548
700mSIPHEX2_14-scaffold_34_c1_174	AWZ17133.1|GH13_30	36.3	1127	629	20	261	1351	406	1479	6.09e-195	624
700mSIPHEX2_14-scaffold_34_c1_185	ADE83275.1|GT4	45.0	389	205	6	4	388	23	406	4.33e-107	327
700mSIPHEX2_14-scaffold_34_c1_188	VEJ19452.1|GT4	77.0	331	76	0	3	333	371	701	2.20e-177	513
700mSIPHEX2_14-scaffold_34_c1_189	AKD01931.1|GT2	57.1	296	127	0	6	301	4	299	6.50e-121	353
700mSIPHEX2_14-scaffold_34_c1_190	UAB80434.1|GT4	46.0	372	199	2	1	371	1	371	1.21e-107	325
700mSIPHEX2_14-scaffold_34_c1_191	EAR14643.1|GT4	53.3	323	148	2	1	320	1	323	1.47e-110	329
700mSIPHEX2_14-scaffold_34_c1_208	QXP60321.1|GT0	80.6	351	68	0	1	351	1	351	7.19e-209	580
700mSIPHEX2_14-scaffold_34_c1_218	QCE41471.1|GT2	87.6	241	30	0	1	241	1	241	9.47e-150	421
700mSIPHEX2_14-scaffold_34_c1_228	CUS04921.2|GT4	30.7	1111	456	17	3	1067	17	859	3.14e-163	508
700mSIPHEX2_14-scaffold_34_c1_39	AGL64345.2|GT2	51.4	572	273	2	353	920	285	855	5.81e-183	555
700mSIPHEX2_14-scaffold_34_c1_44	AXO80381.1|CE4	76.4	208	49	0	1	208	1	208	1.26e-124	355
700mSIPHEX2_14-scaffold_34_c1_47	AUC83271.1|GH92	75.6	986	231	3	3	979	1	985	0.0	1556
700mSIPHEX2_14-scaffold_34_c1_60	AUC75213.1|GT19	90.8	369	34	0	1	369	1	369	5.84e-250	686
700mSIPHEX2_14-scaffold_88_c1_36	CCO12112.2|GH13_31	68.2	422	132	2	1	420	1	422	1.75e-203	573
700mSIPHEX2_14-scaffold_88_c1_68	CAD7226128.1|GH38	34.0	711	406	14	9	683	1345	2028	1.39e-109	371
