Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX2_18-scaffold_281_c1_16	CAL15799.1|GT51	96.2	796	30	0	18	813	1	796	0.0	1515
5mSIPHEX2_18-scaffold_281_c1_2	QEI14075.1|CBM50	49.3	367	185	1	70	436	80	445	1.16e-116	353
5mSIPHEX2_18-scaffold_281_c1_34	CAE6201330.1|GH1	56.7	633	257	8	22	639	580	1210	1.06e-248	725
5mSIPHEX2_18-scaffold_318_c1_14	QBQ55156.1|CBM50	39.0	543	326	3	2	544	167	704	6.14e-118	375
5mSIPHEX2_18-scaffold_334_c1_15	QWC20507.1|AA3_2	49.5	537	257	6	10	545	3	526	2.00e-166	488
5mSIPHEX2_18-scaffold_42_c1_143	CAL17363.1|GH33	88.4	421	49	0	1	421	1	421	4.74e-286	782
5mSIPHEX2_18-scaffold_42_c1_16	BAP13961.1|GT4	96.4	392	14	0	1	392	1	392	2.94e-279	761
5mSIPHEX2_18-scaffold_42_c1_50	BAP13934.1|GH3	97.9	337	7	0	1	337	9	345	1.32e-231	637
5mSIPHEX2_18-scaffold_42_c1_85	AWP05996.1|GT25	37.7	562	334	8	55	606	90	645	7.28e-108	359
5mSIPHEX2_18-scaffold_420_c1_11	QYU68416.1|GT2	58.3	312	130	0	3	314	415	726	3.53e-117	361
5mSIPHEX2_18-scaffold_428_c1_6	CAD7221988.1|GH103	46.6	616	313	5	7	610	12	623	7.44e-169	520
5mSIPHEX2_18-scaffold_428_c1_7	CAD7221988.1|GH103	55.5	348	153	2	26	373	631	976	7.59e-112	359
5mSIPHEX2_18-scaffold_428_c1_8	BAP14872.1|GH103	91.4	361	31	0	1	361	1	361	5.76e-243	667
5mSIPHEX2_18-scaffold_43_c1_110	AGL63871.2|GT2	44.1	494	234	6	275	765	528	982	3.96e-118	385
5mSIPHEX2_18-scaffold_43_c1_115	AGL63717.2|GT4	41.8	636	305	9	171	748	107	735	2.05e-155	474
5mSIPHEX2_18-scaffold_43_c1_65	BAP14144.1|CBM50|GH23	93.7	539	31	1	1	536	1	539	0.0	1026
5mSIPHEX2_18-scaffold_43_c1_66	AZV31449.1|GH23	44.2	581	306	10	30	607	241	806	4.13e-153	476
5mSIPHEX2_18-scaffold_43_c1_67	AZV31449.1|GH23	49.5	582	283	5	20	596	231	806	2.16e-196	588
5mSIPHEX2_18-scaffold_43_c1_68	AZV31449.1|GH23	64.6	359	123	1	5	359	820	1178	1.26e-153	467
5mSIPHEX2_18-scaffold_43_c1_74	CUS04494.2|GH39	61.1	1262	452	8	52	1279	3	1259	0.0	1466
5mSIPHEX2_18-scaffold_434_c1_11	CAE6076421.1|GH27	39.4	485	258	6	3	451	11	495	4.02e-105	338
5mSIPHEX2_18-scaffold_434_c1_9	CAN65674.1|GH28	43.5	550	289	5	62	608	99	629	2.59e-142	450
5mSIPHEX2_18-scaffold_444_c1_6	BAP13569.1|GH114	100	237	0	0	32	268	26	262	2.94e-181	503
5mSIPHEX2_18-scaffold_453_c1_23	QBQ55156.1|CBM50	37.5	605	367	7	231	833	115	710	1.90e-106	353
5mSIPHEX2_18-scaffold_489_c1_8	AGL63717.2|GT4	45.6	704	294	10	161	858	107	727	5.97e-183	549
5mSIPHEX2_18-scaffold_494_c1_6	CAL17748.1|GT9	91.6	344	29	0	1	344	1	344	5.46e-234	644
5mSIPHEX2_18-scaffold_494_c2_1	CAL17745.1|GT4	80.1	312	62	0	2	313	49	360	1.24e-177	500
5mSIPHEX2_18-scaffold_494_c2_3	CAL17743.1|GT2	80.8	297	57	0	1	297	1	297	1.46e-174	489
5mSIPHEX2_18-scaffold_551_c1_9	CAN80640.1|GT47	45.3	422	226	4	7	425	944	1363	2.70e-106	347
5mSIPHEX2_18-scaffold_559_c1_2	BAP13569.1|GH114	93.9	261	16	0	1	261	1	261	1.77e-185	513
5mSIPHEX2_18-scaffold_579_c2_2	CAL16973.1|GH23	86.4	697	95	0	1	697	3	699	0.0	1198
5mSIPHEX2_18-scaffold_593_c1_1	CDM22846.1|GT51	56.1	392	167	2	4	390	895	1286	3.29e-144	446
5mSIPHEX2_18-scaffold_622_c1_2	BAP15111.1|CBM50	97.9	428	9	0	28	455	2	429	2.06e-300	819
5mSIPHEX2_18-scaffold_622_c2_8	BAP15121.1|GT9	98.3	347	6	0	1	347	1	347	5.90e-254	694
5mSIPHEX2_18-scaffold_63_c1_74	CAL15718.1|GH103	92.4	397	29	1	1	396	1	397	2.44e-266	729
5mSIPHEX2_18-scaffold_63_c1_94	QOF98253.1|GT2	58.5	422	174	1	1	422	1	421	1.85e-181	517
5mSIPHEX2_18-scaffold_63_c2_6	QTD49369.1|CBM31	43.3	453	208	6	31	461	275	700	9.39e-107	344
5mSIPHEX2_18-scaffold_658_c1_8	BAP13854.1|GT2	60.2	254	101	0	21	274	9	262	2.31e-105	312
5mSIPHEX2_18-scaffold_71_c1_100	QKX60855.1|GT22	59.7	283	112	2	5	285	577	859	1.72e-106	333
5mSIPHEX2_18-scaffold_71_c1_101	CAD7280782.1|GT2	63.1	369	127	4	22	387	1795	2157	1.92e-136	436
5mSIPHEX2_18-scaffold_71_c1_102	CAD7280782.1|GT2	51.2	416	190	5	67	473	1426	1837	2.74e-112	370
5mSIPHEX2_18-scaffold_71_c1_103	CAD7280782.1|GT2	57.0	388	138	4	43	428	1178	1538	2.33e-118	385
5mSIPHEX2_18-scaffold_71_c1_104	CAD7280782.1|GT2	62.5	811	275	3	144	927	384	1192	0.0	1042
5mSIPHEX2_18-scaffold_71_c1_105	URI23168.1|GT51	70.2	238	65	4	1	236	3	236	1.14e-121	350
5mSIPHEX2_18-scaffold_71_c1_12	BAP14324.1|GH23	90.7	216	20	0	1	216	1	216	3.13e-138	390
5mSIPHEX2_18-scaffold_71_c1_45	CAE6110940.1|CE8	43.9	556	283	10	12	559	253	787	1.87e-143	447
5mSIPHEX2_18-scaffold_71_c1_58	AKG15280.2|GH103	69.7	488	146	2	1	486	1	488	2.25e-241	675
5mSIPHEX2_18-scaffold_71_c1_96	CAE6179499.1|GH152	36.6	686	329	17	10	600	81	755	2.60e-119	384
5mSIPHEX2_18-scaffold_731_c1_4	QED29954.1|GT4	50.4	339	160	4	6	341	445	778	8.21e-115	355
5mSIPHEX2_18-scaffold_731_c1_5	QDZ89042.1|GT4	88.9	431	48	0	1	431	1	431	4.51e-296	807
5mSIPHEX2_18-scaffold_75_c1_102	AZC46349.1|GT28	51.4	356	172	1	14	369	22	376	2.47e-105	332
5mSIPHEX2_18-scaffold_75_c1_103	BAP13466.1|GT28	98.6	357	5	0	1	357	1	357	1.13e-247	679
5mSIPHEX2_18-scaffold_75_c1_109	CAL16052.1|CE11	99.7	304	1	0	1	304	1	304	3.49e-213	587
5mSIPHEX2_18-scaffold_75_c1_25	AGL64700.2|GH23	51.4	354	166	3	8	358	7	357	6.66e-119	353
5mSIPHEX2_18-scaffold_768_c1_4	ALI93560.1|GH18	51.9	395	168	9	48	429	387	772	3.21e-121	375
5mSIPHEX2_18-scaffold_786_c1_6	ALR08391.2|GT4	53.2	346	152	2	1	336	1	346	3.34e-124	367
5mSIPHEX2_18-scaffold_798_c1_12	QYO62262.1|GH13	65.1	352	115	2	1	352	1	344	7.75e-149	439
5mSIPHEX2_18-scaffold_80_c1_24	CAL16232.1|GH23	92.9	467	33	0	1	467	1	467	6.69e-314	855
5mSIPHEX2_18-scaffold_80_c1_58	ALR08738.2|GT83	54.7	594	251	7	1	584	1	586	2.24e-217	621
5mSIPHEX2_18-scaffold_80_c1_68	AGL64353.2|CBM50|GH25	48.0	567	287	6	1	565	1	561	3.11e-175	512
5mSIPHEX2_18-scaffold_80_c1_93	CUS02994.2|GT2	46.4	560	239	12	1	511	1	548	6.67e-137	412
5mSIPHEX2_18-scaffold_862_c1_5	UHQ54871.1|GT2	73.4	282	75	0	1	282	5	286	5.67e-148	421
5mSIPHEX2_18-scaffold_883_c1_10	QWC20507.1|AA3_2	45.6	528	279	5	2	528	4	524	6.96e-147	437
5mSIPHEX2_18-scaffold_89_c1_10	AEK10618.1|CBM50	96.9	356	11	0	1	356	2	357	2.05e-252	691
5mSIPHEX2_18-scaffold_89_c1_61	CAG7895893.1|GT1	47.7	367	186	4	3	367	35	397	4.47e-108	342
5mSIPHEX2_18-scaffold_89_c2_7	CAD7251071.1|GT51	68.2	343	109	0	4	346	215	557	2.97e-156	476
