Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
5mSIPHEX2_18-scaffold_862_c1_6	-	GT105(84-223)	-	-	N	1
5mSIPHEX2_18-scaffold_883_c1_10	-	AA3_2(3-529)	AA3_e57	AA3_2	N	3
5mSIPHEX2_18-scaffold_89_c1_60	-	CE1(24-275)	-	-	N	1
5mSIPHEX2_18-scaffold_261_c1_25	-	-	GT4_e2393	GT0	N	2
5mSIPHEX2_18-scaffold_622_c1_2	-	-	CBM50_e126	CBM50	Y(1-30)	2
5mSIPHEX2_18-scaffold_111_c2_7	-	-	GH23_e913	GH23	Y(1-25)	2
5mSIPHEX2_18-scaffold_144_c2_12	-	-	CBM50_e690	CBM50	Y(1-19)	2
5mSIPHEX2_18-scaffold_261_c1_19	-	-	GT4_e3420	GT0	N	2
5mSIPHEX2_18-scaffold_261_c1_20	-	-	GT4_e2393	GT0	N	2
5mSIPHEX2_18-scaffold_89_c1_10	-	-	CBM50_e855	CBM50	Y(1-24)	2
5mSIPHEX2_18-scaffold_1083_c1_6	-	-	-	GT87	N	1
5mSIPHEX2_18-scaffold_111_c1_23	-	-	-	GH1	N	1
5mSIPHEX2_18-scaffold_111_c1_7	-	-	-	GH1	N	1
5mSIPHEX2_18-scaffold_112_c1_16	-	-	-	CE8	N	1
5mSIPHEX2_18-scaffold_117_c1_23	-	-	-	GT58	N	1
5mSIPHEX2_18-scaffold_117_c1_44	-	-	-	CBM50	Y(1-25)	1
5mSIPHEX2_18-scaffold_1174_c2_6	-	-	-	GH13_11	N	1
5mSIPHEX2_18-scaffold_132_c1_8	-	-	-	CBM50	N	1
5mSIPHEX2_18-scaffold_134_c2_19	-	-	-	GH92	N	1
5mSIPHEX2_18-scaffold_144_c1_29	-	-	-	GH13_30	N	1
5mSIPHEX2_18-scaffold_144_c2_5	-	-	-	GH13_31	N	1
5mSIPHEX2_18-scaffold_146_c2_27	-	-	-	GH13_23	N	1
5mSIPHEX2_18-scaffold_1481_c1_5	-	-	-	GH5_11	N	1
5mSIPHEX2_18-scaffold_1488_c1_1	-	-	-	GH13	N	1
5mSIPHEX2_18-scaffold_1488_c1_5	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_1996_c1_1	-	-	-	GT1	N	1
5mSIPHEX2_18-scaffold_218_c1_27	-	-	-	GH13_31	N	1
5mSIPHEX2_18-scaffold_219_c1_17	-	-	-	GT51	Y(1-27)	1
5mSIPHEX2_18-scaffold_2302_c1_5	-	-	-	GH1	N	1
5mSIPHEX2_18-scaffold_231_c1_14	-	-	-	GH1	N	1
5mSIPHEX2_18-scaffold_231_c1_17	-	-	-	GH38	N	1
5mSIPHEX2_18-scaffold_231_c1_19	-	-	-	GT4	N	1
5mSIPHEX2_18-scaffold_231_c1_31	-	-	-	GT4	N	1
5mSIPHEX2_18-scaffold_232_c1_16	-	-	-	CBM50	N	1
5mSIPHEX2_18-scaffold_258_c1_17	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_258_c1_21	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_258_c1_22	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_261_c1_10	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_261_c1_12	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_261_c1_15	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_276_c1_15	-	-	-	GT47	N	1
5mSIPHEX2_18-scaffold_281_c1_2	-	-	-	CBM50	N	1
5mSIPHEX2_18-scaffold_281_c1_34	-	-	-	GH1	N	1
5mSIPHEX2_18-scaffold_318_c1_14	-	-	-	CBM50	N	1
5mSIPHEX2_18-scaffold_42_c1_85	-	-	-	GT25	N	1
5mSIPHEX2_18-scaffold_420_c1_11	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_428_c1_6	-	-	-	GH103	N	1
5mSIPHEX2_18-scaffold_428_c1_7	-	-	-	GH103	N	1
5mSIPHEX2_18-scaffold_43_c1_110	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_43_c1_115	-	-	-	GT4	N	1
5mSIPHEX2_18-scaffold_43_c1_66	-	-	-	GH23	Y(1-25)	1
5mSIPHEX2_18-scaffold_43_c1_67	-	-	-	GH23	Y(1-25)	1
5mSIPHEX2_18-scaffold_43_c1_68	-	-	-	GH23	Y(1-31)	1
5mSIPHEX2_18-scaffold_43_c1_74	-	-	-	GH39	N	1
5mSIPHEX2_18-scaffold_434_c1_11	-	-	-	GH27	N	1
5mSIPHEX2_18-scaffold_434_c1_9	-	-	-	GH28	N	1
5mSIPHEX2_18-scaffold_453_c1_23	-	-	-	CBM50	N	1
5mSIPHEX2_18-scaffold_489_c1_8	-	-	-	GT4	N	1
5mSIPHEX2_18-scaffold_551_c1_9	-	-	-	GT47	N	1
5mSIPHEX2_18-scaffold_593_c1_1	-	-	-	GT51	N	1
5mSIPHEX2_18-scaffold_63_c1_94	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_63_c2_6	-	-	-	CBM31	Y(1-24)	1
5mSIPHEX2_18-scaffold_71_c1_100	-	-	-	GT22	N	1
5mSIPHEX2_18-scaffold_71_c1_101	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_71_c1_102	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_71_c1_103	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_71_c1_104	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_71_c1_105	-	-	-	GT51	N	1
5mSIPHEX2_18-scaffold_71_c1_45	-	-	-	CE8	N	1
5mSIPHEX2_18-scaffold_71_c1_58	-	-	-	GH103	N	1
5mSIPHEX2_18-scaffold_71_c1_96	-	-	-	GH152	N	1
5mSIPHEX2_18-scaffold_731_c1_4	-	-	-	GT4	N	1
5mSIPHEX2_18-scaffold_75_c1_102	-	-	-	GT28	N	1
5mSIPHEX2_18-scaffold_75_c1_25	-	-	-	GH23	N	1
5mSIPHEX2_18-scaffold_768_c1_4	-	-	-	GH18	Y(1-25)	1
5mSIPHEX2_18-scaffold_786_c1_6	-	-	-	GT4	N	1
5mSIPHEX2_18-scaffold_798_c1_12	-	-	-	GH13	N	1
5mSIPHEX2_18-scaffold_80_c1_58	-	-	-	GT83	N	1
5mSIPHEX2_18-scaffold_80_c1_68	-	-	-	CBM50+GH25	N	1
5mSIPHEX2_18-scaffold_80_c1_93	-	-	-	GT2	N	1
5mSIPHEX2_18-scaffold_89_c1_61	-	-	-	GT1	N	1
5mSIPHEX2_18-scaffold_89_c2_7	-	-	-	GT51	N	1
