Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX2_21-scaffold_11_c1_85	-	-	-	GT2	N	1
700mSIPHEX2_21-scaffold_11_c1_86	-	-	-	GT22	N	1
700mSIPHEX2_21-scaffold_11_c1_89	-	-	-	GH1	N	1
700mSIPHEX2_21-scaffold_122_c1_15	-	-	-	GT51	N	1
700mSIPHEX2_21-scaffold_134_c1_1	-	-	-	CBM50	N	1
700mSIPHEX2_21-scaffold_134_c1_32	-	-	-	GT51	N	1
700mSIPHEX2_21-scaffold_134_c1_65	-	-	-	GH23	N	1
700mSIPHEX2_21-scaffold_134_c1_84	-	-	-	CBM50	N	1
700mSIPHEX2_21-scaffold_166_c1_14	-	-	-	GT4	N	1
700mSIPHEX2_21-scaffold_166_c1_28	-	-	-	CBM13	Y(1-22)	1
700mSIPHEX2_21-scaffold_166_c1_8	-	-	-	GT4	N	1
700mSIPHEX2_21-scaffold_47_c1_14	-	-	-	GH152	N	1
700mSIPHEX2_21-scaffold_47_c1_64	-	-	-	GT4	N	1
700mSIPHEX2_21-scaffold_47_c1_71	-	-	-	GH13_31	N	1
700mSIPHEX2_21-scaffold_47_c1_76	-	-	-	GT2	N	1
700mSIPHEX2_21-scaffold_47_c1_92	-	-	-	GT2	N	1
700mSIPHEX2_21-scaffold_47_c1_93	-	-	-	GT2	N	1
700mSIPHEX2_21-scaffold_5_c1_197	-	-	-	CE8	N	1
700mSIPHEX2_21-scaffold_5_c1_272	-	-	-	GT58	N	1
700mSIPHEX2_21-scaffold_5_c1_515	-	-	-	GH6	N	1
700mSIPHEX2_21-scaffold_5_c1_533	-	-	-	CBM50	N	1
700mSIPHEX2_21-scaffold_57_c1_113	-	-	-	GT83	N	1
700mSIPHEX2_21-scaffold_57_c1_147	-	-	-	GT51	N	1
700mSIPHEX2_21-scaffold_57_c1_5	-	-	-	GH27	N	1
700mSIPHEX2_21-scaffold_57_c1_6	-	-	-	CE8	N	1
700mSIPHEX2_21-scaffold_7_c1_100	-	-	-	GH13_31	N	1
700mSIPHEX2_21-scaffold_7_c1_207	-	-	-	CBM50	N	1
700mSIPHEX2_21-scaffold_7_c1_333	-	-	-	GH13_26	N	1
700mSIPHEX2_21-scaffold_7_c1_36	-	-	-	GH1	N	1
700mSIPHEX2_21-scaffold_7_c1_397	-	-	-	GH13_23	N	1
700mSIPHEX2_21-scaffold_7_c1_440	-	-	-	GH13	N	1
700mSIPHEX2_21-scaffold_7_c1_459	-	-	-	GH13_30	N	1
