Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX2_24-scaffold_3_c1_114	-	-	-	GH39	N	1
700mSIPHEX2_24-scaffold_3_c1_128	-	-	-	GH23	Y(1-30)	1
700mSIPHEX2_24-scaffold_3_c1_129	-	-	-	GH23	Y(1-30)	1
700mSIPHEX2_24-scaffold_3_c1_140	-	-	-	GT2	N	1
700mSIPHEX2_24-scaffold_3_c1_142	-	-	-	GH103	N	1
700mSIPHEX2_24-scaffold_3_c1_229	-	-	-	GT4	N	1
700mSIPHEX2_24-scaffold_3_c1_289	-	-	-	GT83	N	1
700mSIPHEX2_24-scaffold_3_c1_292	-	-	-	GT2	N	1
700mSIPHEX2_24-scaffold_3_c1_299	-	-	-	GH1	N	1
700mSIPHEX2_24-scaffold_3_c1_305	-	-	-	CBM50+GH25	N	1
700mSIPHEX2_24-scaffold_3_c1_328	-	-	-	GT4	N	1
700mSIPHEX2_24-scaffold_3_c1_347	-	-	-	GH18	N	1
700mSIPHEX2_24-scaffold_3_c1_361	-	-	-	GT51	N	1
700mSIPHEX2_24-scaffold_3_c1_405	-	-	-	GH13_31	N	1
700mSIPHEX2_24-scaffold_3_c1_416	-	-	-	GH36	N	1
700mSIPHEX2_24-scaffold_3_c1_440	-	-	-	GH27	N	1
700mSIPHEX2_24-scaffold_3_c1_441	-	-	-	CE8	N	1
700mSIPHEX2_24-scaffold_3_c1_83	-	-	-	GT87	N	1
700mSIPHEX2_24-scaffold_33_c1_109	-	-	-	GH73	Y(1-23)	1
700mSIPHEX2_24-scaffold_33_c1_128	-	-	-	GT2	N	1
700mSIPHEX2_24-scaffold_33_c1_153	-	-	-	GT51	N	1
700mSIPHEX2_24-scaffold_33_c1_154	-	-	-	GT2	N	1
700mSIPHEX2_24-scaffold_33_c1_155	-	-	-	GT2	N	1
700mSIPHEX2_24-scaffold_33_c1_157	-	-	-	GT2	N	1
700mSIPHEX2_24-scaffold_33_c1_158	-	-	-	GT22	N	1
700mSIPHEX2_24-scaffold_33_c1_209	-	-	-	AA4	N	1
700mSIPHEX2_24-scaffold_33_c1_43	-	-	-	GH152	N	1
700mSIPHEX2_24-scaffold_52_c1_134	-	-	-	GH13_26	N	1
700mSIPHEX2_24-scaffold_52_c1_15	-	-	-	GH13	N	1
700mSIPHEX2_24-scaffold_52_c1_163	-	-	-	CBM50	Y(1-27)	1
700mSIPHEX2_24-scaffold_65_c1_188	-	-	-	GT28	N	1
700mSIPHEX2_24-scaffold_68_c1_139	-	-	-	GH23	N	1
700mSIPHEX2_24-scaffold_68_c1_170	-	-	-	GT4	N	1
700mSIPHEX2_24-scaffold_68_c1_98	-	-	-	CBM50	N	1
