Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_8-scaffold_503_c1_4	CAN65674.1|GH28	45.0	542	274	7	71	608	109	630	8.05e-147	462
5mSIPHEX1_8-scaffold_536_c1_18	UAJ15154.1|GH67	46.2	390	196	4	6	387	2	385	2.89e-107	344
5mSIPHEX1_8-scaffold_536_c1_3	ATE86697.1|GH36	49.8	518	231	6	5	521	719	1208	1.76e-163	500
5mSIPHEX1_8-scaffold_5381_c1_1	CAD7252417.1|GH13	44.5	515	264	8	132	632	345	851	2.59e-109	366
5mSIPHEX1_8-scaffold_559_c1_14	APX11122.1|GT2	70.9	628	182	1	1	628	1	627	9.14e-300	833
5mSIPHEX1_8-scaffold_563_c1_5	APX13248.1|GT4	80.0	409	82	0	1	409	1	409	5.94e-254	699
5mSIPHEX1_8-scaffold_569_c1_20	APX12078.1|GH23	72.2	263	70	2	9	269	8	269	3.76e-126	364
5mSIPHEX1_8-scaffold_570_c1_13	QFT57726.1|GH103	80.0	380	71	2	4	378	4	383	4.60e-218	606
5mSIPHEX1_8-scaffold_570_c1_2	UKZ91289.1|AA0	54.6	753	303	7	5	723	3	750	3.29e-276	783
5mSIPHEX1_8-scaffold_570_c1_3	ALR08738.2|GT83	38.9	615	329	11	5	608	2	580	7.54e-128	393
5mSIPHEX1_8-scaffold_589_c1_3	CAG7911095.1|GH5_11	38.6	1022	464	25	12	1007	589	1472	1.21e-204	633
5mSIPHEX1_8-scaffold_593_c1_15	UQC83749.1|GT32	37.6	598	313	11	40	582	891	1483	1.81e-108	361
5mSIPHEX1_8-scaffold_68_c2_112	AGL63717.2|GT4	43.1	622	294	8	179	743	107	725	9.32e-159	483
5mSIPHEX1_8-scaffold_68_c2_118	CAD7245033.1|GT58	76.3	476	105	2	6	474	1055	1529	8.54e-232	697
5mSIPHEX1_8-scaffold_68_c2_14	UOA28194.1|GT107	75.8	666	157	1	9	670	4	669	0.0	1035
5mSIPHEX1_8-scaffold_68_c2_16	QXI64491.1|GT0	57.9	432	175	1	9	433	12	443	1.01e-176	506
5mSIPHEX1_8-scaffold_68_c2_18	UAB77099.1|GH23	51.8	353	159	3	21	369	367	712	2.07e-109	340
5mSIPHEX1_8-scaffold_68_c2_85	QOF98722.1|GT87	54.2	550	244	5	6	549	12	559	2.45e-204	585
5mSIPHEX1_8-scaffold_697_c1_10	APX11953.1|GT2	68.0	222	71	0	1	222	1	222	1.74e-108	315
5mSIPHEX1_8-scaffold_697_c1_3	ARA85284.1|CE12	60.4	323	125	2	1	321	55	376	1.05e-130	390
5mSIPHEX1_8-scaffold_729_c1_3	AEI92743.1|GT81	89.9	406	41	0	1	406	1	406	1.02e-273	749
5mSIPHEX1_8-scaffold_729_c1_4	AEI92742.1|GH13_18	83.8	574	93	0	7	580	8	581	0.0	1005
5mSIPHEX1_8-scaffold_729_c1_7	CAE6201330.1|GH1	53.2	648	287	8	9	643	566	1210	7.25e-236	692
5mSIPHEX1_8-scaffold_794_c1_1	CAD7226128.1|GH38	36.6	675	358	17	11	646	1345	1988	1.18e-112	379
5mSIPHEX1_8-scaffold_794_c1_7	CCO12868.2|GH1	45.9	1382	505	10	19	1359	7	1186	0.0	1159
5mSIPHEX1_8-scaffold_88_c1_115	APX11839.1|GT28	80.6	356	69	0	8	363	1	356	1.25e-203	568
5mSIPHEX1_8-scaffold_88_c1_127	APX13794.1|CE11	83.4	307	51	0	1	307	1	307	1.58e-190	530
5mSIPHEX1_8-scaffold_88_c1_77	APX10737.1|GH2	72.7	794	216	1	1	793	1	794	0.0	1211
