Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX1_18-scaffold_25_c1_105	3.2.1.1:2|3.2.1.-:1	GH13_15(51-315)	GH13_e23	GH13_32	Y(1-24)	3
700mSIPHEX1_18-scaffold_25_c1_147	3.2.1.41:10|3.2.1.1:3|3.2.1.68:1	GH13_13(114-453)	GH13_e183	GH13	Y(1-32)	3
700mSIPHEX1_18-scaffold_25_c1_19	2.4.1.4:1	GH13_4(108-502)	GH13_e129	GH13_4	N	3
700mSIPHEX1_18-scaffold_25_c1_44	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(33-381)	GH13_e122	GH13_31	N	3
700mSIPHEX1_18-scaffold_25_c1_50	-	GH23(495-629)	GH23_e660	GH23	Y(1-26)	3
700mSIPHEX1_18-scaffold_25_c1_53	3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-	GH43_11(7-298)+CBM91(337-554)	GH43_e285+CBM91_e24	GH43_11	N	3
700mSIPHEX1_18-scaffold_25_c1_55	3.2.1.8:1	GH10(50-386)	GH10_e124	GH10	Y(1-28)	3
700mSIPHEX1_18-scaffold_25_c1_88	-	GH2(80-944)	GH2_e30	GH2	Y(1-22)	3
700mSIPHEX1_18-scaffold_25_c2_106	-	GH109(2-155)	-	-	N	1
700mSIPHEX1_18-scaffold_25_c2_114	3.2.1.23:13	GH42(5-392)	GH42_e1	GH42	N	3
700mSIPHEX1_18-scaffold_25_c2_115	3.2.1.22:8	GH36(13-668)	GH36_e2	GH36	N	3
700mSIPHEX1_18-scaffold_25_c2_140	-	GH16_3(34-274)	GH16_e93	GH16_3	Y(1-29)	3
700mSIPHEX1_18-scaffold_25_c2_77	-	CBM9(52-208)	-	-	Y(1-26)	1
700mSIPHEX1_18-scaffold_25_c2_81	4.2.2.3:7|4.2.2.11:6|4.2.2.-:1	PL7_5(77-339)	PL7_e24	PL7_5	Y(1-42)	3
700mSIPHEX1_18-scaffold_25_c2_83	4.2.2.26:6|4.2.2.3:2|4.2.2.26:6|4.2.2.3:2	PL17_2(174-257)+PL17(377-514)	PL17_e4+PL17_e4	PL17_2	Y(1-21)	3
700mSIPHEX1_18-scaffold_25_c2_84	4.2.2.-:1|4.2.2.11:4|4.2.2.-:3|4.2.2.26:1	PL6(47-415)+PL6_1(486-699)	PL6_e0+PL6_e5	PL6_1	Y(1-29)	3
700mSIPHEX1_18-scaffold_25_c2_99	-	GT5(2-467)	GT5_e2	GT5	N	3
700mSIPHEX1_18-scaffold_268_c1_42	3.2.1.4:17|3.2.1.-:3|3.2.1.151:2	GH9(145-590)	GH9_e26	GH9	Y(1-25)	3
700mSIPHEX1_18-scaffold_272_c1_5	-	GH105(117-439)	GH105_e16	GH105	Y(1-33)	3
700mSIPHEX1_18-scaffold_272_c1_7	-	PL38(88-364)	PL38_e18	-	Y(1-27)	2
700mSIPHEX1_18-scaffold_272_c1_8	-	GH2(50-527)	GH2_e19	GH2	Y(1-47)	3
700mSIPHEX1_18-scaffold_272_c1_9	-	PL29(75-410)	PL29_e6	PL29	Y(1-30)	3
700mSIPHEX1_18-scaffold_29_c1_109	3.2.1.21:3|3.2.1.74:3|3.2.1.-:3|3.2.1.6:2|3.2.1.155:1	GH3(137-357)	GH3_e227	GH3	Y(1-20)	3
700mSIPHEX1_18-scaffold_29_c1_128	-	GT26(66-233)	GT26_e147	-	N	2
700mSIPHEX1_18-scaffold_29_c1_129	-	GT4(195-336)	GT4_e729	-	N	2
700mSIPHEX1_18-scaffold_29_c1_130	-	GT4(197-340)	GT4_e2811	GT4	N	3
700mSIPHEX1_18-scaffold_29_c1_132	-	GT14(5-259)	GT14_e36	-	N	2
700mSIPHEX1_18-scaffold_30_c1_17	-	CE1(6-136)	-	-	N	1
700mSIPHEX1_18-scaffold_30_c1_206	-	GH103(30-329)	GH103_e33	GH103	Y(1-26)	3
700mSIPHEX1_18-scaffold_30_c1_5	-	GH73(173-309)	GH73_e91	GH73	N	3
700mSIPHEX1_18-scaffold_55_c1_127	2.4.1.20:14|2.4.1.49:1	GH94(6-812)	GH94_e12	GH94	N	3
700mSIPHEX1_18-scaffold_55_c1_128	3.2.1.4:14|3.2.1.-:2|3.2.1.73:1	GH5_26(59-343)	GH5_e266	GH5_26+3.2.1.4	Y(1-28)	3
700mSIPHEX1_18-scaffold_55_c1_156	-	CE1(184-488)	-	-	Y(1-27)	1
700mSIPHEX1_18-scaffold_55_c1_184	4.2.2.3:4|4.2.2.11:1|4.2.2.3:7|4.2.2.11:6|4.2.2.-:1	CBM32(68-177)+PL7_5(217-494)	CBM32_e174+PL7_e24	CBM16+CBM32+PL7_5	Y(1-24)	3
700mSIPHEX1_18-scaffold_55_c1_47	2.4.1.129:12	GT51(30-205)	GT51_e130	GT51	N	3
700mSIPHEX1_18-scaffold_63_c1_143	3.5.1.108:18	CE11(4-276)	CE11_e22	CE11	N	3
700mSIPHEX1_18-scaffold_63_c1_149	-	GT28(181-351)	GT28_e48	GT28	N	3
700mSIPHEX1_18-scaffold_63_c1_191	3.2.1.1:1	GH13_2(86-431)	GH13_e77	GH13	Y(1-39)	3
700mSIPHEX1_18-scaffold_63_c1_24	-	GT2(10-149)	GT2	-	N	2
700mSIPHEX1_18-scaffold_63_c1_25	-	GT4(186-337)	GT4_e43	GT4	N	3
700mSIPHEX1_18-scaffold_63_c1_34	-	GT4(192-341)	GT4_e606	GT4	N	3
700mSIPHEX1_18-scaffold_63_c1_40	-	CE4(41-153)	CE4_e271	-	N	2
700mSIPHEX1_18-scaffold_63_c1_73	-	CBM85(76-196)	CBM85_e0	-	Y(1-26)	2
700mSIPHEX1_18-scaffold_64_c1_131	2.4.1.321:3	GH94(46-773)	GH94_e4	GH94	N	3
700mSIPHEX1_18-scaffold_64_c1_132	-	CBM9(40-252)	-	CBM0	Y(1-24)	2
700mSIPHEX1_18-scaffold_64_c1_75	-|-|-	GH23(146-292)	GH23_e756+CBM50_e496+CBM50_e956	CBM50+GH23	Y(1-24)	3
700mSIPHEX1_18-scaffold_83_c1_102	-	GT99(55-314)	-	GT0	N	2
700mSIPHEX1_18-scaffold_83_c1_127	-	CE1(43-290)	-	-	Y(1-19)	1
700mSIPHEX1_18-scaffold_83_c1_19	-	GH3(84-304)	GH3_e7	GH3	N	3
700mSIPHEX1_18-scaffold_83_c1_20	-	GT113(11-343)	GT113_e22	GT113	N	3
700mSIPHEX1_18-scaffold_83_c1_89	-	GT9(73-292)	GT9_e54	GT9	Y(1-22)	3
700mSIPHEX1_18-scaffold_83_c1_98	-	GT25(5-176)	GT25_e113	-	N	2
700mSIPHEX1_18-scaffold_85_c1_45	3.2.1.39:2	GH16_3(55-330)	GH16_e252	GH16_3	Y(1-21)	3
700mSIPHEX1_18-scaffold_85_c1_48	3.2.1.21:3|3.2.1.74:3|3.2.1.-:3|3.2.1.6:2|3.2.1.155:1	GH3(141-361)	GH3_e227	GH3	Y(1-24)	3
700mSIPHEX1_18-scaffold_97_c1_18	2.4.1.25:11	GH77(183-722)	GH77_e27	GH77	N	3
700mSIPHEX1_18-scaffold_97_c1_19	-|2.4.1.18:14	CBM48(116-198)+GH13_9(271-570)	CBM48_e87+GH13_e200	CBM48+GH13_9	N	3
700mSIPHEX1_18-scaffold_97_c1_20	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	GH13_11(188-540)	CBM48_e3+GH13_e48	CBM48+GH13_11	N	3
700mSIPHEX1_18-scaffold_97_c1_99	-|-|3.2.1.41:2	GH13_13(542-936)	CBM41_e4+CBM48_e94+GH13_e108	CBM41+CBM48+GH13_13	N	3
700mSIPHEX1_18-scaffold_98_c1_10	-	AA3_2(3-530)	AA3_e57	AA3_2	N	3
700mSIPHEX1_18-scaffold_98_c1_100	-	PL22(321-435)	-	-	Y(1-35)	1
700mSIPHEX1_18-scaffold_98_c1_15	-	GH13(28-312)	GH13_e93	GH13	N	3
700mSIPHEX1_18-scaffold_22_c1_284	-	-	GT4_e2309	GT4	Y(1-17)	2
700mSIPHEX1_18-scaffold_25_c2_35	-	-	CBM50_e126	CBM50	Y(1-26)	2
700mSIPHEX1_18-scaffold_29_c1_203	-	-	CBM50_e730	-	Y(1-21)	1
700mSIPHEX1_18-scaffold_30_c1_145	-	-	GH23_e939	GH23	Y(1-21)	2
700mSIPHEX1_18-scaffold_707_c1_5	-	-	CBM50_e986	CBM50	Y(1-26)	2
700mSIPHEX1_18-scaffold_83_c1_51	-	-	GH74_e7	-	Y(1-26)	1
700mSIPHEX1_18-scaffold_252_c1_20	-	-	GT4_e616	GT4	N	2
700mSIPHEX1_18-scaffold_29_c1_170	3.2.1.151:27|3.2.1.150:4	-	GH74_e1	-	Y(1-25)	1
700mSIPHEX1_18-scaffold_252_c1_23	-	-	GT2	GT2	N	2
700mSIPHEX1_18-scaffold_25_c2_11	-	-	AA2_e1	AA0	N	2
700mSIPHEX1_18-scaffold_272_c1_25	2.4.1.46:1	-	GT1_e6	GT1	N	2
700mSIPHEX1_18-scaffold_252_c1_21	-	-	GT2	-	N	1
700mSIPHEX1_18-scaffold_63_c1_37	-	-	GT4_e2017	GT4	N	2
700mSIPHEX1_18-scaffold_25_c1_34	-	-	CBM50_e936	CBM50	Y(1-28)	2
700mSIPHEX1_18-scaffold_111_c1_76	-	-	-	GH13_30	N	1
700mSIPHEX1_18-scaffold_115_c1_86	-	-	-	CBM5	Y(1-27)	1
700mSIPHEX1_18-scaffold_122_c1_64	-	-	-	GT2	N	1
700mSIPHEX1_18-scaffold_138_c1_64	-	-	-	CE8	N	1
700mSIPHEX1_18-scaffold_138_c1_7	-	-	-	GT87	N	1
700mSIPHEX1_18-scaffold_138_c1_72	-	-	-	GT4	N	1
700mSIPHEX1_18-scaffold_145_c1_39	-	-	-	GT47	N	1
700mSIPHEX1_18-scaffold_145_c1_62	-	-	-	GH18	N	1
700mSIPHEX1_18-scaffold_145_c1_84	-	-	-	CBM50	N	1
700mSIPHEX1_18-scaffold_22_c1_128	-	-	-	CBM50	N	1
700mSIPHEX1_18-scaffold_22_c1_154	-	-	-	GT51	N	1
700mSIPHEX1_18-scaffold_22_c1_178	-	-	-	GT2	Y(1-29)	1
700mSIPHEX1_18-scaffold_22_c1_209	-	-	-	GH13_31	N	1
700mSIPHEX1_18-scaffold_22_c1_276	-	-	-	GT5	N	1
700mSIPHEX1_18-scaffold_22_c1_302	-	-	-	GH28	N	1
700mSIPHEX1_18-scaffold_22_c1_318	-	-	-	CBM48+GH13_9	N	1
700mSIPHEX1_18-scaffold_22_c1_416	-	-	-	GT2	N	1
700mSIPHEX1_18-scaffold_25_c1_113	-	-	-	GH38	N	1
700mSIPHEX1_18-scaffold_25_c1_117	-	-	-	GH1	N	1
700mSIPHEX1_18-scaffold_25_c1_15	-	-	-	GH92	N	1
700mSIPHEX1_18-scaffold_25_c1_38	-	-	-	GT4	N	1
700mSIPHEX1_18-scaffold_25_c2_108	-	-	-	GH3	N	1
700mSIPHEX1_18-scaffold_252_c1_14	-	-	-	GT2	Y(1-17)	1
700mSIPHEX1_18-scaffold_252_c1_24	-	-	-	GT4	N	1
700mSIPHEX1_18-scaffold_257_c1_10	-	-	-	GT58	N	1
700mSIPHEX1_18-scaffold_257_c1_44	-	-	-	CBM5	Y(1-38)	1
700mSIPHEX1_18-scaffold_272_c1_26	-	-	-	GT51	N	1
700mSIPHEX1_18-scaffold_29_c1_14	-	-	-	GH5_11	N	1
700mSIPHEX1_18-scaffold_29_c1_15	-	-	-	GH65	Y(1-20)	1
700mSIPHEX1_18-scaffold_29_c1_205	-	-	-	GT2	N	1
700mSIPHEX1_18-scaffold_29_c1_223	-	-	-	CBM50+GH25	N	1
700mSIPHEX1_18-scaffold_29_c1_263	-	-	-	GH28	N	1
700mSIPHEX1_18-scaffold_29_c1_278	-	-	-	GH13_11	N	1
700mSIPHEX1_18-scaffold_29_c1_29	-	-	-	CBM50	N	1
700mSIPHEX1_18-scaffold_29_c1_303	-	-	-	GT4	N	1
700mSIPHEX1_18-scaffold_30_c1_135	-	-	-	GH1	N	1
700mSIPHEX1_18-scaffold_30_c1_268	-	-	-	GH23	N	1
700mSIPHEX1_18-scaffold_30_c1_284	-	-	-	GT4	N	1
700mSIPHEX1_18-scaffold_30_c1_29	-	-	-	GT0	N	1
700mSIPHEX1_18-scaffold_30_c1_4	-	-	-	GH73	Y(1-22)	1
700mSIPHEX1_18-scaffold_30_c1_79	-	-	-	GH39	N	1
700mSIPHEX1_18-scaffold_30_c1_80	-	-	-	GH39	N	1
700mSIPHEX1_18-scaffold_330_c1_19	-	-	-	GH13_31	N	1
700mSIPHEX1_18-scaffold_442_c1_25	-	-	-	GH35	N	1
700mSIPHEX1_18-scaffold_55_c1_48	-	-	-	GT4	N	1
700mSIPHEX1_18-scaffold_63_c1_150	-	-	-	GT28	N	1
700mSIPHEX1_18-scaffold_63_c1_23	-	-	-	PL0	N	1
700mSIPHEX1_18-scaffold_63_c1_58	-	-	-	CE8	N	1
700mSIPHEX1_18-scaffold_64_c1_152	-	-	-	CE8	N	1
700mSIPHEX1_18-scaffold_64_c1_55	-	-	-	GH103	N	1
700mSIPHEX1_18-scaffold_64_c1_66	-	-	-	GH1	N	1
700mSIPHEX1_18-scaffold_64_c1_74	-	-	-	GH27	N	1
700mSIPHEX1_18-scaffold_85_c1_58	-	-	-	GH13	N	1
700mSIPHEX1_18-scaffold_85_c1_83	-	-	-	GH13_23	N	1
700mSIPHEX1_18-scaffold_95_c1_16	-	-	-	CBM2	Y(1-21)	1
700mSIPHEX1_18-scaffold_95_c1_70	-	-	-	GH1	N	1
700mSIPHEX1_18-scaffold_97_c1_40	-	-	-	GH103	N	1
700mSIPHEX1_18-scaffold_97_c1_41	-	-	-	GH103	N	1
700mSIPHEX1_18-scaffold_97_c1_47	-	-	-	GH13_26	N	1
700mSIPHEX1_18-scaffold_97_c1_48	-	-	-	GT4	N	1
700mSIPHEX1_18-scaffold_97_c1_60	-	-	-	GH13	N	1
700mSIPHEX1_18-scaffold_97_c1_84	-	-	-	GT4	N	1
700mSIPHEX1_18-scaffold_97_c1_91	-	-	-	GT51	N	1
700mSIPHEX1_18-scaffold_97_c1_92	-	-	-	GT2	N	1
700mSIPHEX1_18-scaffold_97_c1_93	-	-	-	GT2	N	1
700mSIPHEX1_18-scaffold_97_c1_94	-	-	-	GT2	N	1
700mSIPHEX1_18-scaffold_97_c1_95	-	-	-	GT22	N	1
700mSIPHEX1_18-scaffold_98_c1_8	-	-	-	GH152	N	1
700mSIPHEX1_18-scaffold_98_c1_91	-	-	-	GT83	N	1
