Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
700mSIPHEX1_2-scaffold_128_c1_18	APE07203.1|GH13_4	90.7	647	60	0	1	647	1	647	0.0	1207
700mSIPHEX1_2-scaffold_128_c1_51	AUC89849.1|CBM50	86.9	459	54	1	1	453	1	459	8.42e-277	761
700mSIPHEX1_2-scaffold_128_c1_86	APE07784.1|GH16_3	96.3	893	33	0	1	893	1	893	0.0	1795
700mSIPHEX1_2-scaffold_139_c1_10	AUC89267.1|GT28	75.4	403	63	3	1	393	1	377	1.02e-209	585
700mSIPHEX1_2-scaffold_139_c1_16	AUC89261.1|CE11	98.3	303	5	0	1	303	1	303	6.07e-218	599
700mSIPHEX1_2-scaffold_139_c1_57	APE06695.1|CE9	85.7	398	51	2	1	398	1	392	1.26e-238	659
700mSIPHEX1_2-scaffold_139_c1_9	VEB05250.1|GT28	59.8	361	145	0	26	386	54	414	1.65e-141	429
700mSIPHEX1_2-scaffold_144_c1_4	QOF98253.1|GT2	57.0	407	175	0	6	412	6	412	4.27e-172	493
700mSIPHEX1_2-scaffold_144_c1_52	ALR08738.2|GT83	53.4	592	261	8	1	583	1	586	7.55e-208	597
700mSIPHEX1_2-scaffold_146_c1_42	UAA39366.1|CBM50	57.0	442	174	3	15	453	7	435	1.15e-179	514
700mSIPHEX1_2-scaffold_150_c1_12	CAE6179499.1|GH152	36.7	697	349	16	8	627	77	758	6.47e-130	413
700mSIPHEX1_2-scaffold_150_c1_29	CAB3230510.1|AA3_2	50.0	550	265	3	4	544	25	573	4.00e-180	524
700mSIPHEX1_2-scaffold_150_c1_35	APE05578.1|GH13	85.3	436	62	1	1	436	1	434	5.91e-294	802
700mSIPHEX1_2-scaffold_150_c1_44	AUC87973.1|GH103	81.1	323	61	0	1	323	1	323	4.32e-196	545
700mSIPHEX1_2-scaffold_150_c1_59	QWC20507.1|AA3_2	47.8	529	267	6	7	534	5	525	9.05e-159	468
700mSIPHEX1_2-scaffold_153_c1_48	AUC87103.1|GT51	91.3	886	77	0	1	886	1	886	0.0	1627
700mSIPHEX1_2-scaffold_153_c1_49	CAG7859579.1|GT4	38.5	550	306	8	5	529	22	564	2.38e-116	374
700mSIPHEX1_2-scaffold_153_c1_8	AUC87070.1|GH103	87.3	400	51	0	27	426	29	428	9.24e-262	720
700mSIPHEX1_2-scaffold_153_c1_9	APE07482.1|GT51	89.9	791	75	1	1	786	1	791	0.0	1414
700mSIPHEX1_2-scaffold_163_c1_14	ASM50505.1|PL6_1	65.1	728	252	1	25	750	23	750	0.0	944
700mSIPHEX1_2-scaffold_163_c1_15	AUI81575.1|PL17_2	72.5	727	191	2	11	732	12	734	0.0	1066
700mSIPHEX1_2-scaffold_163_c1_23	BCO21983.1|CBM32|PL7_5	59.1	474	190	3	22	493	3	474	7.12e-180	518
700mSIPHEX1_2-scaffold_163_c1_25	AJP44799.1|PL7_5	77.2	337	74	1	17	350	17	353	4.64e-202	569
700mSIPHEX1_2-scaffold_163_c1_27	CCO12112.2|GH13_31	61.6	432	157	4	1	427	1	428	5.16e-174	498
700mSIPHEX1_2-scaffold_167_c1_54	CUS04494.2|GH39	59.5	904	327	8	6	872	356	1257	0.0	997
700mSIPHEX1_2-scaffold_167_c1_55	CUS04494.2|GH39	61.7	334	128	0	21	354	18	351	8.07e-136	422
700mSIPHEX1_2-scaffold_169_c1_41	CAG7895893.1|GT1	45.9	375	197	4	13	385	31	401	4.01e-108	343
700mSIPHEX1_2-scaffold_175_c1_14	CUS04610.2|GT4	37.6	761	460	7	39	796	23	771	1.56e-165	503
700mSIPHEX1_2-scaffold_175_c1_15	AMJ20771.1|GH13_26	66.3	861	284	3	5	865	4	858	0.0	1190
700mSIPHEX1_2-scaffold_175_c1_21	CAD7221988.1|GH103	45.4	606	326	2	4	608	8	609	4.30e-170	523
700mSIPHEX1_2-scaffold_175_c1_22	CAD7221988.1|GH103	61.1	357	137	2	7	362	620	975	1.58e-134	419
700mSIPHEX1_2-scaffold_175_c1_39	AGL63717.2|GT4	42.6	641	303	9	170	753	107	739	2.15e-162	492
700mSIPHEX1_2-scaffold_176_c1_19	APE06576.1|GT4	93.8	386	24	0	1	386	1	386	9.20e-264	722
700mSIPHEX1_2-scaffold_176_c1_24	APE07712.1|GT4	97.5	440	11	0	1	440	3	442	0.0	880
700mSIPHEX1_2-scaffold_176_c1_25	APE06570.1|GT2	93.6	299	19	0	1	299	1	299	1.44e-198	550
700mSIPHEX1_2-scaffold_176_c1_27	APE06568.1|GT4	93.5	368	24	0	1	368	1	368	2.13e-253	694
700mSIPHEX1_2-scaffold_176_c1_28	BBL69924.1|GT4	39.1	612	298	18	1	583	1	566	1.44e-106	355
700mSIPHEX1_2-scaffold_176_c1_31	AUC89108.1|GT4	94.1	370	22	0	1	370	1	370	5.48e-257	703
700mSIPHEX1_2-scaffold_176_c1_32	APE07711.1|GT2	82.0	305	55	0	1	305	1	305	1.78e-179	502
700mSIPHEX1_2-scaffold_176_c1_33	VTS00259.1|PL0	30.8	860	518	19	1	803	1	840	9.50e-113	370
700mSIPHEX1_2-scaffold_176_c1_34	APE07709.1|GT4	84.3	401	63	0	1	401	1	401	5.29e-250	688
700mSIPHEX1_2-scaffold_180_c1_31	AMJ20543.1|GH13_11	54.9	410	175	4	12	416	5	409	2.50e-146	427
700mSIPHEX1_2-scaffold_180_c1_44	CAE6204650.1|GH28	49.3	598	295	4	6	596	747	1343	4.28e-195	589
700mSIPHEX1_2-scaffold_180_c1_6	AGL63717.2|GT4	45.5	673	294	7	161	830	107	709	1.18e-177	535
700mSIPHEX1_2-scaffold_182_c1_13	AUC89979.1|GT2	90.3	627	61	0	1	627	49	675	0.0	1127
700mSIPHEX1_2-scaffold_186_c1_11	AUC87915.1|GH16_3	87.9	1056	128	0	1	1056	67	1122	0.0	1935
700mSIPHEX1_2-scaffold_186_c1_36	CAE6201330.1|GH1	37.5	640	370	13	3	621	582	1212	4.85e-126	406
700mSIPHEX1_2-scaffold_186_c1_9	AUC87913.1|GH158	83.3	430	71	1	5	433	4	433	1.53e-272	748
700mSIPHEX1_2-scaffold_191_c1_36	BDF95714.1|CBM0	78.1	242	53	0	1	242	1	242	2.30e-146	413
700mSIPHEX1_2-scaffold_191_c1_4	BCO30201.1|GH23	58.5	467	181	3	7	473	1	454	2.23e-191	545
700mSIPHEX1_2-scaffold_202_c1_36	AFS39258.1|GH73	83.3	246	41	0	1	246	1	246	3.76e-148	418
700mSIPHEX1_2-scaffold_207_c1_26	APE04409.1|GT9	81.7	334	61	0	1	334	1	334	1.20e-203	565
700mSIPHEX1_2-scaffold_207_c1_34	APE04403.1|GT25	70.3	249	74	0	1	249	1	249	5.51e-127	365
700mSIPHEX1_2-scaffold_207_c1_45	QCZ91997.1|GT99	59.6	386	156	0	3	388	4	389	3.97e-163	468
700mSIPHEX1_2-scaffold_208_c1_44	BBN83391.1|CBM5	54.4	375	155	6	146	512	94	460	2.55e-119	368
700mSIPHEX1_2-scaffold_218_c1_17	QCE13289.1|CE8	45.8	413	194	2	3	391	406	812	5.79e-108	351
700mSIPHEX1_2-scaffold_220_c1_12	UPM44564.1|AA0	59.3	713	285	4	48	756	3	714	4.05e-308	863
700mSIPHEX1_2-scaffold_221_c1_16	QSX34227.1|CBM2	29.7	1165	414	27	25	845	18	1121	4.22e-110	372
700mSIPHEX1_2-scaffold_221_c1_25	AGL64345.2|GT2	48.1	595	289	8	277	856	266	855	7.17e-168	514
700mSIPHEX1_2-scaffold_225_c1_13	VDZ76225.1|GT5	56.6	408	169	4	18	419	22	427	3.78e-162	477
700mSIPHEX1_2-scaffold_225_c1_31	QWW23826.1|GH5_12	35.0	648	390	10	105	736	438	1070	9.60e-105	373
700mSIPHEX1_2-scaffold_225_c1_8	APE05470.1|GT4	65.2	457	125	2	1	437	1	443	1.40e-210	592
700mSIPHEX1_2-scaffold_239_c1_38	AGL63871.2|GT2	45.3	466	223	5	474	939	549	982	1.20e-114	380
700mSIPHEX1_2-scaffold_243_c1_30	AUC88054.1|CBM50|GH23	93.0	554	39	0	1	554	1	554	0.0	1043
700mSIPHEX1_2-scaffold_255_c1_29	APE07670.1|CBM48|GH13_11	87.3	684	87	0	6	689	1	684	0.0	1259
700mSIPHEX1_2-scaffold_255_c1_30	APE06242.1|CBM48|GH13_9	89.3	732	78	0	1	732	1	732	0.0	1425
700mSIPHEX1_2-scaffold_255_c1_31	APE06243.1|GH77	90.7	732	68	0	1	732	1	732	0.0	1371
700mSIPHEX1_2-scaffold_269_c1_2	AHC21644.2|GH1	48.3	518	264	2	6	523	8	521	1.80e-170	497
700mSIPHEX1_2-scaffold_269_c1_21	AUC87741.1|GH23	95.8	212	9	0	1	212	1	212	5.78e-157	437
700mSIPHEX1_2-scaffold_289_c1_1	CAD7245033.1|GT58	73.1	301	67	3	2	288	1223	1523	5.61e-132	417
700mSIPHEX1_2-scaffold_298_c1_38	QOF98722.1|GT87	57.5	551	227	4	3	549	12	559	1.22e-231	654
700mSIPHEX1_2-scaffold_336_c1_24	APE04568.1|GT5	86.7	472	63	0	1	472	1	472	2.71e-312	852
700mSIPHEX1_2-scaffold_336_c1_27	AUC87001.1|GH2	74.1	1074	250	5	1	1058	1	1062	0.0	1714
700mSIPHEX1_2-scaffold_339_c1_17	AKG15280.2|GH103	60.4	493	193	2	1	491	1	493	3.11e-210	596
700mSIPHEX1_2-scaffold_339_c1_27	APE06327.1|GH13_18	84.8	414	58	1	1	414	86	494	3.69e-253	701
700mSIPHEX1_2-scaffold_373_c1_23	QJR81279.1|GH2	51.5	1063	451	12	51	1101	32	1041	0.0	1113
700mSIPHEX1_2-scaffold_396_c1_4	APE07498.1|GH171	59.4	446	109	2	22	467	49	422	1.26e-175	504
700mSIPHEX1_2-scaffold_396_c1_5	APE04790.1|GH3	59.7	751	231	6	1	746	1	684	8.07e-288	810
700mSIPHEX1_2-scaffold_432_c1_3	CAG7911095.1|GH5_11	41.9	939	468	21	11	921	589	1477	4.17e-234	707
700mSIPHEX1_2-scaffold_435_c1_13	CAE6201330.1|GH1	53.8	649	284	5	7	642	565	1210	1.69e-242	709
700mSIPHEX1_2-scaffold_450_c1_17	CAB9493565.1|GH3	79.2	337	70	0	1	337	11	347	3.08e-193	540
700mSIPHEX1_2-scaffold_456_c1_11	QYU68416.1|GT2	63.2	304	112	0	7	310	419	722	4.49e-118	363
700mSIPHEX1_2-scaffold_456_c1_13	APE07699.1|CBM50	72.8	412	88	3	13	423	1	389	4.07e-194	547
700mSIPHEX1_2-scaffold_473_c1_11	AUC88466.1|GH13_18	95.5	584	26	0	1	584	1	584	0.0	1161
700mSIPHEX1_2-scaffold_473_c1_12	AMJ82956.1|GT81	96.1	407	16	0	1	407	1	407	3.42e-295	803
700mSIPHEX1_2-scaffold_497_c1_6	APE04380.1|CBM50	79.1	345	72	0	2	346	11	355	1.25e-204	569
700mSIPHEX1_2-scaffold_504_c1_3	QCE13289.1|CE8	51.5	410	176	2	6	393	409	817	5.50e-134	421
700mSIPHEX1_2-scaffold_551_c1_4	AGL64353.2|CBM50|GH25	44.8	567	285	9	1	558	1	548	6.55e-148	442
700mSIPHEX1_2-scaffold_56_c1_148	AKG15649.2|GT51	34.7	842	490	12	3	792	21	854	1.37e-157	485
700mSIPHEX1_2-scaffold_56_c1_156	AUC88395.1|GH73	88.6	263	30	0	1	263	1	263	2.06e-164	460
700mSIPHEX1_2-scaffold_56_c1_31	URO00451.1|GT51	83.1	237	38	1	1	235	1	237	1.34e-147	416
700mSIPHEX1_2-scaffold_56_c1_32	CAD7280782.1|GT2	57.4	809	315	2	144	922	384	1192	1.92e-307	927
700mSIPHEX1_2-scaffold_56_c1_33	CAD7280782.1|GT2	60.0	350	117	3	153	486	1178	1520	8.80e-116	381
700mSIPHEX1_2-scaffold_56_c1_34	CAD7280782.1|GT2	63.9	346	122	2	21	365	1794	2137	4.30e-131	420
700mSIPHEX1_2-scaffold_56_c1_35	QKX60855.1|GT22	62.2	283	104	2	5	284	577	859	1.85e-109	341
700mSIPHEX1_2-scaffold_56_c1_39	APE06100.1|CBM41|CBM48|GH13_13	87.1	1443	186	0	1	1443	1	1443	0.0	2558
700mSIPHEX1_2-scaffold_56_c1_44	APE06096.1|GH13_38	68.9	665	185	2	34	697	6	649	0.0	926
700mSIPHEX1_2-scaffold_56_c1_45	BCO23176.1|GH13	65.7	639	188	4	47	685	21	628	1.94e-310	863
700mSIPHEX1_2-scaffold_56_c1_47	APE06093.1|GH13	76.6	573	128	1	8	574	8	580	0.0	909
700mSIPHEX1_2-scaffold_56_c1_49	CAE6110940.1|CE8	41.2	551	297	12	15	554	253	787	9.95e-122	390
700mSIPHEX1_2-scaffold_577_c1_15	ALR09738.2|GH18	53.2	402	181	3	5	405	6	401	4.08e-130	390
700mSIPHEX1_2-scaffold_586_c1_12	ALR09732.2|GH92	45.1	743	371	12	6	729	8	732	2.58e-190	563
700mSIPHEX1_2-scaffold_624_c1_13	AGL64700.2|GH23	50.1	355	175	2	8	361	7	360	6.66e-119	353
700mSIPHEX1_2-scaffold_630_c1_13	UKZ91289.1|AA0	57.0	765	297	6	1	745	1	753	2.19e-305	858
700mSIPHEX1_2-scaffold_631_c1_3	APE04655.1|GH37	71.6	535	129	1	1	535	1	512	2.06e-277	768
700mSIPHEX1_2-scaffold_641_c1_2	ALR08391.2|GT4	57.1	343	137	1	1	333	1	343	3.34e-128	377
700mSIPHEX1_2-scaffold_641_c1_5	AUC87228.1|CBM50	75.3	288	71	0	1	288	1	288	4.01e-149	424
700mSIPHEX1_2-scaffold_656_c1_6	CAD7245033.1|GT58	67.0	473	140	5	2	460	1053	1523	8.95e-192	590
700mSIPHEX1_2-scaffold_674_c1_3	UKZ91289.1|AA0	55.8	749	291	7	8	720	6	750	4.46e-288	813
700mSIPHEX1_2-scaffold_674_c1_4	UPM44564.1|AA0	57.2	715	298	5	33	741	3	715	6.59e-294	827
700mSIPHEX1_2-scaffold_679_c1_5	CAE6076421.1|GH27	41.0	505	239	9	2	458	11	504	1.75e-108	347
700mSIPHEX1_2-scaffold_697_c1_14	CAI32746.2|GT4	57.5	393	161	1	9	395	2	394	1.14e-156	451
700mSIPHEX1_2-scaffold_730_c1_11	AUC87219.1|GH23	82.8	652	112	0	51	702	58	709	0.0	1094
700mSIPHEX1_2-scaffold_87_c1_10	AEF03643.1|GT4	97.8	368	8	0	1	368	1	368	9.22e-264	720
700mSIPHEX1_2-scaffold_87_c1_115	AUC88899.1|GT35	97.1	824	24	0	1	824	1	824	0.0	1623
700mSIPHEX1_2-scaffold_87_c1_116	QFG67851.1|CBM48|GH13_9	54.7	556	236	5	4	549	1474	2023	1.76e-188	584
700mSIPHEX1_2-scaffold_87_c1_13	AMJ86447.1|GT4	87.3	378	48	0	1	378	1	378	7.28e-234	645
700mSIPHEX1_2-scaffold_87_c1_28	CAN65674.1|GH28	45.1	541	272	8	71	606	109	629	9.05e-144	454
700mSIPHEX1_2-scaffold_87_c1_37	QXC61059.1|CE4	66.2	397	134	0	9	405	325	721	6.01e-187	541
700mSIPHEX1_2-scaffold_87_c1_49	AUC88846.1|CE4	91.3	300	26	0	2	301	6	305	7.78e-212	584
700mSIPHEX1_2-scaffold_87_c1_5	ANB26842.1|GT4	78.7	404	85	1	1	403	1	404	9.45e-223	620
700mSIPHEX1_2-scaffold_87_c1_7	AEF03640.1|GT2	81.2	292	55	0	1	292	1	292	1.11e-171	481
700mSIPHEX1_2-scaffold_87_c1_72	CAD7252683.1|GH23	35.5	606	370	9	32	627	460	1054	1.20e-105	356
700mSIPHEX1_2-scaffold_87_c1_8	AEF03641.1|GT2	96.1	283	11	0	1	283	1	283	6.21e-201	554
700mSIPHEX1_2-scaffold_949_c1_4	CAD7252417.1|GH13	39.3	582	338	8	127	695	339	918	4.94e-113	379
700mSIPHEX1_2-scaffold_977_c1_4	AUC87058.1|GT30	69.2	432	133	0	1	432	1	432	2.43e-217	608
