Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX1_17-scaffold_50_c1_109	-	GT2(3-131)	GT2	GT2	N	3
700mSIPHEX1_17-scaffold_50_c1_112	-	GH113(22-326)	GH113_e22	GH113	Y(1-19)	3
700mSIPHEX1_17-scaffold_50_c1_118	-	GT2(6-136)	GT2	GT2	N	3
700mSIPHEX1_17-scaffold_50_c1_119	-	GT2(54-281)	GT2	GT2	N	3
700mSIPHEX1_17-scaffold_50_c1_130	-	GT2(140-305)	GT2	GT2	N	3
700mSIPHEX1_17-scaffold_50_c1_133	-	GH5_42(216-469)	GH5_e241	GH5_42	N	3
700mSIPHEX1_17-scaffold_50_c1_159	-	GT2(41-172)	GT2	GT2	N	3
700mSIPHEX1_17-scaffold_50_c1_189	-	GT2(9-121)	GT2	GT2	N	3
700mSIPHEX1_17-scaffold_50_c1_190	-	GT4(184-337)	GT4_e2444	GT4	N	3
700mSIPHEX1_17-scaffold_50_c1_191	-	GT4(167-295)	GT4_e2319	GT4	N	3
700mSIPHEX1_17-scaffold_50_c1_44	-	CE4(27-144)	CE4_e341	CE4	N	3
700mSIPHEX1_17-scaffold_50_c1_47	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(240-725)	GH92_e0	GH92	Y(1-21)	3
700mSIPHEX1_17-scaffold_50_c1_60	-	GT19(4-350)	GT19_e2	GT19	N	3
700mSIPHEX1_17-scaffold_18_c1_311	-	-	GH74_e4	-	Y(1-16)	1
700mSIPHEX1_17-scaffold_1_c2_856	-	-	GT2	GT2	Y(1-25)	2
700mSIPHEX1_17-scaffold_1_c4_41	-	-	GT2	GT0	N	2
700mSIPHEX1_17-scaffold_20_c1_104	-	-	GT2	-	N	1
700mSIPHEX1_17-scaffold_20_c1_135	-	-	GT2	-	N	1
700mSIPHEX1_17-scaffold_20_c1_89	-	-	GT2	GT2	N	2
700mSIPHEX1_17-scaffold_20_c1_98	-	-	GT2	GT2	N	2
700mSIPHEX1_17-scaffold_50_c1_129	-	-	GT2	-	N	1
700mSIPHEX1_17-scaffold_50_c1_134	-	-	GT4_e1406	GT4	N	2
700mSIPHEX1_17-scaffold_50_c1_185	-	-	GT4_e887	GT4	N	2
700mSIPHEX1_17-scaffold_107_c1_51	-	-	CBM48_e93	-	Y(1-25)	1
700mSIPHEX1_17-scaffold_15_c1_376	-	-	CBM50_e391	-	N	1
700mSIPHEX1_17-scaffold_18_c1_190	-	-	GT94_e3	GT4	N	2
700mSIPHEX1_17-scaffold_18_c1_192	-	-	GT4_e2211	GT4	N	2
700mSIPHEX1_17-scaffold_1_c2_318	-	-	GT4_e2572	GT4	N	2
700mSIPHEX1_17-scaffold_1_c2_646	-	-	GT4_e2309	GT4	N	2
700mSIPHEX1_17-scaffold_1_c2_860	-	-	GT4_e376	GT4	N	2
700mSIPHEX1_17-scaffold_20_c1_147	-|-	-	CBM50_e384+CBM50_e384	CBM50	Y(1-22)	2
700mSIPHEX1_17-scaffold_20_c1_169	-	-	GT2	-	N	1
700mSIPHEX1_17-scaffold_20_c1_99	-	-	GT4_e2828	GT0	N	2
700mSIPHEX1_17-scaffold_28_c2_14	-	-	CBM50_e809	-	N	1
700mSIPHEX1_17-scaffold_28_c2_18	-	-	CBM50_e563	-	Y(1-29)	1
700mSIPHEX1_17-scaffold_1_c2_148	-	-	-	GT4	N	1
700mSIPHEX1_17-scaffold_1_c2_219	-	-	-	PL4_2	N	1
700mSIPHEX1_17-scaffold_1_c2_325	-	-	-	GH65	N	1
700mSIPHEX1_17-scaffold_1_c2_431	-	-	-	GT2	N	1
700mSIPHEX1_17-scaffold_1_c2_472	-	-	-	GH13_11	N	1
700mSIPHEX1_17-scaffold_1_c2_473	-	-	-	CBM50	N	1
700mSIPHEX1_17-scaffold_1_c2_49	-	-	-	GT4	N	1
700mSIPHEX1_17-scaffold_1_c2_497	-	-	-	GT4	N	1
700mSIPHEX1_17-scaffold_1_c2_618	-	-	-	CBM32	Y(1-28)	1
700mSIPHEX1_17-scaffold_1_c2_619	-	-	-	CBM32	Y(1-33)	1
700mSIPHEX1_17-scaffold_1_c2_682	-	-	-	GT2	N	1
700mSIPHEX1_17-scaffold_1_c2_710	-	-	-	GH97	Y(1-24)	1
700mSIPHEX1_17-scaffold_1_c2_905	-	-	-	CBM50	Y(1-22)	1
700mSIPHEX1_17-scaffold_1_c4_121	-	-	-	GH5_11	N	1
700mSIPHEX1_17-scaffold_1_c4_2	-	-	-	GH1	N	1
700mSIPHEX1_17-scaffold_1_c4_4	-	-	-	GH1	N	1
700mSIPHEX1_17-scaffold_1_c4_42	-	-	-	GT0	N	1
700mSIPHEX1_17-scaffold_107_c1_76	-	-	-	CBM32	Y(1-25)	1
700mSIPHEX1_17-scaffold_107_c1_77	-	-	-	GH13	N	1
700mSIPHEX1_17-scaffold_15_c1_105	-	-	-	GH39	N	1
700mSIPHEX1_17-scaffold_15_c1_106	-	-	-	GH39	N	1
700mSIPHEX1_17-scaffold_15_c1_128	-	-	-	GH13	N	1
700mSIPHEX1_17-scaffold_15_c1_151	-	-	-	GH43_28	N	1
700mSIPHEX1_17-scaffold_15_c1_224	-	-	-	GT2	N	1
700mSIPHEX1_17-scaffold_15_c1_233	-	-	-	GT83	N	1
700mSIPHEX1_17-scaffold_15_c1_239	-	-	-	CBM6	Y(1-27)	1
700mSIPHEX1_17-scaffold_15_c1_263	-	-	-	CBM5	Y(1-21)	1
700mSIPHEX1_17-scaffold_15_c1_335	-	-	-	CBM32	Y(1-30)	1
700mSIPHEX1_17-scaffold_15_c1_346	-	-	-	GT58	N	1
700mSIPHEX1_17-scaffold_15_c1_416	-	-	-	GT51	Y(1-22)	1
700mSIPHEX1_17-scaffold_18_c1_132	-	-	-	GH28	N	1
700mSIPHEX1_17-scaffold_18_c1_153	-	-	-	CE8	N	1
700mSIPHEX1_17-scaffold_18_c1_179	-	-	-	GT2	N	1
700mSIPHEX1_17-scaffold_18_c1_180	-	-	-	GT2	N	1
700mSIPHEX1_17-scaffold_18_c1_183	-	-	-	GT4	N	1
700mSIPHEX1_17-scaffold_18_c1_200	-	-	-	GT2	N	1
700mSIPHEX1_17-scaffold_18_c1_255	-	-	-	CBM35	Y(1-21)	1
700mSIPHEX1_17-scaffold_18_c1_304	-	-	-	GH146	Y(1-24)	1
700mSIPHEX1_17-scaffold_20_c1_1	-	-	-	GH28	N	1
700mSIPHEX1_17-scaffold_20_c1_102	-	-	-	GT0	N	1
700mSIPHEX1_17-scaffold_20_c1_210	-	-	-	GT47	N	1
700mSIPHEX1_17-scaffold_20_c1_287	-	-	-	GH23	N	1
700mSIPHEX1_17-scaffold_20_c1_367	-	-	-	CBM50	N	1
700mSIPHEX1_17-scaffold_20_c1_414	-	-	-	CBM50	N	1
700mSIPHEX1_17-scaffold_20_c1_88	-	-	-	GT0	N	1
700mSIPHEX1_17-scaffold_204_c1_54	-	-	-	GH28	N	1
700mSIPHEX1_17-scaffold_233_c1_18	-	-	-	GT4	N	1
700mSIPHEX1_17-scaffold_28_c2_184	-	-	-	CE8	N	1
700mSIPHEX1_17-scaffold_28_c2_3	-	-	-	CBM50	Y(1-19)	1
700mSIPHEX1_17-scaffold_28_c2_76	-	-	-	GH101	N	1
700mSIPHEX1_17-scaffold_28_c2_97	-	-	-	GH1	N	1
700mSIPHEX1_17-scaffold_28_c2_98	-	-	-	GH1	N	1
700mSIPHEX1_17-scaffold_2809_c1_3	-	-	-	CBM50	Y(1-21)	1
700mSIPHEX1_17-scaffold_50_c1_174	-	-	-	GH13_30	N	1
700mSIPHEX1_17-scaffold_50_c1_188	-	-	-	GT4	N	1
700mSIPHEX1_17-scaffold_50_c1_208	-	-	-	GT0	N	1
700mSIPHEX1_17-scaffold_50_c1_39	-	-	-	GT2	N	1
700mSIPHEX1_17-scaffold_81_c1_36	-	-	-	GH13_31	N	1
700mSIPHEX1_17-scaffold_81_c1_68	-	-	-	GH38	N	1
