Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
700mSIPHEX1_12-scaffold_37_c2_21	-	GT2(8-112)	GT2	-	N	2
700mSIPHEX1_12-scaffold_37_c2_216	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(242-728)	GH92_e0	GH92	Y(1-28)	3
700mSIPHEX1_12-scaffold_37_c2_222	-	GH74(205-302)	-	-	N	1
700mSIPHEX1_12-scaffold_37_c2_24	-	GT2(7-140)	GT2	-	N	2
700mSIPHEX1_12-scaffold_37_c2_7	-	GT4(152-305)	GT4_e2005	-	N	2
700mSIPHEX1_12-scaffold_4_c1_149	-	AA3(25-591)	-	-	N	1
700mSIPHEX1_12-scaffold_4_c1_212	-	GT9(77-301)	GT9_e87	GT9	N	3
700mSIPHEX1_12-scaffold_4_c1_218	-	GT2(12-155)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_4_c1_225	-	GT4(185-322)	GT4_e2916	GT4	N	3
700mSIPHEX1_12-scaffold_4_c1_238	-|-|-	GH23(163-299)+CBM50(478-520)	GH23_e731+CBM50_e954+CBM50_e954	CBM50+GH23	N	3
700mSIPHEX1_12-scaffold_4_c1_335	-	GT51(74-252)	GT51_e181	GT51	N	3
700mSIPHEX1_12-scaffold_4_c1_365	-	GH109(34-184)	-	-	Y(1-31)	1
700mSIPHEX1_12-scaffold_4_c1_41	-	GT51(72-230)	GT51_e13	GT51	N	3
700mSIPHEX1_12-scaffold_4_c1_471	-	CE1(35-240)	-	-	Y(1-25)	1
700mSIPHEX1_12-scaffold_4_c1_475	-	GT5(5-230)	GT5_e28	GT5	N	3
700mSIPHEX1_12-scaffold_4_c1_567	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	GH32(49-356)	GH32_e16	GH32	Y(1-23)	3
700mSIPHEX1_12-scaffold_4_c1_570	2.4.1.8:9	GH65(337-717)	GH65_e0	GH65	N	3
700mSIPHEX1_12-scaffold_4_c1_571	3.2.1.39:1	GH16_3(13-237)	GH16_e219	GH16_3	N	3
700mSIPHEX1_12-scaffold_4_c1_581	3.2.1.1:1	GH13(66-351)	GH13_e187	GH13	Y(1-23)	3
700mSIPHEX1_12-scaffold_4_c1_590	-	GT2(6-147)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_4_c1_592	-	GT83(6-459)	GT83_e95	GT0	N	3
700mSIPHEX1_12-scaffold_4_c1_594	-	GT2(56-281)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_4_c1_595	-	GT2(7-137)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_4_c1_602	-	CE4(27-159)	CE4_e341	-	N	2
700mSIPHEX1_12-scaffold_4_c1_633	3.2.1.28:32	GH37(78-595)	GH37_e7	GH37	N	3
700mSIPHEX1_12-scaffold_4_c1_634	-	GH100(221-386)	-	GH0	N	2
700mSIPHEX1_12-scaffold_7_c1_108	-	GT28(194-349)	GT28_e0	GT28	N	3
700mSIPHEX1_12-scaffold_7_c1_215	-	GT2(13-156)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_7_c1_219	-	GH113(29-333)	GH113_e22	GH113	Y(1-26)	3
700mSIPHEX1_12-scaffold_7_c1_339	-	GT19(4-347)	GT19_e2	GT19	N	3
700mSIPHEX1_12-scaffold_7_c1_359	-	CBM9(55-206)	-	-	Y(1-27)	1
700mSIPHEX1_12-scaffold_7_c1_430	-	GT2(6-172)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_7_c1_445	-	AA2(66-171)	AA2_e1	AA0	N	3
700mSIPHEX1_12-scaffold_7_c1_532	1.10.3.2:4|1.10.3.-:1	AA1(55-587)	AA1_e46	-	Y(1-20)	2
700mSIPHEX1_12-scaffold_7_c1_58	-	GT2(45-160)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_8_c1_42	-	GH31(229-673)	GH31_e47	GH31	N	3
700mSIPHEX1_12-scaffold_8_c1_43	2.4.1.18:57|2.4.1.18:14	CBM48(29-118)+GH13_9(186-485)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
700mSIPHEX1_12-scaffold_8_c1_45	-	GT5(2-465)	GT5_e30	GT5	N	3
700mSIPHEX1_12-scaffold_8_c1_61	-	GH13_19(175-423)	GH13_e123	GH13_19	Y(1-20)	3
700mSIPHEX1_12-scaffold_8_c1_70	-	CE14(50-162)	-	-	Y(1-22)	1
700mSIPHEX1_12-scaffold_8_c1_95	-	GH18(206-538)	GH18_e130	-	N	2
700mSIPHEX1_12-scaffold_8_c2_108	-	GT4(193-327)	GT4_e3049	GT4	N	3
700mSIPHEX1_12-scaffold_8_c2_110	-	GT4(177-326)	GT4_e4055	-	N	2
700mSIPHEX1_12-scaffold_8_c2_111	-	GT4(197-341)	GT4_e1094	GT4	N	3
700mSIPHEX1_12-scaffold_8_c2_117	-	GT4(195-349)	GT4_e2531	GT4	N	3
700mSIPHEX1_12-scaffold_8_c2_130	-	GT2(8-178)	GT2	-	N	2
700mSIPHEX1_12-scaffold_8_c2_131	-	GT2(5-137)	GT2	-	N	2
700mSIPHEX1_12-scaffold_8_c2_132	-	GT2(7-144)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_8_c2_133	2.4.1.-:1	GT2(5-121)	GT2	-	N	2
700mSIPHEX1_12-scaffold_8_c2_134	-	GT2(7-135)	GT2	-	N	2
700mSIPHEX1_12-scaffold_8_c2_135	-	GT4(224-374)	GT4_e2669	-	N	2
700mSIPHEX1_12-scaffold_8_c2_160	-	GT2(5-122)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_8_c2_187	-	CBM9(18-189)	-	-	N	1
700mSIPHEX1_12-scaffold_8_c4_43	-	GT2(5-171)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_8_c4_46	-	GH5_42(216-467)	GH5_e241	GH5_42	N	3
700mSIPHEX1_12-scaffold_8_c4_67	-	GT2(6-165)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_8_c4_72	-	GH65(319-655)	GH65_e22	GH65	Y(1-31)	3
700mSIPHEX1_12-scaffold_8_c4_90	-	GT2(6-175)	GT2	GT2	N	3
700mSIPHEX1_12-scaffold_14_c1_169	-	-	CBM50_e809	-	N	1
700mSIPHEX1_12-scaffold_14_c1_336	-	-	GH74_e7	-	Y(1-22)	1
700mSIPHEX1_12-scaffold_35_c1_67	-	-	AA2_e1	AA0	N	2
700mSIPHEX1_12-scaffold_4_c1_136	-	-	CBM50_e391	-	N	1
700mSIPHEX1_12-scaffold_4_c1_222	-	-	GT4_e1691	GT4	N	2
700mSIPHEX1_12-scaffold_7_c1_191	-	-	CBM48_e93	-	Y(1-32)	1
700mSIPHEX1_12-scaffold_8_c2_113	-	-	GT2	GT2	N	2
700mSIPHEX1_12-scaffold_8_c2_115	-	-	GT2	GT2	N	2
700mSIPHEX1_12-scaffold_8_c2_124	-	-	GT10_e0	-	N	1
700mSIPHEX1_12-scaffold_8_c2_126	-	-	GT2	GT2	N	2
700mSIPHEX1_12-scaffold_8_c2_159	-	-	GT2	-	N	1
700mSIPHEX1_12-scaffold_8_c2_162	-	-	GT2	-	N	1
700mSIPHEX1_12-scaffold_8_c4_47	-	-	GT4_e1406	GT4	N	2
700mSIPHEX1_12-scaffold_14_c1_283	-	-	GT4_e2572	GT4	N	2
700mSIPHEX1_12-scaffold_14_c1_76	-|-|-	-	CBM50_e181+CBM50_e384+CBM50_e550	CBM50	Y(1-20)	2
700mSIPHEX1_12-scaffold_21_c1_375	-	-	GT4_e2309	GT4	N	2
700mSIPHEX1_12-scaffold_35_c1_82	-	-	GT4_e2572	-	N	1
700mSIPHEX1_12-scaffold_8_c2_125	-	-	GT4_e2718	GT0	N	2
700mSIPHEX1_12-scaffold_8_c2_127	-	-	GT4_e2572	GT0	N	2
700mSIPHEX1_12-scaffold_8_c2_129	-	-	GT4_e3192	-	N	1
700mSIPHEX1_12-scaffold_14_c1_1	-	-	-	GT2	Y(1-19)	1
700mSIPHEX1_12-scaffold_14_c1_184	-	-	-	CBM6	Y(1-40)	1
700mSIPHEX1_12-scaffold_14_c1_225	-	-	-	CBM0	Y(1-28)	1
700mSIPHEX1_12-scaffold_14_c1_233	-	-	-	GT4	N	1
700mSIPHEX1_12-scaffold_14_c1_410	-	-	-	PL4_2	N	1
700mSIPHEX1_12-scaffold_14_c1_8	-	-	-	GT2	N	1
700mSIPHEX1_12-scaffold_14_c1_93	-	-	-	GH65	Y(1-26)	1
700mSIPHEX1_12-scaffold_21_c1_311	-	-	-	GH39	N	1
700mSIPHEX1_12-scaffold_21_c1_312	-	-	-	GH39	N	1
700mSIPHEX1_12-scaffold_35_c1_127	-	-	-	GH97	Y(1-23)	1
700mSIPHEX1_12-scaffold_35_c1_214	-	-	-	GH13_11	N	1
700mSIPHEX1_12-scaffold_35_c1_215	-	-	-	CBM50	N	1
700mSIPHEX1_12-scaffold_35_c1_217	-	-	-	GT4	N	1
700mSIPHEX1_12-scaffold_35_c1_230	-	-	-	GH23	N	1
700mSIPHEX1_12-scaffold_35_c1_255	-	-	-	CBM5	Y(1-20)	1
700mSIPHEX1_12-scaffold_35_c1_256	-	-	-	CBM32	Y(1-30)	1
700mSIPHEX1_12-scaffold_35_c1_92	-	-	-	GT2	N	1
700mSIPHEX1_12-scaffold_35_c1_93	-	-	-	GT2	N	1
700mSIPHEX1_12-scaffold_37_c2_214	-	-	-	GH28	N	1
700mSIPHEX1_12-scaffold_37_c2_71	-	-	-	GH39	Y(1-26)	1
700mSIPHEX1_12-scaffold_37_c2_97	-	-	-	CBM50	Y(1-37)	1
700mSIPHEX1_12-scaffold_4_c1_108	-	-	-	GH0	Y(1-29)	1
700mSIPHEX1_12-scaffold_4_c1_183	-	-	-	GT43	Y(1-21)	1
700mSIPHEX1_12-scaffold_4_c1_221	-	-	-	GT2	N	1
700mSIPHEX1_12-scaffold_4_c1_231	-	-	-	GT2	N	1
700mSIPHEX1_12-scaffold_4_c1_252	-	-	-	CE8	N	1
700mSIPHEX1_12-scaffold_4_c1_42	-	-	-	GT51	Y(1-20)	1
700mSIPHEX1_12-scaffold_4_c1_465	-	-	-	CBM64	Y(1-23)	1
700mSIPHEX1_12-scaffold_4_c1_482	-	-	-	GT58	N	1
700mSIPHEX1_12-scaffold_4_c1_508	-	-	-	CBM50	N	1
700mSIPHEX1_12-scaffold_4_c1_564	-	-	-	GT83	N	1
700mSIPHEX1_12-scaffold_4_c1_566	-	-	-	GH32	N	1
700mSIPHEX1_12-scaffold_4_c1_615	-	-	-	GT2	N	1
700mSIPHEX1_12-scaffold_4_c1_87	-	-	-	GT4	N	1
700mSIPHEX1_12-scaffold_7_c1_137	-	-	-	GH13_31	N	1
700mSIPHEX1_12-scaffold_7_c1_168	-	-	-	GH38	N	1
700mSIPHEX1_12-scaffold_7_c1_286	-	-	-	GH9	N	1
700mSIPHEX1_12-scaffold_7_c1_321	-	-	-	GH13	N	1
700mSIPHEX1_12-scaffold_7_c1_395	-	-	-	GT2	N	1
700mSIPHEX1_12-scaffold_7_c1_406	-	-	-	GH13_30	N	1
700mSIPHEX1_12-scaffold_7_c1_420	-	-	-	GT0	N	1
700mSIPHEX1_12-scaffold_7_c1_505	-	-	-	CBM50	N	1
700mSIPHEX1_12-scaffold_7_c1_561	-	-	-	CBM50	N	1
700mSIPHEX1_12-scaffold_7_c1_67	-	-	-	GH5_11	N	1
700mSIPHEX1_12-scaffold_7_c1_86	-	-	-	GH13	N	1
700mSIPHEX1_12-scaffold_8_c1_123	-	-	-	GH1	N	1
700mSIPHEX1_12-scaffold_8_c1_202	-	-	-	GT2	N	1
700mSIPHEX1_12-scaffold_8_c1_65	-	-	-	GH28	N	1
700mSIPHEX1_12-scaffold_8_c2_147	-	-	-	CBM13	Y(1-18)	1
700mSIPHEX1_12-scaffold_8_c2_163	-	-	-	GT0	N	1
700mSIPHEX1_12-scaffold_8_c4_2	-	-	-	GH1	N	1
700mSIPHEX1_12-scaffold_8_c4_4	-	-	-	GH1	N	1
700mSIPHEX1_12-scaffold_851_c1_6	-	-	-	GH28	N	1
